"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
"ID60",0,1,0,0,0,0,0,0,0,0
"ID61",0,0,1,0,1,0,0,1,0,0
"ID62",0,0,1,0,0,0,0,0,0,0
"ID63",1,0,0,1,0,0,0,0,0,0
"ID64",0,0,1,0,1,0,0,0,1,0
"ID65",0,0,1,0,0,0,0,0,0,0
"ID66",0,1,0,0,1,1,0,1,1,0
"ID67",0,1,1,0,1,0,0,0,1,1
"ID68",0,0,0,0,1,0,0,0,0,0
"ID69",0,0,1,0,0,0,0,1,0,0
"ID70",0,1,1,0,1,0,0,0,1,0
"ID71",0,1,1,0,1,0,0,0,1,1
"ID72",0,1,0,0,0,0,0,0,0,0
"ID73",0,0,1,0,1,0,0,0,1,0
"ID74",0,1,1,0,1,0,0,0,1,0
"ID75",0,1,1,0,1,0,0,1,1,0
"ID76",0,1,0,0,0,0,0,0,0,0
"ID77",0,0,1,0,1,0,0,1,1,0
"ID78",0,0,1,0,1,0,0,0,0,1
"ID79",0,1,1,0,1,1,0,0,1,0
"ID80",0,0,1,0,0,0,0,0,1,0
"ID81",0,1,1,0,1,1,1,0,1,0
"ID82",1,0,1,1,0,0,1,0,0,0
"ID83",0,1,0,0,1,0,0,0,1,0
"ID84",0,0,0,0,0,0,0,0,0,1
"ID85",0,1,1,0,1,1,0,0,1,0
"ID86",0,1,0,0,0,1,0,1,0,0
"ID87",0,0,1,0,0,0,0,0,1,0
"ID88",0,1,1,0,1,0,0,0,1,0
"ID89",0,1,1,0,1,0,0,0,1,0
"ID90",0,0,0,0,0,0,0,0,0,0
"ID91",0,1,1,0,1,1,0,0,1,0
"ID92",0,0,1,0,1,0,0,0,1,0
"ID93",0,1,1,0,0,0,0,0,0,0
"ID94",1,1,1,1,1,1,1,1,1,1
"ID95",0,1,1,0,0,1,0,0,1,0
"ID96",0,1,1,0,0,0,0,0,1,1
"ID97",1,1,1,1,0,0,1,0,0,0
"ID98",0,0,1,0,0,0,0,0,0,0
"ID99",0,1,1,0,1,0,0,1,1,0
"ID100",0,1,1,0,1,0,0,0,1,0
"ID101",0,0,0,0,0,0,0,0,0,0
"ID102",0,1,0,0,0,0,0,0,1,0
"ID103",0,1,0,0,0,0,0,1,0,0
"ID104",0,0,1,0,1,0,0,0,0,0
"ID105",0,0,1,0,0,0,0,0,0,0
"ID106",0,0,1,0,0,0,0,0,0,0
"ID107",1,1,0,1,0,0,1,0,0,0
"ID108",0,1,1,0,1,0,0,0,1,0
"ID109",0,1,1,1,1,0,0,0,1,0
"ID110",0,1,1,0,1,0,0,0,1,0
"ID111",0,0,1,0,0,0,0,0,0,0
"ID112",0,0,0,0,0,0,0,0,0,0
"ID113",0,0,1,0,0,1,0,0,0,0
"ID114",0,1,1,0,1,0,0,0,1,0
"ID115",1,0,1,1,0,1,1,0,0,0
"ID116",0,1,0,0,1,0,1,0,1,0
"ID117",0,1,1,0,1,0,0,0,1,0
"ID118",0,0,1,1,0,0,0,0,0,0
"ID119",0,0,1,0,0,0,0,0,0,0
"ID120",1,1,1,1,1,1,1,1,1,1
"ID121",1,0,1,1,0,1,1,1,0,0
"ID122",0,1,0,0,0,1,0,0,1,0
"ID123",0,0,1,0,0,1,0,0,0,1
"ID124",0,1,0,0,1,0,0,1,0,0
"ID125",0,0,1,1,0,0,0,0,0,0
"ID126",1,1,1,1,0,1,1,1,1,1
"ID127",0,0,1,0,0,0,0,0,0,0
"ID128",0,1,1,0,1,0,0,0,1,0
"ID129",0,1,1,0,1,0,0,0,1,0
"ID130",0,1,1,0,0,0,0,0,0,0
"ID131",0,0,1,0,1,0,0,0,0,0
"ID132",0,1,1,0,1,0,0,1,1,1
"ID133",0,0,1,0,0,0,1,0,1,1
"ID134",1,0,1,0,0,0,0,0,0,0
"ID135",0,0,1,1,1,0,0,1,1,1
"ID136",0,0,1,0,0,0,0,0,0,0
"ID137",1,0,1,1,0,1,0,1,1,1
"ID138",0,1,1,0,1,0,0,0,1,0
"ID139",0,1,0,0,1,0,0,1,1,0
"ID140",0,1,1,0,1,1,0,0,1,0
"ID141",0,0,1,0,0,1,0,0,0,0
"ID142",0,0,1,0,0,0,1,1,0,1
"ID143",0,0,1,0,0,0,0,0,0,0
"ID144",0,0,1,0,0,0,0,0,0,0
"ID145",1,1,1,1,1,1,1,1,1,1
"ID146",0,0,1,0,0,1,0,0,0,0
"ID147",0,0,0,0,0,1,0,0,0,0
"ID148",1,1,0,1,1,0,1,0,1,1
"ID149",0,1,1,0,1,0,0,0,1,0
"ID150",1,1,1,1,1,1,1,1,1,1
"ID151",0,1,1,0,1,0,0,1,1,0
"ID152",1,0,0,0,0,0,0,0,0,0
"ID153",0,1,1,0,0,0,0,0,1,0
"ID154",1,1,1,1,1,1,1,1,1,1
"ID155",0,1,0,0,1,1,0,0,1,0
"ID156",0,0,0,0,1,0,0,0,1,0
"ID157",0,0,0,0,0,0,0,0,0,0
"ID158",1,0,1,1,0,0,1,0,0,0
"ID159",1,1,1,1,1,1,1,0,1,1
"ID160",1,0,1,1,0,1,1,0,0,0
"ID161",0,0,0,0,0,0,0,0,0,1
"ID162",1,1,0,0,1,1,1,1,1,1
"ID163",0,0,1,0,1,0,0,0,0,0
"ID164",0,1,1,0,0,0,0,1,1,0
"ID165",0,0,0,0,0,0,0,1,0,0
"ID166",0,1,1,0,0,0,0,0,0,0
"ID167",0,1,1,0,0,0,0,0,1,1
"ID168",0,1,1,0,1,0,0,0,1,0
"ID169",0,0,1,0,0,0,0,0,0,0
"ID170",0,1,0,0,0,0,0,0,0,0
"ID171",0,0,1,0,0,0,0,0,0,1
"ID172",0,1,0,0,1,1,0,0,0,0
"ID173",0,0,1,0,0,0,0,1,0,0
"ID174",0,1,1,0,1,0,0,0,1,0
"ID175",1,0,1,1,0,0,1,1,0,0
"ID176",0,1,1,0,1,0,0,0,1,0
"ID177",0,1,1,0,0,0,0,0,0,0
"ID178",0,0,0,0,0,0,0,0,0,0
"ID179",0,0,0,0,0,1,0,0,0,0
"ID180",0,0,0,0,0,0,0,0,0,0
"ID181",0,0,0,0,0,0,0,0,0,0
"ID182",0,1,1,0,1,1,0,0,1,0
"ID183",0,0,1,0,0,0,0,0,1,0
"ID184",1,0,1,1,0,0,1,0,0,0
"ID185",0,1,1,1,1,0,0,0,1,0
"ID186",0,0,1,0,1,0,0,0,0,0
"ID187",0,1,0,0,0,0,0,0,0,0
"ID188",0,0,1,0,1,0,0,0,0,1
"ID189",0,1,1,0,1,0,0,0,1,0
"ID190",1,0,1,1,0,0,1,0,0,0
"ID191",0,1,0,0,0,0,0,0,1,0
"ID192",0,1,0,0,0,0,0,0,0,0
"ID193",0,1,1,0,1,0,0,1,1,0
"ID194",0,0,1,0,0,0,0,0,0,0
"ID195",0,0,1,0,0,1,1,0,0,0
"ID196",0,1,1,0,1,0,0,1,1,0
"ID197",0,0,1,0,0,0,0,0,0,1
"ID198",1,0,1,0,0,0,0,0,0,0
"ID199",0,0,0,0,0,1,0,0,0,0
"ID200",0,0,1,0,0,0,0,0,0,0
"ID201",0,0,1,0,0,0,0,1,0,0
"ID202",0,1,1,0,1,0,1,1,1,0
"ID203",0,1,1,0,1,0,0,0,1,0
"ID204",0,1,1,1,1,1,1,1,1,1
"ID205",0,0,0,0,1,0,0,0,0,0
"ID206",0,1,1,0,1,0,0,0,1,1
"ID207",0,1,1,0,1,0,0,0,1,0
"ID208",1,0,0,0,0,1,0,1,0,0
"ID209",1,1,1,1,1,1,1,1,1,1
"ID210",0,0,0,0,0,0,0,0,0,0
"ID211",0,0,0,0,0,0,0,0,1,0
"ID212",0,0,1,0,0,0,0,0,0,0
"ID213",0,0,1,0,0,0,0,0,0,0
"ID214",0,0,0,0,0,0,0,1,0,0
"ID215",1,1,1,1,1,1,1,1,1,1
"ID216",0,1,1,0,0,0,0,1,1,1
"ID217",0,1,1,0,1,0,0,0,1,0
"ID218",0,1,0,0,1,0,0,1,1,0
"ID219",0,0,0,0,1,0,0,0,0,0
"ID220",1,1,1,1,1,1,1,1,1,1
"ID221",0,1,1,0,0,0,0,0,1,1
"ID222",0,0,1,0,0,0,0,0,0,0
"ID223",0,0,1,0,0,1,1,0,1,0
"ID224",0,1,1,0,1,0,0,1,1,1
"ID225",0,1,1,0,1,0,0,0,1,0
"ID226",1,0,0,1,0,0,1,0,0,0
"ID227",0,1,1,0,1,0,0,0,1,0
"ID228",0,0,0,0,0,0,0,0,0,0
"ID229",0,1,1,1,0,0,0,0,0,0
"ID230",0,1,1,0,1,0,0,0,1,0
"ID231",0,1,1,0,1,0,0,0,1,0
"ID232",1,0,1,1,0,0,1,0,1,0
"ID233",0,1,0,0,0,0,0,0,0,0
"ID234",1,1,1,1,1,1,1,1,1,1
"ID235",1,0,0,0,0,1,1,1,1,1
"ID236",0,1,1,0,1,0,0,0,1,1
"ID237",0,1,0,0,0,0,1,0,0,0
"ID238",1,0,1,1,0,0,1,0,0,0
"ID239",1,1,1,0,0,0,0,0,0,0
"ID240",0,0,0,0,0,0,0,0,0,0
"ID241",0,0,1,0,0,1,0,0,0,0
"ID242",0,0,1,0,0,0,0,0,0,0
"ID243",0,1,1,0,1,0,0,0,1,0
"ID244",0,1,1,0,1,0,0,0,1,1
"ID245",0,0,1,0,0,0,0,0,0,0
"ID246",0,0,1,0,0,0,1,1,0,0
"ID247",0,0,1,0,1,0,0,0,1,0
"ID248",1,1,1,1,1,1,1,1,1,1
"ID249",0,1,1,1,0,0,0,1,1,1
"ID250",0,0,1,0,0,0,1,0,0,0
"ID251",1,0,1,1,0,0,1,0,0,0
"ID252",1,1,1,0,1,1,0,0,1,0
"ID253",0,1,1,0,1,0,0,0,1,0
"ID254",0,1,1,0,1,0,0,0,1,0
"ID255",0,0,0,0,1,1,0,1,0,0
"ID256",0,0,0,0,0,0,0,0,0,0
"ID257",1,1,1,1,1,1,1,1,1,1
"ID258",0,1,1,0,1,0,0,0,1,0
"ID259",0,0,0,0,0,1,0,0,0,1
"ID260",1,1,0,0,0,1,0,1,0,0
"ID261",1,1,1,0,1,1,1,1,1,1
"ID262",0,0,0,0,0,0,0,0,0,0
"ID263",0,1,1,0,1,0,0,0,1,0
"ID264",0,0,1,0,0,1,0,0,0,0
"ID265",0,0,1,1,0,0,0,0,0,0
"ID266",0,1,1,0,1,0,0,0,1,1
"ID267",0,1,1,0,1,0,0,1,1,0
"ID268",0,1,0,0,1,0,0,0,1,0
"ID269",0,1,1,0,1,0,0,0,1,0
"ID270",0,0,1,0,1,0,0,1,0,0
"ID271",0,1,0,0,1,1,0,1,1,0
"ID272",0,1,1,0,1,0,0,0,1,1
"ID273",0,0,1,1,0,0,0,0,0,0
"ID274",0,0,1,0,1,0,0,0,1,0
"ID275",0,1,1,0,1,0,0,0,1,0
"ID276",0,1,1,0,1,0,0,0,1,0
"ID277",0,0,1,0,0,1,0,0,1,1
"ID278",0,0,1,1,1,0,1,0,1,0
"ID279",0,0,1,0,0,0,0,0,1,1
"ID280",0,0,0,0,0,0,0,0,0,1
"ID281",0,0,1,1,0,0,0,0,0,0
"ID282",1,0,1,0,1,1,0,0,1,0
"ID283",0,0,0,0,0,0,0,0,0,0
"ID284",0,1,1,0,0,0,0,0,0,0
"ID285",0,1,1,0,1,0,0,0,1,0
"ID286",0,0,1,0,0,0,0,0,0,0
"ID287",0,1,1,0,1,0,0,0,1,0
"ID288",0,1,1,0,1,0,0,0,1,0
"ID289",0,0,1,0,0,0,0,0,0,0
"ID290",0,1,1,0,1,1,0,0,1,0
"ID291",0,1,1,0,1,0,0,0,1,0
"ID292",1,0,0,0,0,0,0,0,0,0
"ID293",0,1,1,0,1,1,0,0,1,0
"ID294",1,1,1,1,1,1,1,1,1,1
"ID295",0,0,1,0,0,0,0,0,0,0
"ID296",0,0,1,0,0,0,0,0,0,0
"ID297",0,1,1,0,0,0,0,1,1,0
"ID298",0,1,0,0,1,0,0,0,1,0
"ID299",0,0,0,0,0,0,0,0,0,1
"ID300",0,1,1,0,1,0,0,0,1,0
"ID301",0,1,1,1,0,0,0,0,0,0
"ID302",0,1,0,0,1,0,0,0,1,0
"ID303",0,0,0,0,0,0,0,0,1,0
"ID304",0,0,1,0,0,0,0,0,0,0
"ID305",1,1,1,0,1,0,0,0,1,0
"ID306",0,1,1,0,1,0,0,0,1,0
"ID307",0,0,0,0,1,0,0,0,0,0
"ID308",0,0,1,1,0,0,0,0,0,0
"ID309",0,0,1,0,0,0,0,0,1,0
"ID310",0,0,1,0,1,0,0,0,0,0
"ID311",0,1,0,0,1,1,0,0,1,0
"ID312",1,0,1,0,0,0,0,0,0,0
"ID313",0,0,1,0,0,0,0,0,0,0
"ID314",0,1,1,0,1,0,0,0,1,0
"ID315",1,0,1,1,0,0,1,0,0,0
"ID316",0,0,1,0,0,0,0,0,0,0
"ID317",1,1,1,1,1,0,0,1,1,1
"ID318",1,1,1,1,0,0,1,0,0,1
"ID319",0,0,0,0,0,0,0,0,0,1
"ID320",0,0,1,0,0,0,0,0,0,0
"ID321",0,0,1,0,0,0,0,1,0,0
"ID322",0,0,1,0,0,0,0,0,0,1
"ID323",0,0,1,0,0,0,0,0,0,0
"ID324",0,1,0,0,1,1,0,0,1,0
"ID325",0,0,0,0,0,0,0,0,0,0
"ID326",0,1,1,0,1,0,0,1,1,0
"ID327",0,1,1,0,1,0,0,0,1,0
"ID328",0,1,1,0,1,0,0,0,1,0
"ID329",0,0,1,0,0,0,0,0,0,0
"ID330",0,0,1,0,0,0,0,0,0,0
"ID331",0,1,1,0,1,0,0,0,1,0
"ID332",0,0,1,0,1,0,0,0,0,0
"ID333",0,1,1,1,1,1,1,1,1,1
"ID334",0,1,1,0,0,0,0,0,1,0
"ID335",0,1,1,1,0,0,0,0,0,0
"ID336",0,0,1,1,1,0,0,0,1,0
"ID337",1,0,1,1,1,1,1,1,1,1
"ID338",1,1,0,1,1,1,1,1,1,1
"ID339",0,0,1,0,0,1,0,0,0,0
"ID340",0,0,0,0,1,1,0,0,0,0
"ID341",1,1,0,0,0,0,0,1,0,0
"ID342",0,1,1,0,1,1,0,0,1,0
"ID343",0,0,1,1,0,0,0,0,0,0
"ID344",1,1,1,1,1,1,1,1,1,1
"ID345",0,0,1,0,0,0,0,0,0,0
"ID346",0,0,1,0,0,0,0,0,0,0
"ID347",0,1,1,0,1,1,0,0,1,0
"ID348",0,0,1,0,1,0,0,0,0,0
"ID349",1,0,1,1,1,1,1,1,1,1
"ID350",0,1,1,0,0,1,0,0,0,0
"ID351",0,0,0,0,0,1,0,0,0,0
"ID352",0,1,0,0,0,0,0,1,0,0
"ID353",0,1,1,0,1,0,0,0,1,0
"ID354",1,1,1,1,1,0,0,0,1,0
"ID355",0,0,1,0,0,0,0,0,0,0
"ID356",0,1,0,0,1,0,0,0,1,0
"ID357",0,0,0,0,0,0,0,0,0,0
"ID358",0,0,1,0,0,0,0,0,0,0
"ID359",0,0,0,0,0,0,0,0,0,0
"ID360",0,1,1,0,0,0,0,0,0,0
"ID361",0,1,1,0,1,1,0,0,1,0
"ID362",0,1,1,0,1,0,0,0,1,1
"ID363",1,0,1,1,1,0,1,0,0,0
"ID364",1,0,1,1,0,0,1,0,0,0
"ID365",0,0,1,1,0,0,0,0,0,0
"ID366",0,1,0,0,0,0,0,1,0,1
"ID367",1,0,1,0,0,0,0,0,0,0
"ID368",0,0,1,1,0,0,0,0,0,0
"ID369",0,1,1,0,1,0,0,1,1,0
"ID370",0,1,1,0,1,0,0,0,1,0
"ID371",0,0,0,0,0,0,0,0,0,0
"ID372",1,0,0,0,0,0,0,0,0,0
"ID373",0,1,0,0,0,0,0,0,0,0
"ID374",0,1,1,0,1,0,0,0,1,0
"ID375",0,0,0,0,0,0,1,0,0,0
"ID376",0,1,0,0,1,0,0,0,1,0
"ID377",1,1,1,1,0,0,1,0,0,0
"ID378",1,0,1,0,0,0,0,0,0,0
"ID379",0,0,0,0,0,0,0,0,0,1
"ID380",0,0,1,0,0,0,0,0,0,0
"ID381",0,0,1,0,0,0,0,0,0,0
"ID382",0,1,1,0,1,0,0,0,1,0
"ID383",0,0,1,0,0,0,0,0,0,0
"ID384",1,1,1,1,1,1,1,1,1,1
"ID385",0,0,1,0,0,0,0,0,0,0
"ID386",0,0,1,0,0,0,0,0,1,0
"ID387",0,0,1,0,0,0,0,0,0,0
"ID388",0,1,1,0,0,1,0,0,0,0
"ID389",0,1,1,0,1,0,1,0,1,0
"ID390",0,0,0,0,1,0,0,0,0,0
"ID391",0,1,1,0,1,0,0,0,1,0
"ID392",0,1,1,0,1,0,0,0,1,0
"ID393",0,1,1,0,1,0,0,0,1,0
"ID394",0,0,1,0,0,0,0,0,0,0
"ID395",0,0,0,0,0,0,0,0,0,0
"ID396",0,0,1,0,0,0,0,1,0,1
"ID397",0,0,0,0,0,1,0,0,0,0
"ID398",1,0,1,0,1,0,0,0,1,0
"ID399",0,0,1,0,0,0,0,0,0,0
"ID400",1,0,1,1,1,0,1,1,0,0
"ID401",0,1,1,0,1,0,0,0,1,0
"ID402",0,0,0,0,0,1,0,0,0,0
"ID403",0,0,1,0,0,0,0,0,0,0
"ID404",0,0,1,0,0,0,0,0,0,0
"ID405",0,1,1,0,1,0,0,0,1,0
"ID406",0,0,0,0,1,0,0,0,0,0
"ID407",1,1,1,1,1,1,1,1,1,1
"ID408",0,1,1,0,1,0,0,0,1,0
"ID409",0,1,1,0,0,0,0,0,0,0
"ID410",0,0,0,0,0,0,0,0,0,1
"ID411",0,0,1,0,0,0,0,0,0,1
"ID412",0,0,1,0,0,0,0,0,0,0
"ID413",0,0,0,0,0,0,0,0,0,0
"ID414",0,0,1,0,0,0,0,0,0,0
"ID415",1,1,1,1,1,1,1,1,1,1
"ID416",1,1,1,1,1,1,1,0,1,1
"ID417",0,0,1,0,0,0,0,0,1,0
"ID418",0,0,0,0,0,1,1,0,0,0
"ID419",0,1,1,0,0,0,0,0,1,0
"ID420",0,1,1,0,1,0,0,0,0,0
"ID421",0,0,1,0,0,0,0,0,0,0
"ID422",1,1,1,1,1,1,1,0,1,1
"ID423",0,1,1,0,1,0,0,0,1,0
"ID424",1,0,0,0,0,0,0,0,0,0
"ID425",0,1,1,0,1,0,0,0,1,0
"ID426",0,1,1,0,1,0,0,0,1,0
"ID427",0,0,1,0,1,0,0,0,0,0
"ID428",0,0,1,0,0,0,0,0,0,0
"ID429",1,1,0,1,1,1,1,1,1,1
"ID430",0,1,1,0,1,0,0,0,1,1
"ID431",1,1,1,1,0,1,1,1,1,1
"ID432",0,0,1,0,1,0,0,0,1,0
"ID433",0,0,1,0,1,1,0,0,0,0
"ID434",0,1,1,0,1,1,0,0,1,0
"ID435",0,1,1,0,1,0,0,0,1,0
"ID436",0,1,1,0,1,0,1,0,1,0
"ID437",0,1,1,0,1,0,0,0,1,0
"ID438",0,0,1,0,0,1,0,0,1,0
"ID439",0,1,1,0,1,0,0,0,1,0
"ID440",0,1,1,0,1,1,0,0,1,0
"ID441",0,1,1,0,1,0,0,0,1,0
"ID442",0,0,1,0,0,0,0,0,0,0
"ID443",1,1,0,0,0,1,0,1,0,1
"ID444",1,0,1,1,1,1,1,1,1,1
"ID445",0,0,0,0,0,1,0,0,0,0
"ID446",0,1,1,0,1,0,0,1,1,0
"ID447",0,1,1,1,1,0,0,0,1,0
"ID448",0,0,1,1,0,0,0,0,0,0
"ID449",0,0,0,1,1,0,0,1,1,0
"ID450",1,0,1,0,0,0,0,0,0,0
"ID451",0,1,1,0,1,0,0,0,1,0
"ID452",0,0,1,0,0,0,0,1,0,0
"ID453",0,0,1,0,0,1,0,0,0,0
"ID454",0,0,1,0,0,1,0,0,0,0
"ID455",0,1,1,0,1,0,0,0,1,0
"ID456",0,0,1,0,0,0,0,0,0,0
"ID457",0,0,1,1,1,0,0,0,0,0
"ID458",0,1,0,0,0,0,0,1,0,0
"ID459",0,1,1,0,1,1,0,0,1,0
"ID460",0,1,1,0,1,0,1,0,1,0
"ID461",0,0,1,0,0,0,0,0,0,1
"ID462",0,1,1,0,1,0,0,0,1,0
"ID463",0,1,0,0,1,0,0,0,1,0
"ID464",0,1,0,0,1,0,0,1,1,0
"ID465",0,0,0,0,0,0,0,0,0,0
"ID466",0,0,0,0,1,0,0,0,0,0
"ID467",0,0,1,0,0,0,0,0,0,0
"ID468",1,0,1,1,1,1,1,1,1,1
"ID469",0,0,0,0,0,0,0,0,0,0
"ID470",1,0,0,1,1,0,1,0,0,0
"ID471",0,1,1,0,1,0,0,1,1,0
"ID472",0,0,1,0,0,0,0,0,0,0
"ID473",0,1,1,0,0,0,0,0,1,0
"ID474",0,1,1,0,1,0,0,0,1,0
"ID475",0,1,0,0,0,0,0,0,1,0
"ID476",0,1,0,0,0,0,0,0,0,0
"ID477",1,0,1,1,0,0,1,0,0,0
"ID478",0,1,1,0,1,0,0,0,1,0
"ID479",0,0,0,0,0,0,0,0,0,0
"ID480",0,1,1,1,0,0,1,0,0,0
"ID481",0,0,1,0,0,0,0,0,0,0
"ID482",0,0,0,0,0,0,0,0,0,0
"ID483",1,1,1,1,1,1,1,1,1,1
"ID484",0,1,1,0,1,0,0,0,1,0
"ID485",0,0,0,0,0,0,1,0,1,0
"ID486",0,1,0,0,1,0,0,0,1,0
"ID487",0,0,1,0,1,0,0,0,1,1
"ID488",1,0,1,0,0,0,0,1,1,0
"ID489",0,0,1,0,0,0,0,0,0,0
"ID490",0,1,1,0,0,0,0,0,1,1
"ID491",0,1,1,0,1,0,0,1,1,0
"ID492",0,1,1,0,1,0,0,0,1,0
"ID493",0,0,1,0,0,0,0,0,1,0
"ID494",1,1,1,1,1,1,1,1,1,1
"ID495",0,1,1,0,1,0,0,0,1,0
"ID496",0,0,1,0,0,0,0,0,0,0
"ID497",0,1,1,0,1,0,0,0,0,0
"ID498",0,0,1,0,1,0,0,1,1,0
"ID499",0,0,1,0,0,0,0,0,0,0
"ID500",1,0,1,0,1,0,0,1,0,0
"ID501",0,1,1,0,1,0,0,0,1,0
"ID502",0,1,1,0,1,0,0,0,1,0
"ID503",0,1,1,0,1,0,0,0,1,1
"ID504",1,0,1,1,0,0,1,0,0,0
"ID505",0,1,1,0,1,0,0,0,1,0
"ID506",0,0,0,0,1,1,0,0,1,0
"ID507",0,0,1,0,0,0,0,0,0,0
"ID508",0,0,1,0,0,0,0,0,0,1
"ID509",0,0,1,0,0,0,0,0,0,0
"ID510",1,1,1,1,1,1,1,1,1,1
"ID511",0,1,0,0,0,0,0,0,0,0
"ID512",0,1,0,0,1,0,0,0,1,0
"ID513",0,0,1,0,0,0,0,0,0,0
"ID514",0,0,1,0,0,0,0,0,0,0
"ID515",0,0,0,0,1,0,0,0,1,0
"ID516",0,0,0,0,0,1,1,0,1,0
"ID517",1,1,1,1,1,1,1,1,1,1
"ID518",0,0,1,0,1,0,0,0,0,0
"ID519",0,1,1,0,1,0,0,0,1,0
"ID520",0,0,1,0,1,0,1,0,1,0
"ID521",0,0,1,0,1,1,0,0,0,0
"ID522",0,0,1,0,1,0,0,0,1,1
"ID523",0,0,1,0,1,0,0,0,1,0
"ID524",0,1,0,0,0,0,0,0,0,0
"ID525",1,0,1,1,1,0,1,0,0,0
"ID526",0,1,1,0,1,0,0,0,1,0
"ID527",0,1,0,0,0,0,0,0,0,0
"ID528",0,0,0,0,0,0,0,1,0,0
"ID529",0,1,1,0,1,1,0,1,1,0
"ID530",1,1,1,0,1,0,0,0,1,1
"ID531",1,1,1,1,1,1,1,1,1,1
"ID532",1,0,1,1,0,1,1,1,0,1
"ID533",0,0,0,0,0,0,0,0,1,1
"ID534",0,0,1,0,0,0,0,0,0,0
"ID535",0,0,1,0,0,0,0,0,0,0
"ID536",0,1,1,0,0,0,0,0,0,0
"ID537",0,1,1,0,0,0,0,1,1,1
"ID538",0,0,1,0,0,0,0,0,0,0
"ID539",0,0,1,0,0,0,0,0,0,0
"ID540",1,1,1,1,1,1,1,0,1,1
"ID541",0,1,1,0,1,1,0,0,0,0
"ID542",1,1,1,1,1,1,1,1,1,1
"ID543",0,1,1,0,1,0,0,0,1,0
"ID544",1,1,1,1,1,1,1,0,1,1
"ID545",0,1,0,0,1,0,0,0,1,0
"ID546",0,1,1,0,1,0,0,0,1,0
"ID547",0,1,1,0,1,0,0,0,1,0
"ID548",0,1,1,0,0,0,0,0,0,0
"ID549",0,1,1,0,1,0,0,0,1,0
"ID550",1,1,1,0,1,0,0,0,1,1
"ID551",1,1,1,1,1,1,1,0,1,1
"ID552",0,0,1,0,0,0,0,0,0,0
"ID553",1,1,1,1,0,0,1,0,0,0
"ID554",1,1,1,0,0,0,0,0,1,0
"ID555",0,0,0,0,0,0,0,0,0,0
"ID556",0,1,0,0,0,0,0,0,0,0
