"","A1","A2","A3"
"ID132",0,0,0
"ID133",0,0,1
"ID134",1,1,1
"ID135",0,1,1
"ID136",0,0,0
"ID137",0,1,1
"ID138",0,1,1
"ID139",0,1,1
"ID140",0,0,1
"ID141",0,0,1
"ID142",0,0,1
"ID143",0,1,1
"ID144",0,0,1
"ID145",0,0,1
"ID146",0,1,1
"ID147",0,1,1
"ID148",0,0,1
"ID149",1,0,1
"ID150",0,0,0
"ID151",0,0,1
"ID152",0,1,1
"ID153",0,0,1
"ID154",0,1,1
"ID155",0,1,1
"ID156",1,1,1
"ID157",0,1,1
"ID158",0,1,1
"ID159",0,0,1
"ID160",0,1,1
"ID161",0,0,1
"ID162",0,0,1
"ID163",0,1,1
"ID164",0,0,1
"ID165",0,1,1
"ID166",1,1,1
"ID167",0,0,1
"ID168",0,0,1
"ID169",0,0,1
"ID170",0,1,1
"ID171",0,0,1
"ID172",0,0,1
"ID173",0,0,1
"ID174",0,0,1
"ID175",0,0,1
"ID176",0,0,0
"ID177",0,0,1
"ID178",0,0,1
"ID179",0,0,1
"ID180",0,0,0
"ID181",0,0,1
"ID182",0,0,1
"ID183",0,1,1
"ID184",0,1,1
"ID185",0,0,1
"ID186",1,1,1
"ID187",1,0,1
"ID188",1,1,1
"ID189",0,1,1
"ID190",0,0,1
"ID191",0,0,1
"ID192",0,1,0
"ID193",0,0,1
"ID194",1,0,1
"ID195",0,1,1
"ID196",0,1,1
"ID197",0,1,1
"ID198",0,0,1
"ID199",0,0,1
"ID200",0,0,1
"ID201",0,1,1
"ID202",0,0,0
"ID203",0,0,1
"ID204",1,1,1
"ID205",0,1,1
"ID206",0,1,1
"ID207",0,1,1
"ID208",0,1,1
"ID209",0,1,1
"ID210",0,0,0
"ID211",0,0,0
"ID212",0,0,0
"ID213",0,0,0
"ID214",0,1,1
"ID215",0,0,1
"ID216",0,0,1
"ID217",0,0,1
"ID218",0,1,1
"ID219",1,1,1
"ID220",0,0,1
"ID221",0,1,1
"ID222",1,0,1
"ID223",0,0,1
"ID224",0,0,1
"ID225",0,0,1
"ID226",1,1,1
"ID227",1,1,1
"ID228",0,1,0
"ID229",0,1,1
"ID230",1,1,1
"ID231",0,0,0
"ID232",0,1,1
"ID233",0,1,1
"ID234",1,1,1
"ID235",0,0,0
"ID236",0,0,1
"ID237",0,1,1
"ID238",0,1,1
"ID239",0,0,1
"ID240",1,1,1
"ID241",0,0,1
"ID242",0,0,1
"ID243",1,1,1
"ID244",0,1,1
"ID245",0,1,1
"ID246",0,0,0
"ID247",0,0,1
"ID248",0,1,0
"ID249",0,1,1
"ID250",0,0,1
"ID251",0,0,1
"ID252",1,1,1
"ID253",0,1,1
"ID254",0,0,1
"ID255",0,1,1
"ID256",0,1,1
"ID257",1,1,1
"ID258",0,1,1
"ID259",1,1,1
"ID260",0,0,1
"ID261",0,0,1
"ID262",0,0,1
"ID263",0,1,1
"ID264",0,0,1
"ID265",0,0,1
"ID266",0,0,1
"ID267",0,0,1
"ID268",0,0,1
"ID269",0,0,1
"ID270",0,1,1
"ID271",0,0,1
"ID272",1,0,1
"ID273",0,0,1
"ID274",0,0,1
"ID275",1,1,1
"ID276",0,0,1
"ID277",0,1,1
"ID278",0,1,1
"ID279",0,1,1
"ID280",0,0,0
"ID281",0,0,0
"ID282",0,0,1
"ID283",0,0,1
"ID284",0,1,1
"ID285",0,0,1
"ID286",0,1,1
"ID287",0,1,0
"ID288",0,0,1
"ID289",0,1,1
"ID290",1,0,1
"ID291",0,1,1
"ID292",0,1,1
"ID293",0,0,1
"ID294",0,1,1
"ID295",1,1,1
"ID296",0,1,1
"ID297",0,0,1
"ID298",0,1,0
"ID299",0,1,1
"ID300",0,0,1
"ID301",0,1,1
"ID302",1,1,1
"ID303",0,0,1
"ID304",0,1,1
"ID305",0,1,1
"ID306",0,1,1
"ID307",0,1,1
"ID308",0,0,1
"ID309",0,1,1
"ID310",1,1,1
"ID311",0,1,1
"ID312",0,1,1
"ID313",0,0,1
"ID314",0,1,1
"ID315",0,1,1
"ID316",0,0,0
"ID317",0,0,0
"ID318",1,0,1
"ID319",0,1,0
"ID320",0,1,1
"ID321",0,0,1
"ID322",1,1,1
"ID323",0,0,1
"ID324",0,0,1
"ID325",0,0,1
"ID326",0,0,0
"ID327",0,0,1
"ID328",0,1,1
"ID329",0,0,1
"ID330",0,1,1
"ID331",0,0,1
"ID332",1,1,1
"ID333",0,1,1
"ID334",0,0,1
"ID335",0,0,1
"ID336",0,0,1
"ID337",0,0,0
"ID338",0,0,1
"ID339",1,1,1
"ID340",0,0,1
"ID341",0,1,0
"ID342",0,1,1
"ID343",0,1,0
"ID344",0,0,1
"ID345",1,1,0
"ID346",0,0,1
"ID347",1,1,1
"ID348",0,1,0
"ID349",0,0,1
"ID350",0,1,1
"ID351",0,0,1
"ID352",0,1,1
"ID353",0,0,1
"ID354",1,1,1
"ID355",0,1,1
"ID356",0,1,1
"ID357",1,0,1
"ID358",0,0,0
"ID359",1,1,1
"ID360",0,0,1
"ID361",0,0,1
"ID362",0,1,0
"ID363",1,0,1
"ID364",0,1,1
"ID365",0,1,0
"ID366",0,0,1
"ID367",0,1,1
"ID368",0,0,1
"ID369",0,0,1
"ID370",0,1,1
"ID371",0,0,1
"ID372",1,0,1
"ID373",0,0,1
"ID374",1,0,1
"ID375",0,1,1
"ID376",0,1,1
"ID377",0,0,0
"ID378",0,1,0
"ID379",0,0,1
"ID380",0,0,1
"ID381",0,1,1
"ID382",0,1,1
"ID383",0,0,1
"ID384",0,1,1
"ID385",0,0,0
"ID386",0,1,1
"ID387",0,0,1
"ID388",0,1,1
"ID389",0,0,1
"ID390",0,1,1
"ID391",0,0,0
"ID392",0,1,0
"ID393",0,1,1
"ID394",0,0,1
"ID395",1,0,1
"ID396",0,0,1
"ID397",0,1,1
"ID398",0,0,1
"ID399",0,1,1
"ID400",0,0,1
"ID401",0,1,1
"ID402",0,1,1
"ID403",1,0,1
"ID404",0,1,1
"ID405",0,1,1
"ID406",0,0,1
"ID407",0,1,0
"ID408",0,1,1
"ID409",0,1,1
"ID410",0,1,1
"ID411",0,0,1
"ID412",1,0,1
"ID413",0,1,1
"ID414",0,0,1
"ID415",1,1,1
"ID416",0,1,1
"ID417",0,1,1
"ID418",0,1,1
"ID419",0,1,1
"ID420",0,0,1
"ID421",1,0,1
"ID422",0,0,1
"ID423",0,0,1
"ID424",0,0,1
"ID425",0,1,1
"ID426",0,0,1
"ID427",0,1,1
"ID428",1,1,1
"ID429",0,1,1
"ID430",0,0,0
"ID431",0,1,1
"ID432",0,0,1
"ID433",0,1,0
"ID434",0,1,1
"ID435",0,0,1
"ID436",0,0,1
"ID437",0,0,0
"ID438",0,0,1
"ID439",0,1,1
"ID440",0,0,1
"ID441",0,1,1
"ID442",0,1,1
"ID443",0,0,1
"ID444",0,1,1
"ID445",0,0,0
"ID446",0,1,1
"ID447",1,0,1
"ID448",0,0,1
"ID449",0,1,1
"ID450",0,0,1
"ID451",0,0,1
"ID452",0,0,1
"ID453",0,0,1
"ID454",0,0,1
"ID455",0,0,1
"ID456",0,0,1
"ID457",0,0,0
"ID458",1,1,1
"ID459",0,0,1
"ID460",0,0,1
"ID461",0,1,1
"ID462",0,1,1
"ID463",0,0,1
"ID464",0,0,1
"ID465",0,0,1
"ID466",0,0,1
"ID467",0,1,1
"ID468",0,1,0
"ID469",0,0,1
"ID470",1,0,1
"ID471",0,1,1
"ID472",0,1,1
"ID473",0,0,1
"ID474",0,0,0
"ID475",0,1,0
"ID476",0,1,1
"ID477",1,1,1
"ID478",0,0,1
"ID479",0,0,1
"ID480",0,1,1
"ID481",0,0,1
"ID482",1,1,1
"ID483",1,1,1
"ID484",0,0,0
"ID485",0,1,1
"ID486",0,0,0
"ID487",0,1,1
"ID488",0,0,0
"ID489",0,1,1
"ID490",0,1,1
"ID491",0,1,1
"ID492",0,0,1
"ID493",0,0,1
"ID494",0,1,1
"ID495",0,1,1
"ID496",0,0,1
"ID497",0,1,1
"ID498",0,1,1
"ID499",0,1,1
"ID500",0,0,0
"ID501",0,0,0
"ID502",0,0,1
"ID503",0,0,1
"ID504",0,0,1
"ID505",0,0,1
"ID506",0,0,1
"ID507",0,0,0
"ID508",0,0,1
"ID509",0,0,1
"ID510",0,0,1
"ID511",0,1,1
"ID512",0,0,0
"ID513",1,1,1
"ID514",0,1,1
"ID515",0,0,1
"ID516",0,1,1
"ID517",0,1,0
"ID518",0,0,1
"ID519",1,1,1
"ID520",0,0,1
"ID521",0,1,1
"ID522",0,1,1
"ID523",0,0,1
"ID524",0,1,0
"ID525",0,0,1
"ID526",1,0,0
"ID527",0,0,1
"ID528",0,0,1
"ID529",1,1,0
"ID530",0,1,1
"ID531",1,0,1
"ID532",0,1,1
"ID533",0,1,1
"ID534",0,0,1
"ID535",1,1,1
"ID536",0,0,1
"ID537",1,1,1
"ID538",0,0,1
"ID539",0,0,1
"ID540",1,1,1
"ID541",0,1,1
"ID542",1,1,1
"ID543",0,0,1
"ID544",0,0,1
"ID545",0,1,1
"ID546",0,0,1
"ID547",0,0,1
"ID548",0,0,1
"ID549",1,0,1
"ID550",1,0,1
"ID551",0,0,1
"ID552",0,1,1
"ID553",0,0,1
"ID554",1,1,1
"ID555",0,0,1
"ID556",0,0,0
"ID557",1,1,1
"ID558",1,1,1
"ID559",1,0,1
"ID560",0,1,1
"ID561",1,1,1
"ID562",1,1,1
"ID563",1,0,1
"ID564",0,1,1
"ID565",0,0,0
"ID566",0,1,1
"ID567",0,1,1
"ID568",1,1,1
"ID569",0,0,1
"ID570",0,0,1
"ID571",0,0,1
"ID572",0,0,1
"ID573",1,1,1
"ID574",1,1,1
"ID575",0,0,1
"ID576",0,1,1
"ID577",1,1,1
"ID578",0,0,1
"ID579",0,1,1
"ID580",0,0,1
"ID581",1,0,1
"ID582",0,0,1
"ID583",0,1,0
"ID584",1,1,1
"ID585",0,0,1
"ID586",1,1,1
"ID587",1,0,1
"ID588",0,1,1
"ID589",0,0,1
"ID590",0,1,1
"ID591",0,1,1
"ID592",0,1,1
"ID593",0,0,1
"ID594",0,1,1
"ID595",0,0,1
"ID596",1,0,1
"ID597",0,1,1
"ID598",0,1,1
"ID599",0,0,0
"ID600",0,0,0
"ID601",0,0,1
"ID602",0,1,1
"ID603",0,0,1
"ID604",0,1,1
"ID605",1,1,1
"ID606",0,0,0
"ID607",0,0,1
"ID608",0,0,1
"ID609",0,1,1
"ID610",0,1,0
"ID611",1,1,1
"ID612",1,1,1
"ID613",0,0,1
"ID614",0,1,1
"ID615",0,0,1
"ID616",0,1,1
"ID617",0,1,1
"ID618",0,1,1
"ID619",0,1,0
"ID620",0,1,1
"ID621",0,0,1
"ID622",0,0,1
"ID623",0,0,0
"ID624",0,1,1
"ID625",0,0,1
"ID626",0,1,1
"ID627",0,1,1
"ID628",0,1,1
"ID629",0,0,1
"ID630",0,1,1
"ID631",0,1,1
"ID632",0,1,1
"ID633",0,0,1
"ID634",1,0,0
"ID635",0,0,1
"ID636",1,1,1
"ID637",0,0,0
"ID638",0,0,0
"ID639",1,1,1
"ID640",0,0,0
"ID641",0,0,1
"ID642",0,0,1
"ID643",0,1,1
"ID644",1,0,0
"ID645",0,0,1
"ID646",0,1,1
"ID647",1,1,1
"ID648",0,1,0
"ID649",0,1,0
"ID650",0,1,1
"ID651",1,0,1
"ID652",0,0,1
"ID653",0,1,1
"ID654",0,0,1
"ID655",0,0,1
"ID656",0,1,0
"ID657",0,1,1
"ID658",0,0,1
"ID659",1,1,1
"ID660",0,0,1
"ID661",0,1,1
"ID662",0,1,1
"ID663",1,1,1
"ID664",0,1,1
"ID665",0,0,1
"ID666",0,1,1
"ID667",0,0,1
"ID668",0,0,1
"ID669",0,1,1
"ID670",0,0,1
"ID671",0,1,1
"ID672",0,0,1
"ID673",0,1,1
"ID674",0,1,1
"ID675",0,1,1
"ID676",0,1,1
"ID677",0,1,1
"ID678",0,0,1
"ID679",0,0,1
"ID680",0,1,1
"ID681",0,0,0
"ID682",0,0,1
"ID683",0,0,0
"ID684",0,0,1
"ID685",0,1,1
"ID686",1,1,0
"ID687",0,0,1
"ID688",0,1,1
"ID689",0,1,1
"ID690",0,1,0
"ID691",0,0,0
"ID692",1,1,1
"ID693",0,1,1
"ID694",0,1,1
"ID695",0,0,1
"ID696",0,0,0
"ID697",0,0,0
"ID698",0,1,1
"ID699",0,1,1
"ID700",0,0,1
"ID701",0,0,1
"ID702",1,1,1
"ID703",0,0,0
"ID704",0,0,0
"ID705",0,1,1
"ID706",0,0,1
"ID707",0,0,1
"ID708",0,1,0
"ID709",0,1,1
"ID710",1,1,1
"ID711",0,1,1
"ID712",0,0,1
"ID713",1,0,1
"ID714",0,1,1
"ID715",0,1,1
"ID716",0,1,1
"ID717",0,0,1
"ID718",1,1,1
"ID719",0,0,1
"ID720",1,1,1
"ID721",0,1,1
"ID722",0,1,1
"ID723",0,1,1
"ID724",1,0,1
"ID725",0,1,1
"ID726",0,0,1
"ID727",0,0,1
"ID728",1,1,0
"ID729",0,0,1
"ID730",0,1,1
"ID731",0,1,1
"ID732",0,0,0
"ID733",0,0,1
"ID734",0,0,0
"ID735",0,1,1
"ID736",0,0,1
"ID737",0,0,1
"ID738",0,0,1
"ID739",0,0,1
"ID740",0,0,1
"ID741",0,1,1
"ID742",1,1,1
"ID743",0,0,1
"ID744",0,0,1
"ID745",0,1,0
"ID746",0,0,1
"ID747",0,0,0
"ID748",1,0,1
"ID749",0,0,1
"ID750",0,0,1
"ID751",0,1,1
"ID752",0,1,1
"ID753",0,1,1
"ID754",0,1,1
"ID755",1,0,1
"ID756",0,1,1
"ID757",0,0,0
"ID758",0,0,0
"ID759",0,1,1
"ID760",0,0,1
"ID761",0,1,1
"ID762",0,1,1
"ID763",0,1,1
"ID764",0,0,1
"ID765",0,0,1
"ID766",0,0,1
"ID767",0,1,1
"ID768",0,0,0
"ID769",0,1,1
"ID770",0,1,1
"ID771",0,0,0
"ID772",0,1,1
"ID773",0,0,1
"ID774",0,1,1
"ID775",0,0,1
"ID776",1,1,1
"ID777",0,0,0
"ID778",0,0,1
"ID779",0,0,1
"ID780",0,1,0
"ID781",0,0,1
"ID782",1,0,1
"ID783",0,0,1
"ID784",1,0,0
"ID785",1,1,1
"ID786",0,1,1
"ID787",0,1,1
"ID788",0,0,1
"ID789",1,0,1
"ID790",0,1,1
"ID791",0,0,0
"ID792",0,1,1
"ID793",0,0,1
"ID794",0,0,1
"ID795",1,1,1
"ID796",0,0,1
"ID797",0,1,1
"ID798",0,1,1
"ID799",0,0,0
"ID800",0,0,0
"ID801",0,1,1
"ID802",0,0,1
"ID803",0,0,1
"ID804",1,1,1
"ID805",1,0,1
"ID806",0,0,1
"ID807",0,0,1
"ID808",0,1,1
"ID809",0,1,1
"ID810",0,0,1
"ID811",0,1,1
"ID812",1,1,0
"ID813",0,1,1
"ID814",0,1,1
"ID815",0,1,1
"ID816",0,0,1
"ID817",0,0,1
"ID818",1,1,1
"ID819",0,0,1
"ID820",0,0,1
"ID821",1,1,1
"ID822",0,1,1
"ID823",1,1,1
"ID824",0,0,1
"ID825",0,1,0
"ID826",1,0,1
"ID827",0,1,1
"ID828",0,1,1
"ID829",0,0,1
"ID830",0,0,1
"ID831",1,1,1
"ID832",1,1,1
"ID833",1,0,1
"ID834",0,1,1
"ID835",1,1,1
"ID836",0,0,1
"ID837",1,1,1
"ID838",0,1,1
"ID839",0,0,1
"ID840",0,0,1
"ID841",0,0,0
"ID842",0,0,0
"ID843",0,0,1
"ID844",0,0,1
"ID845",0,0,1
"ID846",1,0,1
"ID847",1,1,0
"ID848",0,1,1
"ID849",1,1,1
"ID850",0,1,1
"ID851",1,1,1
"ID852",0,0,1
"ID853",0,0,1
"ID854",0,0,1
"ID855",0,1,1
"ID856",0,0,1
"ID857",0,1,1
"ID858",0,0,0
"ID859",0,0,1
"ID860",1,1,1
"ID861",0,1,1
"ID862",0,0,1
"ID863",0,1,1
"ID864",0,0,1
"ID865",1,1,1
"ID866",0,0,1
"ID867",0,0,1
"ID868",0,1,0
"ID869",0,0,1
"ID870",0,0,1
"ID871",1,1,1
"ID872",0,1,0
"ID873",0,1,1
"ID874",0,0,1
"ID875",0,0,1
"ID876",1,0,1
"ID877",1,0,1
"ID878",1,1,1
"ID879",0,0,1
"ID880",0,1,1
"ID881",0,0,1
"ID882",1,1,1
"ID883",0,1,1
"ID884",0,0,1
"ID885",0,1,0
"ID886",0,0,1
"ID887",0,0,0
"ID888",1,0,1
"ID889",1,1,1
"ID890",0,1,1
"ID891",0,1,1
"ID892",0,1,1
"ID893",0,1,1
"ID894",0,1,1
"ID895",0,1,1
"ID896",0,1,1
"ID897",0,0,1
"ID898",0,0,1
"ID899",0,1,1
"ID900",0,1,1
"ID901",0,0,0
"ID902",0,0,1
"ID903",0,1,1
"ID904",0,1,1
"ID905",0,0,0
"ID906",0,0,0
"ID907",1,0,1
"ID908",0,0,0
"ID909",0,1,1
"ID910",0,0,0
"ID911",1,1,1
"ID912",1,0,1
"ID913",0,1,1
"ID914",0,0,1
"ID915",0,0,1
"ID916",0,0,1
"ID917",0,0,1
"ID918",0,0,1
"ID919",0,1,1
"ID920",0,0,1
"ID921",0,1,1
"ID922",0,0,1
"ID923",0,1,1
"ID924",0,0,1
"ID925",0,1,1
"ID926",0,0,1
"ID927",0,0,1
"ID928",0,1,1
"ID929",0,0,0
"ID930",0,0,1
"ID931",1,1,1
"ID932",0,0,1
"ID933",1,0,0
"ID934",1,1,1
"ID935",0,1,1
"ID936",0,0,1
"ID937",0,0,1
"ID938",0,1,1
"ID939",0,1,1
"ID940",0,0,1
"ID941",0,1,1
"ID942",1,1,1
"ID943",1,0,1
"ID944",0,0,1
"ID945",0,1,1
"ID946",0,0,1
"ID947",1,0,1
"ID948",1,1,1
"ID949",0,0,0
"ID950",0,0,1
"ID951",0,0,1
"ID952",1,1,0
"ID953",0,0,0
"ID954",0,1,1
"ID955",1,1,1
"ID956",1,0,1
"ID957",0,0,1
"ID958",0,1,1
"ID959",0,1,1
"ID960",0,0,0
"ID961",0,0,1
"ID962",0,1,1
"ID963",0,1,1
"ID964",0,0,1
"ID965",0,0,1
"ID966",0,1,1
"ID967",0,1,1
"ID968",1,0,1
"ID969",0,0,0
"ID970",0,0,0
"ID971",0,0,1
"ID972",0,1,1
"ID973",0,0,1
"ID974",0,0,1
"ID975",0,1,1
"ID976",1,1,1
"ID977",0,1,0
"ID978",0,0,0
"ID979",1,0,1
"ID980",0,0,1
"ID981",0,1,1
"ID982",1,1,1
"ID983",0,0,0
"ID984",0,1,1
"ID985",1,1,1
"ID986",0,1,1
"ID987",0,0,1
"ID988",0,1,1
"ID989",0,0,1
"ID990",0,0,0
"ID991",1,0,1
"ID992",0,1,1
"ID993",0,0,0
"ID994",1,0,1
"ID995",0,0,0
"ID996",1,1,1
"ID997",0,0,1
"ID998",0,0,1
"ID999",0,0,1
"ID1000",0,0,0
