"","A1","A2","A3"
"ID435",0,0,1
"ID436",0,0,1
"ID437",0,1,1
"ID438",1,0,1
"ID439",0,1,1
"ID440",0,1,1
"ID441",0,1,1
"ID442",1,0,1
"ID443",0,1,1
"ID444",0,1,1
"ID445",1,1,1
"ID446",0,1,1
"ID447",0,1,1
"ID448",0,1,1
"ID449",0,1,1
"ID450",0,1,1
"ID451",1,0,1
"ID452",0,0,1
"ID453",0,0,0
"ID454",0,0,1
"ID455",0,0,1
"ID456",0,0,1
"ID457",0,0,1
"ID458",0,0,1
"ID459",0,0,1
"ID460",0,0,1
"ID461",0,1,1
"ID462",0,1,1
"ID463",1,1,1
"ID464",1,0,1
"ID465",0,0,0
"ID466",0,0,0
"ID467",1,1,1
"ID468",0,0,1
"ID469",0,0,1
"ID470",0,0,1
"ID471",0,0,1
"ID472",0,1,1
"ID473",0,0,1
"ID474",0,0,1
"ID475",0,0,1
"ID476",0,1,1
"ID477",1,0,1
"ID478",1,0,1
"ID479",0,0,1
"ID480",0,0,0
"ID481",0,1,1
"ID482",0,0,1
"ID483",0,0,1
"ID484",0,0,1
"ID485",1,0,1
"ID486",0,1,1
"ID487",0,0,1
"ID488",0,1,1
"ID489",0,0,0
"ID490",0,1,0
"ID491",0,0,0
"ID492",0,0,0
"ID493",1,0,1
"ID494",0,0,1
"ID495",0,0,1
"ID496",1,1,1
"ID497",0,0,1
"ID498",0,1,0
"ID499",0,1,1
"ID500",0,0,1
"ID501",0,1,1
"ID502",0,1,1
"ID503",1,1,1
"ID504",0,0,1
"ID505",0,1,1
"ID506",0,0,0
"ID507",0,0,1
"ID508",1,0,0
"ID509",0,0,1
"ID510",0,0,1
"ID511",0,0,1
"ID512",1,0,1
"ID513",0,0,1
"ID514",0,1,1
"ID515",0,1,1
"ID516",0,1,1
"ID517",1,1,1
"ID518",0,0,1
"ID519",0,0,1
"ID520",0,0,1
"ID521",0,1,1
"ID522",1,1,1
"ID523",0,1,1
"ID524",0,1,0
"ID525",0,0,1
"ID526",0,0,1
"ID527",0,0,0
"ID528",1,1,1
"ID529",1,1,1
"ID530",0,1,1
"ID531",0,0,1
"ID532",0,0,1
"ID533",1,1,1
"ID534",0,0,0
"ID535",0,0,1
"ID536",0,1,1
"ID537",1,1,1
"ID538",0,0,1
"ID539",0,1,0
"ID540",0,1,1
"ID541",0,1,1
"ID542",0,1,1
"ID543",0,0,1
"ID544",0,0,0
"ID545",0,0,0
"ID546",0,1,0
"ID547",0,1,1
"ID548",0,0,1
"ID549",0,1,1
"ID550",0,1,1
"ID551",0,1,1
"ID552",0,1,1
"ID553",0,1,1
"ID554",0,1,0
"ID555",0,1,0
"ID556",0,0,0
"ID557",0,1,1
"ID558",0,0,1
"ID559",0,1,1
"ID560",1,1,1
"ID561",0,0,1
"ID562",0,0,1
"ID563",0,0,1
"ID564",0,1,1
"ID565",0,0,1
"ID566",0,1,1
"ID567",0,1,1
"ID568",0,1,1
"ID569",0,1,1
"ID570",0,0,0
"ID571",1,1,1
"ID572",0,0,1
"ID573",0,0,1
"ID574",0,1,1
"ID575",0,0,1
"ID576",0,1,1
"ID577",0,0,1
"ID578",0,0,0
"ID579",1,1,1
"ID580",1,1,1
"ID581",0,0,1
"ID582",0,1,1
"ID583",0,0,1
"ID584",0,0,1
"ID585",0,0,1
"ID586",0,0,0
"ID587",0,1,1
"ID588",0,0,1
"ID589",0,1,1
"ID590",0,0,1
"ID591",0,1,1
"ID592",0,1,1
"ID593",0,1,1
"ID594",0,0,1
"ID595",1,1,1
"ID596",0,0,1
"ID597",0,0,1
"ID598",0,1,1
"ID599",0,0,1
"ID600",0,0,1
"ID601",0,0,1
"ID602",0,1,1
"ID603",0,1,1
"ID604",0,0,1
"ID605",0,1,1
"ID606",0,1,1
"ID607",0,0,1
"ID608",0,1,1
"ID609",0,0,0
"ID610",0,1,1
"ID611",0,0,1
"ID612",0,1,1
"ID613",0,1,1
"ID614",0,0,0
"ID615",0,1,0
"ID616",0,1,1
"ID617",0,0,0
"ID618",0,0,0
"ID619",0,0,1
"ID620",0,0,1
"ID621",0,0,1
"ID622",0,0,0
"ID623",1,1,0
"ID624",1,1,1
"ID625",0,1,1
"ID626",0,0,1
"ID627",0,0,1
"ID628",1,1,1
"ID629",0,0,1
"ID630",0,1,1
"ID631",1,1,1
"ID632",0,1,1
"ID633",0,1,1
"ID634",0,0,1
"ID635",0,1,1
"ID636",0,0,1
"ID637",0,1,1
"ID638",0,0,0
"ID639",0,0,0
"ID640",0,1,1
"ID641",0,0,1
"ID642",0,0,1
"ID643",0,0,1
"ID644",0,1,1
"ID645",0,1,1
"ID646",0,0,0
"ID647",1,1,1
"ID648",0,0,1
"ID649",1,0,0
"ID650",1,1,1
"ID651",0,0,1
"ID652",0,1,1
"ID653",0,1,0
"ID654",0,0,0
"ID655",0,0,1
"ID656",0,0,0
"ID657",0,0,1
"ID658",0,0,1
"ID659",0,1,1
"ID660",0,1,1
"ID661",0,0,1
"ID662",0,0,1
"ID663",0,1,1
"ID664",0,1,1
"ID665",0,1,1
"ID666",0,1,1
"ID667",0,0,1
"ID668",0,0,1
"ID669",0,1,1
"ID670",0,1,1
"ID671",0,1,1
"ID672",0,0,1
"ID673",0,0,1
"ID674",0,0,1
"ID675",0,0,0
"ID676",0,1,1
"ID677",0,1,1
"ID678",0,0,1
"ID679",0,1,1
"ID680",0,0,0
"ID681",0,1,1
"ID682",0,1,1
"ID683",1,0,1
"ID684",0,0,1
"ID685",0,0,0
"ID686",0,1,1
"ID687",0,0,0
"ID688",0,0,1
"ID689",0,0,1
"ID690",0,1,1
"ID691",0,1,1
"ID692",0,0,0
"ID693",1,1,1
"ID694",0,1,1
"ID695",1,1,0
"ID696",0,1,1
"ID697",0,0,1
"ID698",1,1,1
"ID699",0,0,1
"ID700",0,0,1
"ID701",1,1,1
"ID702",1,1,0
"ID703",0,0,1
"ID704",0,1,1
"ID705",0,1,1
"ID706",0,1,1
"ID707",0,1,1
"ID708",0,0,1
"ID709",0,0,1
"ID710",0,1,1
"ID711",1,1,1
"ID712",0,0,0
"ID713",0,0,1
"ID714",0,1,1
"ID715",0,1,1
"ID716",0,0,1
"ID717",0,0,1
"ID718",0,1,1
"ID719",0,0,1
"ID720",0,1,0
"ID721",0,0,1
"ID722",0,1,1
"ID723",1,1,1
"ID724",1,1,1
"ID725",0,1,1
"ID726",1,0,1
"ID727",0,1,1
"ID728",1,1,1
"ID729",0,0,1
"ID730",0,1,1
"ID731",0,1,1
"ID732",1,0,1
"ID733",0,0,1
"ID734",1,1,1
"ID735",0,0,1
"ID736",0,0,0
"ID737",0,1,1
"ID738",1,1,1
"ID739",1,0,1
"ID740",0,1,1
"ID741",0,0,1
"ID742",1,0,1
"ID743",0,1,1
"ID744",0,1,1
"ID745",0,1,1
"ID746",1,1,1
"ID747",0,1,1
"ID748",0,0,1
"ID749",0,0,1
"ID750",0,1,1
"ID751",0,1,0
"ID752",0,0,1
"ID753",0,1,1
"ID754",0,1,1
"ID755",0,1,0
"ID756",0,1,1
"ID757",0,0,1
"ID758",0,0,1
"ID759",0,0,1
"ID760",0,0,1
"ID761",0,0,1
"ID762",0,0,0
"ID763",1,0,1
"ID764",0,0,1
"ID765",0,0,0
"ID766",1,1,1
"ID767",0,1,1
"ID768",1,1,1
"ID769",0,0,0
"ID770",0,1,1
"ID771",1,1,1
"ID772",0,0,1
"ID773",0,1,1
"ID774",0,0,1
"ID775",1,1,1
"ID776",1,0,1
"ID777",0,1,0
"ID778",1,1,1
"ID779",0,0,0
"ID780",0,1,1
"ID781",0,0,1
"ID782",0,1,1
"ID783",0,1,1
"ID784",0,0,1
"ID785",1,0,0
"ID786",0,1,1
"ID787",0,1,1
"ID788",0,0,1
"ID789",0,1,0
"ID790",0,0,1
"ID791",0,0,1
"ID792",0,0,1
"ID793",0,0,1
"ID794",0,1,1
"ID795",0,0,0
"ID796",0,1,1
"ID797",1,1,1
"ID798",0,1,1
"ID799",0,0,0
"ID800",0,1,1
"ID801",0,1,1
"ID802",0,0,1
"ID803",0,1,1
"ID804",0,1,1
"ID805",0,1,1
"ID806",0,0,0
"ID807",0,0,1
"ID808",0,0,1
"ID809",0,1,1
"ID810",0,0,1
"ID811",1,1,1
"ID812",0,0,0
"ID813",0,1,1
"ID814",0,1,1
"ID815",0,1,1
"ID816",0,1,1
"ID817",0,1,0
"ID818",0,1,1
"ID819",0,1,1
"ID820",0,1,1
"ID821",1,1,1
"ID822",0,0,1
"ID823",0,1,1
"ID824",1,1,1
"ID825",0,0,1
"ID826",0,0,1
"ID827",0,0,0
"ID828",1,1,1
"ID829",0,1,1
"ID830",0,0,1
"ID831",0,0,1
"ID832",1,1,1
"ID833",0,0,0
"ID834",0,1,1
"ID835",1,1,0
"ID836",0,1,0
"ID837",0,0,1
"ID838",0,0,1
"ID839",0,1,1
"ID840",0,1,1
"ID841",1,0,1
"ID842",0,0,1
"ID843",0,1,1
"ID844",0,0,1
"ID845",0,1,1
"ID846",0,1,1
"ID847",0,1,1
"ID848",0,0,0
"ID849",0,0,1
"ID850",0,0,1
"ID851",1,1,1
"ID852",0,0,1
"ID853",0,1,1
"ID854",0,0,1
"ID855",0,1,1
"ID856",0,1,1
"ID857",1,1,1
"ID858",1,1,1
"ID859",0,1,1
"ID860",0,1,1
"ID861",0,0,1
"ID862",0,0,1
"ID863",0,0,1
"ID864",1,1,1
"ID865",1,1,1
"ID866",0,1,1
"ID867",0,1,1
"ID868",0,0,1
"ID869",0,0,0
"ID870",0,1,1
"ID871",0,1,1
"ID872",1,1,1
"ID873",0,0,1
"ID874",0,1,1
"ID875",0,0,1
"ID876",0,0,0
"ID877",0,1,1
"ID878",0,1,0
"ID879",0,0,0
"ID880",0,0,1
"ID881",0,0,1
"ID882",0,0,0
"ID883",0,0,1
"ID884",0,1,1
"ID885",0,0,1
"ID886",0,0,1
"ID887",0,0,1
"ID888",1,1,0
"ID889",0,1,1
"ID890",0,1,1
"ID891",0,0,1
"ID892",0,1,1
"ID893",0,1,0
"ID894",0,0,1
"ID895",0,1,1
"ID896",0,0,1
"ID897",0,1,1
"ID898",1,0,1
"ID899",0,1,1
"ID900",0,1,1
"ID901",0,0,1
"ID902",0,0,1
"ID903",0,1,1
"ID904",0,0,0
"ID905",0,1,1
"ID906",1,0,1
"ID907",1,1,1
"ID908",0,1,1
"ID909",0,0,1
"ID910",0,0,1
"ID911",0,1,1
"ID912",0,0,1
"ID913",0,1,1
"ID914",0,0,0
"ID915",1,0,1
"ID916",0,0,1
"ID917",0,0,0
"ID918",0,0,1
"ID919",0,0,1
"ID920",0,1,1
"ID921",0,1,1
"ID922",1,1,1
"ID923",0,0,1
"ID924",0,1,1
"ID925",0,0,1
"ID926",0,1,1
"ID927",0,0,1
"ID928",1,0,1
"ID929",0,0,0
"ID930",0,1,1
"ID931",0,0,1
"ID932",0,0,1
"ID933",0,0,1
"ID934",0,0,1
"ID935",0,0,0
"ID936",0,0,1
"ID937",0,1,0
"ID938",0,1,1
"ID939",0,1,0
"ID940",1,1,1
"ID941",0,0,1
"ID942",1,1,1
"ID943",0,1,1
"ID944",0,1,1
"ID945",0,1,1
"ID946",0,1,1
"ID947",1,0,1
"ID948",0,0,1
"ID949",1,0,0
"ID950",0,0,1
"ID951",0,0,1
"ID952",0,0,1
"ID953",0,1,1
"ID954",0,1,1
"ID955",0,1,0
"ID956",0,1,1
"ID957",1,0,1
"ID958",0,1,1
"ID959",0,1,1
"ID960",0,1,1
"ID961",0,1,1
"ID962",0,0,1
"ID963",1,0,1
"ID964",0,0,1
"ID965",0,0,1
"ID966",0,0,0
"ID967",0,1,0
"ID968",0,1,1
"ID969",0,0,1
"ID970",1,1,1
"ID971",0,0,1
"ID972",0,0,1
"ID973",0,0,1
"ID974",0,1,0
"ID975",1,1,1
"ID976",0,1,1
"ID977",1,1,1
"ID978",1,1,1
"ID979",1,1,1
"ID980",0,1,1
"ID981",0,1,1
"ID982",0,1,1
"ID983",0,1,0
"ID984",0,0,1
"ID985",0,1,1
"ID986",0,1,1
"ID987",0,1,1
"ID988",0,0,1
"ID989",0,1,1
"ID990",0,1,1
"ID991",0,0,1
"ID992",0,1,0
"ID993",0,0,0
"ID994",1,1,1
"ID995",0,0,1
"ID996",0,1,1
"ID997",0,0,0
"ID998",0,0,1
"ID999",0,0,1
"ID1000",0,0,1
