,0,1,2
71,0.0,0.0,1.0
72,0.0,1.0,1.0
73,0.0,0.0,0.0
74,0.0,1.0,1.0
75,0.0,0.0,1.0
76,0.0,0.0,1.0
77,0.0,1.0,1.0
78,0.0,1.0,1.0
79,0.0,1.0,1.0
80,1.0,0.0,0.0
81,1.0,1.0,1.0
82,0.0,0.0,0.0
83,0.0,1.0,1.0
84,0.0,0.0,1.0
85,0.0,0.0,0.0
86,0.0,1.0,0.0
87,0.0,0.0,0.0
88,0.0,1.0,1.0
89,0.0,1.0,1.0
90,0.0,0.0,1.0
91,0.0,1.0,1.0
92,0.0,1.0,1.0
93,0.0,1.0,1.0
94,1.0,1.0,1.0
95,1.0,1.0,1.0
96,0.0,0.0,0.0
97,1.0,1.0,1.0
98,0.0,1.0,0.0
99,0.0,1.0,1.0
100,0.0,1.0,1.0
101,0.0,0.0,1.0
102,1.0,0.0,1.0
103,1.0,0.0,1.0
104,0.0,0.0,1.0
105,0.0,0.0,1.0
106,0.0,1.0,1.0
107,0.0,0.0,1.0
108,0.0,0.0,1.0
109,0.0,1.0,1.0
110,0.0,0.0,0.0
111,1.0,1.0,1.0
112,0.0,1.0,1.0
113,1.0,1.0,1.0
114,1.0,1.0,1.0
115,1.0,1.0,1.0
116,0.0,1.0,1.0
117,0.0,0.0,1.0
118,0.0,0.0,1.0
119,0.0,1.0,1.0
120,0.0,0.0,1.0
121,0.0,1.0,1.0
122,1.0,1.0,1.0
123,0.0,1.0,1.0
124,0.0,1.0,1.0
125,0.0,0.0,1.0
126,0.0,0.0,0.0
127,0.0,1.0,1.0
128,0.0,1.0,1.0
129,1.0,1.0,1.0
130,0.0,0.0,1.0
131,0.0,0.0,0.0
132,0.0,0.0,1.0
133,0.0,0.0,1.0
134,0.0,0.0,0.0
135,0.0,0.0,1.0
136,1.0,1.0,1.0
137,0.0,0.0,1.0
138,0.0,0.0,0.0
139,0.0,1.0,1.0
140,0.0,1.0,1.0
141,0.0,1.0,1.0
142,0.0,1.0,1.0
143,0.0,0.0,1.0
144,0.0,1.0,1.0
145,0.0,0.0,1.0
146,0.0,0.0,1.0
147,1.0,1.0,1.0
148,0.0,1.0,0.0
149,0.0,0.0,1.0
150,0.0,0.0,1.0
151,0.0,0.0,1.0
152,0.0,1.0,1.0
153,1.0,0.0,1.0
154,1.0,1.0,1.0
155,0.0,0.0,1.0
156,0.0,0.0,1.0
157,0.0,0.0,1.0
158,0.0,0.0,1.0
159,1.0,1.0,1.0
160,0.0,0.0,1.0
161,0.0,1.0,1.0
162,1.0,1.0,1.0
163,0.0,0.0,1.0
164,0.0,0.0,1.0
165,0.0,0.0,1.0
166,0.0,0.0,1.0
167,0.0,1.0,1.0
168,0.0,1.0,1.0
169,0.0,1.0,1.0
170,0.0,1.0,1.0
171,0.0,0.0,1.0
172,1.0,1.0,1.0
173,0.0,0.0,1.0
174,0.0,0.0,1.0
175,0.0,1.0,1.0
176,0.0,0.0,1.0
177,1.0,1.0,1.0
178,0.0,0.0,0.0
179,1.0,1.0,1.0
180,0.0,1.0,1.0
181,0.0,1.0,1.0
182,0.0,0.0,1.0
183,1.0,1.0,1.0
184,0.0,0.0,1.0
185,0.0,0.0,1.0
186,0.0,1.0,1.0
187,1.0,1.0,1.0
188,0.0,1.0,1.0
189,0.0,0.0,1.0
190,0.0,1.0,1.0
191,0.0,0.0,1.0
192,0.0,1.0,0.0
193,0.0,1.0,1.0
194,0.0,1.0,1.0
195,0.0,0.0,1.0
196,0.0,1.0,1.0
197,1.0,0.0,1.0
198,0.0,1.0,1.0
199,0.0,0.0,1.0
200,1.0,1.0,1.0
201,0.0,1.0,1.0
202,1.0,1.0,1.0
203,0.0,0.0,0.0
204,0.0,0.0,0.0
205,0.0,0.0,1.0
206,1.0,1.0,1.0
207,0.0,0.0,1.0
208,0.0,0.0,1.0
209,1.0,1.0,1.0
210,0.0,1.0,1.0
211,0.0,0.0,1.0
212,0.0,0.0,0.0
213,0.0,1.0,1.0
214,0.0,1.0,1.0
215,1.0,0.0,1.0
216,1.0,1.0,1.0
217,0.0,0.0,1.0
218,0.0,1.0,1.0
219,0.0,0.0,0.0
220,0.0,0.0,1.0
221,1.0,1.0,1.0
222,1.0,1.0,1.0
223,1.0,1.0,1.0
224,1.0,1.0,1.0
225,0.0,1.0,1.0
226,0.0,0.0,1.0
227,0.0,1.0,1.0
228,0.0,1.0,1.0
229,0.0,0.0,1.0
230,0.0,1.0,1.0
231,0.0,0.0,0.0
232,1.0,0.0,1.0
233,1.0,1.0,1.0
234,1.0,1.0,1.0
235,0.0,0.0,0.0
236,1.0,1.0,1.0
237,1.0,0.0,1.0
238,0.0,1.0,1.0
239,0.0,0.0,1.0
240,0.0,1.0,1.0
241,0.0,0.0,1.0
242,0.0,0.0,1.0
243,0.0,0.0,0.0
244,0.0,1.0,1.0
245,0.0,0.0,1.0
246,0.0,1.0,1.0
247,0.0,1.0,1.0
248,1.0,1.0,1.0
249,0.0,0.0,1.0
250,1.0,1.0,1.0
251,0.0,0.0,0.0
252,0.0,0.0,1.0
253,1.0,1.0,1.0
254,1.0,0.0,0.0
255,0.0,0.0,1.0
256,0.0,0.0,0.0
257,0.0,1.0,1.0
258,0.0,0.0,1.0
259,0.0,0.0,0.0
260,1.0,1.0,1.0
261,0.0,0.0,1.0
262,0.0,1.0,1.0
263,1.0,1.0,0.0
264,1.0,1.0,1.0
265,0.0,0.0,0.0
266,1.0,1.0,1.0
267,0.0,0.0,1.0
268,0.0,1.0,1.0
269,0.0,1.0,0.0
270,0.0,1.0,1.0
271,0.0,1.0,1.0
272,0.0,1.0,1.0
273,0.0,1.0,1.0
274,1.0,1.0,1.0
275,0.0,1.0,0.0
276,0.0,0.0,1.0
277,0.0,1.0,1.0
278,1.0,0.0,1.0
279,0.0,1.0,1.0
280,0.0,1.0,0.0
281,0.0,1.0,0.0
282,0.0,0.0,1.0
283,0.0,1.0,1.0
284,0.0,0.0,1.0
285,0.0,1.0,1.0
286,0.0,1.0,0.0
287,0.0,1.0,1.0
288,0.0,0.0,1.0
289,0.0,1.0,1.0
290,0.0,1.0,1.0
291,0.0,1.0,1.0
292,0.0,1.0,1.0
293,0.0,1.0,1.0
294,0.0,1.0,0.0
295,0.0,0.0,1.0
296,1.0,1.0,1.0
297,0.0,0.0,0.0
298,0.0,0.0,1.0
299,0.0,0.0,1.0
300,0.0,0.0,0.0
301,0.0,1.0,0.0
302,0.0,0.0,1.0
303,0.0,0.0,1.0
304,0.0,1.0,1.0
305,1.0,1.0,1.0
306,0.0,0.0,1.0
307,1.0,1.0,1.0
308,0.0,0.0,1.0
309,0.0,0.0,0.0
310,0.0,0.0,1.0
311,1.0,1.0,0.0
312,0.0,0.0,0.0
313,0.0,0.0,0.0
314,0.0,0.0,1.0
315,0.0,1.0,0.0
316,0.0,0.0,1.0
317,0.0,0.0,1.0
318,0.0,1.0,1.0
319,0.0,1.0,1.0
320,0.0,0.0,1.0
321,0.0,0.0,1.0
322,0.0,1.0,0.0
323,0.0,1.0,1.0
324,0.0,1.0,1.0
325,0.0,0.0,1.0
326,0.0,1.0,1.0
327,0.0,0.0,1.0
328,0.0,0.0,0.0
329,0.0,1.0,1.0
330,0.0,1.0,0.0
331,0.0,0.0,1.0
332,0.0,0.0,1.0
333,0.0,0.0,0.0
334,0.0,0.0,1.0
335,0.0,1.0,1.0
336,0.0,1.0,1.0
337,0.0,0.0,1.0
338,0.0,1.0,1.0
339,0.0,0.0,0.0
340,1.0,1.0,1.0
341,1.0,1.0,1.0
342,0.0,0.0,1.0
343,0.0,0.0,1.0
344,0.0,1.0,1.0
345,0.0,0.0,1.0
346,0.0,1.0,0.0
347,0.0,0.0,0.0
348,0.0,1.0,1.0
349,0.0,1.0,1.0
350,0.0,0.0,1.0
351,0.0,1.0,0.0
352,0.0,1.0,1.0
353,0.0,1.0,1.0
354,0.0,0.0,0.0
355,1.0,1.0,1.0
356,0.0,1.0,1.0
357,0.0,0.0,1.0
358,0.0,1.0,0.0
359,0.0,1.0,1.0
360,1.0,1.0,1.0
361,0.0,1.0,1.0
362,0.0,1.0,1.0
363,0.0,0.0,1.0
364,0.0,0.0,0.0
365,0.0,1.0,1.0
366,0.0,0.0,1.0
367,0.0,0.0,1.0
368,0.0,1.0,1.0
369,0.0,0.0,1.0
370,0.0,1.0,0.0
371,0.0,1.0,1.0
372,0.0,0.0,1.0
373,0.0,1.0,1.0
374,0.0,0.0,1.0
375,0.0,1.0,1.0
376,0.0,0.0,1.0
377,1.0,1.0,1.0
378,0.0,1.0,1.0
379,0.0,1.0,1.0
380,0.0,1.0,1.0
381,0.0,0.0,0.0
382,0.0,1.0,0.0
383,1.0,1.0,1.0
384,0.0,0.0,1.0
385,0.0,0.0,1.0
386,0.0,0.0,1.0
387,0.0,1.0,1.0
388,0.0,0.0,1.0
389,0.0,1.0,1.0
390,0.0,0.0,1.0
391,1.0,1.0,1.0
392,0.0,0.0,0.0
393,0.0,1.0,1.0
394,0.0,0.0,1.0
395,0.0,0.0,1.0
396,1.0,1.0,1.0
397,0.0,0.0,1.0
398,0.0,1.0,1.0
399,0.0,1.0,1.0
400,0.0,0.0,1.0
401,0.0,1.0,1.0
402,0.0,1.0,1.0
403,0.0,0.0,1.0
404,0.0,0.0,1.0
405,0.0,0.0,1.0
406,0.0,0.0,1.0
407,0.0,1.0,1.0
408,0.0,0.0,1.0
409,0.0,0.0,1.0
410,0.0,0.0,0.0
411,0.0,0.0,1.0
412,0.0,1.0,1.0
413,0.0,0.0,1.0
414,0.0,0.0,0.0
415,0.0,1.0,1.0
416,1.0,1.0,1.0
417,0.0,0.0,1.0
418,0.0,1.0,1.0
419,0.0,1.0,1.0
420,1.0,1.0,1.0
421,0.0,1.0,1.0
422,0.0,1.0,1.0
423,0.0,1.0,1.0
424,1.0,1.0,1.0
425,1.0,1.0,1.0
426,0.0,1.0,1.0
427,1.0,1.0,1.0
428,0.0,0.0,0.0
429,0.0,0.0,1.0
430,0.0,0.0,1.0
431,1.0,1.0,1.0
432,0.0,0.0,1.0
433,1.0,1.0,1.0
434,0.0,0.0,1.0
435,0.0,0.0,1.0
436,0.0,1.0,1.0
437,1.0,1.0,1.0
438,0.0,1.0,1.0
439,0.0,1.0,1.0
440,1.0,1.0,1.0
441,1.0,0.0,1.0
442,0.0,1.0,1.0
443,0.0,1.0,1.0
444,1.0,1.0,1.0
445,0.0,1.0,1.0
446,0.0,1.0,1.0
447,0.0,1.0,1.0
448,0.0,1.0,1.0
449,0.0,1.0,1.0
450,1.0,0.0,1.0
451,0.0,0.0,1.0
452,0.0,0.0,0.0
453,0.0,0.0,1.0
454,0.0,0.0,1.0
455,0.0,0.0,1.0
456,0.0,0.0,1.0
457,0.0,0.0,1.0
458,0.0,0.0,1.0
459,0.0,0.0,1.0
460,0.0,1.0,1.0
461,0.0,1.0,1.0
462,1.0,1.0,1.0
463,1.0,1.0,1.0
464,0.0,0.0,0.0
465,0.0,0.0,0.0
466,1.0,1.0,1.0
467,0.0,0.0,1.0
468,0.0,0.0,1.0
469,0.0,0.0,1.0
470,0.0,0.0,1.0
471,0.0,1.0,1.0
472,0.0,0.0,1.0
473,0.0,0.0,1.0
474,0.0,0.0,1.0
475,0.0,1.0,1.0
476,1.0,1.0,1.0
477,1.0,0.0,1.0
478,0.0,0.0,1.0
479,0.0,0.0,0.0
480,0.0,1.0,1.0
481,0.0,0.0,1.0
482,0.0,0.0,1.0
483,0.0,0.0,1.0
484,1.0,0.0,1.0
485,0.0,1.0,1.0
486,0.0,0.0,1.0
487,0.0,1.0,1.0
488,0.0,0.0,0.0
489,0.0,1.0,0.0
490,0.0,0.0,0.0
491,0.0,0.0,0.0
492,1.0,0.0,1.0
493,0.0,0.0,1.0
494,0.0,0.0,1.0
495,1.0,1.0,1.0
496,0.0,0.0,1.0
497,0.0,1.0,0.0
498,0.0,1.0,1.0
499,0.0,0.0,1.0
500,0.0,1.0,1.0
501,0.0,1.0,1.0
502,1.0,1.0,1.0
503,0.0,0.0,1.0
504,0.0,1.0,1.0
505,0.0,0.0,0.0
506,0.0,1.0,1.0
507,1.0,0.0,0.0
508,0.0,0.0,1.0
509,0.0,0.0,1.0
510,0.0,0.0,1.0
511,1.0,1.0,1.0
512,0.0,0.0,1.0
513,0.0,1.0,1.0
514,0.0,1.0,1.0
515,1.0,1.0,1.0
516,1.0,1.0,1.0
517,0.0,0.0,1.0
518,0.0,0.0,1.0
519,0.0,0.0,1.0
520,0.0,1.0,1.0
521,1.0,1.0,1.0
522,0.0,1.0,1.0
523,0.0,1.0,0.0
524,0.0,0.0,1.0
525,0.0,0.0,1.0
526,0.0,0.0,0.0
527,1.0,1.0,1.0
528,1.0,1.0,1.0
529,0.0,1.0,1.0
530,0.0,0.0,1.0
531,0.0,0.0,1.0
532,1.0,1.0,1.0
533,0.0,0.0,0.0
534,0.0,0.0,1.0
535,0.0,1.0,1.0
536,1.0,1.0,1.0
537,0.0,0.0,1.0
538,0.0,1.0,0.0
539,0.0,1.0,1.0
540,0.0,1.0,1.0
541,0.0,1.0,1.0
542,0.0,0.0,1.0
543,0.0,0.0,0.0
544,0.0,0.0,0.0
545,0.0,1.0,0.0
546,0.0,1.0,1.0
547,0.0,0.0,1.0
548,0.0,1.0,1.0
549,1.0,1.0,1.0
550,0.0,1.0,1.0
551,0.0,1.0,1.0
552,0.0,1.0,1.0
553,0.0,1.0,0.0
554,0.0,1.0,0.0
555,0.0,0.0,0.0
556,0.0,1.0,1.0
557,0.0,0.0,1.0
558,0.0,1.0,1.0
559,1.0,1.0,1.0
560,0.0,0.0,1.0
561,0.0,0.0,1.0
562,0.0,0.0,1.0
563,0.0,1.0,1.0
564,0.0,0.0,1.0
565,0.0,1.0,1.0
566,0.0,1.0,1.0
567,0.0,1.0,0.0
568,0.0,1.0,1.0
569,0.0,0.0,0.0
570,1.0,1.0,1.0
571,0.0,0.0,1.0
572,0.0,0.0,1.0
573,0.0,1.0,1.0
574,0.0,0.0,1.0
575,0.0,1.0,1.0
576,0.0,0.0,1.0
577,0.0,0.0,0.0
578,1.0,1.0,1.0
579,1.0,1.0,1.0
580,0.0,0.0,1.0
581,0.0,1.0,1.0
582,0.0,0.0,1.0
583,0.0,0.0,1.0
584,0.0,0.0,1.0
585,0.0,0.0,0.0
586,0.0,1.0,1.0
587,0.0,0.0,1.0
588,0.0,1.0,1.0
589,0.0,0.0,1.0
590,0.0,1.0,1.0
591,0.0,1.0,1.0
592,0.0,1.0,1.0
593,0.0,0.0,1.0
594,1.0,1.0,1.0
595,0.0,0.0,1.0
596,0.0,0.0,1.0
597,0.0,1.0,1.0
598,0.0,0.0,1.0
599,0.0,0.0,1.0
600,0.0,0.0,0.0
601,0.0,1.0,1.0
602,0.0,1.0,1.0
603,0.0,0.0,1.0
604,0.0,1.0,1.0
605,0.0,1.0,1.0
606,0.0,0.0,1.0
607,0.0,1.0,1.0
608,0.0,0.0,0.0
609,0.0,1.0,1.0
610,0.0,0.0,1.0
611,0.0,1.0,1.0
612,0.0,1.0,1.0
613,0.0,0.0,0.0
614,0.0,1.0,0.0
615,0.0,1.0,1.0
616,0.0,0.0,1.0
617,0.0,0.0,0.0
618,0.0,0.0,1.0
619,0.0,0.0,1.0
620,0.0,0.0,1.0
621,0.0,0.0,0.0
622,1.0,1.0,0.0
623,1.0,1.0,1.0
624,0.0,1.0,1.0
625,0.0,0.0,1.0
626,0.0,0.0,1.0
627,1.0,1.0,1.0
628,0.0,0.0,1.0
629,0.0,1.0,1.0
630,1.0,1.0,1.0
631,1.0,1.0,1.0
632,0.0,1.0,1.0
633,0.0,0.0,1.0
634,0.0,1.0,1.0
635,0.0,0.0,1.0
636,0.0,1.0,1.0
637,0.0,0.0,0.0
638,0.0,0.0,0.0
639,0.0,1.0,1.0
640,0.0,0.0,1.0
641,0.0,0.0,1.0
642,0.0,0.0,1.0
643,0.0,1.0,1.0
644,0.0,1.0,1.0
645,0.0,0.0,0.0
646,1.0,1.0,1.0
647,0.0,0.0,1.0
648,1.0,1.0,0.0
649,1.0,1.0,1.0
650,0.0,0.0,1.0
651,1.0,1.0,1.0
652,0.0,1.0,0.0
653,0.0,0.0,0.0
654,0.0,0.0,1.0
655,0.0,0.0,0.0
656,0.0,0.0,1.0
657,0.0,0.0,1.0
658,0.0,1.0,1.0
659,1.0,1.0,1.0
660,0.0,0.0,1.0
661,0.0,0.0,1.0
662,0.0,1.0,1.0
663,0.0,1.0,1.0
664,0.0,1.0,1.0
665,0.0,1.0,1.0
666,0.0,0.0,1.0
667,0.0,0.0,1.0
668,1.0,1.0,1.0
669,0.0,1.0,1.0
670,0.0,1.0,1.0
671,0.0,0.0,1.0
672,0.0,0.0,1.0
673,0.0,0.0,1.0
674,0.0,0.0,0.0
675,1.0,1.0,1.0
676,0.0,1.0,1.0
677,0.0,0.0,1.0
678,0.0,1.0,1.0
679,0.0,0.0,0.0
680,1.0,1.0,1.0
681,0.0,1.0,1.0
682,1.0,0.0,1.0
683,0.0,0.0,1.0
684,0.0,0.0,0.0
685,0.0,1.0,1.0
686,0.0,0.0,0.0
687,0.0,0.0,1.0
688,0.0,0.0,1.0
689,0.0,1.0,1.0
690,0.0,1.0,1.0
691,0.0,0.0,0.0
692,1.0,1.0,1.0
693,0.0,1.0,1.0
694,1.0,1.0,0.0
695,0.0,1.0,1.0
696,0.0,0.0,1.0
697,1.0,1.0,1.0
698,0.0,0.0,1.0
699,0.0,0.0,1.0
700,1.0,1.0,1.0
701,1.0,1.0,0.0
702,0.0,0.0,1.0
703,0.0,1.0,1.0
704,0.0,1.0,1.0
705,0.0,1.0,1.0
706,0.0,1.0,1.0
707,0.0,0.0,1.0
708,0.0,0.0,1.0
709,0.0,1.0,1.0
710,1.0,1.0,1.0
711,0.0,0.0,0.0
712,0.0,0.0,1.0
713,0.0,1.0,1.0
714,0.0,1.0,1.0
715,0.0,0.0,1.0
716,0.0,0.0,1.0
717,0.0,1.0,1.0
718,0.0,0.0,1.0
719,0.0,1.0,0.0
720,0.0,0.0,1.0
721,1.0,1.0,1.0
722,1.0,1.0,1.0
723,1.0,1.0,1.0
724,1.0,1.0,1.0
725,1.0,0.0,1.0
726,0.0,1.0,1.0
727,1.0,1.0,1.0
728,0.0,0.0,1.0
729,0.0,1.0,1.0
730,0.0,1.0,1.0
731,1.0,1.0,1.0
732,0.0,0.0,1.0
733,1.0,1.0,1.0
734,0.0,0.0,1.0
735,0.0,0.0,0.0
736,0.0,1.0,1.0
737,1.0,1.0,1.0
738,1.0,0.0,1.0
739,0.0,1.0,1.0
740,0.0,0.0,1.0
741,1.0,0.0,1.0
742,0.0,1.0,1.0
743,0.0,1.0,1.0
744,0.0,1.0,1.0
745,1.0,1.0,1.0
746,0.0,1.0,1.0
747,0.0,0.0,1.0
748,1.0,0.0,1.0
749,1.0,1.0,1.0
750,0.0,1.0,0.0
751,0.0,0.0,1.0
752,0.0,1.0,1.0
753,0.0,1.0,1.0
754,0.0,1.0,0.0
755,0.0,1.0,1.0
756,0.0,0.0,0.0
757,0.0,0.0,1.0
758,0.0,0.0,1.0
759,0.0,0.0,1.0
760,0.0,0.0,1.0
761,0.0,0.0,0.0
762,1.0,1.0,1.0
763,0.0,0.0,1.0
764,0.0,0.0,0.0
765,1.0,1.0,1.0
766,0.0,1.0,1.0
767,1.0,1.0,1.0
768,0.0,0.0,0.0
769,0.0,1.0,1.0
770,1.0,1.0,1.0
771,0.0,0.0,1.0
772,0.0,1.0,1.0
773,0.0,0.0,1.0
774,1.0,1.0,1.0
775,1.0,0.0,1.0
776,0.0,1.0,0.0
777,1.0,1.0,1.0
778,0.0,0.0,0.0
779,0.0,1.0,1.0
780,0.0,0.0,0.0
781,0.0,1.0,1.0
782,0.0,1.0,1.0
783,0.0,0.0,1.0
784,1.0,0.0,0.0
785,0.0,1.0,1.0
786,0.0,1.0,1.0
787,0.0,0.0,1.0
788,0.0,1.0,0.0
789,0.0,0.0,1.0
790,0.0,0.0,1.0
791,0.0,0.0,1.0
792,0.0,0.0,1.0
793,0.0,1.0,1.0
794,0.0,0.0,0.0
795,0.0,1.0,1.0
796,1.0,1.0,1.0
797,0.0,1.0,1.0
798,0.0,0.0,0.0
799,0.0,1.0,1.0
800,0.0,1.0,1.0
801,0.0,0.0,1.0
802,0.0,1.0,1.0
803,0.0,1.0,1.0
804,0.0,1.0,1.0
805,0.0,0.0,0.0
806,0.0,0.0,1.0
807,0.0,0.0,1.0
808,0.0,1.0,1.0
809,0.0,0.0,1.0
810,1.0,1.0,1.0
811,0.0,0.0,0.0
812,1.0,1.0,1.0
813,0.0,1.0,1.0
814,0.0,1.0,1.0
815,0.0,1.0,0.0
816,0.0,1.0,0.0
817,0.0,1.0,1.0
818,0.0,1.0,1.0
819,0.0,1.0,1.0
820,1.0,1.0,1.0
821,0.0,0.0,1.0
822,0.0,1.0,1.0
823,1.0,1.0,1.0
824,0.0,0.0,1.0
825,0.0,0.0,1.0
826,0.0,0.0,0.0
827,1.0,1.0,1.0
828,0.0,1.0,1.0
829,0.0,0.0,1.0
830,0.0,0.0,1.0
831,1.0,1.0,1.0
832,0.0,0.0,0.0
833,0.0,1.0,1.0
834,1.0,1.0,0.0
835,0.0,1.0,0.0
836,0.0,0.0,1.0
837,0.0,0.0,1.0
838,0.0,1.0,1.0
839,0.0,1.0,1.0
840,1.0,1.0,1.0
841,0.0,0.0,1.0
842,0.0,1.0,1.0
843,0.0,0.0,1.0
844,0.0,1.0,1.0
845,0.0,1.0,1.0
846,0.0,1.0,1.0
847,0.0,0.0,0.0
848,0.0,0.0,1.0
849,0.0,0.0,1.0
850,1.0,1.0,1.0
851,0.0,0.0,1.0
852,0.0,1.0,1.0
853,0.0,0.0,1.0
854,0.0,1.0,1.0
855,0.0,1.0,1.0
856,1.0,1.0,1.0
857,1.0,1.0,1.0
858,0.0,1.0,1.0
859,0.0,1.0,1.0
860,0.0,0.0,1.0
861,0.0,0.0,0.0
862,0.0,0.0,1.0
863,1.0,1.0,1.0
864,1.0,1.0,1.0
865,0.0,1.0,1.0
866,0.0,1.0,1.0
867,0.0,0.0,1.0
868,0.0,0.0,0.0
869,0.0,1.0,1.0
870,0.0,1.0,1.0
871,1.0,1.0,1.0
872,0.0,0.0,1.0
873,0.0,1.0,1.0
874,0.0,0.0,1.0
875,0.0,0.0,0.0
876,0.0,1.0,1.0
877,0.0,1.0,0.0
878,0.0,0.0,0.0
879,0.0,0.0,1.0
880,0.0,0.0,1.0
881,0.0,0.0,0.0
882,0.0,0.0,1.0
883,0.0,1.0,1.0
884,0.0,0.0,1.0
885,0.0,0.0,1.0
886,0.0,0.0,1.0
887,1.0,1.0,0.0
888,0.0,1.0,1.0
889,0.0,1.0,1.0
890,0.0,0.0,1.0
891,0.0,1.0,1.0
892,0.0,0.0,1.0
893,0.0,0.0,1.0
894,0.0,1.0,1.0
895,0.0,0.0,1.0
896,0.0,1.0,1.0
897,1.0,1.0,1.0
898,0.0,1.0,1.0
899,0.0,1.0,1.0
900,0.0,0.0,1.0
901,0.0,0.0,1.0
902,0.0,1.0,1.0
903,0.0,0.0,0.0
904,0.0,1.0,1.0
905,1.0,0.0,1.0
906,1.0,1.0,1.0
907,0.0,1.0,1.0
908,0.0,0.0,1.0
909,0.0,0.0,1.0
910,0.0,1.0,1.0
911,0.0,0.0,1.0
912,0.0,1.0,1.0
913,0.0,0.0,0.0
914,1.0,1.0,1.0
915,0.0,0.0,1.0
916,0.0,0.0,0.0
917,0.0,0.0,1.0
918,0.0,0.0,1.0
919,0.0,1.0,1.0
920,0.0,1.0,1.0
921,1.0,1.0,1.0
922,0.0,0.0,1.0
923,0.0,1.0,1.0
924,0.0,0.0,1.0
925,0.0,1.0,1.0
926,0.0,0.0,1.0
927,1.0,0.0,1.0
928,0.0,0.0,0.0
929,0.0,1.0,1.0
930,0.0,0.0,1.0
931,0.0,0.0,1.0
932,0.0,0.0,1.0
933,0.0,0.0,1.0
934,0.0,0.0,0.0
935,0.0,0.0,1.0
936,0.0,1.0,0.0
937,0.0,1.0,1.0
938,0.0,1.0,0.0
939,1.0,1.0,1.0
940,0.0,0.0,1.0
941,1.0,1.0,1.0
942,1.0,1.0,1.0
943,0.0,1.0,1.0
944,0.0,1.0,1.0
945,0.0,1.0,1.0
946,1.0,0.0,1.0
947,0.0,0.0,1.0
948,1.0,0.0,0.0
949,0.0,0.0,1.0
950,0.0,0.0,1.0
951,0.0,0.0,1.0
952,0.0,1.0,1.0
953,0.0,1.0,1.0
954,0.0,1.0,0.0
955,0.0,1.0,1.0
956,1.0,1.0,1.0
957,0.0,1.0,1.0
958,0.0,1.0,1.0
959,0.0,1.0,1.0
960,0.0,1.0,1.0
961,0.0,0.0,1.0
962,1.0,0.0,1.0
963,0.0,0.0,1.0
964,0.0,0.0,1.0
965,0.0,0.0,1.0
966,0.0,1.0,0.0
967,0.0,1.0,1.0
968,0.0,0.0,1.0
969,1.0,1.0,1.0
970,0.0,0.0,1.0
971,0.0,0.0,1.0
972,0.0,0.0,1.0
973,0.0,1.0,0.0
974,1.0,1.0,1.0
975,1.0,1.0,1.0
976,1.0,1.0,1.0
977,1.0,1.0,1.0
978,1.0,1.0,1.0
979,0.0,1.0,1.0
980,0.0,1.0,1.0
981,0.0,1.0,1.0
982,0.0,0.0,0.0
983,0.0,0.0,1.0
984,0.0,1.0,1.0
985,0.0,1.0,1.0
986,0.0,1.0,1.0
987,1.0,1.0,1.0
988,0.0,1.0,1.0
989,0.0,1.0,1.0
990,0.0,0.0,1.0
991,0.0,1.0,0.0
992,0.0,0.0,0.0
993,1.0,1.0,1.0
994,0.0,0.0,1.0
995,0.0,1.0,0.0
996,0.0,0.0,0.0
997,0.0,0.0,1.0
998,1.0,0.0,1.0
