"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID44",0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"ID45",0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0
"ID46",0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
"ID47",0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
"ID48",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"ID49",1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1
"ID50",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
"ID51",0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1
"ID52",0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1
"ID53",1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1
"ID54",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"ID55",1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0
"ID56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"ID57",1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0
"ID58",0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0
"ID59",0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1
"ID60",0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1
"ID61",0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1
"ID62",1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1
"ID63",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"ID64",1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"ID65",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ID66",0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0
"ID67",1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
"ID68",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"ID69",0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1
"ID70",0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"ID71",0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0
"ID72",0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0
"ID73",0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1
"ID74",0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1
"ID75",0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
"ID76",0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
"ID77",0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1
"ID78",0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0
"ID79",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"ID80",1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0
"ID81",1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0
"ID82",0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1
"ID83",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"ID84",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
"ID85",0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1
"ID86",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
"ID87",0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
"ID88",0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
"ID89",1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
"ID90",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
"ID91",0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0
"ID92",0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
"ID93",0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0
"ID94",1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1
"ID95",1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID96",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1
"ID97",0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1
"ID98",1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
"ID99",1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
"ID100",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID101",1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
"ID102",0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"ID103",0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1
"ID104",0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1
"ID105",0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
"ID106",1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
"ID107",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
"ID108",1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0
"ID109",1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1
"ID110",1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
"ID111",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"ID112",0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1
"ID113",0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0
"ID114",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID115",0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
"ID116",1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0
"ID117",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"ID118",1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1
"ID119",0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"ID120",0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1
"ID121",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"ID122",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"ID123",0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1
"ID124",0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
"ID125",0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
"ID126",1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0
"ID127",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"ID128",0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1
"ID129",0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0
"ID130",0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1
"ID131",0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1
"ID132",1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0
"ID133",0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0
"ID134",0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
"ID135",0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
"ID136",0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
"ID137",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
"ID138",0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
"ID139",0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0
"ID140",0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"ID141",0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
"ID142",1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"ID143",1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
"ID144",0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0
"ID145",0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0
"ID146",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
"ID147",0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"ID148",0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0
"ID149",1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1
"ID150",0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0
"ID151",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
"ID152",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"ID153",1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0
"ID154",0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"ID155",1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0
"ID156",0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1
"ID157",0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0
"ID158",0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0
"ID159",1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
"ID160",0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"ID161",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"ID162",1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0
"ID163",0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
"ID164",1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0
"ID165",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ID166",0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
"ID167",0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1
"ID168",1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
"ID169",0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0
"ID170",1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1
"ID171",1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0
"ID172",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
"ID173",1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
"ID174",1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0
"ID175",1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1
"ID176",1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0
"ID177",0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1
"ID178",0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1
"ID179",0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1
"ID180",0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0
"ID181",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"ID182",1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0
"ID183",0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1
"ID184",1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
"ID185",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
"ID186",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"ID187",0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0
"ID188",0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"ID189",0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0
"ID190",0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0
"ID191",1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1
"ID192",1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0
"ID193",0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1
"ID194",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"ID195",0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0
"ID196",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"ID197",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"ID198",1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
"ID199",0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1
"ID200",0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
"ID201",0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"ID202",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ID203",0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"ID204",1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1
"ID205",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
"ID206",1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"ID207",0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0
"ID208",0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1
"ID209",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1
"ID210",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1
"ID211",1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0
"ID212",0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0
"ID213",0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0
"ID214",0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0
"ID215",0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0
"ID216",0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0
"ID217",0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1
"ID218",1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
"ID219",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"ID220",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
"ID221",0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1
"ID222",0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"ID223",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"ID224",0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1
"ID225",0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1
"ID226",1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0
"ID227",0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1
"ID228",1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
"ID229",0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
"ID230",1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0
"ID231",0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1
"ID232",1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
"ID233",0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1
"ID234",1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"ID235",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ID236",0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0
"ID237",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
"ID238",0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1
"ID239",1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1
"ID240",0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
"ID241",0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"ID242",1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0
"ID243",1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1
"ID244",0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"ID245",0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0
"ID246",1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0
"ID247",0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1
"ID248",1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1
"ID249",0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
"ID250",1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"ID251",0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1
"ID252",0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1
"ID253",1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0
"ID254",1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0
"ID255",0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1
"ID256",0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1
"ID257",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
"ID258",0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
"ID259",0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1
"ID260",1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1
"ID261",0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0
"ID262",0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID263",0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0
"ID264",0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
"ID265",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1
"ID266",0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"ID267",0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
"ID268",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
"ID269",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"ID270",1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
"ID271",0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1
"ID272",0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1
"ID273",0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0
"ID274",0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1
"ID275",0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1
"ID276",0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1
"ID277",0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1
"ID278",0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"ID279",0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1
"ID280",1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
"ID281",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
"ID282",0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
"ID283",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ID284",0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1
"ID285",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
"ID286",1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1
"ID287",0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1
"ID288",0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1
"ID289",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1
"ID290",0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0
"ID291",1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"ID292",0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1
"ID293",0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1
"ID294",1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
"ID295",0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"ID296",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ID297",0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1
"ID298",0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
"ID299",0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
"ID300",0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1
