"","A1","A2","A3"
"ID132",0,1,1
"ID133",0,1,1
"ID134",0,1,1
"ID135",0,0,1
"ID136",0,1,1
"ID137",0,0,1
"ID138",1,1,1
"ID139",0,0,1
"ID140",0,0,1
"ID141",0,0,0
"ID142",0,0,1
"ID143",0,0,1
"ID144",0,1,1
"ID145",0,1,1
"ID146",1,1,1
"ID147",0,0,1
"ID148",0,1,1
"ID149",0,1,1
"ID150",0,0,1
"ID151",0,0,1
"ID152",0,0,1
"ID153",0,0,1
"ID154",0,1,1
"ID155",0,0,1
"ID156",0,1,1
"ID157",0,1,1
"ID158",0,1,1
"ID159",0,0,1
"ID160",0,0,0
"ID161",0,1,0
"ID162",0,1,0
"ID163",1,0,1
"ID164",0,0,0
"ID165",0,1,1
"ID166",1,1,1
"ID167",0,0,1
"ID168",0,0,1
"ID169",0,0,1
"ID170",0,0,1
"ID171",0,0,1
"ID172",0,1,1
"ID173",1,1,1
"ID174",1,0,1
"ID175",0,0,1
"ID176",0,1,1
"ID177",1,1,1
"ID178",0,0,1
"ID179",0,0,0
"ID180",0,0,1
"ID181",0,0,1
"ID182",0,1,1
"ID183",0,1,1
"ID184",0,0,1
"ID185",0,1,1
"ID186",0,0,1
"ID187",1,1,1
"ID188",0,0,1
"ID189",0,1,1
"ID190",0,0,1
"ID191",1,0,1
"ID192",0,0,1
"ID193",0,1,1
"ID194",0,1,1
"ID195",1,1,1
"ID196",0,0,1
"ID197",0,1,1
"ID198",0,0,0
"ID199",1,0,1
"ID200",0,1,1
"ID201",0,1,1
"ID202",0,0,1
"ID203",0,1,1
"ID204",0,1,1
"ID205",0,0,1
"ID206",1,1,1
"ID207",1,1,1
"ID208",0,0,1
"ID209",0,0,1
"ID210",0,0,1
"ID211",1,1,1
"ID212",0,1,1
"ID213",0,1,0
"ID214",0,1,1
"ID215",0,0,1
"ID216",0,1,1
"ID217",1,1,1
"ID218",1,1,1
"ID219",0,1,1
"ID220",0,0,0
"ID221",0,1,1
"ID222",0,0,1
"ID223",0,0,1
"ID224",0,1,1
"ID225",0,0,1
"ID226",1,1,1
"ID227",0,1,1
"ID228",1,1,1
"ID229",1,1,1
"ID230",0,0,1
"ID231",1,0,1
"ID232",0,0,1
"ID233",0,1,1
"ID234",0,0,1
"ID235",0,0,1
"ID236",0,1,1
"ID237",0,1,1
"ID238",0,1,1
"ID239",0,1,1
"ID240",0,0,1
"ID241",0,1,1
"ID242",0,1,1
"ID243",0,0,0
"ID244",1,0,1
"ID245",0,1,1
"ID246",0,1,1
"ID247",0,0,0
"ID248",1,0,1
"ID249",0,1,0
"ID250",0,1,1
"ID251",0,1,0
"ID252",1,0,0
"ID253",0,0,1
"ID254",0,1,1
"ID255",0,1,1
"ID256",1,0,1
"ID257",0,1,1
"ID258",1,1,1
"ID259",0,0,1
"ID260",0,0,0
"ID261",0,1,1
"ID262",0,0,1
"ID263",0,0,1
"ID264",0,0,1
"ID265",0,1,1
"ID266",0,1,1
"ID267",0,1,1
"ID268",0,0,1
"ID269",0,1,1
"ID270",1,1,0
"ID271",1,0,1
"ID272",0,0,0
"ID273",0,1,1
"ID274",0,0,1
"ID275",0,1,1
"ID276",0,1,1
"ID277",0,0,1
"ID278",0,1,1
"ID279",0,0,0
"ID280",0,0,1
"ID281",0,0,1
"ID282",0,1,1
"ID283",0,0,1
"ID284",0,0,1
"ID285",0,0,1
"ID286",0,1,1
"ID287",1,1,1
"ID288",0,0,1
"ID289",0,1,1
"ID290",0,1,1
"ID291",0,0,1
"ID292",1,0,1
"ID293",1,0,1
"ID294",0,0,1
"ID295",0,0,1
"ID296",0,0,0
"ID297",0,0,0
"ID298",0,0,1
"ID299",0,1,1
"ID300",0,1,1
