"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
"ID116",0,1,1,0,1,0,0,1,1,0
"ID117",0,1,1,0,0,1,0,0,1,1
"ID118",0,0,1,0,0,0,0,1,1,1
"ID119",0,1,0,0,1,0,0,0,0,0
"ID120",0,1,1,0,0,0,0,1,0,0
"ID121",1,0,1,0,0,0,0,0,0,0
"ID122",0,1,1,1,1,0,0,1,0,0
"ID123",0,0,1,0,0,0,0,0,0,0
"ID124",1,1,0,0,0,0,1,0,0,0
"ID125",0,1,1,0,0,0,0,0,1,1
"ID126",0,0,1,0,0,0,0,0,0,0
"ID127",1,1,1,1,1,1,1,1,1,1
"ID128",0,0,0,0,0,0,0,0,1,0
"ID129",0,0,1,0,0,0,1,0,0,0
"ID130",0,1,1,0,0,0,0,0,0,0
"ID131",0,1,1,0,0,0,0,0,0,0
"ID132",0,0,0,0,0,0,0,0,0,0
"ID133",0,1,0,0,0,0,1,0,0,0
"ID134",0,0,1,0,0,0,1,0,0,0
"ID135",0,0,1,0,1,0,1,0,0,1
"ID136",1,1,1,1,1,0,1,1,1,1
"ID137",0,0,1,0,1,0,0,0,0,0
"ID138",0,1,1,0,1,0,0,0,1,0
"ID139",1,0,0,0,0,0,0,0,0,0
"ID140",0,0,0,0,0,0,0,0,0,0
"ID141",0,0,1,1,0,0,0,0,0,0
"ID142",0,1,1,1,1,0,0,0,1,0
"ID143",0,1,1,0,1,0,0,0,1,0
"ID144",1,0,1,1,0,1,1,0,0,0
"ID145",0,0,1,0,0,0,0,0,0,0
"ID146",0,1,1,1,1,0,0,0,1,0
"ID147",0,0,1,1,0,0,0,0,0,0
"ID148",0,0,0,0,0,0,1,0,0,0
"ID149",0,1,1,0,1,0,0,0,1,1
"ID150",0,1,1,0,1,0,0,0,1,1
"ID151",0,0,1,0,1,0,0,0,0,0
"ID152",0,1,1,0,0,0,1,0,0,0
"ID153",0,0,0,0,0,0,0,0,0,0
"ID154",0,1,1,0,1,1,0,0,1,0
"ID155",0,1,1,1,0,0,1,0,0,0
"ID156",0,1,1,0,0,0,0,0,1,0
"ID157",0,1,1,0,1,0,0,0,1,0
"ID158",0,1,1,0,1,0,0,0,1,0
"ID159",1,1,1,1,1,1,1,1,1,1
"ID160",0,1,1,0,1,0,1,1,1,0
"ID161",0,0,0,1,0,0,0,0,0,0
"ID162",0,0,0,0,0,0,0,1,0,0
"ID163",0,1,1,0,0,0,0,1,0,0
"ID164",0,0,1,0,0,0,0,1,0,0
"ID165",0,1,1,0,0,0,0,0,0,0
"ID166",1,0,0,0,0,0,0,0,0,0
"ID167",1,1,0,0,0,0,0,1,0,0
"ID168",0,1,1,0,1,0,0,0,1,0
"ID169",0,0,1,0,0,0,1,0,0,0
"ID170",0,0,0,0,0,0,0,0,0,0
"ID171",0,0,1,0,0,0,0,0,0,0
"ID172",0,0,1,0,1,0,0,0,1,0
"ID173",0,1,0,0,0,0,0,0,0,0
"ID174",0,1,1,0,0,0,0,0,0,0
"ID175",1,0,1,1,0,0,1,0,0,1
"ID176",1,0,1,1,0,0,1,0,0,0
"ID177",0,0,1,0,1,0,0,0,0,0
"ID178",0,1,0,0,1,0,0,0,1,0
"ID179",0,1,1,0,1,0,0,0,1,0
"ID180",1,1,1,1,1,1,1,1,1,1
"ID181",0,1,1,0,1,0,0,0,1,0
"ID182",0,1,1,1,1,0,1,0,1,0
"ID183",0,1,1,0,1,0,0,0,1,0
"ID184",0,1,1,1,1,0,0,0,1,0
"ID185",0,1,1,1,0,0,0,0,0,0
"ID186",0,1,1,0,1,0,0,0,1,0
"ID187",1,1,1,1,1,0,0,0,1,0
"ID188",1,0,1,0,0,0,0,0,0,0
"ID189",0,0,1,0,0,0,0,1,0,0
"ID190",0,1,1,0,1,0,0,0,1,0
"ID191",0,1,1,0,0,0,0,0,0,0
"ID192",1,0,0,0,0,0,0,0,0,0
"ID193",1,0,0,1,0,0,1,0,0,1
"ID194",0,1,0,0,0,0,0,0,0,0
"ID195",1,0,0,0,0,0,0,0,0,0
"ID196",0,0,1,0,0,0,0,0,0,0
"ID197",0,0,1,1,0,0,0,0,0,0
"ID198",0,1,0,1,1,0,0,0,1,0
"ID199",0,0,0,0,0,0,0,0,0,0
"ID200",0,0,1,0,0,0,0,0,0,0
"ID201",0,1,1,0,1,0,0,0,1,1
"ID202",1,0,1,1,0,0,0,1,0,0
"ID203",0,0,1,0,0,0,0,0,0,0
"ID204",0,0,0,0,0,0,0,0,0,0
"ID205",0,1,1,0,1,0,0,0,1,0
"ID206",0,0,1,0,0,0,0,0,0,0
"ID207",0,0,0,0,0,0,0,0,0,0
"ID208",1,1,1,1,1,1,1,1,1,1
"ID209",0,1,0,0,0,0,0,1,0,0
"ID210",1,1,1,0,1,0,0,0,0,0
"ID211",0,1,1,0,1,0,0,0,1,1
"ID212",0,0,0,0,0,0,0,0,0,1
"ID213",0,0,1,1,0,0,0,0,0,0
"ID214",0,1,1,0,1,0,1,0,1,0
"ID215",0,0,0,0,1,0,0,0,1,0
"ID216",0,0,1,0,0,0,0,0,0,0
"ID217",0,1,1,0,1,0,1,0,1,0
"ID218",0,1,1,1,1,0,0,1,1,1
"ID219",0,1,0,0,0,0,0,0,0,0
"ID220",0,0,1,0,0,0,0,0,0,0
"ID221",0,0,1,0,0,0,0,1,1,0
"ID222",0,1,1,0,1,0,0,0,1,0
"ID223",0,0,0,1,1,0,0,1,0,0
"ID224",0,0,1,0,1,0,0,1,0,0
"ID225",1,1,1,1,1,1,0,1,1,1
"ID226",0,1,1,0,1,0,1,0,1,0
"ID227",0,1,0,0,0,0,0,1,0,0
"ID228",1,0,1,1,0,1,1,0,0,0
"ID229",0,0,1,0,1,0,0,0,1,0
"ID230",0,1,1,0,1,0,0,0,1,0
"ID231",1,0,1,1,0,0,1,0,0,0
"ID232",0,0,1,0,0,0,0,0,0,0
"ID233",0,1,1,0,1,0,0,0,1,1
"ID234",0,1,1,0,1,0,0,0,1,0
"ID235",1,0,0,0,0,0,0,0,0,0
"ID236",0,0,0,0,0,0,0,0,0,1
"ID237",1,1,1,1,0,0,1,0,0,1
"ID238",0,1,1,0,1,0,0,0,1,1
"ID239",0,1,1,0,1,0,0,0,1,0
"ID240",0,0,0,0,1,0,0,0,0,0
"ID241",0,0,1,0,0,0,1,1,0,0
"ID242",0,1,1,0,1,0,0,0,0,1
"ID243",0,0,1,0,0,0,0,0,0,0
"ID244",0,0,1,0,0,0,0,0,0,0
"ID245",1,1,1,1,1,0,1,1,1,1
"ID246",0,1,1,0,0,1,1,0,0,0
"ID247",0,0,1,0,0,0,0,0,0,0
"ID248",0,0,1,0,0,0,0,0,0,0
"ID249",0,0,0,0,1,0,1,0,0,1
"ID250",0,0,1,1,0,0,0,0,0,0
"ID251",0,1,1,0,1,0,0,0,1,1
"ID252",0,1,1,0,1,0,0,0,1,0
"ID253",0,1,0,0,1,0,0,0,1,0
"ID254",0,0,1,0,0,0,0,0,0,0
"ID255",1,1,1,1,1,1,0,0,1,0
"ID256",0,1,1,0,1,0,0,0,1,0
"ID257",0,1,0,1,0,0,0,1,0,0
"ID258",0,1,1,0,1,0,0,0,1,0
"ID259",0,0,1,0,0,0,0,0,0,0
"ID260",0,1,1,0,1,0,1,0,1,0
"ID261",0,0,1,0,1,0,0,0,0,0
"ID262",0,0,1,1,0,0,0,0,0,0
"ID263",0,0,1,0,0,0,1,0,0,0
"ID264",0,0,1,0,1,0,1,0,1,0
"ID265",0,0,0,0,0,0,0,0,0,0
"ID266",1,0,1,0,1,0,0,0,0,0
"ID267",0,0,0,0,0,0,0,0,0,1
"ID268",0,1,1,0,1,0,0,0,1,1
"ID269",0,0,1,0,1,0,0,0,1,0
"ID270",1,1,1,1,1,0,1,1,1,1
"ID271",1,0,1,0,0,0,1,1,0,0
"ID272",1,0,0,0,0,0,0,0,0,0
"ID273",0,0,0,0,1,0,0,0,0,0
"ID274",0,1,1,0,1,0,0,0,1,0
"ID275",0,0,1,0,0,0,0,0,0,0
"ID276",0,0,0,0,0,0,0,0,1,0
"ID277",0,1,1,0,0,0,0,1,0,0
"ID278",0,0,0,1,0,0,0,0,0,0
"ID279",0,0,1,0,0,0,0,1,0,0
"ID280",1,1,1,0,1,0,0,0,1,1
"ID281",0,1,1,1,1,0,0,0,1,0
"ID282",0,0,1,0,0,0,0,0,0,0
"ID283",0,1,1,0,1,0,0,0,0,0
"ID284",0,0,0,0,0,0,1,0,0,1
"ID285",0,1,1,0,1,0,0,1,1,0
"ID286",0,1,1,0,1,0,0,0,1,0
"ID287",0,1,0,0,0,1,0,0,0,1
"ID288",0,1,1,0,1,0,1,0,1,0
"ID289",0,1,1,0,1,0,0,0,1,0
"ID290",0,1,1,0,1,0,0,0,1,1
"ID291",0,0,1,0,0,0,0,0,0,0
"ID292",0,0,1,0,0,0,0,0,0,0
"ID293",1,0,0,0,0,0,0,0,0,0
"ID294",0,1,1,0,1,0,0,0,1,0
"ID295",1,0,1,1,0,0,1,0,0,0
"ID296",0,1,1,0,1,0,0,0,1,0
"ID297",0,1,1,0,1,0,0,0,1,0
"ID298",0,1,1,0,1,0,0,1,0,0
"ID299",0,1,0,0,0,0,0,0,0,0
"ID300",0,1,1,0,1,0,0,0,1,0
