"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
"ID49",0,1,1,0,1,0,1,0,1,1
"ID50",1,1,1,1,1,1,1,1,1,1
"ID51",1,0,1,1,1,1,1,1,1,1
"ID52",0,1,1,0,0,0,1,0,1,0
"ID53",0,0,1,0,0,0,1,0,1,0
"ID54",0,0,0,0,1,0,0,1,1,0
"ID55",0,0,1,0,0,0,1,0,1,1
"ID56",0,0,0,0,0,0,0,0,0,0
"ID57",0,0,0,0,0,0,0,0,0,0
"ID58",1,0,1,1,1,1,1,0,1,1
"ID59",1,1,1,1,1,1,1,1,1,1
"ID60",0,1,1,0,0,0,1,0,1,0
"ID61",1,0,1,1,0,1,1,0,1,1
"ID62",0,1,0,1,0,1,0,1,0,1
"ID63",1,0,1,1,0,1,1,0,1,1
"ID64",0,0,0,0,0,0,0,0,0,0
"ID65",0,0,1,0,0,1,1,0,0,0
"ID66",0,1,1,0,1,0,1,0,1,0
"ID67",0,1,1,0,1,0,1,1,1,0
"ID68",0,1,1,0,0,0,1,0,1,0
"ID69",0,1,0,0,1,0,1,1,1,1
"ID70",0,1,0,0,0,1,0,1,0,0
"ID71",0,1,1,0,1,0,1,1,1,0
"ID72",0,1,1,0,1,0,1,0,1,1
"ID73",0,1,1,0,1,0,1,0,0,0
"ID74",1,1,1,1,1,1,1,1,1,1
"ID75",0,1,1,0,1,0,1,0,1,0
"ID76",0,1,1,0,1,0,1,1,1,1
"ID77",0,1,1,0,1,0,1,1,1,0
"ID78",0,1,1,0,1,0,1,1,1,0
"ID79",0,0,1,0,0,0,1,0,0,1
"ID80",1,0,1,0,0,0,1,0,1,0
"ID81",0,0,1,0,0,0,1,0,0,0
"ID82",1,0,0,1,1,1,1,1,1,1
"ID83",0,0,1,0,0,0,1,0,0,0
"ID84",0,0,1,0,0,0,0,0,0,0
"ID85",0,0,1,0,0,0,1,0,1,1
"ID86",0,0,0,0,0,0,0,0,0,0
"ID87",0,0,0,0,0,0,0,0,0,1
"ID88",0,0,1,0,1,0,1,0,1,0
"ID89",0,0,1,0,0,0,0,0,1,0
"ID90",0,1,0,0,0,0,0,0,0,1
"ID91",0,1,1,0,0,0,1,0,1,0
"ID92",0,1,1,0,1,0,1,1,1,1
"ID93",1,0,1,1,0,1,1,0,1,1
"ID94",0,0,1,0,0,0,1,0,0,0
"ID95",0,0,1,0,0,0,1,0,1,0
"ID96",0,0,0,0,0,0,0,0,0,0
"ID97",0,1,1,0,1,0,1,1,1,0
"ID98",0,0,1,0,1,0,1,0,1,0
"ID99",1,0,1,1,0,1,1,0,1,1
"ID100",0,0,0,0,0,0,0,0,0,0
"ID101",0,0,1,0,0,0,1,0,0,1
"ID102",0,1,1,1,0,0,1,1,1,0
"ID103",0,0,1,1,0,0,0,0,0,1
"ID104",0,1,1,0,1,0,1,0,1,0
"ID105",0,1,1,1,0,0,1,0,0,0
"ID106",0,1,1,0,1,1,1,0,1,0
"ID107",0,1,1,0,1,0,1,1,1,1
"ID108",0,0,1,0,0,0,1,0,1,0
"ID109",1,1,1,1,1,1,1,1,1,1
"ID110",0,1,0,0,1,0,0,0,1,0
"ID111",0,1,1,0,1,1,1,1,1,0
"ID112",0,0,1,1,0,0,1,0,1,0
"ID113",0,1,1,0,0,0,1,0,1,0
"ID114",0,0,0,0,0,0,1,0,0,0
"ID115",0,0,1,0,0,0,1,0,1,0
"ID116",0,1,1,0,1,0,1,1,1,1
"ID117",0,1,0,0,0,0,0,1,0,0
"ID118",1,1,1,1,1,1,1,1,1,1
"ID119",0,1,0,0,1,1,1,1,1,1
"ID120",0,1,1,0,1,0,1,0,1,0
"ID121",0,0,1,0,1,0,1,1,0,0
"ID122",0,1,0,0,0,0,0,0,0,0
"ID123",0,1,1,0,1,1,1,1,1,0
"ID124",1,1,1,1,1,1,1,1,0,1
"ID125",0,0,0,0,0,0,0,0,0,0
"ID126",0,0,1,1,1,0,1,0,1,0
"ID127",0,0,1,1,0,0,1,0,0,0
"ID128",1,1,1,1,1,1,1,1,1,1
"ID129",1,1,1,0,1,0,1,0,1,0
"ID130",0,0,1,1,0,0,1,0,1,0
"ID131",0,0,0,0,0,0,0,0,1,0
"ID132",0,0,0,0,0,0,0,0,0,1
"ID133",1,0,1,1,1,1,1,1,1,1
"ID134",0,1,1,1,1,0,1,0,1,0
"ID135",0,0,1,0,0,0,1,0,0,0
"ID136",0,0,1,0,0,0,0,1,0,0
"ID137",0,0,1,0,0,0,1,0,0,1
"ID138",1,1,1,1,1,1,1,1,1,1
"ID139",0,0,1,0,1,0,1,1,1,0
"ID140",1,1,1,1,1,1,1,1,1,1
"ID141",1,1,1,1,1,1,1,1,1,1
"ID142",0,0,1,1,1,0,1,1,1,1
"ID143",0,1,1,0,1,0,1,0,1,0
"ID144",1,0,1,1,1,1,1,1,1,1
"ID145",0,1,1,0,1,0,1,0,1,0
"ID146",0,0,1,0,0,0,1,0,1,0
"ID147",0,1,0,0,0,1,0,0,0,0
"ID148",0,0,1,0,1,1,1,1,0,1
"ID149",0,0,1,0,0,0,1,0,0,0
"ID150",1,1,1,1,1,1,1,1,0,1
"ID151",0,1,1,0,0,0,1,0,1,0
"ID152",0,0,1,1,0,0,0,0,1,0
"ID153",1,0,1,1,1,0,0,0,1,0
"ID154",0,0,1,0,0,0,1,0,1,1
"ID155",0,1,1,1,1,0,1,1,1,0
"ID156",0,0,1,1,1,0,0,0,1,1
"ID157",0,1,1,1,1,1,1,1,1,1
"ID158",0,0,1,0,0,0,1,0,0,0
"ID159",0,1,1,0,0,0,1,0,1,1
"ID160",0,1,1,1,1,0,0,0,1,0
"ID161",0,0,0,0,0,0,0,0,1,0
"ID162",0,1,1,0,1,0,1,0,1,0
"ID163",1,1,0,0,0,1,0,0,0,1
"ID164",0,0,1,0,0,0,0,0,1,1
"ID165",0,1,1,0,0,0,1,0,1,1
"ID166",0,0,0,0,0,0,1,0,0,0
"ID167",1,0,1,1,0,1,1,0,1,1
"ID168",0,1,1,0,0,0,1,1,0,0
"ID169",0,0,1,0,0,0,1,0,1,0
"ID170",0,0,0,0,0,1,0,0,0,0
"ID171",0,1,1,0,1,1,1,1,1,0
"ID172",1,1,1,1,1,1,1,1,1,1
"ID173",1,0,0,0,0,1,0,1,0,0
"ID174",0,1,1,0,1,0,1,0,1,0
"ID175",0,0,1,0,0,0,1,0,0,0
"ID176",0,1,1,0,1,0,1,0,1,0
"ID177",0,0,1,0,0,0,1,0,0,0
"ID178",0,1,1,0,0,0,1,0,1,1
"ID179",0,0,1,0,0,0,1,0,1,1
"ID180",0,1,0,1,1,0,1,0,1,0
"ID181",1,0,1,1,0,1,1,0,0,1
"ID182",0,1,1,0,1,0,1,0,1,1
"ID183",1,1,1,1,1,1,1,1,1,1
"ID184",0,0,1,0,0,0,1,0,0,1
"ID185",0,1,1,1,0,0,1,1,1,0
"ID186",0,0,1,0,0,0,1,0,0,0
"ID187",1,1,1,1,1,1,1,1,1,1
"ID188",1,0,1,1,1,1,1,0,1,1
"ID189",0,0,1,0,1,0,0,0,0,0
"ID190",0,1,1,0,1,0,1,0,1,0
"ID191",0,1,1,0,0,0,1,0,1,1
"ID192",0,0,0,0,0,0,0,0,0,0
"ID193",0,1,1,0,0,0,1,0,1,0
"ID194",0,0,1,0,0,0,1,0,0,0
"ID195",1,0,1,1,0,0,1,0,1,1
"ID196",0,0,0,0,0,0,1,0,0,1
"ID197",0,0,0,0,0,0,0,0,0,0
"ID198",0,1,1,0,1,1,1,1,1,0
"ID199",0,1,1,0,0,0,1,0,0,0
"ID200",0,1,1,0,1,0,1,1,1,0
"ID201",0,0,1,0,0,0,1,0,0,0
"ID202",0,0,1,1,0,1,1,0,1,0
"ID203",0,1,1,1,1,0,0,1,1,1
"ID204",0,1,1,0,0,0,1,0,0,0
"ID205",0,0,0,1,0,1,1,0,0,1
"ID206",0,1,1,0,1,0,1,0,1,1
"ID207",0,1,1,1,1,0,1,0,1,1
"ID208",0,0,1,0,0,0,1,0,1,0
"ID209",0,0,1,0,1,0,0,0,1,0
"ID210",0,1,1,0,1,0,1,0,1,0
"ID211",0,0,1,0,0,0,1,0,0,0
"ID212",1,1,1,1,1,0,1,1,1,1
"ID213",0,0,1,0,1,1,1,1,0,0
"ID214",0,1,1,1,1,1,0,1,1,1
"ID215",0,0,1,0,1,1,0,0,1,0
"ID216",0,0,0,0,0,0,0,0,0,1
"ID217",0,0,1,0,1,0,1,0,1,0
"ID218",0,1,1,0,1,0,1,1,1,0
"ID219",0,0,1,1,0,1,1,0,1,1
"ID220",0,0,1,1,0,1,1,0,1,0
"ID221",0,1,1,0,1,0,1,1,1,0
"ID222",1,0,1,1,0,1,1,0,0,1
"ID223",0,1,0,0,1,0,1,0,1,0
"ID224",0,0,1,0,0,0,1,0,0,0
"ID225",0,0,1,0,0,0,1,0,1,0
"ID226",0,0,1,1,1,0,1,1,1,1
"ID227",0,1,1,1,1,0,1,0,1,0
"ID228",1,1,0,1,1,0,1,1,1,0
"ID229",1,1,1,1,1,1,1,1,1,1
"ID230",1,0,1,1,0,1,1,0,1,1
"ID231",0,1,0,1,0,0,0,0,0,0
"ID232",0,1,1,0,1,0,0,1,1,0
"ID233",0,1,1,0,0,1,0,0,0,0
"ID234",1,0,1,1,0,1,1,0,1,1
"ID235",0,1,1,0,0,0,1,0,1,1
"ID236",1,0,1,1,1,1,1,0,1,1
"ID237",0,1,1,0,1,0,1,1,1,0
"ID238",0,1,1,1,1,1,1,1,1,1
"ID239",1,0,1,1,1,1,0,1,1,1
"ID240",1,1,1,0,1,0,1,1,1,1
"ID241",1,1,1,0,0,0,1,1,1,0
"ID242",0,0,0,0,0,0,0,0,0,0
"ID243",1,1,0,1,1,1,1,1,1,1
"ID244",0,0,1,0,0,0,1,0,1,0
"ID245",0,1,1,0,1,1,1,0,1,0
"ID246",0,0,1,1,0,0,1,0,1,0
"ID247",0,1,1,0,1,1,1,0,0,1
"ID248",0,1,1,0,0,0,1,0,1,0
"ID249",0,1,0,0,1,0,1,1,0,0
"ID250",1,0,0,0,0,1,0,0,0,0
"ID251",0,1,1,0,1,0,1,1,1,1
"ID252",1,0,1,1,0,1,1,0,0,1
"ID253",0,1,1,0,1,0,1,1,1,0
"ID254",0,1,1,0,0,0,1,0,1,0
"ID255",0,1,1,0,1,0,1,0,1,1
"ID256",0,1,1,1,0,0,1,0,1,1
"ID257",0,1,1,0,1,0,1,0,1,1
"ID258",0,0,1,0,0,0,1,0,1,0
"ID259",0,1,1,0,0,0,1,0,1,1
"ID260",0,0,0,0,0,0,0,0,0,0
"ID261",1,0,1,0,0,1,1,0,1,0
"ID262",0,1,1,0,1,0,1,0,1,0
"ID263",0,1,1,0,1,0,1,0,1,1
"ID264",0,1,1,1,1,0,1,1,1,0
"ID265",0,0,1,1,0,0,1,0,1,0
"ID266",0,0,1,0,0,0,1,0,1,0
"ID267",0,1,0,1,1,0,1,1,1,0
"ID268",0,1,1,0,1,1,1,1,1,0
"ID269",0,1,1,0,1,0,0,1,1,0
"ID270",0,1,1,0,0,0,1,0,1,0
"ID271",0,0,1,0,0,0,1,0,1,0
"ID272",0,1,1,0,1,1,1,1,1,0
"ID273",1,1,1,1,1,0,1,1,1,0
"ID274",0,0,0,0,0,0,0,0,0,0
"ID275",0,0,1,0,0,0,1,0,0,1
"ID276",0,0,1,0,0,0,1,0,1,0
"ID277",0,1,1,0,1,0,1,1,1,0
"ID278",1,1,1,1,1,1,1,1,1,1
"ID279",0,1,0,0,1,0,1,1,1,0
"ID280",0,0,1,1,0,0,1,0,1,0
"ID281",0,1,1,0,1,0,1,1,1,0
"ID282",0,0,0,1,0,1,0,0,0,0
"ID283",1,0,1,1,0,0,1,0,1,0
"ID284",0,1,0,0,1,0,1,0,1,0
"ID285",0,1,1,0,0,0,1,0,0,0
"ID286",0,1,1,0,1,1,1,0,1,0
"ID287",0,1,0,0,1,0,1,0,1,1
"ID288",0,0,1,0,0,0,1,0,1,0
"ID289",0,0,1,0,0,0,1,0,1,0
"ID290",0,1,1,0,1,1,1,0,1,0
"ID291",0,1,0,0,0,0,0,0,0,0
"ID292",1,1,1,1,1,0,1,1,1,0
"ID293",0,0,1,0,0,0,0,0,1,0
"ID294",0,0,0,0,0,0,0,0,0,0
"ID295",0,0,1,0,0,0,0,0,0,1
"ID296",1,1,1,1,1,1,1,1,1,1
"ID297",1,0,1,0,1,0,1,1,1,0
"ID298",0,1,1,0,1,0,1,1,1,1
"ID299",0,1,1,0,1,0,1,0,1,0
"ID300",0,0,1,0,1,0,1,0,1,1
"ID301",1,0,1,1,0,1,1,0,1,0
"ID302",0,0,1,1,1,0,1,1,1,1
"ID303",0,1,0,0,1,0,0,1,1,0
"ID304",0,1,1,0,1,0,1,0,1,0
"ID305",0,1,0,0,0,0,0,0,0,1
"ID306",0,1,0,1,0,0,0,0,1,1
"ID307",1,1,0,0,1,1,0,1,1,0
"ID308",0,1,1,0,0,1,1,1,1,1
"ID309",0,1,0,0,0,0,0,1,0,0
"ID310",0,0,0,0,0,0,1,0,0,0
"ID311",0,0,0,0,0,0,1,0,1,0
"ID312",1,0,1,1,1,1,1,1,1,1
"ID313",0,0,0,0,0,0,0,0,0,0
"ID314",0,1,1,0,1,0,1,1,1,0
"ID315",0,0,1,0,1,0,1,1,1,1
"ID316",0,0,0,0,0,0,0,0,1,0
"ID317",1,0,1,1,0,1,1,0,0,1
"ID318",1,1,1,1,1,1,1,1,1,1
"ID319",0,1,1,1,1,0,1,1,1,1
"ID320",0,0,1,0,0,0,1,0,0,0
"ID321",1,1,1,1,1,1,1,1,1,1
"ID322",0,1,1,0,0,0,1,0,1,0
"ID323",0,1,1,0,0,0,0,0,0,0
"ID324",1,0,1,0,0,0,1,0,0,0
"ID325",0,0,1,0,0,0,1,0,0,0
"ID326",1,1,1,1,1,1,1,1,1,1
"ID327",0,0,1,0,0,0,1,0,0,1
"ID328",1,1,1,1,1,1,1,1,1,1
"ID329",0,1,1,0,1,0,1,0,1,1
"ID330",0,1,1,0,1,0,1,1,1,1
"ID331",1,0,0,0,0,1,0,0,1,0
"ID332",1,1,1,1,1,0,1,1,1,1
"ID333",0,0,1,1,0,1,1,0,1,1
"ID334",0,1,1,0,1,1,1,1,1,0
"ID335",0,1,1,1,1,0,1,1,0,1
"ID336",0,1,1,0,1,0,1,1,1,1
"ID337",0,0,0,1,0,0,0,0,0,0
"ID338",0,0,1,0,0,1,1,0,1,0
"ID339",0,1,1,0,1,0,1,0,1,0
"ID340",1,1,1,1,1,1,1,1,1,1
"ID341",0,0,1,0,1,0,1,0,1,1
"ID342",0,0,1,0,0,0,1,0,0,0
"ID343",0,0,1,0,0,0,0,0,1,0
"ID344",1,1,1,1,0,1,1,1,1,1
"ID345",0,1,1,0,1,0,1,0,1,0
"ID346",1,1,1,1,1,1,1,1,1,1
"ID347",0,1,1,1,1,1,1,0,1,0
"ID348",1,0,1,0,1,0,1,0,1,1
"ID349",0,0,0,1,0,0,1,0,0,0
"ID350",0,0,0,0,1,0,0,0,0,0
"ID351",0,1,1,1,1,0,1,0,1,0
"ID352",1,0,0,1,0,1,0,0,1,1
"ID353",1,1,0,0,0,1,0,1,0,1
"ID354",0,0,1,0,0,0,1,0,1,0
"ID355",0,0,0,0,0,0,1,0,0,0
"ID356",0,0,1,0,1,1,1,1,1,1
"ID357",1,0,1,0,0,0,1,1,0,0
"ID358",0,0,1,0,1,1,1,0,1,0
"ID359",0,1,1,1,1,1,1,1,1,1
"ID360",0,0,1,0,0,0,1,0,1,1
"ID361",0,1,1,0,0,0,0,0,0,0
"ID362",0,1,1,0,1,0,1,1,1,1
"ID363",0,1,1,0,0,0,1,1,1,0
"ID364",0,0,1,1,0,0,1,0,1,0
"ID365",0,1,0,0,0,0,1,1,0,0
"ID366",0,0,1,0,0,0,1,0,0,1
"ID367",0,0,1,0,1,0,1,0,1,1
"ID368",0,0,1,0,1,0,1,1,1,1
"ID369",1,1,1,1,1,1,1,1,1,1
"ID370",0,0,0,1,0,0,0,0,0,0
"ID371",0,1,1,0,1,0,1,0,1,0
"ID372",0,0,0,0,0,0,1,0,0,0
"ID373",1,0,1,1,0,1,1,0,1,1
"ID374",0,0,1,0,1,0,1,0,1,0
"ID375",0,1,0,0,0,0,0,0,0,0
"ID376",0,1,1,0,0,0,1,0,0,1
"ID377",0,0,1,0,1,0,0,0,0,0
"ID378",0,0,1,1,0,0,0,1,1,0
"ID379",0,0,0,0,0,0,0,0,0,0
"ID380",0,0,0,0,0,0,1,0,0,0
"ID381",0,0,0,0,0,1,1,0,1,0
"ID382",0,1,1,0,1,1,1,1,1,0
"ID383",0,1,1,0,1,0,1,1,1,0
"ID384",0,1,1,0,0,0,1,0,1,0
"ID385",1,1,1,1,1,1,0,1,1,1
"ID386",0,1,1,0,1,0,1,0,1,0
"ID387",0,0,1,0,0,0,1,0,0,1
"ID388",0,0,1,1,1,0,1,1,1,0
"ID389",0,1,1,0,1,0,1,0,1,0
"ID390",0,1,0,0,1,0,1,1,1,0
"ID391",0,0,0,0,0,0,0,0,0,0
"ID392",1,1,1,1,1,1,1,1,1,1
"ID393",0,1,1,1,1,0,1,1,1,1
"ID394",0,0,1,1,0,0,1,0,0,0
"ID395",1,1,1,1,1,1,1,1,1,1
"ID396",0,1,1,0,1,0,1,0,1,1
"ID397",0,0,1,0,0,0,1,0,0,0
"ID398",0,1,0,0,0,0,0,1,0,1
"ID399",0,1,1,0,0,0,0,0,0,0
"ID400",0,0,1,0,0,0,1,0,1,1
"ID401",1,0,0,0,0,1,0,0,0,0
"ID402",0,0,1,0,0,0,0,0,0,0
"ID403",0,1,0,1,0,1,1,0,1,1
"ID404",0,1,1,0,1,0,1,1,1,0
"ID405",0,1,1,0,1,0,1,0,0,0
"ID406",0,1,1,1,1,0,1,1,0,0
"ID407",1,1,1,1,1,1,1,0,1,1
"ID408",0,1,1,0,1,0,1,0,1,0
"ID409",0,1,1,0,1,0,1,0,1,0
"ID410",0,0,1,0,0,0,0,0,1,0
"ID411",0,0,1,0,1,0,1,0,1,0
"ID412",0,0,0,0,0,0,0,0,0,0
"ID413",0,0,1,0,0,0,1,0,1,1
"ID414",0,0,1,1,1,0,1,1,1,0
"ID415",0,1,1,0,1,0,1,0,1,1
"ID416",0,1,1,0,1,0,1,1,1,0
"ID417",0,0,1,0,1,0,1,0,0,0
"ID418",0,0,1,0,0,0,1,0,1,0
"ID419",0,1,1,1,1,1,0,1,1,0
"ID420",0,0,0,0,0,0,0,0,1,0
"ID421",0,1,0,0,1,0,0,1,1,0
"ID422",0,0,1,0,0,0,1,0,1,0
"ID423",0,1,1,0,1,1,1,1,1,0
"ID424",1,1,1,1,1,1,1,1,1,1
"ID425",1,0,1,1,1,1,1,0,0,0
"ID426",0,0,1,1,0,0,1,0,1,1
"ID427",0,1,1,0,0,0,1,0,1,0
"ID428",0,1,0,0,1,1,1,1,1,0
"ID429",0,1,1,1,1,1,0,1,1,1
"ID430",1,0,0,1,1,1,1,1,1,1
"ID431",0,0,1,0,0,0,1,0,1,0
"ID432",0,1,0,0,0,0,0,1,1,0
"ID433",1,0,0,0,0,0,0,0,0,0
"ID434",0,0,1,1,0,0,1,0,1,0
"ID435",0,1,1,0,1,0,1,1,1,1
"ID436",0,1,1,0,1,0,1,1,1,1
"ID437",0,1,1,0,0,0,0,1,1,0
"ID438",0,0,1,0,0,0,1,0,0,0
"ID439",0,0,1,0,1,0,1,0,1,0
"ID440",0,0,1,0,0,0,1,0,1,0
"ID441",0,0,1,0,1,0,1,1,1,0
"ID442",0,1,0,0,0,1,0,0,1,1
"ID443",0,1,0,0,0,0,0,0,0,0
"ID444",0,1,1,0,1,0,1,1,1,0
"ID445",0,1,1,0,1,0,1,1,0,0
"ID446",1,0,1,0,0,0,1,0,1,0
"ID447",0,1,1,1,1,0,1,1,1,1
"ID448",0,0,1,0,0,0,1,0,1,0
"ID449",1,1,1,1,1,1,1,1,1,1
"ID450",1,0,1,0,0,0,1,0,1,0
"ID451",0,1,1,0,1,0,0,1,1,1
"ID452",0,0,0,0,0,0,0,0,0,0
"ID453",0,0,0,0,0,0,1,0,0,0
"ID454",1,0,1,1,1,1,1,1,1,1
"ID455",0,1,1,0,1,0,1,0,1,1
"ID456",1,0,1,1,0,1,1,1,1,1
"ID457",0,0,1,0,0,0,1,0,1,0
"ID458",0,1,0,0,1,0,1,1,0,1
"ID459",0,1,1,0,1,0,1,1,1,0
"ID460",0,1,1,1,1,0,1,1,1,0
"ID461",1,1,1,1,1,1,1,1,1,1
"ID462",0,1,1,0,1,0,0,0,1,0
"ID463",0,0,0,0,0,0,0,1,0,0
"ID464",0,0,0,1,0,1,0,0,0,0
"ID465",0,0,1,0,1,0,0,1,1,1
"ID466",0,0,1,0,0,0,1,0,1,1
"ID467",0,0,0,0,1,0,0,0,0,0
"ID468",0,0,0,0,1,0,1,0,1,0
"ID469",0,0,0,0,0,0,0,0,1,0
"ID470",0,1,1,0,1,0,1,1,1,0
"ID471",1,0,1,1,0,1,1,0,1,1
"ID472",0,1,1,0,1,0,1,1,1,1
"ID473",0,1,0,0,1,0,0,0,0,0
"ID474",0,0,1,0,0,0,1,0,1,1
"ID475",0,0,0,0,0,0,1,0,1,0
"ID476",0,1,0,0,0,0,0,0,0,1
"ID477",1,0,1,1,1,1,1,1,1,1
"ID478",0,1,1,0,1,0,1,1,1,0
"ID479",0,0,0,0,1,0,1,1,0,0
"ID480",1,1,0,1,0,1,1,1,0,0
"ID481",0,1,0,0,1,0,1,1,1,0
"ID482",0,1,0,0,0,0,0,1,0,0
"ID483",0,1,1,0,1,0,0,1,1,0
"ID484",1,0,1,1,0,0,1,0,0,0
"ID485",0,0,1,1,0,0,1,0,0,0
"ID486",0,0,1,0,0,0,1,0,0,1
"ID487",0,0,1,0,0,1,1,0,1,1
"ID488",0,1,1,0,1,0,1,1,1,0
"ID489",0,0,1,0,0,1,1,0,0,0
"ID490",0,0,0,0,0,1,0,0,0,1
"ID491",0,0,1,0,0,0,1,0,1,1
"ID492",0,1,0,1,0,0,1,1,0,0
"ID493",0,1,1,0,1,0,1,1,1,0
"ID494",0,0,0,0,0,0,0,0,0,0
"ID495",0,0,1,0,0,0,1,0,1,0
"ID496",0,1,1,0,1,0,1,0,1,0
"ID497",0,0,1,0,0,0,1,0,1,1
"ID498",0,1,1,0,1,0,1,1,1,0
"ID499",0,0,1,0,0,1,0,0,1,0
"ID500",0,0,1,0,0,0,1,0,0,0
"ID501",0,1,1,0,1,0,1,1,1,1
"ID502",0,1,1,0,1,0,1,1,1,0
"ID503",0,0,1,0,0,0,1,0,0,1
"ID504",0,0,1,1,0,1,0,0,0,0
"ID505",0,0,1,0,1,0,0,0,1,1
"ID506",0,0,1,1,0,0,1,0,0,0
"ID507",0,0,1,0,0,0,1,0,1,1
"ID508",0,1,1,0,1,0,1,1,1,0
"ID509",0,0,0,0,0,0,0,0,0,0
"ID510",0,0,0,0,0,0,0,0,0,0
"ID511",0,0,1,0,0,0,0,0,1,0
"ID512",0,1,1,0,0,0,1,0,1,1
"ID513",0,0,1,0,0,0,1,0,0,0
"ID514",0,1,1,0,0,1,0,1,0,0
"ID515",0,1,1,1,1,1,0,1,1,1
"ID516",0,0,0,0,0,0,1,0,0,1
"ID517",0,1,1,1,1,0,1,1,1,0
"ID518",0,1,1,0,1,0,1,1,1,0
"ID519",1,0,1,1,0,1,1,0,0,1
"ID520",0,1,1,0,0,0,1,0,0,0
"ID521",1,1,1,1,1,1,1,1,1,1
"ID522",1,1,1,1,1,1,1,1,1,1
"ID523",0,0,0,0,0,0,0,0,0,0
"ID524",0,0,1,0,0,0,0,0,1,1
"ID525",0,0,0,0,0,0,0,0,0,0
"ID526",1,0,1,1,0,0,0,0,0,0
"ID527",0,1,1,0,1,0,1,0,1,0
"ID528",0,1,1,0,0,1,1,0,1,0
"ID529",0,1,1,1,1,0,0,0,1,1
"ID530",0,1,1,0,1,0,1,1,1,0
"ID531",1,1,1,1,0,1,1,0,1,1
"ID532",0,1,1,0,1,0,1,1,0,0
"ID533",0,1,1,0,1,0,1,1,1,0
"ID534",0,0,1,0,0,0,1,0,0,0
"ID535",0,1,0,0,0,0,0,0,0,0
"ID536",0,1,1,0,1,0,0,1,1,0
"ID537",0,1,1,1,0,1,1,0,0,0
"ID538",1,0,1,1,0,1,1,0,0,1
"ID539",1,0,1,1,0,0,1,0,1,0
"ID540",0,0,1,1,0,0,1,1,1,0
"ID541",0,0,0,0,0,0,0,0,0,1
"ID542",0,1,1,1,1,0,1,1,1,0
"ID543",0,0,0,1,0,0,0,0,0,0
"ID544",0,1,1,1,1,0,1,0,1,0
"ID545",0,0,0,0,0,0,0,0,0,1
"ID546",0,1,1,0,1,1,1,0,1,0
"ID547",0,1,1,0,1,0,1,1,1,0
"ID548",1,1,1,1,1,1,1,1,1,1
"ID549",1,0,1,1,0,1,1,0,1,1
"ID550",0,0,1,0,0,0,1,0,0,0
"ID551",0,0,0,0,0,0,0,0,0,0
"ID552",0,1,0,0,1,0,1,1,1,0
"ID553",0,0,1,0,0,0,1,0,1,1
"ID554",1,1,0,0,0,1,0,1,1,0
"ID555",0,1,1,0,0,0,1,0,1,0
"ID556",0,1,1,0,1,0,1,1,1,0
