"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
"ID66",0,1,1,0,1,0,1,0,1,0
"ID67",0,1,1,0,1,1,0,0,1,0
"ID68",0,0,1,1,0,0,0,0,0,0
"ID69",0,0,1,0,0,0,0,1,0,0
"ID70",0,0,1,0,0,0,1,0,1,1
"ID71",0,1,0,0,0,0,1,1,1,1
"ID72",1,1,1,0,1,1,0,0,0,1
"ID73",0,0,1,0,1,1,0,0,1,1
"ID74",0,1,1,0,1,0,0,0,1,1
"ID75",0,1,0,0,1,0,0,1,1,0
"ID76",0,0,0,0,0,0,0,0,0,1
"ID77",0,0,1,0,1,0,0,0,0,0
"ID78",0,1,1,0,1,1,1,0,1,1
"ID79",0,0,1,0,0,0,0,0,1,1
"ID80",0,1,1,0,1,1,0,0,1,1
"ID81",0,0,1,0,0,0,1,0,0,1
"ID82",0,1,1,0,1,0,0,1,1,1
"ID83",0,0,1,1,1,0,0,0,1,0
"ID84",0,0,1,0,1,0,0,1,1,1
"ID85",0,0,1,0,1,0,0,0,0,1
"ID86",0,1,1,0,0,1,1,0,1,0
"ID87",1,0,0,0,1,0,0,1,0,0
"ID88",0,1,1,0,1,1,0,0,1,1
"ID89",1,1,1,0,1,1,0,0,1,0
"ID90",0,0,1,0,0,0,0,0,0,0
"ID91",1,1,1,1,1,1,1,1,0,1
"ID92",0,0,1,1,0,0,0,0,0,1
"ID93",0,1,1,0,0,0,0,0,1,1
"ID94",0,1,1,0,1,0,0,0,1,1
"ID95",0,1,1,0,1,1,0,0,1,1
"ID96",0,0,1,0,1,0,0,0,0,0
"ID97",0,0,1,0,0,0,0,0,1,0
"ID98",0,0,1,0,0,0,1,0,0,1
"ID99",0,1,1,0,1,1,1,0,1,1
"ID100",1,1,1,1,1,1,1,1,1,1
"ID101",0,0,1,0,1,0,0,0,0,1
"ID102",0,1,1,1,1,0,0,0,1,1
"ID103",0,1,1,0,1,1,0,0,1,1
"ID104",0,0,1,0,0,0,0,0,0,0
"ID105",0,1,1,1,1,1,0,1,1,1
"ID106",0,1,1,1,1,1,0,0,1,1
"ID107",0,0,0,0,0,0,0,0,1,0
"ID108",1,0,1,1,0,0,1,1,1,1
"ID109",0,0,1,0,1,1,1,0,1,1
"ID110",0,0,0,0,0,0,0,0,0,0
"ID111",1,0,1,1,1,0,1,0,1,1
"ID112",0,0,0,0,0,0,0,0,0,0
"ID113",0,0,1,0,0,0,0,0,0,0
"ID114",0,0,1,0,0,0,0,0,0,1
"ID115",0,0,1,1,0,0,0,1,0,0
"ID116",1,1,1,1,1,1,1,1,0,1
"ID117",0,1,1,0,1,0,0,0,1,1
"ID118",0,1,0,0,1,1,0,0,1,0
"ID119",1,1,1,1,1,1,1,1,1,1
"ID120",0,0,1,0,1,0,0,1,0,0
"ID121",0,0,1,1,1,1,0,1,1,0
"ID122",0,0,1,0,0,0,0,0,0,1
"ID123",1,1,1,1,0,1,1,1,1,1
"ID124",1,1,1,0,1,1,1,1,1,1
"ID125",0,0,0,0,0,0,0,0,0,0
"ID126",1,0,1,1,0,0,1,0,0,1
"ID127",0,1,1,0,1,1,1,0,1,0
"ID128",1,1,1,1,1,1,1,1,0,1
"ID129",0,1,0,0,0,0,0,0,1,0
"ID130",1,0,1,1,0,0,0,0,0,0
"ID131",0,0,1,1,1,0,0,1,0,1
"ID132",0,0,1,1,1,0,1,0,0,0
"ID133",0,0,1,0,0,0,0,0,0,1
"ID134",0,1,1,0,0,1,0,0,1,0
"ID135",0,0,1,0,1,1,1,0,1,1
"ID136",1,1,0,1,1,1,0,1,1,0
"ID137",1,0,0,0,0,0,0,0,0,1
"ID138",1,0,1,1,0,0,1,0,1,0
"ID139",0,1,0,0,1,1,0,0,1,0
"ID140",0,1,1,0,1,1,0,1,1,0
"ID141",1,0,1,0,0,0,1,0,0,0
"ID142",1,1,0,0,1,0,0,0,1,0
"ID143",0,1,0,0,1,0,0,1,1,0
"ID144",0,1,0,0,0,1,0,0,1,0
"ID145",0,0,1,0,0,0,0,0,0,0
"ID146",0,0,0,0,0,0,0,0,0,1
"ID147",0,0,0,0,0,0,0,0,0,0
"ID148",0,0,1,0,0,0,0,1,1,0
"ID149",1,0,0,1,0,0,0,0,0,1
"ID150",0,0,1,0,0,0,0,0,1,0
"ID151",1,0,1,0,1,0,0,1,0,0
"ID152",0,1,0,0,1,1,0,0,1,1
"ID153",0,1,1,0,0,1,0,0,1,0
"ID154",0,1,1,0,1,1,0,0,1,1
"ID155",1,0,1,1,1,1,1,1,1,0
"ID156",0,0,0,0,1,0,1,0,0,0
"ID157",1,0,1,1,0,0,1,1,0,0
"ID158",1,0,1,1,1,0,1,1,1,1
"ID159",0,0,1,0,0,0,0,0,0,0
"ID160",0,1,1,1,0,1,0,0,1,1
"ID161",0,0,0,0,0,0,0,0,0,0
"ID162",0,1,1,0,1,0,0,0,1,1
"ID163",0,0,0,0,0,0,0,0,0,1
"ID164",0,1,0,0,1,1,0,0,0,0
"ID165",0,1,0,0,0,0,0,0,0,0
"ID166",1,1,1,0,1,0,0,0,1,1
"ID167",0,0,0,0,0,0,0,1,0,0
"ID168",0,0,1,0,0,0,0,0,1,0
"ID169",1,0,0,0,1,0,0,1,0,0
"ID170",0,1,1,0,1,0,0,1,1,0
"ID171",1,0,1,0,0,0,0,1,0,1
"ID172",0,0,0,0,0,0,0,0,0,1
"ID173",1,0,1,1,0,1,1,1,1,1
"ID174",0,0,0,0,1,1,0,1,1,1
"ID175",0,1,1,1,1,1,0,0,1,0
"ID176",0,0,1,0,0,0,0,1,0,1
"ID177",1,0,1,1,0,0,1,0,0,0
"ID178",0,0,0,0,0,0,1,0,0,0
"ID179",0,0,0,0,0,0,0,0,0,0
"ID180",1,0,0,0,0,0,0,0,0,0
"ID181",0,0,1,0,0,0,0,0,0,0
"ID182",1,1,1,1,1,1,1,1,1,1
"ID183",0,0,0,0,0,0,1,0,0,0
"ID184",1,0,1,1,0,0,1,0,0,0
"ID185",0,0,0,0,1,0,0,1,1,1
"ID186",0,1,1,0,1,0,1,1,1,1
"ID187",0,1,1,0,1,0,0,1,1,1
"ID188",1,1,1,1,1,1,0,1,1,1
"ID189",1,0,1,1,0,0,1,0,0,1
"ID190",0,0,0,0,0,0,0,0,1,0
"ID191",0,1,0,0,1,0,0,1,1,0
"ID192",0,1,1,0,1,0,0,1,1,1
"ID193",0,0,1,1,0,0,0,1,0,0
"ID194",0,1,0,0,1,0,0,1,1,0
"ID195",0,1,1,0,1,1,0,1,1,0
"ID196",0,0,1,0,0,0,0,0,0,1
"ID197",0,0,0,0,0,0,0,1,0,0
"ID198",0,1,0,0,0,0,1,0,1,0
"ID199",0,0,1,0,0,0,0,0,0,1
"ID200",0,1,1,0,1,1,1,0,1,1
"ID201",0,0,0,0,0,0,0,0,1,0
"ID202",1,1,1,1,1,1,0,1,1,1
"ID203",0,0,1,0,0,1,1,1,1,0
"ID204",1,0,1,0,0,0,1,0,0,1
"ID205",0,0,1,0,0,0,1,0,1,0
"ID206",0,0,1,0,1,0,0,1,1,1
"ID207",0,0,1,0,0,0,0,0,0,0
"ID208",0,1,1,0,0,1,1,0,1,1
"ID209",0,1,1,0,1,0,1,0,1,0
"ID210",0,0,1,0,1,1,0,0,1,1
"ID211",0,1,1,0,1,1,1,0,1,0
"ID212",0,0,1,1,0,0,0,0,0,1
"ID213",0,1,1,0,1,1,1,0,1,1
"ID214",0,0,1,0,0,0,0,0,0,0
"ID215",1,0,1,1,0,0,1,0,0,1
"ID216",0,1,1,0,1,1,0,1,1,1
"ID217",0,1,0,0,1,0,0,0,1,0
"ID218",0,1,1,0,1,0,1,0,1,1
"ID219",0,0,1,0,0,0,0,0,0,0
"ID220",0,0,1,1,1,0,0,0,0,0
"ID221",1,0,1,0,0,0,1,0,0,0
"ID222",0,1,0,1,1,1,0,1,1,1
"ID223",0,0,0,1,0,0,0,0,0,0
"ID224",0,0,1,0,0,0,0,0,0,1
"ID225",0,0,1,0,0,0,0,0,0,0
"ID226",1,0,0,1,0,0,0,0,0,0
"ID227",0,1,1,1,1,1,0,0,1,1
"ID228",0,0,1,0,1,0,0,0,1,0
"ID229",0,1,1,0,1,0,1,1,1,1
"ID230",0,0,1,0,0,1,1,0,0,0
"ID231",0,0,1,0,1,0,1,0,0,0
"ID232",1,0,1,1,1,0,1,1,1,1
"ID233",1,1,1,1,0,1,1,1,1,1
"ID234",0,1,1,0,1,1,0,0,1,1
"ID235",0,0,1,0,1,0,0,0,0,0
"ID236",0,0,1,0,0,0,0,0,0,1
"ID237",1,0,1,0,0,0,0,0,0,0
"ID238",0,1,0,0,1,1,0,1,1,1
"ID239",0,0,1,0,0,0,0,0,0,0
"ID240",0,1,1,0,1,1,0,1,1,1
"ID241",0,0,0,0,0,1,1,1,0,0
"ID242",0,1,1,0,1,0,0,1,1,0
"ID243",0,1,0,0,1,1,0,1,1,0
"ID244",1,1,0,0,0,0,0,0,1,1
"ID245",0,0,1,0,1,0,1,0,0,0
"ID246",0,0,1,0,0,0,0,0,0,0
"ID247",0,0,1,0,0,0,0,0,0,0
"ID248",0,1,1,0,1,0,0,0,1,0
"ID249",0,0,1,0,0,0,0,0,0,0
"ID250",0,1,1,0,1,1,0,0,1,1
"ID251",0,1,1,0,1,1,1,0,1,0
"ID252",1,0,1,1,0,0,1,0,0,0
"ID253",0,0,0,0,0,0,1,0,0,1
"ID254",0,0,1,1,1,0,0,0,1,0
"ID255",0,0,1,0,1,0,0,0,0,1
"ID256",0,0,0,1,0,0,0,0,0,0
"ID257",0,0,1,1,1,0,0,0,1,1
"ID258",0,1,1,0,1,0,0,1,1,1
"ID259",0,1,0,0,1,0,1,0,1,0
"ID260",0,0,0,0,0,0,1,0,0,0
"ID261",0,0,1,0,0,0,0,0,0,0
"ID262",1,1,1,1,1,1,1,1,1,1
"ID263",0,1,1,0,0,0,0,0,0,1
"ID264",0,1,1,0,1,1,1,1,1,1
"ID265",0,0,0,0,0,0,0,0,0,0
"ID266",0,0,1,0,0,0,0,0,1,0
"ID267",0,1,1,0,1,0,1,1,1,0
"ID268",0,0,1,0,0,0,1,0,0,0
"ID269",1,1,1,1,1,1,1,0,1,1
"ID270",0,1,0,1,1,1,0,1,1,1
"ID271",0,0,1,1,0,0,0,0,0,0
"ID272",0,0,1,0,0,0,0,0,1,1
"ID273",0,0,1,0,0,0,0,0,0,0
"ID274",0,0,1,0,1,0,1,0,0,0
"ID275",0,0,1,0,0,0,1,0,0,0
"ID276",1,0,0,1,0,1,0,0,0,0
"ID277",1,1,1,1,1,1,0,1,1,0
"ID278",1,1,1,0,0,1,0,1,1,1
"ID279",0,0,0,1,0,0,0,0,0,0
"ID280",0,1,0,0,1,0,0,1,0,1
"ID281",1,1,0,1,1,1,1,1,1,0
"ID282",0,0,1,0,1,0,0,1,0,0
"ID283",0,1,1,0,1,0,0,0,1,1
"ID284",0,1,1,0,1,1,0,0,1,1
"ID285",0,1,1,0,1,0,1,1,1,0
"ID286",1,0,1,1,1,0,1,0,0,0
"ID287",1,1,0,0,0,1,0,0,0,0
"ID288",0,1,1,1,1,1,0,1,1,1
"ID289",0,0,1,0,0,0,0,0,0,0
"ID290",0,0,0,0,0,0,1,0,0,0
"ID291",1,1,0,0,0,0,0,1,0,0
"ID292",0,1,0,0,0,1,0,1,1,0
"ID293",0,1,1,0,1,0,0,1,1,1
"ID294",0,0,1,0,0,0,0,0,0,1
"ID295",1,1,1,1,0,1,1,1,0,1
"ID296",0,1,1,0,1,0,1,1,1,1
"ID297",0,1,1,0,1,1,0,0,1,1
"ID298",0,0,1,0,0,0,1,1,1,0
"ID299",0,1,1,0,1,0,1,1,0,1
"ID300",0,0,1,0,1,0,0,1,0,1
