"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID54",0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0
"ID55",1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"ID56",0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
"ID57",0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0
"ID58",1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"ID59",1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ID60",1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1
"ID61",0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1
"ID62",1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0
"ID63",1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1
"ID64",0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1
"ID65",1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1
"ID66",0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
"ID67",1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0
"ID68",0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"ID69",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1
"ID70",0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"ID71",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ID72",0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
"ID73",1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1
"ID74",0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0
"ID75",0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0
"ID76",1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
"ID77",0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"ID78",0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1
"ID79",1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0
"ID80",1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0
"ID81",1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0
"ID82",1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1
"ID83",1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0
"ID84",0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
"ID85",0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0
"ID86",1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0
"ID87",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ID88",1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1
"ID89",1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0
"ID90",0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
"ID91",1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1
"ID92",1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0
"ID93",0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1
"ID94",0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1
"ID95",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
"ID96",0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
"ID97",0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1
"ID98",0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
"ID99",0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
"ID100",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
