Unnamed: 0,A1,A2,A3,A4,A5
205,0.0,0.0,0.0,1.0,0.0
206,0,0,0,1,1
207,1.0,0.0,0.0,0.0,0.0
208,0,1,1,1,1
209,0.0,0.0,0.0,1.0,1.0
210,0,0,0,1,1
211,0.0,0.0,0.0,0.0,0.0
212,0,1,0,1,1
213,0.0,0.0,0.0,0.0,0.0
214,0,0,1,0,1
215,0.0,0.0,1.0,1.0,0.0
216,0,1,0,0,1
217,0.0,1.0,1.0,1.0,1.0
218,0,1,0,1,1
219,1.0,1.0,1.0,1.0,1.0
220,0,1,1,1,1
221,1.0,0.0,1.0,1.0,0.0
222,1,1,1,1,1
223,0.0,0.0,0.0,0.0,1.0
224,1,0,0,0,1
225,1.0,0.0,0.0,0.0,0.0
226,0,0,0,1,1
227,1.0,0.0,0.0,1.0,1.0
228,0,1,0,1,1
229,1.0,0.0,0.0,0.0,0.0
230,0,0,0,1,1
231,0.0,0.0,0.0,0.0,0.0
232,0,0,1,1,1
233,0.0,1.0,0.0,1.0,0.0
234,0,0,0,1,1
235,0.0,0.0,0.0,1.0,0.0
236,1,0,0,1,1
237,0.0,1.0,1.0,1.0,0.0
238,0,0,0,1,1
239,1.0,0.0,0.0,0.0,0.0
240,0,1,1,1,1
241,0.0,0.0,0.0,1.0,0.0
242,0,1,1,1,1
243,0.0,0.0,0.0,0.0,0.0
244,0,0,0,1,1
245,0.0,0.0,0.0,0.0,1.0
246,0,1,1,0,1
247,0.0,0.0,0.0,0.0,1.0
248,0,0,1,1,1
249,1.0,0.0,0.0,0.0,0.0
250,0,0,0,1,0
251,0.0,1.0,1.0,1.0,1.0
252,0,0,1,1,1
253,0.0,1.0,0.0,1.0,1.0
254,0,0,0,1,0
255,0.0,0.0,0.0,0.0,0.0
256,0,0,1,0,1
257,0.0,0.0,1.0,1.0,1.0
258,0,1,1,1,1
259,0.0,0.0,0.0,1.0,1.0
260,0,0,0,1,0
261,1.0,1.0,1.0,1.0,1.0
262,1,1,1,1,1
263,0.0,0.0,1.0,1.0,1.0
264,1,0,1,1,0
265,0.0,0.0,0.0,0.0,1.0
266,0,0,1,1,1
267,1.0,0.0,1.0,1.0,1.0
268,0,0,1,1,1
269,0.0,0.0,0.0,1.0,1.0
270,0,0,1,1,0
271,1.0,1.0,1.0,1.0,1.0
272,1,0,0,1,1
273,0.0,1.0,0.0,1.0,0.0
274,0,1,0,1,1
275,0.0,1.0,0.0,1.0,1.0
276,0,0,1,0,1
277,0.0,1.0,1.0,1.0,1.0
278,0,1,1,0,1
279,0.0,1.0,0.0,1.0,0.0
280,0,0,0,1,1
281,0.0,0.0,0.0,1.0,1.0
282,0,0,0,1,0
283,1.0,0.0,0.0,1.0,0.0
284,1,0,0,1,1
285,0.0,0.0,0.0,1.0,0.0
286,0,0,0,1,1
287,0.0,1.0,0.0,1.0,1.0
288,0,0,0,1,1
289,0.0,0.0,0.0,1.0,1.0
290,1,1,0,1,1
291,0.0,0.0,0.0,1.0,0.0
292,0,1,0,0,1
293,0.0,0.0,0.0,0.0,1.0
294,0,1,1,1,1
295,0.0,0.0,0.0,1.0,1.0
296,0,0,0,1,0
297,1.0,0.0,1.0,1.0,0.0
298,0,1,1,1,1
299,1.0,1.0,0.0,1.0,1.0
300,1,0,0,1,1
301,1.0,1.0,0.0,1.0,0.0
302,0,1,1,1,1
303,0.0,0.0,0.0,1.0,0.0
304,0,0,0,1,1
305,1.0,0.0,0.0,1.0,1.0
306,0,1,0,1,1
307,0.0,0.0,0.0,1.0,1.0
308,0,0,1,1,1
309,1.0,0.0,0.0,0.0,0.0
310,0,0,0,0,1
311,0.0,1.0,0.0,0.0,0.0
312,0,1,1,1,1
313,0.0,0.0,0.0,0.0,1.0
314,1,0,1,0,1
315,0.0,0.0,0.0,1.0,0.0
316,0,0,0,1,1
317,0.0,0.0,0.0,1.0,0.0
318,1,0,0,1,0
319,1.0,0.0,1.0,1.0,0.0
320,1,0,1,0,1
321,1.0,0.0,0.0,1.0,1.0
322,0,1,0,1,1
323,1.0,0.0,1.0,1.0,1.0
324,1,0,0,1,1
325,0.0,0.0,0.0,0.0,0.0
326,0,0,0,1,1
327,0.0,0.0,0.0,0.0,0.0
328,0,1,0,0,1
329,1.0,1.0,1.0,1.0,1.0
330,0,0,0,0,1
331,0.0,0.0,0.0,1.0,1.0
332,0,1,1,1,1
333,0.0,0.0,0.0,0.0,0.0
334,1,1,1,1,1
335,1.0,0.0,0.0,1.0,1.0
336,0,0,1,1,1
337,1.0,0.0,0.0,1.0,1.0
338,0,0,0,1,1
339,0.0,0.0,1.0,1.0,1.0
340,0,0,0,1,1
341,1.0,1.0,1.0,1.0,1.0
342,0,0,0,0,1
343,0.0,0.0,1.0,1.0,1.0
344,0,0,0,1,0
345,1.0,1.0,0.0,0.0,1.0
346,0,0,1,1,1
347,0.0,1.0,0.0,0.0,1.0
348,0,1,1,0,1
349,0.0,0.0,0.0,0.0,0.0
350,0,0,0,0,1
351,1.0,0.0,1.0,1.0,0.0
352,1,0,0,1,1
353,0.0,0.0,0.0,1.0,1.0
354,1,1,0,1,1
355,1.0,0.0,0.0,1.0,0.0
356,0,0,0,0,0
357,1.0,0.0,0.0,1.0,0.0
358,0,0,0,0,0
359,0.0,0.0,1.0,1.0,0.0
360,0,0,0,1,1
361,0.0,1.0,0.0,1.0,1.0
362,0,0,0,1,1
363,0.0,1.0,0.0,0.0,1.0
364,0,1,0,1,1
365,0.0,0.0,1.0,1.0,0.0
366,0,1,1,1,1
367,0.0,0.0,0.0,1.0,1.0
368,0,0,1,1,1
369,0.0,0.0,0.0,0.0,0.0
370,0,0,1,0,1
371,0.0,0.0,0.0,1.0,1.0
372,0,0,0,0,0
373,1.0,0.0,1.0,1.0,0.0
374,0,0,0,0,1
375,1.0,0.0,0.0,0.0,0.0
376,0,0,1,1,1
377,0.0,1.0,1.0,1.0,1.0
378,0,1,0,0,1
379,1.0,1.0,1.0,1.0,1.0
380,0,0,0,0,0
381,0.0,0.0,0.0,1.0,0.0
382,0,0,0,1,1
383,0.0,0.0,0.0,1.0,1.0
384,0,0,0,1,1
385,1.0,1.0,1.0,1.0,1.0
386,0,0,0,1,0
387,0.0,0.0,0.0,1.0,0.0
388,0,0,1,1,0
389,1.0,0.0,0.0,1.0,0.0
390,0,0,0,1,0
391,0.0,0.0,1.0,1.0,1.0
392,0,1,1,0,1
393,0.0,0.0,0.0,1.0,1.0
394,0,0,1,1,1
395,0.0,0.0,0.0,0.0,1.0
396,0,1,0,1,1
397,0.0,0.0,0.0,1.0,0.0
398,1,1,0,1,0
399,0.0,0.0,1.0,0.0,0.0
400,0,0,0,0,1
401,0.0,0.0,0.0,0.0,0.0
402,0,0,0,0,0
403,0.0,1.0,1.0,1.0,1.0
404,0,0,1,1,1
405,0.0,0.0,0.0,1.0,0.0
406,0,0,1,0,1
407,1.0,0.0,0.0,0.0,0.0
408,1,1,1,0,0
409,1.0,0.0,0.0,0.0,0.0
410,1,1,1,1,1
411,0.0,0.0,1.0,1.0,0.0
412,0,1,1,1,1
413,0.0,0.0,0.0,1.0,0.0
414,0,0,1,1,1
415,1.0,0.0,0.0,0.0,0.0
416,0,0,0,0,0
417,0.0,0.0,0.0,0.0,0.0
418,1,1,1,1,1
419,1.0,1.0,1.0,1.0,1.0
420,1,0,1,1,1
421,0.0,1.0,1.0,1.0,1.0
422,0,1,1,1,1
423,0.0,0.0,0.0,0.0,0.0
424,0,0,1,1,1
425,1.0,0.0,1.0,1.0,1.0
426,0,0,1,1,1
427,0.0,0.0,0.0,0.0,0.0
428,1,0,0,1,0
429,1.0,0.0,1.0,0.0,0.0
430,0,1,0,0,1
431,0.0,1.0,1.0,1.0,1.0
432,0,0,0,0,1
433,0.0,0.0,0.0,1.0,0.0
434,0,0,0,1,1
435,1.0,1.0,0.0,1.0,1.0
436,0,1,1,1,1
437,1.0,0.0,0.0,1.0,0.0
438,1,1,1,0,1
439,1.0,1.0,1.0,1.0,1.0
440,0,1,1,1,1
441,0.0,0.0,0.0,1.0,0.0
442,0,0,0,1,0
443,0.0,0.0,1.0,1.0,0.0
444,0,1,0,1,1
445,0.0,1.0,0.0,1.0,0.0
446,0,0,0,0,1
447,0.0,0.0,0.0,1.0,1.0
448,0,0,1,1,1
449,0.0,0.0,0.0,1.0,1.0
450,0,0,0,1,1
451,0.0,1.0,1.0,1.0,1.0
452,1,0,0,1,1
453,1.0,1.0,1.0,1.0,1.0
454,0,0,0,1,0
455,0.0,0.0,0.0,1.0,1.0
456,1,0,1,0,1
457,1.0,0.0,0.0,1.0,1.0
458,0,0,0,1,1
459,1.0,0.0,0.0,1.0,1.0
460,0,1,0,1,1
461,1.0,0.0,0.0,0.0,1.0
462,0,1,1,0,1
463,1.0,0.0,0.0,0.0,0.0
464,0,0,1,0,1
465,1.0,0.0,0.0,0.0,0.0
466,1,0,0,1,1
467,0.0,1.0,0.0,1.0,1.0
468,0,0,0,1,0
469,0.0,1.0,0.0,1.0,1.0
470,1,0,0,1,1
471,1.0,1.0,1.0,1.0,1.0
472,0,1,0,0,1
473,0.0,0.0,0.0,0.0,0.0
474,0,0,0,0,0
475,0.0,0.0,0.0,0.0,0.0
476,0,0,0,0,1
477,0.0,0.0,1.0,1.0,1.0
478,0,0,0,1,1
479,0.0,0.0,0.0,1.0,0.0
480,1,0,1,0,1
481,1.0,0.0,0.0,0.0,0.0
482,0,1,1,1,1
483,0.0,0.0,0.0,0.0,0.0
484,1,0,1,1,1
485,0.0,1.0,0.0,1.0,1.0
486,0,0,0,0,1
487,0.0,0.0,0.0,0.0,1.0
488,0,0,1,1,1
489,0.0,0.0,0.0,1.0,0.0
490,0,0,0,1,1
491,1.0,1.0,1.0,1.0,1.0
492,0,0,0,1,0
493,0.0,1.0,1.0,1.0,1.0
494,1,0,0,1,1
495,0.0,1.0,1.0,0.0,0.0
496,0,0,0,0,1
497,0.0,1.0,1.0,1.0,1.0
498,0,0,1,1,1
499,0.0,0.0,1.0,1.0,1.0
500,0,1,0,1,1
501,0.0,0.0,0.0,0.0,0.0
502,0,0,0,1,0
503,0.0,0.0,0.0,1.0,1.0
504,0,0,0,1,1
505,0.0,1.0,0.0,1.0,1.0
506,1,1,1,1,1
507,0.0,0.0,0.0,1.0,1.0
508,0,0,0,0,1
509,0.0,0.0,0.0,1.0,0.0
510,1,0,1,1,1
511,1.0,1.0,1.0,1.0,1.0
512,0,0,0,1,0
513,0.0,0.0,0.0,1.0,0.0
514,0,0,1,1,1
515,0.0,0.0,0.0,0.0,1.0
516,0,0,0,0,1
517,0.0,0.0,1.0,0.0,1.0
518,0,1,0,1,1
519,1.0,0.0,1.0,1.0,1.0
520,0,1,0,0,1
521,0.0,0.0,1.0,1.0,0.0
522,0,1,1,1,0
523,0.0,0.0,0.0,0.0,0.0
524,0,0,0,0,1
525,1.0,0.0,0.0,0.0,1.0
526,1,1,1,1,1
527,1.0,1.0,1.0,1.0,1.0
528,0,1,0,1,1
529,0.0,0.0,0.0,1.0,1.0
530,0,0,0,1,0
531,0.0,0.0,0.0,1.0,1.0
532,0,0,1,1,1
533,1.0,0.0,0.0,1.0,0.0
534,0,0,1,1,1
535,0.0,1.0,0.0,1.0,1.0
536,0,0,0,0,1
537,0.0,0.0,0.0,1.0,1.0
538,1,1,1,1,1
539,0.0,1.0,0.0,1.0,1.0
540,0,0,0,1,1
541,0.0,1.0,0.0,0.0,0.0
542,0,0,1,0,1
543,0.0,0.0,0.0,0.0,0.0
544,0,1,1,1,1
545,0.0,0.0,0.0,0.0,0.0
546,0,0,1,1,1
547,0.0,1.0,1.0,1.0,1.0
548,0,0,1,1,1
549,0.0,0.0,0.0,0.0,0.0
550,1,0,1,1,0
551,1.0,1.0,1.0,1.0,1.0
552,0,1,1,1,1
553,0.0,1.0,0.0,1.0,1.0
554,0,0,0,0,1
555,0.0,1.0,0.0,1.0,1.0
556,0,0,1,1,1
557,1.0,0.0,0.0,0.0,1.0
558,0,1,1,1,1
559,0.0,1.0,0.0,1.0,0.0
560,0,0,1,1,1
561,0.0,1.0,0.0,0.0,0.0
562,0,0,1,1,1
563,0.0,0.0,0.0,1.0,1.0
564,0,0,0,1,1
565,0.0,0.0,0.0,1.0,1.0
566,0,0,1,1,1
567,0.0,1.0,0.0,0.0,1.0
568,0,0,0,1,1
569,0.0,1.0,1.0,1.0,1.0
570,1,1,1,1,0
571,1.0,0.0,0.0,1.0,1.0
572,0,0,1,1,1
573,0.0,1.0,1.0,1.0,0.0
574,1,1,1,1,1
575,1.0,1.0,1.0,1.0,1.0
576,1,0,1,0,1
577,1.0,0.0,0.0,0.0,0.0
578,0,0,0,1,0
579,1.0,0.0,1.0,1.0,1.0
580,0,0,1,1,1
581,0.0,0.0,0.0,1.0,0.0
582,0,0,0,0,1
583,0.0,0.0,0.0,0.0,0.0
584,0,0,1,1,1
585,0.0,0.0,0.0,0.0,0.0
586,0,0,1,1,1
587,0.0,0.0,0.0,1.0,0.0
588,0,0,0,0,1
589,0.0,1.0,1.0,1.0,1.0
590,0,0,0,0,1
591,0.0,0.0,0.0,1.0,1.0
592,0,0,0,0,1
593,0.0,1.0,1.0,1.0,1.0
594,0,0,0,1,0
595,0.0,1.0,1.0,1.0,1.0
596,0,0,0,0,1
597,1.0,1.0,0.0,0.0,1.0
598,0,0,0,0,1
599,0.0,1.0,0.0,1.0,1.0
600,0,0,0,0,1
601,0.0,1.0,0.0,1.0,1.0
602,0,0,0,1,1
603,0.0,0.0,0.0,0.0,1.0
604,0,0,1,0,1
605,0.0,0.0,0.0,0.0,0.0
606,0,0,1,1,0
607,0.0,0.0,0.0,1.0,1.0
608,1,1,1,1,1
609,1.0,0.0,0.0,0.0,0.0
610,0,0,0,1,1
611,0.0,0.0,0.0,0.0,1.0
612,1,0,1,0,0
613,0.0,0.0,0.0,0.0,0.0
614,0,1,0,1,1
615,0.0,0.0,0.0,1.0,0.0
616,0,0,1,1,1
617,0.0,1.0,0.0,0.0,0.0
618,0,1,1,0,1
619,0.0,1.0,0.0,1.0,0.0
620,0,1,1,0,1
621,1.0,0.0,1.0,1.0,1.0
622,0,1,1,0,1
623,0.0,0.0,1.0,1.0,0.0
624,0,0,0,0,1
625,1.0,1.0,1.0,1.0,1.0
626,0,0,1,1,1
627,0.0,0.0,0.0,1.0,0.0
628,0,0,1,0,1
629,0.0,0.0,0.0,0.0,0.0
630,0,0,0,0,1
631,0.0,0.0,0.0,1.0,0.0
632,0,1,1,1,1
633,1.0,1.0,1.0,0.0,1.0
634,0,1,1,1,1
635,1.0,0.0,1.0,1.0,1.0
636,0,0,1,1,1
637,0.0,0.0,0.0,1.0,0.0
638,0,0,1,1,1
639,0.0,1.0,1.0,1.0,1.0
640,0,0,0,1,1
641,1.0,0.0,0.0,0.0,1.0
642,1,0,1,1,1
643,0.0,0.0,0.0,0.0,1.0
644,0,0,0,0,1
645,0.0,0.0,1.0,1.0,0.0
646,0,0,1,1,1
647,0.0,0.0,0.0,1.0,0.0
648,0,0,0,1,1
649,1.0,1.0,1.0,1.0,1.0
650,0,0,0,0,1
651,0.0,0.0,0.0,0.0,0.0
652,0,1,1,1,1
653,0.0,0.0,0.0,0.0,0.0
654,1,0,1,1,1
655,0.0,1.0,1.0,1.0,0.0
656,0,0,0,1,1
657,0.0,0.0,0.0,1.0,0.0
658,1,0,0,1,1
659,1.0,0.0,1.0,1.0,1.0
660,1,1,1,1,1
661,0.0,1.0,1.0,1.0,1.0
662,0,1,1,0,1
663,1.0,1.0,1.0,1.0,0.0
664,0,0,0,1,1
665,1.0,1.0,0.0,1.0,1.0
666,0,0,1,1,1
667,0.0,0.0,0.0,0.0,0.0
668,0,0,0,0,0
669,1.0,1.0,1.0,1.0,1.0
670,0,0,1,1,1
671,1.0,1.0,1.0,1.0,1.0
672,0,0,1,1,1
673,1.0,1.0,0.0,1.0,0.0
674,0,0,1,1,0
675,0.0,0.0,1.0,1.0,1.0
676,0,0,0,1,1
677,1.0,0.0,1.0,1.0,0.0
678,0,0,0,0,1
679,1.0,1.0,1.0,1.0,1.0
680,0,0,0,1,0
681,0.0,1.0,0.0,1.0,1.0
682,0,0,0,0,0
683,1.0,1.0,1.0,1.0,1.0
684,0,1,1,0,1
685,1.0,0.0,0.0,1.0,1.0
686,0,0,0,1,1
687,0.0,1.0,1.0,1.0,1.0
688,1,0,1,1,1
689,0.0,0.0,0.0,0.0,0.0
690,0,1,0,0,0
691,0.0,1.0,0.0,1.0,0.0
692,0,1,0,1,0
693,0.0,1.0,0.0,1.0,1.0
694,0,1,0,1,1
695,1.0,1.0,1.0,1.0,1.0
696,0,0,0,0,1
697,1.0,1.0,1.0,1.0,1.0
698,0,1,1,1,1
699,0.0,1.0,1.0,1.0,1.0
700,0,0,1,1,1
701,0.0,0.0,0.0,1.0,1.0
702,0,0,1,0,1
703,1.0,1.0,1.0,1.0,1.0
704,0,0,0,0,0
705,0.0,0.0,0.0,1.0,1.0
706,1,0,0,0,1
707,0.0,1.0,0.0,1.0,1.0
708,1,0,1,0,0
709,0.0,0.0,0.0,1.0,0.0
710,0,0,0,0,1
711,0.0,0.0,0.0,0.0,0.0
712,0,0,1,1,1
713,1.0,0.0,0.0,1.0,1.0
714,0,0,1,0,1
715,1.0,1.0,0.0,1.0,1.0
716,0,0,0,1,1
717,0.0,1.0,1.0,1.0,1.0
718,0,0,1,1,1
719,0.0,0.0,0.0,0.0,0.0
720,0,1,1,1,1
721,0.0,1.0,0.0,0.0,1.0
722,0,0,0,0,1
723,0.0,1.0,0.0,0.0,1.0
724,0,0,1,0,1
725,0.0,0.0,0.0,0.0,0.0
726,0,0,0,1,0
727,1.0,0.0,0.0,0.0,0.0
728,0,0,1,1,1
729,0.0,1.0,1.0,0.0,0.0
730,1,1,1,1,1
731,0.0,0.0,0.0,0.0,0.0
732,1,0,1,1,0
733,0.0,0.0,0.0,0.0,0.0
734,0,0,0,1,1
735,0.0,1.0,0.0,1.0,0.0
736,0,0,1,0,1
737,0.0,0.0,0.0,1.0,0.0
738,0,0,1,1,1
739,1.0,1.0,1.0,1.0,1.0
740,0,1,1,1,1
741,1.0,1.0,1.0,1.0,1.0
742,0,1,1,0,1
743,0.0,1.0,0.0,1.0,0.0
744,1,0,1,1,1
745,0.0,0.0,0.0,1.0,1.0
746,1,0,1,1,1
747,0.0,1.0,1.0,1.0,1.0
748,0,0,1,1,0
749,0.0,0.0,0.0,0.0,0.0
750,0,0,0,0,1
751,0.0,0.0,1.0,1.0,0.0
752,0,0,0,0,0
753,1.0,0.0,1.0,1.0,1.0
754,0,0,1,1,1
755,0.0,1.0,0.0,1.0,1.0
756,0,0,1,0,1
757,0.0,0.0,1.0,1.0,1.0
758,0,0,1,1,1
759,0.0,0.0,0.0,0.0,0.0
760,0,1,0,1,0
761,0.0,1.0,1.0,1.0,1.0
762,0,1,1,1,1
763,0.0,0.0,0.0,0.0,1.0
764,0,1,1,1,1
765,0.0,1.0,0.0,0.0,0.0
766,0,0,1,1,1
767,1.0,1.0,1.0,1.0,0.0
768,0,0,1,0,0
769,0.0,0.0,0.0,0.0,0.0
770,0,0,0,0,1
771,0.0,1.0,0.0,1.0,1.0
772,0,0,0,1,1
773,0.0,0.0,0.0,1.0,0.0
774,0,1,0,1,1
775,0.0,0.0,1.0,1.0,1.0
776,0,0,0,0,1
777,0.0,0.0,0.0,0.0,0.0
778,1,0,1,1,1
779,0.0,0.0,0.0,0.0,0.0
780,0,1,1,1,1
781,0.0,0.0,0.0,1.0,0.0
782,0,0,0,1,0
783,0.0,0.0,0.0,0.0,0.0
784,0,1,0,1,1
785,0.0,1.0,0.0,1.0,0.0
786,0,0,1,1,1
787,0.0,1.0,0.0,0.0,0.0
788,0,0,1,1,1
789,0.0,1.0,0.0,1.0,1.0
790,0,0,0,0,0
791,0.0,0.0,0.0,1.0,1.0
792,0,0,1,1,1
793,0.0,0.0,0.0,0.0,1.0
794,0,0,1,1,0
795,1.0,1.0,1.0,1.0,1.0
796,0,0,0,0,0
797,0.0,1.0,1.0,1.0,1.0
798,0,0,1,1,1
799,0.0,0.0,0.0,1.0,1.0
800,0,0,0,1,1
801,0.0,0.0,0.0,0.0,0.0
802,0,0,0,1,0
803,0.0,0.0,0.0,1.0,0.0
804,0,1,0,1,1
805,1.0,0.0,0.0,0.0,0.0
806,0,0,0,1,0
807,0.0,1.0,0.0,1.0,1.0
808,0,0,0,0,0
809,1.0,1.0,1.0,1.0,1.0
810,0,1,1,1,1
811,1.0,1.0,1.0,1.0,1.0
812,1,0,1,1,0
813,1.0,1.0,0.0,1.0,1.0
814,0,1,1,1,0
815,1.0,1.0,1.0,1.0,1.0
816,1,1,1,1,1
817,1.0,1.0,1.0,1.0,1.0
818,1,0,0,0,0
819,1.0,1.0,1.0,1.0,1.0
820,0,0,0,0,0
