"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
"ID59",0,1,1,1,1,0,1,0,1,0
"ID60",0,1,0,0,1,0,1,0,1,0
"ID61",0,0,0,1,1,0,1,1,1,1
"ID62",0,1,1,0,1,0,0,0,1,1
"ID63",0,1,1,0,1,0,0,1,0,0
"ID64",0,0,1,1,0,0,0,0,1,1
"ID65",0,0,0,0,1,0,1,0,1,0
"ID66",0,1,1,1,1,0,0,0,0,0
"ID67",0,0,1,1,1,0,1,0,1,0
"ID68",0,1,1,1,1,1,1,1,1,1
"ID69",0,1,1,1,1,0,1,0,1,1
"ID70",1,0,0,0,1,1,0,1,0,0
"ID71",1,1,0,1,1,1,1,1,1,1
"ID72",1,0,1,1,1,1,1,1,1,1
"ID73",0,0,0,1,1,1,1,0,1,1
"ID74",0,1,1,0,1,0,0,0,1,1
"ID75",1,0,0,0,1,1,1,1,1,0
"ID76",1,1,1,0,1,0,0,0,0,0
"ID77",0,1,1,0,1,0,0,0,0,1
"ID78",0,0,1,1,1,1,0,0,1,1
"ID79",1,0,1,0,1,0,0,0,1,0
"ID80",1,0,1,0,1,1,0,1,1,0
"ID81",1,1,1,0,1,1,0,0,1,0
"ID82",1,0,0,1,1,0,1,0,0,1
"ID83",1,1,1,0,1,1,0,1,1,1
"ID84",0,0,1,0,0,0,1,0,1,0
"ID85",0,0,0,1,1,0,0,0,1,1
"ID86",0,0,0,1,0,0,0,0,0,1
"ID87",0,0,1,0,1,1,0,1,0,1
"ID88",0,1,1,0,1,0,0,0,1,0
"ID89",1,0,1,1,1,0,1,0,1,0
"ID90",0,0,0,0,1,0,1,0,1,1
"ID91",1,0,1,1,1,1,1,1,0,1
"ID92",0,1,1,0,1,0,1,1,1,1
"ID93",1,0,1,1,1,0,0,0,1,1
"ID94",0,1,1,0,0,0,0,0,1,1
"ID95",1,0,1,1,1,0,1,0,0,0
"ID96",0,0,1,0,0,0,0,0,1,1
"ID97",0,0,0,1,1,0,1,0,0,0
"ID98",0,0,1,0,1,1,1,1,1,1
"ID99",0,0,0,0,1,0,0,0,0,0
"ID100",0,0,1,0,0,0,0,1,0,0
"ID101",1,1,0,1,1,0,1,1,1,0
"ID102",0,0,1,0,1,0,0,1,1,1
"ID103",1,0,0,0,1,1,0,1,1,0
"ID104",0,1,1,0,1,0,1,1,1,0
"ID105",0,0,0,1,1,0,0,0,0,0
"ID106",0,1,0,0,1,0,1,1,1,1
"ID107",1,1,0,1,1,1,1,1,1,0
"ID108",1,0,1,0,1,0,0,0,0,1
"ID109",1,1,0,1,1,1,1,1,0,1
"ID110",0,0,0,0,1,0,0,0,0,1
"ID111",1,1,0,0,0,0,0,1,0,0
"ID112",1,1,1,1,1,0,1,1,0,1
"ID113",0,1,0,0,1,0,1,1,1,1
"ID114",1,1,1,0,1,1,1,1,1,0
"ID115",1,0,0,1,1,0,0,1,1,1
"ID116",0,0,1,0,1,0,0,0,1,0
"ID117",0,0,1,0,1,1,1,0,1,1
"ID118",0,1,1,0,1,0,0,0,1,1
"ID119",0,0,1,0,0,0,0,1,0,1
"ID120",0,0,0,0,1,0,1,1,1,1
"ID121",1,1,1,1,1,1,1,1,1,1
"ID122",1,1,0,0,0,0,0,0,1,0
"ID123",1,1,0,1,1,1,1,0,1,1
"ID124",1,0,1,0,0,0,1,0,0,0
"ID125",0,1,1,0,1,1,0,0,1,1
"ID126",1,0,0,1,1,1,1,0,0,0
"ID127",0,0,1,0,0,0,0,0,1,0
"ID128",0,0,1,1,0,0,0,0,1,0
"ID129",0,1,1,0,1,1,1,1,1,1
"ID130",0,1,0,0,1,0,0,0,1,0
"ID131",1,1,1,1,1,1,1,1,1,1
"ID132",0,0,1,0,1,0,1,1,1,0
"ID133",0,0,0,1,1,0,0,1,0,0
"ID134",0,0,1,0,1,1,0,0,1,1
"ID135",0,0,0,0,1,0,1,0,0,0
"ID136",0,1,0,0,1,0,1,0,1,0
"ID137",1,0,0,0,0,0,0,0,0,0
"ID138",1,0,1,0,1,0,0,1,1,1
"ID139",0,1,1,1,1,0,0,1,1,1
"ID140",0,0,0,0,0,0,0,0,1,1
"ID141",0,0,1,0,1,0,0,0,0,0
"ID142",1,1,0,1,0,0,0,1,1,0
"ID143",1,0,1,1,0,0,1,0,1,1
"ID144",0,1,0,0,1,1,0,0,1,0
"ID145",1,1,1,1,1,1,1,1,1,0
"ID146",0,0,0,0,1,0,0,0,1,1
"ID147",0,1,1,1,1,1,1,1,1,1
"ID148",0,1,1,0,0,0,0,0,0,0
"ID149",1,1,0,1,1,0,0,1,0,0
"ID150",0,0,1,0,1,0,0,0,1,0
"ID151",0,0,0,0,1,0,0,0,1,0
"ID152",0,0,1,1,1,0,1,0,0,1
"ID153",0,1,0,1,1,0,1,1,1,1
"ID154",0,1,1,0,1,0,1,0,1,0
"ID155",1,0,1,1,1,1,1,1,0,1
"ID156",0,1,0,0,1,0,1,0,0,1
"ID157",1,1,1,1,1,1,0,1,1,1
"ID158",1,1,1,0,1,0,0,0,1,0
"ID159",1,0,0,1,1,0,0,0,1,0
"ID160",1,1,0,0,1,1,0,1,0,1
"ID161",1,0,0,0,1,0,0,0,1,0
"ID162",1,1,0,0,1,0,0,0,1,0
"ID163",1,1,1,1,1,1,1,1,0,1
"ID164",0,0,1,0,1,0,0,0,1,1
"ID165",0,0,1,0,1,0,0,0,1,0
"ID166",0,0,1,0,0,0,0,0,1,1
"ID167",0,1,0,1,1,0,0,1,1,0
"ID168",1,1,0,1,1,0,0,0,1,1
"ID169",1,0,1,1,0,0,0,0,0,1
"ID170",1,1,0,1,1,1,1,1,1,0
"ID171",0,1,0,0,1,0,0,1,1,0
"ID172",0,1,1,0,1,0,1,0,1,1
"ID173",0,1,0,0,0,0,0,0,1,0
"ID174",0,1,0,0,0,1,1,0,0,1
"ID175",0,1,1,1,1,0,1,1,1,1
"ID176",0,0,0,0,0,1,0,1,0,1
"ID177",0,0,1,0,1,0,1,0,1,0
"ID178",0,1,1,0,0,1,1,0,1,1
"ID179",0,0,0,1,1,0,1,0,1,0
"ID180",1,1,0,0,1,0,1,0,0,1
"ID181",0,1,0,0,1,0,1,0,1,1
"ID182",0,1,1,0,0,0,0,0,1,1
"ID183",0,1,1,0,0,0,1,1,1,0
"ID184",1,0,0,0,1,0,0,0,1,1
"ID185",0,1,1,0,1,1,1,1,1,0
"ID186",0,0,0,0,1,0,1,0,0,0
"ID187",0,0,1,1,1,0,0,0,1,1
"ID188",1,0,1,0,1,0,0,1,1,0
"ID189",1,0,0,1,1,1,1,1,1,1
"ID190",0,0,1,0,1,1,0,1,1,1
"ID191",1,1,1,1,0,0,1,1,1,0
"ID192",0,1,1,0,1,1,0,0,1,1
"ID193",0,0,1,0,1,0,0,0,0,0
"ID194",1,1,1,0,1,1,0,0,1,1
"ID195",0,1,0,1,1,1,0,1,1,0
"ID196",1,0,0,1,0,0,0,1,1,0
"ID197",1,1,1,1,0,1,1,0,1,1
"ID198",1,0,0,0,1,0,0,0,0,1
"ID199",1,1,0,0,1,0,1,1,1,0
"ID200",0,1,1,0,1,0,1,0,1,1
"ID201",0,0,1,0,0,0,0,0,1,1
"ID202",0,1,0,0,1,0,1,1,1,1
"ID203",0,0,0,0,0,0,0,0,1,1
"ID204",0,1,1,0,1,1,0,0,1,0
"ID205",1,0,1,0,1,0,1,1,1,0
"ID206",1,0,0,1,1,0,1,1,1,1
"ID207",1,0,1,0,1,1,0,0,1,1
"ID208",0,1,1,0,1,0,1,1,0,1
"ID209",0,0,1,0,1,1,0,0,1,0
"ID210",0,0,1,1,1,0,0,0,1,1
"ID211",1,1,1,0,1,0,0,0,1,1
"ID212",1,0,0,0,1,0,0,0,1,1
"ID213",0,1,0,0,0,0,0,1,1,1
"ID214",1,0,1,0,1,0,0,0,1,0
"ID215",1,1,1,0,1,0,1,0,1,1
"ID216",0,0,1,0,1,0,0,0,1,1
"ID217",1,0,0,0,0,0,0,0,0,0
"ID218",1,1,0,1,1,0,1,1,1,0
"ID219",0,1,1,1,0,1,0,1,1,0
"ID220",1,0,0,0,1,0,0,1,1,1
"ID221",0,1,1,0,0,0,1,0,1,0
"ID222",1,1,0,1,1,0,0,0,0,1
"ID223",1,0,1,0,1,0,0,0,0,0
"ID224",1,0,1,1,0,0,1,1,1,1
"ID225",0,0,1,0,1,1,1,0,1,1
"ID226",1,1,0,0,0,0,0,1,1,0
"ID227",0,0,0,0,1,0,1,0,0,1
"ID228",1,1,0,1,1,1,0,0,1,1
"ID229",1,1,1,1,1,1,1,1,1,0
"ID230",0,1,0,1,0,0,0,0,1,0
"ID231",1,0,0,1,0,0,0,0,0,0
"ID232",1,0,1,1,1,0,1,1,0,1
"ID233",0,1,0,0,0,0,0,1,1,0
"ID234",1,0,1,1,1,1,1,0,1,1
"ID235",0,1,0,0,0,0,0,0,0,1
"ID236",1,1,0,1,1,0,0,1,1,1
"ID237",0,0,1,0,1,0,1,0,1,0
"ID238",0,0,0,1,0,0,0,0,1,0
"ID239",0,0,0,1,1,0,0,0,0,0
"ID240",1,1,0,0,0,0,0,1,1,0
"ID241",0,0,1,0,0,1,0,1,1,0
"ID242",0,1,1,0,0,1,0,0,1,0
"ID243",0,0,0,1,1,1,1,0,1,0
"ID244",1,1,0,0,1,1,1,0,0,1
"ID245",1,0,1,1,0,0,1,0,0,1
"ID246",1,0,1,0,1,0,1,0,1,1
"ID247",0,0,0,1,1,0,1,0,1,1
"ID248",0,0,0,1,1,1,1,1,1,0
"ID249",0,1,1,0,1,0,1,1,0,1
"ID250",0,1,1,0,0,0,0,1,1,0
"ID251",1,1,0,0,1,0,1,0,1,1
"ID252",0,0,1,0,1,0,1,0,1,1
"ID253",1,0,1,0,0,1,1,1,0,1
"ID254",0,1,1,0,1,0,1,0,1,0
"ID255",1,0,1,0,1,0,0,0,0,0
"ID256",0,1,0,1,0,1,0,0,0,1
"ID257",1,1,0,0,1,0,0,0,1,1
"ID258",0,1,0,0,0,0,0,0,1,0
"ID259",1,0,0,0,1,0,0,0,1,1
"ID260",1,0,0,0,0,0,0,0,0,1
"ID261",0,0,1,0,0,0,0,1,1,0
"ID262",1,0,0,0,0,0,0,0,0,0
"ID263",1,1,1,0,1,1,1,0,1,1
"ID264",0,1,0,1,1,0,0,0,1,1
"ID265",0,1,0,0,1,0,0,0,1,0
"ID266",0,0,1,1,1,1,0,0,0,1
"ID267",0,1,0,0,0,0,0,0,0,0
"ID268",0,1,0,0,1,1,0,0,1,1
"ID269",1,0,1,0,0,0,0,1,1,0
"ID270",0,0,1,0,0,1,0,1,1,1
"ID271",0,1,1,0,1,0,1,0,1,1
"ID272",1,0,0,0,1,0,1,0,1,1
"ID273",0,1,0,0,1,1,0,0,0,1
"ID274",0,0,0,1,0,0,1,0,0,0
"ID275",0,1,0,0,0,1,0,0,1,0
"ID276",1,1,0,1,1,0,1,1,0,1
"ID277",0,0,1,0,0,0,0,0,1,0
"ID278",0,0,0,1,0,0,1,0,0,0
"ID279",0,1,1,0,0,0,0,0,1,0
"ID280",1,1,0,0,1,1,0,0,1,0
"ID281",0,0,1,1,1,1,1,1,1,0
"ID282",0,0,1,0,0,0,1,0,1,1
"ID283",1,0,1,1,1,0,0,0,0,1
"ID284",1,0,0,1,1,1,1,1,1,1
"ID285",1,1,1,0,1,1,0,0,0,1
"ID286",0,1,1,1,0,0,0,0,1,0
"ID287",1,0,1,0,1,0,1,0,1,1
"ID288",1,1,0,1,1,1,1,1,1,1
"ID289",0,0,1,0,1,0,0,0,1,0
"ID290",0,0,0,0,1,0,1,0,1,1
"ID291",1,0,1,0,1,0,0,1,1,0
"ID292",0,1,1,0,1,1,0,0,1,1
"ID293",1,1,1,1,1,1,1,1,0,1
"ID294",1,0,0,0,1,0,0,0,0,0
"ID295",0,1,1,1,0,0,1,0,0,0
"ID296",0,1,1,1,1,1,1,1,0,1
"ID297",0,0,1,0,0,0,0,0,1,1
"ID298",0,1,1,0,1,0,1,1,0,1
"ID299",1,0,1,0,1,0,1,0,1,0
"ID300",0,0,1,0,1,0,1,0,1,1
"ID301",1,0,0,1,1,1,1,1,0,1
"ID302",0,0,1,1,1,1,1,1,1,1
"ID303",0,1,1,0,1,0,1,0,0,1
"ID304",0,1,1,0,1,1,1,0,1,0
"ID305",1,0,1,1,1,0,0,0,0,0
"ID306",1,1,1,0,1,1,0,0,1,1
"ID307",0,0,1,1,0,0,0,1,1,1
"ID308",0,0,0,0,1,0,0,1,0,0
"ID309",0,0,0,1,1,0,0,0,1,1
"ID310",1,1,0,0,1,0,0,0,0,0
"ID311",1,0,0,0,0,0,0,0,1,1
"ID312",0,0,1,1,1,1,0,0,0,1
"ID313",0,0,1,0,0,0,1,0,1,0
"ID314",0,1,0,0,1,0,0,1,1,0
"ID315",0,0,1,0,1,0,0,0,0,1
"ID316",1,0,1,0,1,0,1,0,1,1
"ID317",0,1,1,0,0,1,1,1,1,0
"ID318",0,0,1,1,1,0,0,0,1,1
"ID319",0,0,0,0,0,0,0,0,0,0
"ID320",0,1,0,1,1,0,1,1,1,1
"ID321",1,0,1,1,0,1,1,1,0,0
"ID322",1,0,1,0,1,0,1,1,0,0
"ID323",1,1,1,1,1,0,1,1,1,1
"ID324",0,0,0,0,0,0,0,0,0,0
"ID325",1,0,0,0,0,0,0,0,1,0
"ID326",1,1,0,1,1,0,1,0,1,1
"ID327",1,0,0,1,1,1,0,0,1,0
"ID328",0,1,1,1,0,0,0,0,1,0
"ID329",0,0,0,1,1,0,0,0,0,1
"ID330",0,1,0,1,1,1,1,1,1,1
"ID331",1,0,0,1,1,0,0,1,1,1
"ID332",1,0,0,0,1,1,0,0,1,0
"ID333",0,1,1,0,1,1,0,1,1,0
"ID334",0,1,1,1,1,1,0,0,0,0
"ID335",0,0,1,1,1,0,1,1,1,1
"ID336",1,0,1,0,0,1,1,0,1,1
"ID337",0,0,1,0,0,0,1,1,0,1
"ID338",1,0,1,1,1,0,0,0,1,0
"ID339",0,0,1,0,1,0,1,0,1,1
"ID340",0,0,0,0,1,0,0,0,0,1
"ID341",1,0,0,0,1,0,1,1,0,1
"ID342",0,1,1,0,1,0,1,1,1,1
"ID343",1,0,0,1,1,1,1,1,1,1
"ID344",0,0,1,0,1,0,1,0,0,0
"ID345",1,1,1,0,1,1,1,0,1,0
"ID346",0,0,1,0,1,1,0,1,1,1
"ID347",0,0,0,0,1,1,1,1,1,0
"ID348",1,1,1,0,0,1,1,0,1,1
"ID349",1,1,0,0,0,0,0,0,0,1
"ID350",0,1,1,1,1,1,1,0,1,0
"ID351",0,1,0,0,1,0,0,1,1,1
"ID352",1,0,0,1,1,1,1,1,1,1
"ID353",0,1,0,0,1,0,1,0,1,0
"ID354",0,1,0,0,0,0,0,0,1,1
"ID355",1,0,1,0,0,1,0,0,0,0
"ID356",0,1,1,0,1,0,0,0,1,1
"ID357",0,0,0,0,1,0,1,1,1,0
"ID358",1,1,0,0,0,1,0,0,0,1
"ID359",0,1,0,0,1,1,0,0,1,0
"ID360",0,0,0,0,1,0,0,0,1,0
"ID361",1,1,0,0,0,0,0,0,1,0
"ID362",1,0,0,0,1,0,1,0,1,1
"ID363",0,1,1,0,1,0,0,0,1,1
"ID364",0,0,0,1,0,0,0,0,0,1
"ID365",0,1,0,0,1,0,0,0,1,0
"ID366",1,0,1,0,1,0,1,0,1,1
"ID367",0,1,1,0,1,0,0,1,1,1
"ID368",0,0,0,0,0,0,1,0,1,0
"ID369",0,1,0,1,1,0,1,1,0,1
"ID370",1,0,1,0,1,0,0,0,1,0
"ID371",1,0,0,0,1,0,0,0,0,1
"ID372",1,1,0,0,1,0,1,1,1,1
"ID373",0,0,1,1,1,1,0,0,1,0
"ID374",0,0,1,0,1,0,0,0,1,0
"ID375",0,0,0,0,1,0,1,0,0,0
"ID376",0,0,0,1,1,0,1,0,1,0
"ID377",0,0,1,0,1,0,0,0,0,1
"ID378",0,0,0,1,1,0,0,1,1,1
"ID379",1,1,1,0,1,1,0,0,1,1
"ID380",0,0,1,0,1,0,0,0,1,0
"ID381",0,1,0,0,1,1,1,1,1,1
"ID382",1,0,1,0,1,0,0,1,1,1
"ID383",1,0,1,1,1,1,0,1,1,1
"ID384",0,0,0,1,0,0,1,1,1,1
"ID385",0,0,1,1,1,0,1,0,1,1
"ID386",0,0,1,1,1,0,1,1,0,1
"ID387",1,0,0,1,1,0,1,0,1,0
"ID388",1,1,0,1,0,1,1,0,1,0
"ID389",1,0,0,1,1,0,1,0,1,1
"ID390",0,0,0,0,0,1,0,0,0,0
"ID391",1,1,1,0,1,1,0,0,1,1
"ID392",0,1,0,0,1,1,0,1,1,0
"ID393",0,0,1,0,1,0,1,0,1,1
"ID394",0,1,1,0,1,0,0,0,1,1
"ID395",1,1,1,1,0,1,1,1,1,1
"ID396",1,1,0,0,0,0,0,1,1,0
"ID397",1,0,0,0,1,0,1,0,1,1
"ID398",0,1,1,0,1,0,1,1,0,0
"ID399",0,1,1,0,0,0,1,0,1,1
"ID400",1,1,1,1,1,1,0,1,1,1
"ID401",0,0,0,0,0,0,0,1,1,1
"ID402",0,1,0,0,0,1,1,0,1,0
"ID403",0,1,0,0,0,1,0,0,1,1
"ID404",1,0,0,0,1,0,0,0,0,0
"ID405",0,0,0,1,1,1,1,0,1,0
"ID406",0,1,1,0,0,0,1,1,1,0
"ID407",0,0,0,0,0,1,1,0,0,0
"ID408",0,0,1,0,1,0,0,0,1,0
"ID409",0,0,1,0,1,0,1,0,0,0
"ID410",0,0,1,0,1,1,0,0,0,0
"ID411",0,1,1,1,1,1,1,0,1,1
"ID412",0,0,0,0,1,0,0,0,1,0
"ID413",0,0,1,0,1,1,1,0,1,0
"ID414",0,0,1,1,1,0,0,1,1,1
"ID415",1,0,0,1,1,1,1,0,1,1
"ID416",1,1,1,1,1,0,1,1,1,1
"ID417",0,0,0,0,1,1,1,0,1,0
"ID418",0,1,1,0,1,0,0,1,0,0
"ID419",1,0,0,1,1,1,1,1,1,1
"ID420",0,1,1,1,0,0,1,0,1,1
"ID421",1,0,0,0,1,0,0,0,1,1
"ID422",0,1,1,0,1,0,0,0,1,0
"ID423",0,0,0,1,0,0,1,0,1,1
"ID424",0,0,1,0,1,0,1,0,1,1
"ID425",1,0,1,1,1,1,1,1,1,1
"ID426",1,1,1,0,1,0,0,0,0,0
"ID427",0,1,1,0,0,0,1,0,0,0
"ID428",1,1,1,1,0,0,0,0,0,0
"ID429",1,0,0,0,1,0,1,1,1,0
"ID430",0,1,1,0,1,1,1,0,1,0
"ID431",1,1,1,0,1,0,1,0,0,0
"ID432",1,1,1,0,1,0,0,1,0,0
"ID433",1,1,1,0,1,0,0,0,1,0
"ID434",0,1,0,0,0,0,1,1,0,0
"ID435",1,1,1,0,1,0,1,0,1,1
"ID436",0,1,1,1,1,1,1,1,1,1
"ID437",0,1,1,0,1,0,0,1,1,1
"ID438",1,0,1,0,1,0,1,0,0,0
"ID439",0,0,1,0,1,0,0,0,1,1
"ID440",1,0,0,0,0,1,0,1,1,0
"ID441",1,1,1,0,1,1,1,1,1,1
"ID442",0,0,0,0,1,0,0,0,1,1
"ID443",0,0,0,0,0,1,0,0,0,0
"ID444",0,0,0,0,1,0,0,0,1,1
"ID445",1,1,1,1,1,0,1,1,1,1
"ID446",0,0,1,1,1,1,0,1,1,1
"ID447",0,1,0,0,1,0,1,0,0,0
"ID448",0,1,0,0,0,0,0,0,0,0
"ID449",0,1,0,0,0,0,0,0,1,0
"ID450",0,1,1,1,1,0,0,1,1,1
"ID451",0,0,0,0,1,0,0,0,1,0
"ID452",0,1,0,0,1,1,1,0,1,1
"ID453",0,0,0,0,1,0,0,0,1,1
"ID454",0,1,1,1,1,0,0,0,1,1
"ID455",0,1,1,0,1,0,0,0,0,1
"ID456",0,1,0,0,1,0,0,1,1,1
"ID457",1,0,0,0,1,0,1,1,1,1
"ID458",0,0,1,0,1,0,1,0,1,0
"ID459",0,1,1,1,1,0,0,0,1,0
"ID460",0,1,1,1,0,0,1,0,1,0
"ID461",0,1,1,0,1,0,0,0,1,1
"ID462",0,1,0,0,1,1,0,1,1,1
"ID463",1,1,1,0,1,0,0,0,1,0
"ID464",1,1,0,0,0,0,0,0,1,0
"ID465",0,1,1,1,1,1,1,1,1,1
"ID466",0,1,1,1,1,0,1,1,1,1
"ID467",1,1,1,0,1,0,0,0,0,1
"ID468",0,1,1,0,1,0,0,1,1,0
"ID469",0,0,1,0,1,0,0,1,1,0
"ID470",0,0,1,0,0,0,0,0,1,0
"ID471",1,1,0,0,1,0,0,0,1,1
"ID472",0,0,1,0,1,0,0,1,1,1
"ID473",1,1,1,0,1,0,1,1,0,1
"ID474",1,1,0,0,1,1,0,1,1,0
"ID475",0,1,1,0,1,1,1,0,1,1
"ID476",1,1,1,1,1,0,1,0,1,1
"ID477",0,1,0,0,0,0,0,1,1,1
"ID478",1,1,1,1,0,1,0,0,1,1
"ID479",0,0,1,0,1,0,1,0,1,1
"ID480",0,0,1,1,1,1,0,0,1,0
"ID481",0,1,1,0,1,0,0,1,1,0
"ID482",1,1,1,0,1,0,1,0,1,0
"ID483",1,0,0,0,1,0,0,0,1,0
"ID484",0,0,1,0,1,0,1,0,0,1
"ID485",1,1,1,0,1,0,0,0,1,0
"ID486",0,0,1,0,0,0,1,1,1,1
"ID487",1,1,1,0,1,0,1,0,1,0
"ID488",0,0,1,0,1,0,0,0,0,1
"ID489",0,0,1,0,1,0,0,0,0,1
"ID490",1,1,0,0,1,1,0,1,1,0
"ID491",1,1,1,1,0,0,0,0,1,1
"ID492",1,1,1,0,1,0,1,0,1,1
"ID493",0,0,0,0,0,0,1,1,0,0
"ID494",0,1,0,1,1,1,0,0,1,1
"ID495",0,1,1,0,1,0,0,0,1,1
"ID496",0,0,0,0,0,0,0,0,0,1
"ID497",0,0,0,1,0,0,0,0,1,0
"ID498",1,1,1,1,0,0,1,1,1,0
"ID499",1,1,1,0,0,0,0,0,1,0
"ID500",1,0,1,1,1,1,0,1,1,1
"ID501",0,0,0,0,1,0,0,0,0,1
"ID502",0,0,0,0,0,0,0,0,0,1
"ID503",0,0,0,0,1,0,0,1,1,1
"ID504",0,1,0,1,1,1,1,1,1,1
"ID505",0,0,1,1,0,1,1,0,0,1
"ID506",0,0,1,0,1,0,0,1,1,0
"ID507",1,0,0,0,0,0,0,0,1,1
"ID508",1,0,0,0,1,0,0,0,1,1
"ID509",1,0,0,0,1,0,0,0,1,0
"ID510",0,0,1,1,1,0,0,0,0,1
"ID511",1,1,1,0,0,0,0,0,1,1
"ID512",0,1,0,0,0,0,0,0,1,0
"ID513",0,0,1,1,1,0,0,1,1,1
"ID514",1,0,1,1,1,1,0,1,0,0
"ID515",0,0,1,0,0,0,1,0,0,1
"ID516",0,1,0,0,0,0,1,1,1,0
"ID517",1,0,1,1,1,0,0,0,1,0
"ID518",1,0,0,0,1,0,0,1,1,1
"ID519",0,1,0,1,1,0,1,1,0,1
"ID520",0,1,1,0,1,0,0,0,1,1
"ID521",0,1,1,0,1,1,0,0,0,0
"ID522",0,0,0,0,1,0,0,0,1,0
"ID523",1,1,0,1,1,1,0,0,1,1
"ID524",0,0,0,0,1,0,0,0,1,1
"ID525",1,0,1,0,1,0,1,0,1,1
"ID526",0,0,0,0,1,0,0,0,1,0
"ID527",0,1,0,0,1,0,0,0,1,1
"ID528",0,0,0,0,1,0,0,0,0,1
"ID529",0,1,1,0,1,0,0,0,0,1
"ID530",0,1,0,0,1,1,0,1,1,0
"ID531",0,1,1,0,0,0,0,0,0,1
"ID532",1,1,1,0,1,0,0,0,1,1
"ID533",0,1,1,0,1,0,0,0,1,1
"ID534",0,1,1,0,0,0,1,0,1,1
"ID535",0,1,1,0,0,1,0,1,1,1
"ID536",0,0,0,0,1,0,0,0,0,1
"ID537",0,0,0,0,1,0,1,0,1,1
"ID538",1,0,0,0,1,0,0,0,1,0
"ID539",1,0,0,0,0,0,0,1,0,1
"ID540",0,1,1,1,1,1,1,1,1,1
"ID541",0,0,1,1,1,0,1,0,1,0
"ID542",0,1,1,0,1,0,0,1,1,1
"ID543",0,1,0,0,1,0,0,0,1,1
"ID544",0,1,1,1,1,0,1,1,1,1
"ID545",0,0,1,0,1,0,1,0,1,1
"ID546",0,0,1,0,0,0,0,0,0,0
"ID547",0,0,1,1,1,1,0,0,0,0
"ID548",1,0,1,0,1,1,1,0,0,1
"ID549",1,0,1,1,0,0,1,1,1,0
"ID550",0,1,1,0,0,0,1,0,0,0
"ID551",0,1,0,1,0,1,1,1,1,1
"ID552",1,0,0,0,0,0,0,0,0,0
"ID553",0,1,1,0,1,1,1,0,1,0
"ID554",0,0,0,1,1,1,1,0,1,0
"ID555",0,1,0,1,1,0,0,0,0,0
"ID556",0,0,1,1,1,0,0,0,1,0
