"","A1","A2","A3"
"ID124",0,0,1
"ID125",1,1,1
"ID126",0,1,1
"ID127",1,1,0
"ID128",0,1,1
"ID129",0,1,1
"ID130",0,0,1
"ID131",0,0,1
"ID132",0,0,1
"ID133",0,0,1
"ID134",0,1,1
"ID135",0,1,0
"ID136",0,1,1
"ID137",1,1,1
"ID138",0,0,1
"ID139",0,1,1
"ID140",0,0,1
"ID141",0,0,0
"ID142",1,0,1
"ID143",0,1,1
"ID144",0,1,1
"ID145",0,0,0
"ID146",0,0,1
"ID147",0,0,0
"ID148",1,1,1
"ID149",0,0,1
"ID150",0,1,1
"ID151",1,1,1
"ID152",1,1,0
"ID153",0,1,1
"ID154",0,0,1
"ID155",0,1,0
"ID156",0,1,1
"ID157",0,1,0
"ID158",1,1,1
"ID159",0,1,1
"ID160",0,1,0
"ID161",0,1,0
"ID162",0,1,1
"ID163",0,0,1
"ID164",1,0,0
"ID165",0,1,1
"ID166",0,0,1
"ID167",0,1,1
"ID168",0,0,1
"ID169",0,1,1
"ID170",0,1,1
"ID171",1,1,1
"ID172",0,0,1
"ID173",0,0,0
"ID174",0,1,1
"ID175",0,1,1
"ID176",0,1,1
"ID177",0,0,1
"ID178",1,0,1
"ID179",0,1,1
"ID180",0,0,1
"ID181",0,1,1
"ID182",0,1,1
"ID183",0,1,1
"ID184",0,1,1
"ID185",0,0,0
"ID186",1,1,1
"ID187",0,0,1
"ID188",0,0,0
"ID189",0,0,1
"ID190",0,0,1
"ID191",1,1,1
"ID192",0,0,1
"ID193",0,0,0
"ID194",0,0,1
"ID195",0,0,1
"ID196",1,0,1
"ID197",0,1,1
"ID198",0,0,0
"ID199",0,1,1
"ID200",0,0,0
"ID201",1,0,1
"ID202",0,1,1
"ID203",0,0,1
"ID204",0,1,1
"ID205",1,0,1
"ID206",0,1,1
"ID207",0,0,1
"ID208",0,1,1
"ID209",0,1,0
"ID210",1,1,1
"ID211",0,0,0
"ID212",0,1,1
"ID213",0,1,1
"ID214",0,0,0
"ID215",0,0,1
"ID216",0,1,0
"ID217",0,1,0
"ID218",0,1,1
"ID219",0,0,0
"ID220",0,0,1
"ID221",0,0,1
"ID222",1,1,1
"ID223",0,0,1
"ID224",1,1,1
"ID225",0,1,1
"ID226",1,1,1
"ID227",0,1,1
"ID228",1,1,0
"ID229",1,0,1
"ID230",0,0,1
"ID231",0,1,1
"ID232",0,0,1
"ID233",0,0,1
"ID234",0,0,1
"ID235",0,0,1
"ID236",0,0,1
"ID237",0,1,1
"ID238",0,1,1
"ID239",1,1,1
"ID240",1,0,1
"ID241",0,0,1
"ID242",0,0,1
"ID243",1,1,1
"ID244",0,1,1
"ID245",1,0,0
"ID246",1,0,1
"ID247",0,1,1
"ID248",0,1,1
"ID249",0,1,1
"ID250",1,1,1
"ID251",0,0,1
"ID252",0,1,1
"ID253",0,1,1
"ID254",0,0,1
"ID255",0,0,1
"ID256",0,1,1
"ID257",0,1,1
"ID258",0,1,1
"ID259",0,0,1
"ID260",0,1,1
"ID261",0,0,1
"ID262",0,1,1
"ID263",0,0,1
"ID264",0,1,1
"ID265",1,1,1
"ID266",0,0,1
"ID267",0,1,1
"ID268",0,0,1
"ID269",1,1,1
"ID270",0,1,1
"ID271",0,0,1
"ID272",0,0,1
"ID273",0,0,0
"ID274",0,0,0
"ID275",0,1,1
"ID276",0,1,1
"ID277",0,1,1
"ID278",0,1,1
"ID279",0,0,1
"ID280",1,1,1
"ID281",0,1,1
"ID282",0,0,1
"ID283",0,0,1
"ID284",0,1,0
"ID285",0,1,1
"ID286",0,1,0
"ID287",0,0,1
"ID288",1,1,1
"ID289",0,0,1
"ID290",0,0,1
"ID291",0,1,1
"ID292",0,1,1
"ID293",1,1,1
"ID294",0,1,1
"ID295",1,1,1
"ID296",1,1,1
"ID297",0,1,1
"ID298",0,0,1
"ID299",0,1,0
"ID300",1,0,1
"ID301",0,1,0
"ID302",0,1,0
"ID303",0,1,1
"ID304",0,1,1
"ID305",0,0,0
"ID306",1,0,1
"ID307",0,1,1
"ID308",1,0,1
"ID309",0,0,1
"ID310",1,0,1
"ID311",0,0,0
"ID312",0,1,1
"ID313",0,1,1
"ID314",0,1,0
"ID315",0,1,1
"ID316",0,0,1
"ID317",0,0,1
"ID318",0,0,1
"ID319",0,1,1
"ID320",0,0,1
"ID321",1,1,1
"ID322",1,1,0
"ID323",0,0,1
"ID324",0,1,0
"ID325",0,0,1
"ID326",0,0,0
"ID327",0,0,1
"ID328",0,1,1
"ID329",0,0,1
"ID330",0,1,1
"ID331",0,0,1
"ID332",1,0,1
"ID333",0,1,1
"ID334",0,1,1
"ID335",0,0,1
"ID336",0,1,1
"ID337",0,0,1
"ID338",0,1,1
"ID339",0,0,1
"ID340",0,0,1
"ID341",0,1,1
"ID342",0,0,0
"ID343",0,1,1
"ID344",0,0,1
"ID345",0,0,1
"ID346",0,0,1
"ID347",0,0,1
"ID348",0,1,1
"ID349",0,1,1
"ID350",0,1,1
"ID351",1,1,1
"ID352",0,0,0
"ID353",0,0,0
"ID354",1,0,1
"ID355",0,1,1
"ID356",0,1,0
"ID357",0,1,1
"ID358",0,1,0
"ID359",1,1,1
"ID360",0,1,1
"ID361",0,0,1
"ID362",0,1,1
"ID363",0,1,0
"ID364",0,1,1
"ID365",0,0,0
"ID366",0,0,0
"ID367",0,0,1
"ID368",1,1,1
"ID369",0,0,1
"ID370",1,0,1
"ID371",0,0,0
"ID372",0,1,1
"ID373",0,1,1
"ID374",0,0,1
"ID375",0,0,1
"ID376",0,1,1
"ID377",0,0,1
"ID378",0,0,1
"ID379",0,0,1
"ID380",0,0,1
"ID381",0,0,1
"ID382",0,0,1
"ID383",0,0,1
"ID384",0,0,0
"ID385",0,0,1
"ID386",0,0,0
"ID387",0,0,1
"ID388",0,1,1
"ID389",0,0,1
"ID390",0,1,1
"ID391",0,0,1
"ID392",0,0,1
"ID393",0,0,1
"ID394",0,0,1
"ID395",0,0,1
"ID396",0,0,1
"ID397",0,1,1
"ID398",0,0,1
"ID399",1,0,0
"ID400",0,0,1
"ID401",1,1,1
"ID402",0,1,1
"ID403",0,0,1
"ID404",0,0,1
"ID405",0,1,1
"ID406",0,1,1
"ID407",0,1,1
"ID408",0,1,1
"ID409",1,0,0
"ID410",0,0,1
"ID411",0,0,1
"ID412",0,0,1
"ID413",0,0,1
"ID414",0,0,1
"ID415",0,1,1
"ID416",1,1,1
"ID417",0,1,1
"ID418",0,1,1
"ID419",0,0,1
"ID420",0,1,1
"ID421",1,1,1
"ID422",1,1,1
"ID423",0,1,1
"ID424",0,1,1
"ID425",0,0,1
"ID426",0,0,1
"ID427",1,0,1
"ID428",0,0,1
"ID429",1,1,1
"ID430",0,0,1
"ID431",1,1,1
"ID432",0,0,1
"ID433",0,1,1
"ID434",0,1,0
"ID435",1,1,1
"ID436",1,1,1
"ID437",0,0,1
"ID438",0,0,1
"ID439",0,0,0
"ID440",0,0,1
"ID441",1,1,1
"ID442",0,0,1
"ID443",1,0,1
"ID444",0,0,1
"ID445",0,1,1
"ID446",0,0,0
"ID447",0,1,1
"ID448",1,0,1
"ID449",0,1,0
"ID450",0,0,0
"ID451",0,1,1
"ID452",0,1,1
"ID453",0,0,1
"ID454",0,1,1
"ID455",0,0,1
"ID456",0,0,1
"ID457",0,1,1
"ID458",1,1,1
"ID459",0,1,1
"ID460",0,0,0
"ID461",0,0,1
"ID462",0,0,0
"ID463",0,0,0
"ID464",0,0,1
"ID465",0,1,1
"ID466",0,0,1
"ID467",0,1,1
"ID468",1,1,1
"ID469",0,0,1
"ID470",0,0,0
"ID471",1,1,1
"ID472",0,1,1
"ID473",0,0,1
"ID474",0,1,1
"ID475",0,0,0
"ID476",0,1,0
"ID477",0,1,1
"ID478",0,0,0
"ID479",0,0,1
"ID480",0,0,1
"ID481",0,0,1
"ID482",0,1,1
"ID483",0,1,1
"ID484",0,1,1
"ID485",0,0,1
"ID486",0,0,1
"ID487",0,0,0
"ID488",0,1,0
"ID489",1,0,1
"ID490",0,0,1
"ID491",0,1,1
"ID492",0,1,1
"ID493",0,1,1
"ID494",0,1,1
"ID495",0,0,1
"ID496",0,0,1
"ID497",0,0,1
"ID498",0,1,1
"ID499",0,0,1
"ID500",0,0,0
"ID501",0,0,1
"ID502",0,0,1
"ID503",0,1,1
"ID504",0,1,1
"ID505",0,1,1
"ID506",0,1,1
"ID507",0,0,1
"ID508",0,1,1
"ID509",0,1,1
"ID510",0,1,1
"ID511",0,0,1
"ID512",0,0,1
"ID513",0,0,1
"ID514",0,1,0
"ID515",0,0,1
"ID516",0,0,1
"ID517",0,0,1
"ID518",0,0,0
"ID519",0,0,1
"ID520",0,0,0
"ID521",0,1,1
"ID522",0,0,0
"ID523",1,0,1
"ID524",0,1,1
"ID525",0,1,1
"ID526",0,0,1
"ID527",0,1,1
"ID528",0,1,1
"ID529",0,1,1
"ID530",0,1,1
"ID531",1,0,1
"ID532",0,1,1
"ID533",0,0,1
"ID534",0,1,1
"ID535",0,0,1
"ID536",0,0,0
"ID537",0,1,1
"ID538",0,1,1
"ID539",0,0,1
"ID540",1,1,1
"ID541",0,0,1
"ID542",0,1,1
"ID543",0,1,0
"ID544",1,0,1
"ID545",0,1,0
"ID546",0,1,0
"ID547",1,1,1
"ID548",0,0,1
"ID549",0,0,1
"ID550",0,1,1
"ID551",0,0,1
"ID552",1,0,1
"ID553",0,1,1
"ID554",0,1,1
"ID555",0,1,0
"ID556",0,0,1
"ID557",0,0,1
"ID558",0,0,1
"ID559",0,1,1
"ID560",0,1,1
"ID561",1,1,1
"ID562",0,0,1
"ID563",0,0,1
"ID564",1,1,1
"ID565",0,1,1
"ID566",0,0,1
"ID567",1,0,1
"ID568",0,1,1
"ID569",0,0,1
"ID570",0,0,0
"ID571",0,0,1
"ID572",0,0,1
"ID573",0,0,0
"ID574",0,1,0
"ID575",0,0,1
"ID576",0,0,1
"ID577",0,1,1
"ID578",0,0,1
"ID579",1,1,1
"ID580",0,0,1
"ID581",0,1,1
"ID582",0,1,1
"ID583",0,1,1
"ID584",0,1,1
"ID585",0,0,1
"ID586",0,1,1
"ID587",0,1,1
"ID588",0,0,1
"ID589",0,0,0
"ID590",0,1,1
"ID591",0,0,1
"ID592",0,1,0
"ID593",0,0,1
"ID594",0,1,1
"ID595",0,0,1
"ID596",0,0,0
"ID597",0,1,0
"ID598",0,0,1
"ID599",0,0,1
"ID600",1,1,1
"ID601",0,0,1
"ID602",0,0,1
"ID603",0,1,1
"ID604",0,0,1
"ID605",0,1,1
"ID606",0,1,0
"ID607",0,1,1
"ID608",0,0,1
"ID609",0,0,1
"ID610",0,0,1
"ID611",0,1,0
"ID612",0,1,1
"ID613",0,1,1
"ID614",0,0,1
"ID615",0,0,1
"ID616",0,0,0
"ID617",0,0,1
"ID618",0,1,1
"ID619",0,1,1
"ID620",0,0,1
"ID621",1,1,1
"ID622",0,1,1
"ID623",0,0,1
"ID624",0,1,1
"ID625",0,0,1
"ID626",0,1,1
"ID627",0,0,1
"ID628",0,0,1
"ID629",0,0,1
"ID630",1,1,1
"ID631",0,1,1
"ID632",1,1,0
"ID633",1,0,1
"ID634",1,0,1
"ID635",0,1,1
"ID636",0,1,1
"ID637",0,0,0
"ID638",0,0,0
"ID639",0,0,1
"ID640",0,0,0
"ID641",0,0,1
"ID642",0,1,1
"ID643",1,0,1
"ID644",0,1,1
"ID645",0,1,1
"ID646",0,1,1
"ID647",1,0,0
"ID648",0,0,1
"ID649",0,1,1
"ID650",0,1,1
"ID651",0,1,0
"ID652",0,1,1
"ID653",0,1,1
"ID654",0,0,1
"ID655",0,1,1
"ID656",0,1,1
"ID657",1,1,1
"ID658",1,1,1
"ID659",0,0,0
"ID660",0,1,0
"ID661",0,0,1
"ID662",0,1,1
"ID663",0,1,1
"ID664",1,1,1
"ID665",0,0,1
"ID666",0,0,1
"ID667",0,0,1
"ID668",0,0,1
"ID669",0,1,1
"ID670",0,1,1
"ID671",1,0,0
"ID672",1,1,0
"ID673",0,0,1
"ID674",0,1,0
"ID675",0,0,1
"ID676",0,1,0
"ID677",0,0,1
"ID678",0,0,1
"ID679",1,1,1
"ID680",0,1,1
"ID681",1,1,1
"ID682",0,0,1
"ID683",0,0,1
"ID684",0,0,1
"ID685",0,1,1
"ID686",0,0,1
"ID687",0,0,1
"ID688",1,1,1
"ID689",0,1,1
"ID690",0,0,1
"ID691",0,0,1
"ID692",0,1,1
"ID693",0,0,1
"ID694",0,1,1
"ID695",0,0,1
"ID696",1,0,1
"ID697",1,1,1
"ID698",0,0,1
"ID699",0,1,1
"ID700",0,0,1
"ID701",0,0,0
"ID702",0,0,0
"ID703",0,0,1
"ID704",0,1,0
"ID705",0,1,1
"ID706",0,1,1
"ID707",0,0,0
"ID708",0,0,1
"ID709",0,0,0
"ID710",0,1,1
"ID711",0,1,1
"ID712",0,0,1
"ID713",0,0,1
"ID714",0,0,1
"ID715",1,1,1
"ID716",0,0,1
"ID717",0,1,1
"ID718",1,0,1
"ID719",1,0,0
"ID720",0,1,1
"ID721",0,1,1
"ID722",0,0,1
"ID723",0,0,1
"ID724",0,0,0
"ID725",0,0,1
"ID726",0,1,1
"ID727",0,0,0
"ID728",0,0,1
"ID729",1,0,1
"ID730",0,0,0
"ID731",0,1,1
"ID732",0,0,1
"ID733",0,0,0
"ID734",0,0,1
"ID735",0,0,1
"ID736",0,0,1
"ID737",0,1,1
"ID738",0,0,1
"ID739",0,1,1
"ID740",0,1,1
"ID741",0,1,1
"ID742",0,1,1
"ID743",0,0,1
"ID744",0,1,0
"ID745",0,1,1
"ID746",0,0,1
"ID747",0,1,1
"ID748",0,0,1
"ID749",0,0,1
"ID750",0,0,1
"ID751",0,1,1
"ID752",0,1,1
"ID753",0,1,1
"ID754",1,1,1
"ID755",1,1,1
"ID756",0,1,1
"ID757",0,1,1
"ID758",0,0,1
"ID759",0,0,1
"ID760",0,0,1
"ID761",0,0,1
"ID762",0,0,1
"ID763",0,0,0
"ID764",0,0,1
"ID765",0,1,1
"ID766",0,1,1
"ID767",0,0,1
"ID768",0,0,1
"ID769",0,1,1
"ID770",0,0,1
"ID771",1,1,1
"ID772",1,1,1
"ID773",0,0,1
"ID774",0,0,1
"ID775",0,0,1
"ID776",0,1,1
"ID777",0,0,1
"ID778",0,0,1
"ID779",0,0,1
"ID780",1,1,1
"ID781",1,0,0
"ID782",0,0,1
"ID783",0,0,1
"ID784",0,0,1
"ID785",0,0,0
"ID786",0,1,1
"ID787",0,0,1
"ID788",1,1,1
"ID789",0,1,1
"ID790",0,1,1
"ID791",0,0,0
"ID792",0,1,1
"ID793",0,1,1
"ID794",0,0,1
"ID795",0,0,0
"ID796",0,1,1
"ID797",0,0,1
"ID798",0,1,0
"ID799",0,0,1
"ID800",0,0,1
"ID801",0,0,1
"ID802",0,1,1
"ID803",0,0,1
"ID804",0,1,1
"ID805",0,0,0
"ID806",0,1,0
"ID807",1,0,1
"ID808",1,0,0
"ID809",0,1,0
"ID810",0,0,0
"ID811",0,1,1
"ID812",0,1,1
"ID813",0,0,1
"ID814",0,1,1
"ID815",0,0,1
"ID816",0,0,1
"ID817",1,0,1
"ID818",0,0,1
"ID819",1,1,1
"ID820",0,0,1
"ID821",0,0,0
"ID822",0,1,1
"ID823",0,0,1
"ID824",0,0,1
"ID825",1,1,1
"ID826",0,1,1
"ID827",0,1,1
"ID828",0,1,1
"ID829",0,1,1
"ID830",0,0,1
"ID831",0,0,0
"ID832",0,0,0
"ID833",0,1,1
"ID834",0,0,1
"ID835",0,0,1
"ID836",0,0,1
"ID837",0,0,1
"ID838",0,0,1
"ID839",0,0,0
"ID840",0,1,1
"ID841",0,0,1
"ID842",0,0,1
"ID843",0,0,1
"ID844",0,1,1
"ID845",0,0,1
"ID846",0,1,1
"ID847",0,1,1
"ID848",0,1,1
"ID849",0,1,1
"ID850",0,0,1
"ID851",0,1,0
"ID852",0,0,1
"ID853",1,0,0
"ID854",0,0,1
"ID855",1,0,1
"ID856",0,0,1
"ID857",1,0,1
"ID858",0,0,1
"ID859",0,1,0
"ID860",0,1,1
"ID861",0,1,1
"ID862",0,1,1
"ID863",0,0,1
"ID864",0,1,1
"ID865",0,1,1
"ID866",0,1,1
"ID867",0,1,1
"ID868",1,1,1
"ID869",0,1,1
"ID870",0,1,0
"ID871",0,1,1
"ID872",0,1,1
"ID873",1,1,1
"ID874",1,1,1
"ID875",0,0,1
"ID876",0,1,1
"ID877",0,1,1
"ID878",0,0,1
"ID879",0,0,1
"ID880",1,0,0
"ID881",0,1,1
"ID882",0,1,1
"ID883",1,1,1
"ID884",0,0,0
"ID885",0,0,1
"ID886",1,1,1
"ID887",0,0,1
"ID888",1,0,1
"ID889",0,0,1
"ID890",0,0,1
"ID891",1,1,1
"ID892",1,1,1
"ID893",0,0,0
"ID894",0,0,1
"ID895",0,1,1
"ID896",0,1,1
"ID897",1,0,1
"ID898",0,1,1
"ID899",0,0,1
"ID900",0,1,1
"ID901",0,0,1
"ID902",0,1,1
"ID903",0,0,0
"ID904",0,1,1
"ID905",1,0,1
"ID906",0,1,1
"ID907",0,0,1
"ID908",0,1,1
"ID909",1,1,1
"ID910",0,0,1
"ID911",0,1,1
"ID912",0,0,0
"ID913",0,0,1
"ID914",0,1,1
"ID915",1,0,1
"ID916",0,1,1
"ID917",0,1,1
"ID918",0,1,1
"ID919",0,1,0
"ID920",0,0,1
"ID921",0,0,0
"ID922",0,1,0
"ID923",1,1,1
"ID924",0,0,1
"ID925",0,0,1
"ID926",0,0,0
"ID927",0,0,1
"ID928",0,0,1
"ID929",0,1,1
"ID930",0,0,1
"ID931",1,1,1
"ID932",0,0,1
"ID933",0,0,1
"ID934",0,1,1
"ID935",0,1,1
"ID936",0,0,1
"ID937",0,0,1
"ID938",0,1,1
"ID939",0,0,0
"ID940",0,1,1
"ID941",0,1,0
"ID942",0,1,0
"ID943",0,1,1
"ID944",0,0,1
"ID945",0,1,1
"ID946",1,1,1
"ID947",1,0,1
"ID948",0,1,1
"ID949",0,1,1
"ID950",0,0,1
"ID951",0,0,1
"ID952",0,0,1
"ID953",0,0,1
"ID954",0,1,1
"ID955",0,0,1
"ID956",1,0,1
"ID957",0,0,1
"ID958",1,0,1
"ID959",0,0,1
"ID960",0,0,1
"ID961",1,1,1
"ID962",0,1,1
"ID963",0,0,1
"ID964",0,1,1
"ID965",1,0,1
"ID966",0,0,1
"ID967",0,1,1
"ID968",0,0,0
"ID969",0,1,1
"ID970",0,0,1
"ID971",0,0,1
"ID972",0,0,1
"ID973",0,0,1
"ID974",0,1,1
"ID975",1,1,1
"ID976",0,0,1
"ID977",0,1,1
"ID978",0,0,1
"ID979",0,1,1
"ID980",0,1,1
"ID981",0,1,1
"ID982",1,1,1
"ID983",0,0,1
"ID984",0,0,1
"ID985",0,0,0
"ID986",0,1,1
"ID987",0,1,1
"ID988",0,1,0
"ID989",0,1,1
"ID990",0,0,1
"ID991",0,0,1
"ID992",0,1,1
"ID993",0,0,0
"ID994",0,0,0
"ID995",0,1,1
"ID996",0,1,1
"ID997",0,0,1
"ID998",0,0,0
"ID999",1,1,1
"ID1000",0,0,1
