"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID41",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"ID42",0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0
"ID43",0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1
"ID44",0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
"ID45",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
"ID46",0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1
"ID47",0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1
"ID48",0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1
"ID49",0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
"ID50",0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1
"ID51",0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1
"ID52",1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1
"ID53",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"ID54",0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1
"ID55",0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
"ID56",0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0
"ID57",0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1
"ID58",0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"ID59",0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1
"ID60",0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1
"ID61",0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1
"ID62",1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1
"ID63",0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
"ID64",1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1
"ID65",0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
"ID66",0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
"ID67",0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1
"ID68",0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0
"ID69",0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
"ID70",0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0
"ID71",0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0
"ID72",1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1
"ID73",1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
"ID74",0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0
"ID75",0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1
"ID76",0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
"ID77",1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0
"ID78",1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0
"ID79",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"ID80",0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
"ID81",0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"ID82",0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1
"ID83",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"ID84",0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
"ID85",0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1
"ID86",0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1
"ID87",1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
"ID88",1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1
"ID89",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"ID90",0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1
"ID91",0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"ID92",1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ID93",0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0
"ID94",1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"ID95",1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1
"ID96",0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
"ID97",0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1
"ID98",0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0
"ID99",0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0
"ID100",0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"ID101",0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0
"ID102",0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1
"ID103",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
"ID104",1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"ID105",1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1
"ID106",0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0
"ID107",1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1
"ID108",0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
"ID109",0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0
"ID110",0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
"ID111",0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1
"ID112",0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
"ID113",0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1
"ID114",1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"ID115",1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"ID116",1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1
"ID117",0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ID118",1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1
"ID119",0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1
"ID120",0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0
"ID121",0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0
"ID122",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"ID123",0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1
"ID124",0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0
"ID125",0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0
"ID126",0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1
"ID127",0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
"ID128",1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0
"ID129",0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1
"ID130",0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
"ID131",0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1
"ID132",1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1
"ID133",0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1
"ID134",0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
"ID135",0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0
"ID136",0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
"ID137",0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0
"ID138",1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
"ID139",1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1
"ID140",0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0
"ID141",1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0
"ID142",0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0
"ID143",0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1
"ID144",0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
"ID145",0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
"ID146",1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
"ID147",0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1
"ID148",1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
"ID149",0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0
"ID150",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
"ID151",0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0
"ID152",1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1
"ID153",0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1
"ID154",0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"ID155",1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1
"ID156",0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0
"ID157",1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1
"ID158",1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1
"ID159",0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
"ID160",0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1
"ID161",0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0
"ID162",0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"ID163",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
"ID164",1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
"ID165",0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0
"ID166",0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"ID167",1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1
"ID168",1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"ID169",0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0
"ID170",0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"ID171",0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0
"ID172",0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0
"ID173",1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1
"ID174",0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
"ID175",0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0
"ID176",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"ID177",0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1
"ID178",0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0
"ID179",0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1
"ID180",1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"ID181",1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0
"ID182",0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1
"ID183",0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1
"ID184",0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
"ID185",0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
"ID186",0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1
"ID187",0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0
"ID188",0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
"ID189",0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
"ID190",0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1
"ID191",0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1
"ID192",0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0
"ID193",0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0
"ID194",0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0
"ID195",1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1
"ID196",0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0
"ID197",0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1
"ID198",0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
"ID199",1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1
"ID200",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ID201",0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0
"ID202",0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"ID203",0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1
"ID204",0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0
"ID205",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"ID206",0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1
"ID207",0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0
"ID208",0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
"ID209",0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1
"ID210",1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
"ID211",0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
"ID212",0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"ID213",0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
"ID214",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"ID215",1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
"ID216",0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"ID217",0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"ID218",0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1
"ID219",0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
"ID220",0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"ID221",0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1
"ID222",0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1
"ID223",0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0
"ID224",0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0
"ID225",0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1
"ID226",1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1
"ID227",0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0
"ID228",0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
"ID229",1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
"ID230",0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"ID231",0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0
"ID232",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ID233",0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
"ID234",1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0
"ID235",0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1
"ID236",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"ID237",0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1
"ID238",0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1
"ID239",1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
"ID240",1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
"ID241",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"ID242",0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0
"ID243",0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
"ID244",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"ID245",1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"ID246",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
"ID247",0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1
"ID248",1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0
"ID249",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"ID250",0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1
"ID251",1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0
"ID252",0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
"ID253",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"ID254",0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
"ID255",1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
"ID256",0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
"ID257",0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1
"ID258",1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1
"ID259",0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
"ID260",0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
"ID261",0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1
"ID262",1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1
"ID263",0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0
"ID264",1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"ID265",0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
"ID266",1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0
"ID267",1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1
"ID268",1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
"ID269",1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1
"ID270",0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1
"ID271",0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
"ID272",0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1
"ID273",1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1
"ID274",1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
"ID275",0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"ID276",0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1
"ID277",0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
"ID278",0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0
"ID279",0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
"ID280",0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0
"ID281",0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
"ID282",1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0
"ID283",1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1
"ID284",0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0
"ID285",0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0
"ID286",0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"ID287",0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
"ID288",1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0
"ID289",0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
"ID290",1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1
"ID291",1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0
"ID292",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"ID293",0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0
"ID294",1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1
"ID295",1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
"ID296",0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1
"ID297",0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"ID298",0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"ID299",0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
"ID300",0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0
"ID301",0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0
"ID302",0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0
"ID303",0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
"ID304",0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
"ID305",1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"ID306",1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
"ID307",0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0
