,0,1,2,3,4
135,1.0,1.0,1.0,1.0,1.0
136,0.0,0.0,1.0,1.0,1.0
137,1.0,0.0,1.0,1.0,1.0
138,1.0,0.0,0.0,1.0,1.0
139,1.0,1.0,1.0,1.0,1.0
140,0.0,1.0,1.0,1.0,1.0
141,0.0,0.0,1.0,1.0,1.0
142,0.0,0.0,1.0,0.0,0.0
143,1.0,1.0,1.0,1.0,1.0
144,1.0,0.0,1.0,1.0,1.0
145,0.0,0.0,1.0,1.0,1.0
146,1.0,1.0,1.0,1.0,1.0
147,1.0,1.0,0.0,1.0,1.0
148,0.0,1.0,1.0,1.0,0.0
149,1.0,1.0,0.0,1.0,1.0
150,1.0,1.0,1.0,1.0,1.0
151,0.0,0.0,1.0,1.0,1.0
152,0.0,0.0,0.0,0.0,1.0
153,0.0,0.0,0.0,1.0,0.0
154,0.0,1.0,0.0,1.0,1.0
155,0.0,0.0,1.0,1.0,1.0
156,0.0,0.0,0.0,1.0,1.0
157,0.0,0.0,1.0,1.0,1.0
158,0.0,0.0,0.0,0.0,1.0
159,0.0,1.0,0.0,1.0,1.0
160,0.0,0.0,0.0,1.0,1.0
161,0.0,1.0,1.0,1.0,1.0
162,0.0,1.0,1.0,0.0,0.0
163,0.0,0.0,0.0,0.0,0.0
164,1.0,1.0,0.0,0.0,1.0
165,1.0,1.0,1.0,1.0,1.0
166,0.0,0.0,0.0,0.0,1.0
167,1.0,0.0,1.0,1.0,1.0
168,0.0,1.0,1.0,1.0,1.0
169,0.0,0.0,1.0,1.0,1.0
170,1.0,1.0,1.0,1.0,1.0
171,1.0,0.0,0.0,1.0,1.0
172,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,1.0
174,1.0,0.0,0.0,1.0,1.0
175,0.0,0.0,0.0,1.0,0.0
176,0.0,0.0,1.0,0.0,0.0
177,0.0,0.0,0.0,1.0,1.0
178,1.0,1.0,1.0,1.0,1.0
179,0.0,0.0,0.0,1.0,1.0
180,1.0,1.0,1.0,1.0,1.0
181,0.0,1.0,1.0,1.0,1.0
182,0.0,0.0,0.0,0.0,1.0
183,0.0,0.0,1.0,1.0,1.0
184,0.0,0.0,1.0,0.0,1.0
185,1.0,1.0,1.0,1.0,1.0
186,1.0,1.0,1.0,1.0,1.0
187,0.0,0.0,0.0,1.0,1.0
188,0.0,0.0,0.0,1.0,0.0
189,0.0,0.0,0.0,0.0,1.0
190,0.0,0.0,1.0,0.0,1.0
191,1.0,1.0,1.0,1.0,1.0
192,0.0,0.0,1.0,0.0,0.0
193,0.0,0.0,0.0,0.0,1.0
194,1.0,0.0,0.0,0.0,0.0
195,1.0,1.0,1.0,1.0,1.0
196,1.0,1.0,1.0,1.0,1.0
197,0.0,1.0,1.0,1.0,1.0
198,1.0,1.0,1.0,1.0,1.0
199,1.0,0.0,0.0,0.0,0.0
200,0.0,0.0,1.0,1.0,0.0
201,0.0,1.0,1.0,0.0,1.0
202,0.0,0.0,1.0,1.0,1.0
203,0.0,0.0,1.0,1.0,1.0
204,1.0,1.0,1.0,1.0,1.0
205,1.0,1.0,1.0,1.0,1.0
206,0.0,0.0,1.0,0.0,1.0
207,0.0,0.0,1.0,1.0,0.0
208,1.0,1.0,1.0,1.0,1.0
209,1.0,1.0,0.0,1.0,1.0
210,0.0,0.0,1.0,1.0,0.0
211,0.0,0.0,1.0,1.0,1.0
212,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,1.0,1.0,1.0
214,1.0,1.0,1.0,1.0,1.0
215,0.0,0.0,0.0,1.0,1.0
216,0.0,1.0,1.0,1.0,1.0
217,1.0,1.0,1.0,1.0,1.0
218,1.0,1.0,1.0,0.0,1.0
219,0.0,1.0,1.0,1.0,1.0
220,1.0,1.0,1.0,1.0,1.0
221,0.0,1.0,1.0,0.0,1.0
222,0.0,0.0,1.0,1.0,0.0
223,0.0,1.0,1.0,0.0,1.0
224,0.0,0.0,0.0,1.0,0.0
225,0.0,0.0,1.0,0.0,1.0
226,1.0,1.0,1.0,1.0,1.0
227,1.0,0.0,1.0,1.0,1.0
228,0.0,0.0,0.0,0.0,0.0
229,0.0,0.0,1.0,1.0,1.0
230,0.0,1.0,1.0,1.0,1.0
231,1.0,0.0,1.0,1.0,1.0
232,1.0,0.0,0.0,1.0,1.0
233,0.0,1.0,1.0,1.0,1.0
234,0.0,0.0,0.0,0.0,1.0
235,0.0,0.0,1.0,0.0,1.0
236,0.0,1.0,1.0,1.0,1.0
237,0.0,0.0,0.0,1.0,1.0
238,0.0,0.0,0.0,0.0,0.0
239,0.0,1.0,0.0,1.0,1.0
240,0.0,1.0,1.0,1.0,1.0
241,1.0,1.0,1.0,1.0,1.0
242,0.0,0.0,0.0,1.0,1.0
243,0.0,0.0,0.0,0.0,0.0
244,1.0,1.0,1.0,0.0,1.0
245,0.0,0.0,1.0,1.0,1.0
246,0.0,1.0,1.0,0.0,1.0
247,0.0,1.0,0.0,1.0,1.0
248,0.0,0.0,0.0,1.0,0.0
249,1.0,0.0,0.0,1.0,1.0
250,0.0,1.0,1.0,1.0,1.0
251,1.0,1.0,1.0,1.0,1.0
252,1.0,1.0,1.0,1.0,1.0
253,0.0,0.0,1.0,1.0,1.0
254,1.0,0.0,1.0,1.0,1.0
255,0.0,0.0,0.0,1.0,0.0
256,1.0,1.0,1.0,1.0,1.0
257,0.0,0.0,1.0,1.0,1.0
258,1.0,0.0,1.0,1.0,1.0
259,1.0,1.0,1.0,1.0,1.0
260,1.0,1.0,1.0,1.0,1.0
261,0.0,0.0,0.0,0.0,0.0
262,0.0,0.0,1.0,1.0,1.0
263,0.0,0.0,0.0,0.0,1.0
264,0.0,0.0,1.0,1.0,1.0
265,1.0,1.0,1.0,1.0,1.0
266,1.0,1.0,1.0,1.0,1.0
267,0.0,0.0,1.0,0.0,0.0
268,0.0,1.0,0.0,0.0,0.0
269,0.0,0.0,0.0,0.0,0.0
270,1.0,1.0,1.0,1.0,1.0
271,1.0,0.0,1.0,1.0,1.0
272,1.0,0.0,0.0,1.0,1.0
273,1.0,0.0,0.0,1.0,1.0
274,1.0,1.0,1.0,1.0,1.0
275,1.0,0.0,1.0,1.0,1.0
276,1.0,1.0,1.0,1.0,1.0
277,0.0,1.0,0.0,1.0,1.0
278,0.0,0.0,0.0,0.0,1.0
279,0.0,1.0,1.0,1.0,1.0
280,1.0,1.0,1.0,1.0,1.0
281,1.0,1.0,0.0,0.0,1.0
282,0.0,0.0,1.0,1.0,1.0
283,0.0,0.0,1.0,0.0,1.0
284,0.0,0.0,1.0,0.0,0.0
285,0.0,1.0,1.0,1.0,1.0
286,1.0,1.0,1.0,1.0,1.0
287,1.0,1.0,0.0,1.0,1.0
288,0.0,1.0,1.0,0.0,1.0
289,1.0,1.0,1.0,1.0,1.0
290,0.0,0.0,1.0,0.0,1.0
291,0.0,1.0,1.0,1.0,0.0
292,0.0,1.0,1.0,1.0,1.0
293,1.0,1.0,1.0,1.0,1.0
294,1.0,1.0,1.0,1.0,1.0
295,0.0,0.0,0.0,1.0,1.0
296,0.0,0.0,1.0,1.0,0.0
297,1.0,1.0,1.0,1.0,1.0
298,0.0,1.0,1.0,1.0,1.0
299,1.0,1.0,1.0,1.0,1.0
300,0.0,0.0,0.0,1.0,1.0
301,0.0,0.0,1.0,1.0,1.0
302,0.0,1.0,1.0,1.0,1.0
303,0.0,0.0,1.0,1.0,1.0
304,1.0,1.0,0.0,0.0,1.0
305,0.0,0.0,0.0,1.0,1.0
306,0.0,0.0,1.0,1.0,1.0
307,1.0,1.0,1.0,1.0,1.0
308,0.0,0.0,1.0,0.0,1.0
309,1.0,0.0,1.0,1.0,1.0
310,0.0,0.0,0.0,0.0,0.0
311,0.0,0.0,0.0,0.0,0.0
312,0.0,0.0,1.0,1.0,1.0
313,1.0,1.0,1.0,1.0,1.0
314,1.0,1.0,1.0,1.0,1.0
315,1.0,1.0,1.0,1.0,1.0
316,0.0,0.0,0.0,0.0,0.0
317,0.0,1.0,1.0,1.0,0.0
318,1.0,1.0,1.0,1.0,1.0
319,0.0,0.0,1.0,1.0,0.0
320,0.0,1.0,1.0,1.0,1.0
321,0.0,0.0,0.0,1.0,1.0
322,0.0,0.0,0.0,1.0,1.0
323,0.0,1.0,1.0,1.0,1.0
324,1.0,0.0,1.0,1.0,1.0
325,0.0,0.0,0.0,0.0,0.0
326,0.0,0.0,1.0,1.0,1.0
327,0.0,0.0,0.0,0.0,0.0
328,1.0,1.0,1.0,1.0,1.0
329,0.0,0.0,0.0,1.0,0.0
330,1.0,1.0,1.0,1.0,1.0
331,0.0,0.0,1.0,1.0,1.0
332,0.0,0.0,0.0,0.0,1.0
333,0.0,1.0,1.0,0.0,1.0
334,0.0,0.0,1.0,1.0,1.0
335,1.0,1.0,1.0,1.0,1.0
336,0.0,1.0,1.0,1.0,1.0
337,0.0,1.0,1.0,1.0,1.0
338,0.0,0.0,0.0,1.0,1.0
339,1.0,1.0,1.0,1.0,1.0
340,0.0,1.0,1.0,1.0,1.0
341,0.0,0.0,1.0,0.0,1.0
342,0.0,0.0,0.0,0.0,1.0
343,1.0,1.0,1.0,1.0,1.0
344,1.0,1.0,1.0,1.0,1.0
345,1.0,1.0,1.0,1.0,1.0
346,0.0,1.0,1.0,1.0,1.0
347,0.0,1.0,0.0,0.0,1.0
348,1.0,1.0,1.0,1.0,1.0
349,0.0,0.0,0.0,1.0,1.0
350,1.0,1.0,1.0,1.0,1.0
351,0.0,0.0,1.0,0.0,1.0
352,0.0,0.0,1.0,1.0,1.0
353,0.0,0.0,0.0,1.0,1.0
354,0.0,1.0,1.0,0.0,1.0
355,1.0,1.0,1.0,1.0,1.0
356,1.0,0.0,1.0,1.0,1.0
357,1.0,1.0,1.0,1.0,1.0
358,1.0,0.0,1.0,1.0,1.0
359,1.0,1.0,1.0,1.0,1.0
360,0.0,0.0,0.0,0.0,0.0
361,0.0,1.0,1.0,1.0,1.0
362,0.0,1.0,0.0,1.0,1.0
363,0.0,0.0,0.0,0.0,1.0
364,0.0,0.0,0.0,0.0,1.0
365,0.0,1.0,0.0,1.0,1.0
366,0.0,0.0,1.0,1.0,1.0
367,0.0,1.0,1.0,0.0,1.0
368,0.0,0.0,1.0,1.0,1.0
369,0.0,0.0,1.0,1.0,1.0
370,0.0,0.0,1.0,1.0,1.0
371,0.0,1.0,0.0,1.0,1.0
372,0.0,1.0,1.0,0.0,0.0
373,1.0,0.0,0.0,0.0,1.0
374,0.0,0.0,1.0,1.0,1.0
375,0.0,0.0,0.0,1.0,0.0
376,1.0,1.0,1.0,1.0,1.0
377,1.0,1.0,1.0,1.0,1.0
378,0.0,0.0,1.0,1.0,1.0
379,1.0,0.0,0.0,0.0,1.0
380,0.0,0.0,0.0,1.0,0.0
381,0.0,0.0,0.0,1.0,0.0
382,0.0,0.0,0.0,1.0,1.0
383,1.0,1.0,1.0,1.0,1.0
384,1.0,0.0,0.0,1.0,0.0
385,1.0,0.0,0.0,0.0,1.0
386,0.0,0.0,0.0,0.0,1.0
387,0.0,0.0,1.0,1.0,1.0
388,0.0,0.0,0.0,1.0,0.0
389,1.0,1.0,1.0,1.0,1.0
390,0.0,0.0,0.0,0.0,1.0
391,0.0,0.0,0.0,0.0,1.0
392,0.0,0.0,0.0,0.0,0.0
393,0.0,0.0,0.0,0.0,1.0
394,1.0,0.0,0.0,1.0,1.0
395,1.0,1.0,0.0,1.0,1.0
396,1.0,1.0,1.0,1.0,1.0
397,0.0,0.0,0.0,0.0,1.0
398,0.0,1.0,1.0,1.0,1.0
399,0.0,0.0,1.0,1.0,1.0
400,0.0,1.0,1.0,1.0,0.0
401,1.0,1.0,1.0,1.0,1.0
402,0.0,0.0,1.0,1.0,1.0
403,0.0,0.0,0.0,0.0,0.0
404,1.0,1.0,0.0,1.0,1.0
405,1.0,1.0,1.0,1.0,1.0
406,1.0,1.0,1.0,1.0,1.0
407,1.0,1.0,1.0,1.0,1.0
408,1.0,1.0,1.0,1.0,1.0
409,0.0,1.0,1.0,0.0,1.0
410,0.0,1.0,1.0,1.0,0.0
411,0.0,0.0,1.0,0.0,1.0
412,0.0,1.0,1.0,0.0,1.0
413,0.0,0.0,1.0,1.0,1.0
414,0.0,0.0,0.0,1.0,0.0
415,0.0,0.0,1.0,1.0,1.0
416,1.0,0.0,1.0,0.0,1.0
417,0.0,0.0,0.0,1.0,1.0
418,0.0,1.0,1.0,1.0,1.0
419,0.0,1.0,1.0,1.0,1.0
420,1.0,0.0,1.0,1.0,0.0
421,0.0,0.0,0.0,1.0,1.0
422,0.0,0.0,0.0,1.0,1.0
423,0.0,0.0,1.0,0.0,1.0
424,0.0,1.0,1.0,0.0,1.0
425,0.0,1.0,0.0,1.0,1.0
426,1.0,0.0,0.0,1.0,0.0
427,0.0,0.0,1.0,1.0,0.0
428,0.0,0.0,1.0,1.0,0.0
429,1.0,0.0,1.0,1.0,1.0
430,0.0,0.0,1.0,0.0,1.0
431,0.0,0.0,0.0,1.0,1.0
432,0.0,1.0,0.0,1.0,1.0
433,1.0,0.0,1.0,1.0,1.0
434,0.0,1.0,1.0,1.0,1.0
435,0.0,1.0,1.0,1.0,1.0
436,0.0,0.0,1.0,1.0,1.0
437,0.0,0.0,0.0,0.0,0.0
438,1.0,0.0,1.0,1.0,1.0
439,0.0,0.0,0.0,1.0,0.0
440,0.0,0.0,0.0,1.0,0.0
441,1.0,0.0,0.0,0.0,1.0
442,0.0,0.0,1.0,1.0,1.0
443,1.0,1.0,1.0,1.0,1.0
444,0.0,0.0,0.0,0.0,0.0
445,0.0,0.0,1.0,1.0,1.0
446,0.0,1.0,0.0,0.0,1.0
447,1.0,1.0,1.0,1.0,1.0
448,0.0,0.0,1.0,1.0,1.0
449,0.0,0.0,1.0,1.0,1.0
450,1.0,1.0,1.0,1.0,1.0
451,1.0,0.0,1.0,1.0,1.0
452,1.0,0.0,0.0,0.0,0.0
453,0.0,1.0,1.0,1.0,1.0
454,0.0,0.0,0.0,0.0,1.0
455,1.0,0.0,1.0,0.0,1.0
456,0.0,0.0,0.0,0.0,0.0
457,1.0,1.0,1.0,1.0,1.0
458,1.0,1.0,1.0,1.0,1.0
459,0.0,0.0,0.0,0.0,1.0
460,0.0,0.0,0.0,0.0,0.0
461,0.0,0.0,0.0,1.0,0.0
462,1.0,0.0,1.0,1.0,1.0
463,0.0,0.0,1.0,1.0,1.0
464,1.0,1.0,1.0,1.0,1.0
465,0.0,0.0,1.0,1.0,1.0
466,0.0,0.0,0.0,1.0,0.0
467,0.0,1.0,1.0,1.0,1.0
468,1.0,1.0,1.0,1.0,0.0
469,1.0,0.0,0.0,1.0,1.0
470,0.0,0.0,0.0,1.0,1.0
471,1.0,1.0,1.0,0.0,1.0
472,0.0,1.0,1.0,1.0,1.0
473,0.0,0.0,0.0,0.0,0.0
474,0.0,0.0,0.0,1.0,1.0
475,0.0,0.0,0.0,0.0,0.0
476,1.0,0.0,1.0,1.0,1.0
477,1.0,1.0,1.0,1.0,0.0
478,1.0,1.0,1.0,1.0,1.0
479,0.0,0.0,1.0,0.0,0.0
480,1.0,0.0,1.0,1.0,1.0
481,1.0,1.0,1.0,1.0,1.0
482,0.0,1.0,0.0,1.0,1.0
483,1.0,1.0,1.0,1.0,1.0
484,0.0,0.0,1.0,1.0,0.0
485,0.0,0.0,0.0,1.0,0.0
486,0.0,0.0,0.0,0.0,1.0
487,1.0,1.0,0.0,0.0,1.0
488,0.0,1.0,1.0,1.0,1.0
489,0.0,1.0,0.0,1.0,1.0
490,0.0,0.0,0.0,0.0,0.0
491,0.0,0.0,0.0,0.0,1.0
492,0.0,0.0,1.0,1.0,1.0
493,0.0,0.0,0.0,1.0,1.0
494,0.0,0.0,1.0,0.0,0.0
495,0.0,1.0,1.0,1.0,1.0
496,0.0,1.0,1.0,1.0,1.0
497,0.0,1.0,1.0,0.0,1.0
498,0.0,0.0,1.0,1.0,1.0
499,0.0,0.0,1.0,1.0,1.0
500,0.0,0.0,1.0,1.0,1.0
501,0.0,0.0,1.0,1.0,1.0
502,0.0,0.0,1.0,0.0,1.0
503,0.0,0.0,0.0,1.0,1.0
504,0.0,1.0,1.0,1.0,1.0
505,0.0,1.0,0.0,0.0,0.0
506,0.0,1.0,1.0,1.0,0.0
507,0.0,1.0,1.0,1.0,1.0
508,0.0,0.0,1.0,1.0,1.0
509,0.0,0.0,1.0,1.0,1.0
510,0.0,0.0,0.0,1.0,1.0
511,0.0,0.0,1.0,1.0,1.0
512,1.0,1.0,1.0,1.0,1.0
513,1.0,1.0,1.0,1.0,1.0
514,0.0,0.0,1.0,0.0,1.0
515,0.0,0.0,1.0,0.0,1.0
516,0.0,1.0,1.0,1.0,1.0
517,0.0,1.0,1.0,1.0,1.0
518,0.0,0.0,1.0,1.0,1.0
519,0.0,1.0,1.0,1.0,1.0
520,0.0,1.0,1.0,1.0,1.0
521,0.0,0.0,1.0,1.0,1.0
522,1.0,1.0,1.0,1.0,1.0
523,0.0,0.0,1.0,1.0,1.0
524,0.0,1.0,0.0,0.0,1.0
525,0.0,0.0,0.0,0.0,0.0
526,0.0,0.0,1.0,1.0,1.0
527,0.0,0.0,0.0,0.0,1.0
528,0.0,1.0,0.0,1.0,1.0
529,0.0,0.0,1.0,1.0,1.0
530,0.0,0.0,0.0,0.0,0.0
531,0.0,0.0,0.0,1.0,1.0
532,1.0,1.0,0.0,1.0,1.0
533,0.0,0.0,1.0,1.0,1.0
534,0.0,0.0,0.0,0.0,0.0
535,0.0,0.0,1.0,1.0,1.0
536,1.0,1.0,1.0,1.0,1.0
537,0.0,1.0,1.0,1.0,1.0
538,1.0,1.0,0.0,1.0,1.0
539,1.0,0.0,0.0,1.0,1.0
540,0.0,1.0,0.0,0.0,1.0
541,1.0,1.0,1.0,1.0,1.0
542,0.0,0.0,0.0,0.0,0.0
543,0.0,1.0,1.0,1.0,1.0
544,0.0,1.0,1.0,1.0,1.0
545,1.0,0.0,1.0,1.0,1.0
546,0.0,0.0,0.0,0.0,1.0
547,1.0,0.0,1.0,1.0,1.0
548,0.0,1.0,1.0,1.0,1.0
549,0.0,1.0,1.0,1.0,1.0
550,0.0,0.0,0.0,1.0,0.0
551,0.0,0.0,0.0,0.0,0.0
552,0.0,1.0,1.0,1.0,1.0
553,0.0,0.0,1.0,0.0,1.0
554,0.0,0.0,0.0,1.0,1.0
555,0.0,1.0,0.0,0.0,1.0
556,0.0,1.0,1.0,1.0,1.0
557,1.0,0.0,1.0,1.0,1.0
558,1.0,1.0,1.0,1.0,1.0
559,0.0,1.0,1.0,1.0,1.0
560,0.0,0.0,0.0,1.0,1.0
561,0.0,0.0,1.0,0.0,0.0
562,0.0,0.0,0.0,0.0,1.0
563,0.0,0.0,0.0,0.0,0.0
564,0.0,0.0,0.0,0.0,1.0
565,0.0,1.0,0.0,0.0,0.0
566,0.0,0.0,1.0,1.0,1.0
567,0.0,1.0,1.0,1.0,1.0
568,1.0,1.0,0.0,1.0,1.0
569,0.0,1.0,0.0,0.0,1.0
570,1.0,1.0,1.0,1.0,1.0
571,0.0,0.0,0.0,1.0,1.0
572,1.0,0.0,0.0,1.0,0.0
573,0.0,0.0,0.0,0.0,1.0
574,0.0,0.0,1.0,1.0,1.0
575,0.0,0.0,1.0,1.0,1.0
576,0.0,1.0,1.0,1.0,1.0
577,1.0,0.0,1.0,1.0,0.0
578,0.0,0.0,1.0,1.0,1.0
579,0.0,1.0,1.0,1.0,1.0
580,1.0,1.0,1.0,1.0,1.0
581,0.0,0.0,1.0,0.0,1.0
582,1.0,1.0,1.0,1.0,1.0
583,1.0,0.0,1.0,1.0,1.0
584,0.0,0.0,0.0,0.0,1.0
585,1.0,0.0,0.0,1.0,1.0
586,0.0,0.0,0.0,1.0,0.0
587,0.0,1.0,1.0,0.0,1.0
588,1.0,0.0,1.0,1.0,1.0
589,0.0,0.0,1.0,1.0,0.0
590,0.0,1.0,1.0,1.0,1.0
591,0.0,0.0,0.0,0.0,0.0
592,1.0,1.0,0.0,0.0,1.0
593,0.0,0.0,1.0,0.0,1.0
594,0.0,1.0,1.0,1.0,1.0
595,1.0,0.0,0.0,1.0,0.0
596,1.0,1.0,1.0,1.0,1.0
597,1.0,0.0,1.0,1.0,1.0
598,0.0,0.0,0.0,1.0,1.0
599,0.0,0.0,0.0,0.0,1.0
600,0.0,1.0,1.0,1.0,1.0
601,0.0,0.0,1.0,0.0,1.0
602,0.0,0.0,0.0,1.0,1.0
603,1.0,1.0,1.0,1.0,1.0
604,1.0,1.0,1.0,1.0,1.0
605,0.0,1.0,1.0,1.0,0.0
606,0.0,0.0,0.0,0.0,0.0
607,0.0,1.0,1.0,1.0,0.0
608,0.0,1.0,0.0,1.0,1.0
609,0.0,0.0,1.0,0.0,1.0
610,0.0,0.0,0.0,1.0,1.0
611,1.0,1.0,1.0,1.0,1.0
612,1.0,1.0,1.0,1.0,0.0
613,0.0,0.0,0.0,0.0,1.0
614,1.0,1.0,1.0,1.0,1.0
615,0.0,1.0,0.0,0.0,0.0
616,1.0,0.0,0.0,0.0,0.0
617,0.0,0.0,0.0,0.0,1.0
618,0.0,0.0,1.0,0.0,1.0
619,0.0,0.0,0.0,0.0,1.0
620,0.0,0.0,1.0,1.0,0.0
621,1.0,1.0,1.0,1.0,1.0
622,0.0,0.0,0.0,1.0,0.0
623,1.0,0.0,0.0,1.0,1.0
624,1.0,0.0,1.0,1.0,1.0
625,1.0,1.0,1.0,1.0,1.0
626,0.0,0.0,1.0,0.0,1.0
627,1.0,1.0,1.0,1.0,1.0
628,0.0,0.0,0.0,1.0,0.0
629,0.0,0.0,1.0,1.0,1.0
630,1.0,0.0,1.0,0.0,1.0
631,1.0,0.0,1.0,1.0,1.0
632,1.0,1.0,0.0,1.0,1.0
633,1.0,0.0,1.0,1.0,1.0
634,0.0,1.0,1.0,1.0,1.0
