"","A1","A2","A3","A4","A5"
"ID303",0,0,0,1,1
"ID304",0,0,1,1,1
"ID305",0,0,0,1,1
"ID306",0,0,0,1,1
"ID307",0,0,0,0,1
"ID308",0,0,0,0,1
"ID309",0,0,0,1,0
"ID310",0,0,1,1,1
"ID311",0,0,0,1,1
"ID312",0,0,0,1,1
"ID313",0,1,0,1,1
"ID314",0,0,0,0,1
"ID315",0,1,1,1,1
"ID316",0,0,0,0,1
"ID317",0,0,0,0,1
"ID318",1,1,1,0,1
"ID319",0,0,0,1,1
"ID320",0,0,1,1,0
"ID321",1,0,1,1,1
"ID322",0,0,0,0,1
"ID323",0,0,0,0,1
"ID324",0,0,0,1,1
"ID325",0,0,0,1,1
"ID326",0,1,1,1,0
"ID327",0,0,0,0,0
"ID328",0,0,0,1,1
"ID329",0,0,0,1,1
"ID330",0,0,1,1,1
"ID331",1,1,1,1,1
"ID332",0,0,1,1,1
"ID333",0,0,0,1,0
"ID334",0,0,1,0,0
"ID335",0,1,0,1,1
"ID336",0,0,0,0,1
"ID337",1,0,1,1,1
"ID338",0,0,1,1,1
"ID339",0,0,0,0,1
"ID340",0,0,0,1,0
"ID341",0,0,0,0,0
"ID342",0,0,0,1,1
"ID343",0,0,0,0,1
"ID344",0,1,1,1,1
"ID345",1,1,0,1,1
"ID346",1,1,1,1,1
"ID347",0,0,1,1,1
"ID348",0,0,0,1,1
"ID349",0,0,0,0,1
"ID350",1,0,1,1,1
"ID351",0,0,1,1,1
"ID352",0,0,0,1,1
"ID353",1,0,1,1,1
"ID354",0,1,0,0,1
"ID355",0,0,1,1,1
"ID356",0,1,0,0,1
"ID357",0,1,0,1,1
"ID358",0,0,1,1,1
"ID359",0,1,1,1,1
"ID360",0,1,1,1,1
"ID361",0,0,1,1,1
"ID362",0,1,0,1,0
"ID363",0,0,1,1,1
"ID364",0,1,0,1,1
"ID365",0,0,1,1,0
"ID366",0,0,0,1,1
"ID367",0,0,0,1,0
"ID368",0,1,1,1,1
"ID369",0,0,0,0,1
"ID370",0,1,1,1,1
"ID371",0,1,1,1,1
"ID372",1,0,0,1,1
"ID373",0,0,1,1,1
"ID374",0,0,1,1,1
"ID375",0,1,0,0,1
"ID376",1,0,1,0,1
"ID377",0,0,1,1,1
"ID378",0,1,1,0,1
"ID379",0,0,0,0,1
"ID380",0,0,1,1,1
"ID381",1,0,1,1,1
"ID382",0,0,1,1,1
"ID383",0,0,0,0,0
"ID384",0,0,0,1,1
"ID385",0,0,0,1,1
"ID386",1,1,1,1,1
"ID387",0,1,0,1,1
"ID388",0,0,0,0,1
"ID389",0,1,1,1,1
"ID390",0,0,0,0,1
"ID391",0,0,1,1,1
"ID392",0,0,0,1,1
"ID393",0,0,0,0,1
"ID394",0,0,1,1,1
"ID395",0,0,1,1,1
"ID396",0,1,1,1,1
"ID397",1,1,0,1,1
"ID398",0,0,1,1,1
"ID399",0,0,1,1,1
"ID400",0,0,0,0,1
"ID401",0,1,0,1,1
"ID402",0,0,1,1,1
"ID403",0,0,1,1,1
"ID404",0,1,1,1,1
"ID405",0,0,0,1,0
"ID406",0,1,1,1,1
"ID407",0,0,0,1,1
"ID408",0,0,0,1,1
"ID409",1,1,1,1,1
"ID410",0,0,0,1,1
"ID411",0,0,0,0,1
"ID412",0,0,0,0,0
"ID413",0,0,1,1,1
"ID414",0,0,0,1,1
"ID415",0,0,0,0,1
"ID416",0,0,0,0,1
"ID417",0,1,0,1,0
"ID418",0,0,1,0,1
"ID419",0,1,0,1,1
"ID420",1,0,1,1,0
"ID421",0,1,1,1,1
"ID422",1,1,1,1,1
"ID423",0,0,1,1,1
"ID424",0,0,0,1,1
"ID425",0,1,0,1,1
"ID426",0,0,0,1,1
"ID427",0,0,0,1,1
"ID428",0,0,0,0,0
"ID429",0,1,1,1,1
"ID430",0,0,0,1,1
"ID431",0,0,0,1,1
"ID432",0,0,0,0,1
"ID433",0,1,0,1,1
"ID434",0,1,0,0,1
"ID435",0,0,0,0,1
"ID436",0,0,1,1,1
"ID437",1,1,1,1,1
"ID438",0,0,0,1,1
"ID439",0,1,1,0,1
"ID440",0,0,0,1,1
"ID441",0,0,1,1,1
"ID442",0,1,1,1,0
"ID443",0,0,0,0,0
"ID444",0,0,0,1,0
"ID445",0,0,0,0,1
"ID446",0,0,0,0,1
"ID447",0,0,1,0,1
"ID448",0,0,0,1,1
"ID449",0,0,1,1,1
"ID450",0,1,1,1,1
"ID451",1,0,1,1,1
"ID452",0,1,1,1,0
"ID453",0,0,0,0,0
"ID454",0,0,0,0,1
"ID455",0,0,1,1,1
"ID456",0,1,0,0,1
"ID457",0,0,1,1,1
"ID458",0,1,1,0,1
"ID459",0,0,0,0,1
"ID460",0,0,0,0,1
"ID461",0,0,1,1,1
"ID462",0,0,1,1,1
"ID463",1,0,0,0,1
"ID464",0,1,1,1,1
"ID465",0,1,1,1,1
"ID466",0,0,0,1,1
"ID467",0,1,0,1,1
"ID468",0,0,1,1,1
"ID469",0,0,1,1,1
"ID470",0,0,0,0,0
"ID471",0,0,0,0,0
"ID472",0,0,1,0,1
"ID473",1,1,1,1,0
"ID474",0,1,1,1,1
"ID475",1,0,1,1,1
"ID476",0,1,0,1,1
"ID477",0,0,1,1,1
"ID478",0,0,1,1,1
"ID479",0,1,0,1,1
"ID480",1,1,1,1,1
"ID481",0,0,0,0,1
"ID482",0,1,0,1,1
"ID483",0,0,0,1,1
"ID484",0,0,0,0,0
"ID485",0,1,1,1,1
"ID486",1,0,1,1,1
"ID487",0,1,0,0,1
"ID488",0,0,0,0,0
"ID489",1,0,0,1,1
"ID490",0,0,0,0,1
"ID491",1,1,0,1,1
"ID492",0,0,0,0,1
"ID493",0,0,0,1,1
"ID494",0,0,0,0,1
"ID495",0,1,0,1,1
"ID496",0,0,0,1,1
"ID497",0,1,0,1,1
"ID498",0,0,0,1,0
"ID499",0,0,0,0,1
"ID500",0,0,0,1,0
"ID501",0,0,1,1,1
"ID502",0,1,1,1,1
"ID503",0,0,1,0,1
"ID504",0,0,1,0,1
"ID505",0,1,1,1,1
"ID506",0,1,0,0,0
"ID507",0,1,0,0,1
"ID508",1,1,1,1,0
"ID509",0,1,1,1,1
"ID510",1,1,1,1,1
"ID511",0,0,0,1,1
"ID512",1,1,1,1,1
"ID513",1,1,1,1,1
"ID514",0,1,0,0,1
"ID515",0,0,0,1,1
"ID516",0,0,1,1,1
"ID517",0,0,0,0,1
"ID518",0,0,0,1,1
"ID519",0,0,1,1,1
"ID520",0,0,1,0,0
"ID521",0,0,1,1,1
"ID522",0,0,1,1,1
"ID523",0,0,1,1,0
"ID524",0,0,0,1,1
"ID525",0,1,0,0,1
"ID526",0,1,1,1,1
"ID527",0,0,1,1,1
"ID528",0,1,1,0,1
"ID529",0,0,1,1,1
"ID530",0,1,1,0,1
"ID531",0,0,0,1,1
"ID532",0,0,0,1,1
"ID533",0,1,1,1,1
"ID534",0,0,1,1,1
"ID535",0,0,1,1,1
"ID536",0,0,0,1,1
"ID537",0,0,1,1,1
"ID538",0,1,1,1,1
"ID539",0,0,1,1,1
"ID540",1,0,1,1,1
"ID541",0,1,0,1,1
"ID542",0,0,0,1,0
"ID543",0,1,1,1,1
"ID544",1,1,1,1,1
"ID545",0,1,0,1,1
"ID546",1,0,1,1,1
"ID547",0,0,1,1,0
"ID548",0,0,1,1,1
"ID549",0,0,0,1,1
"ID550",0,0,0,0,1
"ID551",1,1,0,0,1
"ID552",0,0,1,1,1
"ID553",1,1,0,0,1
"ID554",0,0,1,1,1
"ID555",0,0,1,1,1
"ID556",0,1,1,1,1
"ID557",0,1,1,1,1
"ID558",0,1,0,0,1
"ID559",0,0,0,1,1
"ID560",0,0,0,0,0
"ID561",1,0,1,1,1
"ID562",0,0,0,0,1
"ID563",0,1,1,1,1
"ID564",0,0,0,1,1
"ID565",0,1,0,0,1
"ID566",1,0,0,1,1
"ID567",0,0,1,1,1
"ID568",0,1,1,1,1
"ID569",0,1,1,0,1
"ID570",0,1,1,1,1
"ID571",0,0,0,1,1
"ID572",0,0,1,1,1
"ID573",0,1,1,0,1
"ID574",0,0,0,0,0
"ID575",0,0,0,0,1
"ID576",0,0,0,1,0
"ID577",0,1,1,1,1
"ID578",0,1,1,1,1
"ID579",0,1,1,1,1
"ID580",0,0,1,1,1
"ID581",0,0,0,0,1
"ID582",0,0,1,1,1
"ID583",0,0,0,0,1
"ID584",1,0,1,1,1
"ID585",0,1,1,1,1
"ID586",1,0,1,1,1
"ID587",0,1,0,1,1
"ID588",0,0,0,0,1
"ID589",0,0,0,1,1
"ID590",0,0,1,1,1
"ID591",0,0,1,1,0
"ID592",0,0,0,1,0
"ID593",0,0,1,1,1
"ID594",1,1,1,1,1
"ID595",0,0,1,1,1
"ID596",0,0,0,1,1
"ID597",0,1,1,1,1
"ID598",0,1,0,1,1
"ID599",0,0,1,1,1
"ID600",0,0,0,1,1
"ID601",1,1,1,1,1
"ID602",0,1,1,1,1
"ID603",0,0,0,1,1
"ID604",1,0,0,0,1
"ID605",0,1,1,1,1
"ID606",0,1,1,1,1
"ID607",0,0,0,0,0
"ID608",0,0,1,1,1
"ID609",1,0,1,0,1
"ID610",0,0,1,1,1
"ID611",0,1,1,1,1
"ID612",0,0,0,1,1
"ID613",1,0,1,1,1
"ID614",0,0,0,0,0
"ID615",1,1,0,1,1
"ID616",1,0,0,1,1
"ID617",0,1,1,1,1
"ID618",0,1,1,1,1
"ID619",1,1,1,1,1
"ID620",0,1,1,1,1
"ID621",0,1,0,1,1
"ID622",1,0,1,1,1
"ID623",1,0,1,0,1
"ID624",0,0,1,1,1
"ID625",1,1,1,1,1
"ID626",0,0,0,0,1
"ID627",0,1,1,1,1
"ID628",0,0,0,1,1
"ID629",1,0,1,1,1
"ID630",0,1,0,1,0
"ID631",1,0,0,1,1
"ID632",1,1,1,1,0
"ID633",0,0,0,1,1
"ID634",0,0,1,1,1
"ID635",1,0,0,1,1
"ID636",0,0,0,1,0
"ID637",1,0,0,0,0
"ID638",0,0,1,0,1
"ID639",0,1,0,0,1
"ID640",0,0,1,1,1
"ID641",1,1,1,1,1
"ID642",0,1,1,1,0
"ID643",0,0,0,1,1
"ID644",0,0,1,1,1
"ID645",0,0,0,1,1
"ID646",1,1,1,1,1
"ID647",0,0,1,1,1
"ID648",0,1,0,1,1
"ID649",0,0,0,0,0
"ID650",0,0,0,1,0
"ID651",0,0,1,1,1
"ID652",0,0,0,0,1
"ID653",0,0,0,0,1
"ID654",1,0,0,1,1
"ID655",0,0,1,1,1
"ID656",0,0,1,0,0
"ID657",0,0,1,1,1
"ID658",0,0,0,1,1
"ID659",0,1,0,1,1
"ID660",1,0,1,1,0
"ID661",0,0,1,0,1
"ID662",0,0,1,0,1
"ID663",0,1,1,1,1
"ID664",0,0,0,0,1
"ID665",0,1,1,1,1
"ID666",0,1,1,0,1
"ID667",0,0,0,0,1
"ID668",0,0,0,1,1
"ID669",0,0,0,1,1
"ID670",0,1,1,1,1
"ID671",0,0,1,0,0
"ID672",1,1,0,1,1
"ID673",0,1,0,1,1
"ID674",0,1,0,1,1
"ID675",1,0,1,1,1
"ID676",0,1,0,1,1
"ID677",0,0,0,0,1
"ID678",0,0,0,0,1
"ID679",0,1,1,0,1
"ID680",0,0,1,0,1
"ID681",0,0,0,0,1
"ID682",0,0,1,0,1
"ID683",0,1,0,0,0
"ID684",1,1,1,1,1
"ID685",0,0,1,0,1
"ID686",0,0,0,1,1
"ID687",0,0,0,0,1
"ID688",0,0,0,1,1
"ID689",0,0,0,1,1
"ID690",0,0,0,0,1
"ID691",0,0,0,0,1
"ID692",0,0,1,1,1
"ID693",1,0,0,1,1
"ID694",0,0,0,0,1
"ID695",0,0,1,0,1
"ID696",0,1,0,1,1
"ID697",0,0,1,1,1
"ID698",0,0,0,0,1
"ID699",0,0,0,1,0
"ID700",0,0,0,0,1
"ID701",0,1,1,0,0
"ID702",0,1,1,1,1
"ID703",0,0,0,0,1
"ID704",0,1,1,1,1
"ID705",0,0,0,0,1
"ID706",1,0,1,0,1
"ID707",0,0,1,0,1
"ID708",0,0,0,1,0
"ID709",1,0,0,1,1
"ID710",1,0,1,1,1
"ID711",0,0,1,1,1
"ID712",0,0,0,1,0
"ID713",1,0,0,1,0
"ID714",0,0,1,1,1
"ID715",1,1,1,1,1
"ID716",0,0,0,1,1
"ID717",0,0,0,0,0
"ID718",1,0,1,1,1
"ID719",0,0,0,0,1
"ID720",0,0,0,1,1
"ID721",0,0,1,0,1
"ID722",0,0,0,1,1
"ID723",0,0,0,1,0
"ID724",0,1,1,1,1
"ID725",0,0,1,1,1
"ID726",0,0,0,1,1
"ID727",0,1,1,1,1
"ID728",0,0,1,1,1
"ID729",0,0,0,1,1
"ID730",0,0,0,0,1
"ID731",1,0,0,0,1
"ID732",0,0,0,0,0
"ID733",0,0,1,1,1
"ID734",0,0,0,0,0
"ID735",0,1,1,1,1
"ID736",0,0,1,1,1
"ID737",0,1,1,1,1
"ID738",1,0,0,0,0
"ID739",0,0,0,1,1
"ID740",1,0,1,1,1
"ID741",0,1,1,1,1
"ID742",1,0,1,1,1
"ID743",0,0,0,1,1
"ID744",0,1,1,1,1
"ID745",0,0,1,1,1
"ID746",0,1,1,1,1
"ID747",1,0,1,1,1
"ID748",1,1,1,1,1
"ID749",1,0,0,1,1
"ID750",0,0,1,0,0
"ID751",0,0,1,1,1
"ID752",0,0,1,1,1
"ID753",0,0,0,1,1
"ID754",1,0,0,1,1
"ID755",0,1,0,0,0
"ID756",0,0,0,1,1
"ID757",0,1,1,1,1
"ID758",0,1,1,1,1
"ID759",0,1,0,1,0
"ID760",0,0,1,1,1
"ID761",0,1,0,1,1
"ID762",0,0,0,0,1
"ID763",0,0,0,0,1
"ID764",0,0,0,0,1
"ID765",0,0,1,1,1
"ID766",0,0,1,1,1
"ID767",1,1,1,0,1
"ID768",0,0,0,0,0
"ID769",0,0,0,1,1
"ID770",0,0,1,0,1
"ID771",0,0,1,1,1
"ID772",0,0,1,1,0
"ID773",0,0,0,1,0
"ID774",0,0,0,1,1
"ID775",0,0,1,1,0
"ID776",0,0,1,1,1
"ID777",0,0,0,0,0
"ID778",0,1,0,1,1
"ID779",0,0,0,0,1
"ID780",1,1,1,1,1
"ID781",0,0,1,0,1
"ID782",0,0,0,1,1
"ID783",0,1,1,1,1
"ID784",0,1,0,1,1
"ID785",0,0,0,1,1
"ID786",0,0,0,1,1
"ID787",1,0,1,1,1
"ID788",0,1,1,0,1
"ID789",0,0,0,1,1
"ID790",0,1,0,0,1
"ID791",0,1,0,0,0
"ID792",0,1,0,1,1
"ID793",1,0,0,1,1
"ID794",0,0,0,1,1
"ID795",0,1,1,1,0
"ID796",0,0,0,1,1
"ID797",0,1,0,1,1
"ID798",1,0,0,1,1
"ID799",0,0,0,1,1
"ID800",1,1,1,1,1
"ID801",0,0,1,1,0
"ID802",0,0,0,1,1
"ID803",0,0,0,1,1
"ID804",0,1,1,1,1
"ID805",0,0,1,1,1
"ID806",0,0,0,0,1
"ID807",0,0,1,1,1
"ID808",0,0,0,1,1
"ID809",0,0,1,1,1
"ID810",0,0,1,1,1
"ID811",0,0,0,1,1
"ID812",0,1,1,0,1
"ID813",0,0,1,1,1
"ID814",1,1,1,1,1
"ID815",1,0,0,1,1
"ID816",0,0,0,0,1
"ID817",0,1,0,0,1
"ID818",0,0,0,1,1
"ID819",0,1,1,1,1
"ID820",0,0,1,1,1
"ID821",0,0,1,1,1
"ID822",0,0,1,0,0
"ID823",0,0,0,0,0
"ID824",0,0,0,1,0
"ID825",0,1,0,0,1
"ID826",0,0,0,0,0
"ID827",0,0,1,1,1
"ID828",0,0,0,1,1
"ID829",0,0,1,1,1
"ID830",1,0,1,1,1
"ID831",0,0,0,1,1
"ID832",0,0,0,1,1
"ID833",1,0,0,0,1
"ID834",0,1,0,1,1
"ID835",1,0,0,1,1
"ID836",0,1,1,1,1
"ID837",0,0,0,0,1
"ID838",0,1,1,0,1
"ID839",0,0,0,1,1
"ID840",1,0,0,1,1
"ID841",0,1,1,0,0
"ID842",0,0,0,0,0
"ID843",0,0,0,0,1
"ID844",0,0,0,1,1
"ID845",1,1,1,0,0
"ID846",0,0,1,1,1
"ID847",0,0,1,1,1
"ID848",0,0,0,0,1
"ID849",0,0,1,1,1
"ID850",0,0,1,0,1
"ID851",0,1,1,1,1
"ID852",0,1,0,1,1
"ID853",0,0,1,1,1
"ID854",0,0,0,1,0
"ID855",0,1,1,1,1
"ID856",0,0,0,1,1
"ID857",0,0,1,1,1
"ID858",0,0,0,0,1
"ID859",1,0,1,1,1
"ID860",0,0,0,1,1
"ID861",0,0,0,0,0
"ID862",1,0,0,1,1
"ID863",0,0,0,1,0
"ID864",0,1,1,1,0
"ID865",0,0,0,1,1
"ID866",0,0,1,1,1
"ID867",0,0,0,1,1
"ID868",0,1,1,0,1
"ID869",0,1,0,1,1
"ID870",1,1,1,1,1
"ID871",0,0,1,1,0
"ID872",1,0,1,1,1
"ID873",0,0,1,1,1
"ID874",1,0,1,1,1
"ID875",1,0,1,1,0
"ID876",0,0,0,1,1
"ID877",0,1,1,1,1
"ID878",0,1,1,1,0
"ID879",0,0,0,1,1
"ID880",0,1,1,1,1
"ID881",1,1,1,1,1
"ID882",0,0,0,0,1
"ID883",0,0,0,1,1
"ID884",0,0,0,1,1
"ID885",0,0,1,0,1
"ID886",0,0,0,0,1
"ID887",0,1,0,1,0
"ID888",0,0,1,1,1
"ID889",1,1,0,1,1
"ID890",0,0,1,0,1
"ID891",0,1,1,1,1
"ID892",0,1,1,1,1
"ID893",0,0,1,1,1
"ID894",0,0,0,1,1
"ID895",1,0,0,1,1
"ID896",1,0,0,1,1
"ID897",0,0,1,1,1
"ID898",0,0,1,0,0
"ID899",0,1,0,1,1
"ID900",0,1,0,1,1
"ID901",0,0,1,1,1
"ID902",0,0,0,1,1
"ID903",0,1,1,1,1
"ID904",1,0,0,1,1
"ID905",0,0,1,1,1
"ID906",0,0,0,0,0
"ID907",0,0,0,1,1
"ID908",0,0,0,0,0
"ID909",0,1,0,0,0
"ID910",0,0,0,1,1
"ID911",0,0,1,1,0
"ID912",1,1,0,1,1
"ID913",0,1,0,1,0
"ID914",0,1,0,0,1
"ID915",0,1,1,1,1
"ID916",0,0,1,1,0
"ID917",0,0,1,1,1
"ID918",0,0,0,0,1
"ID919",1,1,1,1,1
"ID920",0,0,1,1,1
"ID921",0,0,1,1,1
"ID922",1,0,0,0,1
"ID923",1,0,1,0,1
"ID924",0,1,1,1,1
"ID925",1,1,1,1,1
"ID926",0,0,1,0,0
"ID927",0,0,0,1,1
"ID928",0,1,0,0,1
"ID929",1,1,1,1,1
"ID930",0,0,0,1,1
