"","A1","A2","A3"
"ID246",0,0,1
"ID247",0,1,1
"ID248",0,1,1
"ID249",1,1,1
"ID250",0,1,1
"ID251",0,0,1
"ID252",0,1,1
"ID253",0,0,1
"ID254",0,0,1
"ID255",0,1,1
"ID256",0,0,1
"ID257",0,1,1
"ID258",0,1,1
"ID259",0,0,1
"ID260",0,0,1
"ID261",0,0,0
"ID262",0,0,0
"ID263",0,0,1
"ID264",0,0,1
"ID265",1,1,1
"ID266",0,0,1
"ID267",0,0,1
"ID268",0,1,1
"ID269",0,1,1
"ID270",0,1,1
"ID271",0,0,1
"ID272",0,1,0
"ID273",0,1,0
"ID274",1,1,1
"ID275",0,1,1
"ID276",0,0,1
"ID277",0,0,0
"ID278",0,1,0
"ID279",0,1,0
"ID280",0,1,1
"ID281",0,1,0
"ID282",0,0,0
"ID283",0,1,1
"ID284",1,1,1
"ID285",0,1,1
"ID286",0,0,1
"ID287",0,0,1
"ID288",0,0,0
"ID289",0,1,1
"ID290",0,0,1
"ID291",1,1,1
"ID292",0,0,1
"ID293",0,0,1
"ID294",0,1,1
"ID295",0,0,1
"ID296",0,0,1
"ID297",0,0,1
"ID298",1,1,1
"ID299",1,0,0
"ID300",0,0,1
"ID301",0,0,1
"ID302",0,1,1
"ID303",0,0,1
"ID304",0,0,1
"ID305",0,0,1
"ID306",0,1,1
"ID307",0,0,1
"ID308",0,1,1
"ID309",0,1,1
"ID310",0,1,1
"ID311",0,0,0
"ID312",1,1,1
"ID313",0,0,1
"ID314",0,0,1
"ID315",0,1,1
"ID316",0,1,1
"ID317",1,0,1
"ID318",0,1,1
"ID319",0,0,0
"ID320",0,0,1
"ID321",0,0,1
"ID322",0,0,1
"ID323",0,1,1
"ID324",1,1,1
"ID325",0,1,1
"ID326",0,0,1
"ID327",0,1,1
"ID328",0,0,1
"ID329",0,0,1
"ID330",0,0,1
"ID331",0,1,1
"ID332",0,0,1
"ID333",0,0,1
"ID334",0,1,1
"ID335",0,1,1
"ID336",1,0,1
"ID337",0,1,1
"ID338",0,1,1
"ID339",0,1,1
"ID340",1,1,1
"ID341",0,1,0
"ID342",0,0,1
"ID343",1,0,1
"ID344",0,0,1
"ID345",0,1,1
"ID346",0,0,1
"ID347",0,1,0
"ID348",0,1,1
"ID349",0,1,1
"ID350",0,0,0
"ID351",0,0,0
"ID352",1,1,1
"ID353",0,0,1
"ID354",0,1,0
"ID355",0,0,1
"ID356",1,1,1
"ID357",0,0,1
"ID358",0,1,1
"ID359",0,0,0
"ID360",0,1,1
"ID361",0,0,1
"ID362",0,1,1
"ID363",0,1,1
"ID364",0,0,1
"ID365",0,0,1
"ID366",0,1,1
"ID367",0,1,1
"ID368",0,0,1
"ID369",0,0,1
"ID370",0,0,1
"ID371",0,0,1
"ID372",0,1,1
"ID373",0,1,1
"ID374",0,0,1
"ID375",0,0,1
"ID376",0,1,1
"ID377",0,1,1
"ID378",0,0,0
"ID379",0,1,1
"ID380",0,0,1
"ID381",1,1,1
"ID382",0,1,1
"ID383",0,0,0
"ID384",0,0,1
"ID385",0,0,1
"ID386",0,0,1
"ID387",0,0,1
"ID388",0,0,1
"ID389",0,0,1
"ID390",0,1,1
"ID391",0,0,1
"ID392",0,1,1
"ID393",0,1,1
"ID394",0,1,0
"ID395",0,1,1
"ID396",0,0,1
"ID397",0,1,1
"ID398",0,0,0
"ID399",1,0,1
"ID400",0,0,1
"ID401",0,1,1
"ID402",1,1,1
"ID403",0,1,1
"ID404",0,1,1
"ID405",0,1,1
"ID406",0,1,1
"ID407",0,1,1
"ID408",0,0,0
"ID409",0,1,1
"ID410",0,0,1
"ID411",0,0,1
"ID412",0,0,1
"ID413",0,0,1
"ID414",0,1,1
"ID415",0,0,1
"ID416",1,1,0
"ID417",0,0,0
"ID418",0,1,1
"ID419",0,0,1
"ID420",0,1,1
"ID421",0,1,0
"ID422",0,0,0
"ID423",0,0,1
"ID424",0,0,0
"ID425",1,1,1
"ID426",0,1,1
"ID427",0,1,1
"ID428",0,1,1
"ID429",1,0,1
"ID430",0,0,1
"ID431",0,0,1
"ID432",0,1,1
"ID433",0,1,1
"ID434",0,1,0
"ID435",0,0,1
"ID436",0,1,1
"ID437",0,0,1
"ID438",0,1,1
"ID439",0,1,1
"ID440",0,0,1
"ID441",0,0,1
"ID442",0,1,1
"ID443",0,0,0
"ID444",0,0,1
"ID445",0,0,1
"ID446",0,1,0
"ID447",0,0,1
"ID448",0,0,0
"ID449",0,0,0
"ID450",1,1,1
"ID451",0,0,1
"ID452",0,1,1
"ID453",0,1,1
"ID454",0,0,1
"ID455",0,0,0
"ID456",0,1,1
"ID457",0,0,1
"ID458",0,1,1
"ID459",0,0,0
"ID460",0,1,1
"ID461",0,1,1
"ID462",0,1,1
"ID463",0,0,1
"ID464",0,0,1
"ID465",0,0,1
"ID466",0,1,1
"ID467",0,0,1
"ID468",0,0,1
"ID469",0,1,1
"ID470",0,0,0
"ID471",1,0,1
"ID472",0,0,1
"ID473",0,0,1
"ID474",0,0,1
"ID475",0,1,1
"ID476",0,0,1
"ID477",0,1,1
"ID478",0,0,1
"ID479",1,1,1
"ID480",0,0,1
"ID481",1,1,1
"ID482",0,0,1
"ID483",0,0,1
"ID484",0,0,1
"ID485",0,0,1
"ID486",0,0,1
"ID487",1,0,1
"ID488",0,0,1
"ID489",0,0,1
"ID490",0,1,1
"ID491",0,0,1
"ID492",0,1,0
"ID493",1,1,1
"ID494",1,0,1
"ID495",0,1,1
"ID496",0,0,1
"ID497",0,1,1
"ID498",0,1,1
"ID499",0,1,1
"ID500",0,0,1
"ID501",0,0,1
"ID502",0,1,1
"ID503",1,1,1
"ID504",0,0,0
"ID505",0,0,1
"ID506",0,0,1
"ID507",0,0,1
"ID508",0,1,1
"ID509",1,1,1
"ID510",0,0,1
"ID511",0,1,1
"ID512",0,1,1
"ID513",0,0,1
"ID514",0,0,1
"ID515",0,1,1
"ID516",1,0,1
"ID517",0,0,1
"ID518",0,0,0
"ID519",0,0,1
"ID520",0,1,1
"ID521",1,1,1
"ID522",0,0,0
"ID523",0,1,1
"ID524",0,0,1
"ID525",0,1,1
"ID526",0,1,1
"ID527",0,0,1
"ID528",0,0,1
"ID529",0,1,1
"ID530",1,1,1
"ID531",0,1,1
"ID532",0,0,1
"ID533",0,0,0
"ID534",1,1,1
"ID535",0,0,1
"ID536",0,0,1
"ID537",0,1,1
"ID538",0,1,1
"ID539",0,1,1
"ID540",1,1,1
"ID541",1,1,1
"ID542",1,0,1
"ID543",0,1,1
"ID544",0,1,1
"ID545",0,1,1
"ID546",0,0,1
"ID547",1,0,1
"ID548",1,1,0
"ID549",0,0,0
"ID550",0,1,1
"ID551",0,1,1
"ID552",0,0,1
"ID553",0,0,1
"ID554",0,0,1
"ID555",0,0,0
"ID556",1,1,1
"ID557",0,0,1
"ID558",0,1,0
"ID559",0,0,1
"ID560",1,0,1
"ID561",0,1,0
"ID562",0,0,1
"ID563",0,0,0
"ID564",0,0,1
"ID565",0,1,1
"ID566",0,1,1
"ID567",0,0,1
"ID568",0,1,1
"ID569",0,0,1
"ID570",0,0,0
"ID571",0,1,1
"ID572",0,0,1
"ID573",0,1,1
"ID574",1,0,1
"ID575",0,0,0
"ID576",0,0,1
"ID577",0,0,1
"ID578",0,1,1
"ID579",0,0,1
"ID580",0,1,1
"ID581",0,0,0
"ID582",0,0,1
"ID583",0,0,1
"ID584",0,0,1
"ID585",0,0,1
"ID586",0,0,0
"ID587",0,1,1
"ID588",0,1,1
"ID589",0,1,1
"ID590",0,1,1
"ID591",0,1,1
"ID592",0,0,1
"ID593",0,1,1
"ID594",0,0,1
"ID595",1,0,1
"ID596",0,0,1
"ID597",0,0,1
"ID598",0,0,1
"ID599",0,0,1
"ID600",0,1,1
"ID601",0,1,0
"ID602",0,0,1
"ID603",0,1,1
"ID604",0,1,1
"ID605",0,1,1
"ID606",0,0,1
"ID607",0,1,1
"ID608",0,1,1
"ID609",1,1,1
"ID610",0,0,1
"ID611",0,1,1
"ID612",0,0,1
"ID613",0,1,1
"ID614",0,1,1
"ID615",0,1,1
"ID616",0,0,1
"ID617",0,1,1
"ID618",0,1,1
"ID619",0,0,1
"ID620",1,0,1
"ID621",0,1,0
"ID622",0,1,0
"ID623",0,0,1
"ID624",0,1,1
"ID625",0,0,1
"ID626",0,0,0
"ID627",0,0,1
"ID628",1,0,1
"ID629",0,0,1
"ID630",0,0,1
"ID631",0,1,1
"ID632",0,0,1
"ID633",0,0,0
"ID634",1,1,1
"ID635",0,0,1
"ID636",0,0,1
"ID637",0,0,0
"ID638",0,0,1
"ID639",0,0,0
"ID640",0,0,1
"ID641",0,1,1
"ID642",0,0,1
"ID643",0,1,1
"ID644",0,1,1
"ID645",0,1,0
"ID646",0,1,1
"ID647",0,0,1
"ID648",0,0,1
"ID649",0,1,1
"ID650",0,0,1
"ID651",0,1,1
"ID652",0,0,1
"ID653",0,0,1
"ID654",0,1,1
"ID655",0,0,0
"ID656",0,1,1
"ID657",0,0,1
"ID658",0,1,0
"ID659",0,1,1
"ID660",0,1,1
"ID661",0,0,1
"ID662",1,0,1
"ID663",0,1,1
"ID664",1,0,1
"ID665",0,1,1
"ID666",0,0,1
"ID667",0,1,0
"ID668",0,1,1
"ID669",0,1,1
"ID670",0,1,1
"ID671",0,0,1
"ID672",0,0,1
"ID673",1,1,1
"ID674",0,0,1
"ID675",0,0,1
"ID676",0,0,0
"ID677",0,0,1
"ID678",0,0,1
"ID679",0,1,1
"ID680",0,0,0
"ID681",1,0,0
"ID682",1,0,1
"ID683",0,1,1
"ID684",0,0,1
"ID685",0,0,1
"ID686",0,1,1
"ID687",0,1,0
"ID688",1,1,1
"ID689",0,1,1
"ID690",0,0,0
"ID691",0,1,1
"ID692",0,1,1
"ID693",0,0,1
"ID694",0,0,1
"ID695",0,1,1
"ID696",1,0,1
"ID697",0,1,1
"ID698",0,0,1
"ID699",0,1,0
"ID700",0,0,0
"ID701",1,0,0
"ID702",0,0,1
"ID703",1,1,0
"ID704",0,1,1
"ID705",1,0,1
"ID706",0,0,1
"ID707",0,1,0
"ID708",0,1,1
"ID709",1,0,1
"ID710",1,0,1
"ID711",0,0,1
"ID712",0,1,1
"ID713",0,1,0
"ID714",0,1,1
"ID715",0,1,1
"ID716",0,0,1
"ID717",1,0,1
"ID718",0,1,1
"ID719",0,0,1
"ID720",0,0,1
"ID721",0,1,1
"ID722",0,1,1
"ID723",0,1,1
"ID724",0,0,1
"ID725",0,0,1
"ID726",0,0,1
"ID727",0,1,1
"ID728",1,1,1
"ID729",0,0,1
"ID730",0,1,1
"ID731",0,0,1
"ID732",0,1,1
"ID733",0,0,0
"ID734",0,1,1
"ID735",0,0,0
"ID736",0,1,1
"ID737",0,0,1
"ID738",0,0,1
"ID739",0,0,1
"ID740",1,0,1
"ID741",0,0,1
"ID742",0,0,1
"ID743",0,0,1
"ID744",0,1,1
"ID745",1,1,1
"ID746",0,0,1
"ID747",0,1,1
"ID748",0,1,1
"ID749",0,0,1
"ID750",0,0,1
"ID751",0,1,1
"ID752",0,0,1
"ID753",0,1,1
"ID754",0,0,1
"ID755",0,0,1
"ID756",0,0,0
"ID757",0,1,1
"ID758",0,1,1
"ID759",0,1,1
"ID760",0,1,1
"ID761",0,0,0
"ID762",1,1,1
"ID763",0,0,1
"ID764",1,0,1
"ID765",0,0,1
"ID766",0,1,1
"ID767",1,0,1
"ID768",0,1,1
"ID769",0,1,0
"ID770",0,0,1
"ID771",0,0,1
"ID772",0,0,1
"ID773",0,0,1
"ID774",0,1,1
"ID775",1,0,1
"ID776",1,0,1
"ID777",0,0,1
"ID778",0,1,1
"ID779",0,0,1
"ID780",0,0,1
"ID781",0,0,1
"ID782",0,0,1
"ID783",1,1,1
"ID784",0,0,1
"ID785",0,0,1
"ID786",0,0,1
"ID787",0,1,1
"ID788",0,0,1
"ID789",1,0,1
"ID790",0,0,1
"ID791",0,0,1
"ID792",0,1,1
"ID793",1,1,1
"ID794",0,0,1
"ID795",0,1,1
"ID796",1,0,1
"ID797",0,0,1
"ID798",0,0,1
"ID799",0,1,1
"ID800",0,0,1
"ID801",0,0,0
"ID802",0,0,1
"ID803",1,1,1
"ID804",1,0,1
"ID805",0,1,1
"ID806",0,1,1
"ID807",0,0,1
"ID808",1,1,0
"ID809",0,0,1
"ID810",1,1,1
"ID811",0,0,1
"ID812",1,1,1
"ID813",0,0,0
"ID814",0,1,1
"ID815",0,0,1
"ID816",0,1,1
"ID817",0,1,1
"ID818",0,1,1
"ID819",1,0,1
"ID820",0,0,1
"ID821",0,0,1
"ID822",0,1,1
"ID823",0,0,1
"ID824",0,1,1
"ID825",0,0,1
"ID826",0,0,1
"ID827",0,1,1
"ID828",0,1,1
"ID829",0,0,1
"ID830",0,1,0
"ID831",1,1,1
"ID832",0,0,0
"ID833",0,0,1
"ID834",1,0,1
"ID835",0,0,1
"ID836",0,1,1
"ID837",0,1,1
"ID838",0,0,0
"ID839",0,1,1
"ID840",0,1,1
"ID841",1,1,1
"ID842",1,1,1
"ID843",0,1,1
"ID844",0,1,1
"ID845",1,0,1
"ID846",1,0,1
"ID847",0,0,1
"ID848",0,1,1
"ID849",0,0,1
"ID850",0,1,1
"ID851",1,0,1
"ID852",1,0,1
"ID853",0,1,1
"ID854",0,1,1
"ID855",0,0,1
"ID856",0,1,1
"ID857",1,1,1
"ID858",0,0,0
"ID859",1,0,1
"ID860",0,0,1
"ID861",1,1,1
"ID862",0,0,1
"ID863",0,0,1
"ID864",0,0,1
"ID865",0,0,1
"ID866",1,1,1
"ID867",0,0,1
"ID868",0,0,1
"ID869",0,0,1
"ID870",0,1,0
"ID871",0,1,0
"ID872",1,1,1
"ID873",0,1,0
"ID874",0,0,0
"ID875",0,0,1
"ID876",0,0,1
"ID877",0,1,1
"ID878",0,1,1
"ID879",0,0,1
"ID880",1,0,1
"ID881",0,1,1
"ID882",0,0,1
"ID883",0,0,1
"ID884",1,1,1
"ID885",0,1,0
"ID886",0,1,1
"ID887",0,1,1
"ID888",0,0,1
"ID889",0,0,1
"ID890",0,1,1
"ID891",0,1,0
"ID892",0,0,1
"ID893",0,0,1
"ID894",0,0,0
"ID895",0,1,1
"ID896",1,0,1
"ID897",0,1,1
"ID898",0,1,1
"ID899",0,1,1
"ID900",0,1,1
"ID901",0,1,0
"ID902",1,1,1
"ID903",0,0,1
"ID904",0,1,1
"ID905",0,0,0
"ID906",0,0,0
"ID907",0,0,0
"ID908",0,1,0
"ID909",0,0,1
"ID910",1,0,1
"ID911",0,1,1
"ID912",0,0,1
"ID913",1,0,1
"ID914",0,1,1
"ID915",0,1,1
"ID916",0,0,1
"ID917",0,1,1
"ID918",0,0,1
"ID919",0,1,1
"ID920",0,0,1
"ID921",1,0,1
"ID922",0,1,1
"ID923",1,0,1
"ID924",0,1,1
"ID925",1,1,1
"ID926",0,1,0
"ID927",1,0,1
"ID928",0,0,1
"ID929",0,1,1
"ID930",0,0,1
"ID931",0,1,1
"ID932",0,1,0
"ID933",0,0,1
"ID934",0,1,1
"ID935",0,0,1
"ID936",0,1,1
"ID937",1,1,1
"ID938",0,0,0
"ID939",0,1,0
"ID940",0,1,1
"ID941",0,1,0
"ID942",0,1,1
"ID943",1,1,1
"ID944",0,1,1
"ID945",0,1,1
"ID946",0,1,0
"ID947",0,0,1
"ID948",0,1,0
"ID949",0,0,0
"ID950",1,1,1
"ID951",0,0,0
"ID952",1,1,1
"ID953",0,1,1
"ID954",0,0,1
"ID955",0,0,1
"ID956",0,1,1
"ID957",0,1,1
"ID958",0,1,1
"ID959",0,1,1
"ID960",0,0,1
"ID961",0,1,1
"ID962",0,1,1
"ID963",1,0,1
"ID964",1,0,0
"ID965",0,1,0
"ID966",0,1,1
"ID967",0,1,1
"ID968",0,0,1
"ID969",0,1,1
"ID970",0,1,1
"ID971",0,0,0
"ID972",0,1,0
"ID973",0,1,1
"ID974",1,1,0
"ID975",0,1,1
"ID976",1,1,0
"ID977",0,1,1
"ID978",0,1,1
"ID979",1,0,1
"ID980",0,0,0
"ID981",0,1,0
"ID982",0,1,1
"ID983",0,0,1
"ID984",0,1,1
"ID985",0,0,1
"ID986",0,0,1
"ID987",0,1,1
"ID988",0,1,1
"ID989",0,1,1
"ID990",0,0,0
"ID991",0,1,1
"ID992",0,1,0
"ID993",1,1,1
"ID994",0,0,1
"ID995",0,1,1
"ID996",0,0,0
"ID997",0,0,1
"ID998",0,0,1
"ID999",0,0,1
"ID1000",0,0,1
