"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID80",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
"ID81",0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
"ID82",1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1
"ID83",1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1
"ID84",0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0
"ID85",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ID86",1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"ID87",0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0
"ID88",0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
"ID89",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
"ID90",0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1
"ID91",1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0
"ID92",0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0
"ID93",0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
"ID94",1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1
"ID95",1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
"ID96",1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
"ID97",0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1
"ID98",0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0
"ID99",1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0
"ID100",1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0
"ID101",1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0
"ID102",0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
"ID103",1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1
"ID104",1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"ID105",0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0
"ID106",0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
"ID107",1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"ID108",0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1
"ID109",1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0
"ID110",0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0
"ID111",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1
"ID112",0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0
"ID113",0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0
"ID114",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
"ID115",1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
"ID116",1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0
"ID117",0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1
"ID118",1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0
"ID119",1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0
"ID120",0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1
"ID121",0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0
"ID122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID123",0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
"ID124",0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0
"ID125",0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"ID126",0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0
"ID127",0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0
"ID128",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
"ID129",0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0
"ID130",0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0
"ID131",1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0
"ID132",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"ID133",1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"ID134",1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1
"ID135",0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0
"ID136",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"ID137",0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0
"ID138",0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1
"ID139",0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1
"ID140",0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0
"ID141",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
"ID142",0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
"ID143",0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1
"ID144",1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"ID145",0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
"ID146",0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0
"ID147",0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
"ID148",1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1
"ID149",0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1
"ID150",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"ID151",0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1
"ID152",0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0
"ID153",0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1
"ID154",0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1
"ID155",0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0
"ID156",1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"ID157",0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
"ID158",0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0
"ID159",0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0
"ID160",0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0
"ID161",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
"ID162",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"ID163",0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0
"ID164",0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
"ID165",0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0
"ID166",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"ID167",1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1
"ID168",1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0
"ID169",0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0
"ID170",0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0
"ID171",1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0
"ID172",0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
"ID173",0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
"ID174",0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
"ID175",0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
"ID176",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ID177",0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
"ID178",1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
"ID179",0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0
"ID180",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"ID181",1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0
"ID182",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
"ID183",0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0
"ID184",0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
"ID185",0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
"ID186",1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
"ID187",0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0
"ID188",0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"ID189",0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0
"ID190",0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
"ID191",0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"ID192",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0
"ID193",1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0
"ID194",0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
"ID195",0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0
"ID196",1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1
"ID197",0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1
"ID198",0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0
"ID199",0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0
"ID200",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
"ID201",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
"ID202",0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1
"ID203",1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0
"ID204",1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1
"ID205",0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0
"ID206",0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1
"ID207",0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0
"ID208",0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0
"ID209",0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1
"ID210",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"ID211",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
"ID212",0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"ID213",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"ID214",0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0
"ID215",0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0
"ID216",1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0
"ID217",1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1
"ID218",0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0
"ID219",1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0
"ID220",0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
"ID221",0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0
"ID222",1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"ID223",0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1
"ID224",0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
"ID225",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"ID226",1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"ID227",1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1
"ID228",1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
"ID229",1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0
"ID230",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"ID231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ID232",0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0
"ID233",0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0
"ID234",1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"ID235",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"ID236",0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0
"ID237",0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0
"ID238",0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0
"ID239",0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0
"ID240",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"ID241",1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0
"ID242",0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0
"ID243",1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1
"ID244",1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0
"ID245",0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0
"ID246",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"ID247",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"ID248",1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1
"ID249",0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1
"ID250",0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
"ID251",1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1
"ID252",0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1
"ID253",0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0
"ID254",1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0
"ID255",0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1
"ID256",0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0
"ID257",1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1
"ID258",1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0
"ID259",1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1
"ID260",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"ID261",0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"ID262",1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"ID263",0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0
"ID264",1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0
"ID265",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"ID266",0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
"ID267",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0
"ID268",0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0
"ID269",0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
"ID270",1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
"ID271",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"ID272",1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1
"ID273",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0
"ID274",0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1
"ID275",1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1
"ID276",0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
"ID277",0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0
"ID278",0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0
"ID279",1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1
"ID280",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"ID281",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"ID282",0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0
"ID283",0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0
"ID284",0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0
"ID285",0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"ID286",0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1
"ID287",0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0
"ID288",0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
"ID289",0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0
"ID290",0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1
"ID291",0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0
"ID292",1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0
"ID293",1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
"ID294",0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0
"ID295",0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1
"ID296",1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1
"ID297",0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"ID298",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"ID299",1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0
"ID300",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"ID301",0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1
"ID302",1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1
"ID303",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
"ID304",0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0
"ID305",0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0
"ID306",0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"ID307",0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0
