"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
"ID44",0,1,1,1,1,1,0,1,1,0
"ID45",1,1,1,0,1,1,1,1,1,1
"ID46",0,1,0,0,1,1,0,1,1,1
"ID47",0,1,1,1,1,1,0,1,1,1
"ID48",1,0,1,0,1,1,1,0,0,1
"ID49",1,1,1,0,1,1,1,1,1,1
"ID50",1,1,1,0,1,1,1,1,1,0
"ID51",0,1,1,0,0,0,0,1,1,1
"ID52",0,0,1,0,1,0,0,0,0,0
"ID53",0,1,0,1,1,0,0,1,1,1
"ID54",0,1,1,0,1,0,0,1,1,1
"ID55",0,0,0,0,1,0,0,0,0,0
"ID56",1,1,0,0,1,1,1,1,1,1
"ID57",0,1,1,0,1,1,1,1,1,1
"ID58",1,1,1,1,1,1,1,1,1,1
"ID59",1,0,0,0,0,0,1,0,0,1
"ID60",0,1,1,1,1,0,0,1,1,1
"ID61",1,0,0,0,0,0,1,0,0,0
"ID62",0,1,0,0,1,0,0,1,1,1
"ID63",0,1,1,1,1,0,0,1,1,1
"ID64",0,1,1,1,0,1,0,0,1,1
"ID65",0,1,0,0,1,1,0,1,1,1
"ID66",0,0,1,1,0,0,0,0,0,0
"ID67",0,0,1,1,1,0,0,0,0,0
"ID68",0,0,0,1,0,0,0,0,0,0
"ID69",0,1,1,0,1,1,0,1,1,1
"ID70",0,1,1,1,1,1,0,0,1,0
"ID71",0,1,1,1,1,1,0,0,0,1
"ID72",0,0,0,0,1,0,0,0,0,1
"ID73",0,0,1,0,1,0,0,1,0,1
"ID74",0,0,0,1,1,0,0,0,0,1
"ID75",1,0,1,1,0,1,1,0,0,1
"ID76",1,1,1,1,1,1,1,1,1,1
"ID77",1,0,1,0,0,0,1,0,1,1
"ID78",1,1,1,1,0,1,1,1,1,1
"ID79",0,1,0,1,1,1,1,0,1,1
"ID80",0,0,1,0,1,0,0,0,0,1
"ID81",0,0,1,0,1,0,0,0,0,1
"ID82",0,0,1,0,1,0,0,0,0,1
"ID83",0,0,1,0,1,1,0,0,1,1
"ID84",0,0,0,0,0,0,0,0,0,0
"ID85",0,1,1,0,0,0,1,1,1,1
"ID86",0,0,0,0,0,0,0,1,0,0
"ID87",0,0,1,1,1,0,0,0,0,1
"ID88",0,1,1,1,1,0,1,1,1,0
"ID89",0,0,1,1,1,1,1,0,0,1
"ID90",0,0,1,0,0,0,0,0,0,1
"ID91",0,0,0,1,1,0,0,1,1,0
"ID92",0,0,0,0,0,0,1,0,1,1
"ID93",0,1,0,0,0,1,0,0,0,1
"ID94",1,1,1,1,1,1,1,1,1,1
"ID95",1,0,1,0,1,1,0,1,1,1
"ID96",0,0,1,0,0,1,1,1,1,1
"ID97",0,0,0,0,0,1,0,0,0,0
"ID98",1,1,0,1,0,0,0,1,1,0
"ID99",0,0,1,1,1,0,0,1,0,1
"ID100",0,1,1,0,1,1,0,0,1,1
"ID101",0,1,0,0,0,1,0,0,1,0
"ID102",1,0,1,0,0,0,0,0,1,0
"ID103",0,1,1,0,1,1,0,1,1,1
"ID104",0,0,1,0,1,0,0,0,0,0
"ID105",0,1,1,1,0,0,0,1,1,1
"ID106",0,1,0,1,0,1,0,1,1,0
"ID107",1,0,1,0,0,1,0,0,0,1
"ID108",0,0,0,1,0,0,0,0,1,0
"ID109",0,1,1,1,1,1,0,0,1,1
"ID110",0,0,1,0,0,1,0,0,1,1
"ID111",1,0,0,0,0,0,0,0,0,0
"ID112",0,0,0,0,1,0,0,1,0,1
"ID113",0,0,1,1,0,0,0,0,0,1
"ID114",1,0,1,1,0,0,1,0,0,1
"ID115",0,0,0,0,0,1,0,0,0,0
"ID116",0,1,1,0,1,1,0,0,1,1
"ID117",0,1,0,1,1,0,0,1,1,0
"ID118",0,0,0,0,0,0,0,0,0,0
"ID119",0,1,1,0,1,1,1,1,1,1
"ID120",0,1,1,0,1,1,0,1,1,1
"ID121",0,0,1,1,1,1,0,0,0,1
"ID122",0,1,1,0,1,1,0,1,1,1
"ID123",0,0,0,0,1,0,0,0,0,1
"ID124",1,1,1,1,1,1,1,1,1,1
"ID125",0,0,1,0,1,0,0,0,0,1
"ID126",1,0,1,1,1,0,0,0,0,1
"ID127",0,1,0,0,0,1,0,1,1,1
"ID128",1,1,1,1,1,1,1,1,1,1
"ID129",0,0,1,1,1,0,0,0,0,1
"ID130",0,1,1,0,1,1,0,0,1,1
"ID131",1,1,1,1,1,1,1,1,1,1
"ID132",0,0,1,0,1,0,0,0,0,1
"ID133",0,1,1,0,1,0,0,0,1,1
"ID134",1,0,1,1,0,0,0,0,0,1
"ID135",0,1,1,0,0,0,0,0,1,1
"ID136",0,0,1,0,0,0,0,0,0,0
"ID137",0,0,1,1,1,0,0,0,0,1
"ID138",0,1,1,1,1,0,0,1,1,0
"ID139",0,0,1,1,0,0,0,0,0,1
"ID140",0,1,1,1,1,1,0,1,0,1
"ID141",0,0,1,1,1,0,0,0,1,1
"ID142",0,1,0,0,1,1,0,0,1,0
"ID143",0,1,1,0,1,1,1,1,1,1
"ID144",0,0,0,0,1,0,0,0,0,0
"ID145",0,1,0,1,1,1,0,0,1,1
"ID146",0,0,0,0,1,0,0,0,1,1
"ID147",0,0,1,1,1,1,0,1,1,1
"ID148",0,1,1,0,1,0,1,0,1,1
"ID149",0,1,1,1,1,0,0,1,1,1
"ID150",0,1,1,1,1,0,0,1,1,1
"ID151",0,1,1,0,1,0,0,1,1,1
"ID152",0,1,1,1,1,0,0,0,0,1
"ID153",0,1,1,0,1,1,0,1,1,1
"ID154",0,0,0,1,1,0,0,0,0,1
"ID155",1,1,0,0,1,1,1,1,1,1
"ID156",0,0,0,1,1,0,0,0,0,1
"ID157",0,0,1,0,1,0,0,0,0,1
"ID158",0,1,0,0,1,1,0,0,1,1
"ID159",0,1,1,0,1,1,0,1,1,1
"ID160",0,1,1,1,0,0,0,0,0,1
"ID161",0,0,0,1,0,0,0,0,0,0
"ID162",1,0,1,1,0,1,0,0,1,1
"ID163",0,1,0,0,1,0,0,1,1,1
"ID164",0,0,1,1,1,0,1,0,0,1
"ID165",0,1,1,1,1,1,1,1,0,1
"ID166",0,0,1,0,1,0,0,1,0,1
"ID167",0,1,1,0,1,1,0,1,1,1
"ID168",0,0,1,0,1,0,0,0,0,0
"ID169",0,0,1,0,0,0,0,0,1,1
"ID170",0,0,1,1,1,1,0,0,1,1
"ID171",0,0,1,0,0,0,0,0,0,0
"ID172",0,1,0,0,1,1,0,0,0,1
"ID173",0,0,1,0,1,0,0,0,0,1
"ID174",0,0,1,0,1,0,0,0,0,1
"ID175",1,0,1,0,1,0,1,0,0,0
"ID176",1,1,1,1,1,0,1,1,1,1
"ID177",1,1,1,0,1,1,1,1,1,1
"ID178",0,1,1,0,1,1,1,1,1,1
"ID179",0,1,1,0,1,0,0,0,1,1
"ID180",1,0,1,0,1,0,0,0,1,1
"ID181",0,0,1,0,1,0,0,0,0,1
"ID182",0,1,1,0,1,0,1,1,0,1
"ID183",0,0,0,1,0,0,0,0,1,1
"ID184",0,0,1,1,1,0,1,0,0,1
"ID185",0,0,1,0,1,0,0,0,0,1
"ID186",1,1,1,1,1,1,1,1,1,1
"ID187",0,0,1,0,1,0,0,0,1,1
"ID188",0,0,1,1,1,1,0,1,1,1
"ID189",1,1,1,1,1,1,1,1,1,1
"ID190",0,0,1,0,0,0,0,0,1,1
"ID191",0,0,1,0,1,0,0,0,0,1
"ID192",0,1,1,0,1,1,0,0,1,1
"ID193",0,0,0,0,0,0,0,0,0,0
"ID194",0,0,1,0,1,1,0,0,0,1
"ID195",1,0,0,0,0,0,0,0,0,0
"ID196",0,1,1,0,1,1,1,1,1,1
"ID197",0,1,1,1,1,0,0,1,1,1
"ID198",1,1,1,1,1,1,1,1,1,1
"ID199",0,0,0,0,0,0,0,0,0,0
"ID200",1,1,1,1,1,1,1,1,1,1
"ID201",1,0,0,0,0,0,0,0,0,0
"ID202",0,0,0,1,0,0,0,0,0,1
"ID203",1,1,0,0,1,1,0,1,1,1
"ID204",0,1,1,0,1,1,0,0,1,0
"ID205",0,0,1,1,0,1,0,0,0,1
"ID206",0,0,1,0,1,0,0,0,0,1
"ID207",0,1,1,0,0,0,0,1,1,1
"ID208",0,1,1,1,1,0,0,1,1,1
"ID209",1,1,1,0,1,1,0,0,1,1
"ID210",0,1,1,0,0,0,1,0,0,1
"ID211",0,1,1,0,1,0,0,0,0,1
"ID212",0,0,1,1,1,0,0,0,0,1
"ID213",0,0,0,0,0,0,0,0,0,1
"ID214",1,1,1,1,0,0,0,0,0,1
"ID215",0,1,1,1,1,0,0,0,1,0
"ID216",0,0,1,0,0,0,0,0,0,1
"ID217",0,0,0,0,0,0,0,0,0,1
"ID218",0,0,1,0,1,0,0,0,0,0
"ID219",0,0,0,0,1,1,0,0,0,1
"ID220",1,0,1,0,1,0,0,1,0,1
"ID221",0,1,1,0,1,1,0,1,1,0
"ID222",0,1,0,0,1,1,0,0,1,1
"ID223",0,0,1,0,1,0,0,0,0,1
"ID224",0,0,0,0,0,0,0,0,1,1
"ID225",0,1,0,0,1,1,1,1,1,1
"ID226",0,0,1,0,0,1,0,0,0,1
"ID227",0,0,1,0,0,0,0,0,0,1
"ID228",0,0,1,0,1,1,0,0,1,1
"ID229",0,0,1,1,1,1,0,1,0,0
"ID230",0,0,1,0,0,0,0,0,0,1
"ID231",0,0,1,1,0,0,0,0,0,1
"ID232",1,0,1,1,0,0,1,1,0,1
"ID233",0,1,1,0,1,0,0,1,1,1
"ID234",0,0,1,0,1,1,1,0,0,1
"ID235",0,0,0,0,0,0,0,0,0,0
"ID236",0,1,1,0,0,1,0,0,1,1
"ID237",1,1,1,1,1,0,0,1,1,1
"ID238",1,1,1,1,1,1,1,1,1,1
"ID239",0,1,1,0,1,0,1,1,1,1
"ID240",1,0,1,1,1,1,1,1,1,0
"ID241",0,1,0,0,1,1,0,1,1,0
"ID242",0,0,1,0,0,0,0,0,0,1
"ID243",1,1,1,0,1,1,0,1,1,1
"ID244",0,0,1,0,0,0,0,0,0,0
"ID245",0,1,1,0,1,1,0,0,1,1
"ID246",1,1,0,1,1,1,1,1,1,1
"ID247",0,1,1,0,1,0,0,0,0,0
"ID248",1,0,1,0,0,0,0,0,0,0
"ID249",0,0,0,1,1,1,0,1,1,1
"ID250",0,1,1,1,0,0,0,0,1,0
"ID251",0,1,1,1,1,0,0,0,1,1
"ID252",0,1,1,1,1,1,0,1,1,1
"ID253",0,1,1,0,1,1,0,1,1,1
"ID254",1,0,0,0,1,0,0,0,1,1
"ID255",0,0,1,1,1,0,0,0,0,0
"ID256",0,1,1,1,1,1,0,0,1,1
"ID257",0,0,1,0,0,0,0,0,0,1
"ID258",1,1,1,1,0,1,1,1,1,1
"ID259",1,1,0,1,1,1,0,1,1,1
"ID260",0,0,1,0,1,0,1,0,0,0
"ID261",0,1,1,0,0,1,1,0,1,1
"ID262",0,0,0,0,0,0,0,0,0,0
"ID263",0,1,1,1,1,0,0,0,1,1
"ID264",0,0,0,0,0,0,0,0,0,0
"ID265",1,0,0,0,0,0,0,0,0,0
"ID266",0,0,1,1,1,0,0,0,0,0
"ID267",0,0,1,1,0,1,0,1,0,1
"ID268",1,1,1,1,1,1,1,1,1,1
"ID269",0,0,1,1,1,0,0,0,0,1
"ID270",1,1,1,1,1,1,1,1,1,1
"ID271",1,0,0,0,0,0,0,0,0,0
"ID272",0,1,1,1,1,0,0,1,0,1
"ID273",0,0,0,0,0,0,0,0,0,0
"ID274",1,0,1,0,0,0,1,1,0,1
"ID275",1,1,1,1,1,1,1,1,1,1
"ID276",0,1,0,1,0,1,0,1,1,1
"ID277",0,0,0,0,0,0,1,0,0,0
"ID278",1,1,1,0,1,1,1,1,1,1
"ID279",0,0,0,0,0,1,0,0,0,0
"ID280",0,1,1,0,1,1,1,0,1,1
"ID281",1,0,1,1,1,0,1,0,1,1
"ID282",0,1,1,0,0,0,0,1,1,1
"ID283",0,0,0,0,0,0,1,0,0,0
"ID284",0,0,0,0,0,0,0,0,1,0
"ID285",0,1,1,0,1,1,0,0,1,1
"ID286",0,0,1,1,1,0,1,0,1,0
"ID287",0,1,1,1,1,1,0,0,1,1
"ID288",0,0,1,1,1,0,0,1,1,1
"ID289",0,1,1,0,1,1,0,0,1,1
"ID290",0,1,1,1,1,1,0,1,1,1
"ID291",0,1,1,1,1,1,0,1,1,1
"ID292",0,1,1,1,0,0,0,1,1,0
"ID293",1,0,1,0,0,0,1,1,0,1
"ID294",1,1,0,1,1,1,1,1,0,1
"ID295",0,0,1,0,1,0,0,0,0,1
"ID296",0,0,1,1,1,0,0,0,0,1
"ID297",0,1,1,0,1,0,0,1,1,1
"ID298",0,0,1,0,1,0,0,0,0,1
"ID299",0,0,1,0,1,0,0,0,1,1
"ID300",0,0,1,0,1,0,0,0,0,0
"ID301",0,1,0,0,0,0,0,0,1,1
"ID302",0,0,0,1,1,0,1,0,1,1
"ID303",0,1,1,0,1,1,0,0,1,0
"ID304",0,0,0,1,1,0,0,0,1,1
"ID305",0,0,1,0,1,1,0,0,1,1
"ID306",0,1,1,0,1,1,0,1,1,1
"ID307",0,1,1,1,1,1,0,1,1,1
"ID308",0,1,1,1,0,1,0,1,1,0
"ID309",0,1,1,0,1,1,0,1,1,1
"ID310",0,0,1,1,0,0,1,0,1,0
"ID311",0,1,0,0,0,0,0,0,0,1
"ID312",0,0,1,0,0,1,0,0,0,0
"ID313",0,1,1,1,1,1,1,1,1,0
"ID314",0,1,1,1,1,1,0,1,1,1
"ID315",0,0,1,0,1,0,0,0,0,1
"ID316",1,0,1,0,0,0,1,0,0,1
"ID317",0,0,1,1,1,1,1,0,1,1
"ID318",0,1,0,0,0,1,0,1,1,1
"ID319",1,0,1,0,0,1,1,0,0,1
"ID320",0,1,1,0,1,1,0,1,1,1
"ID321",1,0,0,1,1,1,1,1,0,1
"ID322",0,1,1,0,1,0,1,1,0,1
"ID323",0,1,0,0,1,1,0,1,0,1
"ID324",1,1,1,1,0,1,1,0,1,1
"ID325",0,0,1,1,1,0,0,0,0,1
"ID326",0,0,0,0,0,0,0,0,0,0
"ID327",0,1,1,1,1,1,1,0,1,1
"ID328",1,0,1,1,1,0,0,0,0,0
"ID329",0,0,1,1,0,0,0,0,0,1
"ID330",1,1,1,0,1,1,0,0,1,1
"ID331",0,0,1,1,1,0,0,1,1,1
"ID332",1,1,1,1,1,1,1,1,1,1
"ID333",0,0,0,1,1,0,0,1,0,1
"ID334",0,1,1,0,1,0,0,0,1,1
"ID335",1,1,1,1,1,1,1,1,1,1
"ID336",0,1,1,1,1,1,0,0,1,1
"ID337",1,1,1,1,0,1,1,1,1,1
"ID338",1,0,1,1,1,0,0,0,0,1
"ID339",1,0,1,1,0,1,0,0,1,1
"ID340",0,1,1,1,1,1,1,1,1,1
"ID341",0,0,0,0,0,0,0,0,0,0
"ID342",1,1,1,1,1,1,0,1,1,1
"ID343",0,1,1,1,1,1,0,0,1,1
"ID344",0,0,1,1,1,0,0,0,0,1
"ID345",0,1,1,1,1,1,0,1,0,1
"ID346",0,0,0,0,0,0,0,0,0,0
"ID347",0,0,1,0,0,0,0,0,0,1
"ID348",0,0,1,1,1,0,0,0,0,1
"ID349",0,1,0,0,0,1,0,0,1,1
"ID350",0,0,1,1,1,0,1,1,0,1
"ID351",0,0,1,1,1,0,0,1,0,1
"ID352",0,0,1,0,0,0,1,0,1,1
"ID353",0,0,1,1,0,0,0,0,0,0
"ID354",0,1,1,1,1,1,0,0,1,1
"ID355",0,0,1,0,1,1,0,0,1,0
"ID356",0,0,1,1,1,0,1,0,0,1
"ID357",0,0,0,0,0,1,0,0,0,0
"ID358",0,0,0,0,0,0,0,0,0,0
"ID359",0,1,1,0,0,1,0,1,1,1
"ID360",1,0,0,0,0,0,0,0,0,0
"ID361",1,1,1,1,1,1,1,0,1,1
"ID362",0,0,0,1,0,0,0,0,0,1
"ID363",0,0,1,1,1,0,0,0,0,1
"ID364",0,0,1,1,1,0,0,1,0,1
"ID365",0,0,1,1,1,0,0,0,0,1
"ID366",0,0,0,1,0,0,0,0,0,1
"ID367",1,1,1,1,1,1,1,1,1,1
"ID368",0,0,1,1,1,0,0,0,0,0
"ID369",0,1,1,1,1,1,0,0,0,1
"ID370",0,1,1,0,1,0,0,1,1,1
"ID371",1,0,0,0,0,0,0,0,0,0
"ID372",1,1,1,1,1,1,0,1,1,1
"ID373",0,1,1,1,1,0,0,0,1,1
"ID374",1,1,1,0,1,1,1,1,1,1
"ID375",0,0,0,0,0,0,0,0,0,0
"ID376",0,0,0,0,0,1,0,1,0,0
"ID377",0,0,1,1,0,0,0,0,0,1
"ID378",0,0,0,0,0,0,0,0,0,0
"ID379",0,1,1,1,1,1,0,1,1,0
"ID380",0,0,1,1,1,1,0,0,0,1
"ID381",0,0,0,1,1,0,0,0,1,1
"ID382",0,0,1,0,0,1,0,1,1,0
"ID383",0,1,1,1,1,1,0,1,1,1
"ID384",0,0,0,0,0,0,0,0,0,0
"ID385",1,0,1,0,1,0,0,0,0,1
"ID386",0,0,1,0,0,0,1,0,0,1
"ID387",0,1,1,1,1,1,0,0,1,1
"ID388",0,1,1,0,1,1,0,1,1,1
"ID389",0,1,1,0,1,1,0,0,1,1
"ID390",0,1,1,0,1,1,0,1,1,1
"ID391",0,1,1,1,1,0,0,1,1,0
"ID392",0,0,0,0,0,0,0,1,1,0
"ID393",0,0,1,0,0,0,0,0,0,0
"ID394",0,0,0,0,0,0,0,0,0,0
"ID395",0,1,1,0,1,1,0,0,1,1
"ID396",1,1,0,0,1,1,0,1,1,1
"ID397",0,0,0,0,0,0,0,0,0,1
"ID398",0,0,1,1,1,1,0,1,1,1
"ID399",0,1,1,0,1,0,0,1,1,0
"ID400",0,0,1,0,0,0,0,0,0,0
"ID401",0,0,1,1,1,0,0,0,0,0
"ID402",0,0,0,0,1,0,0,0,0,1
"ID403",0,0,1,0,1,0,0,0,0,0
"ID404",0,0,0,0,0,0,0,0,0,0
"ID405",0,0,1,0,0,0,0,0,1,1
"ID406",0,0,1,0,0,0,0,0,1,1
"ID407",0,1,1,1,1,0,0,1,1,1
"ID408",0,0,0,0,0,0,0,0,0,0
"ID409",1,1,0,1,1,0,1,1,1,1
"ID410",0,0,1,1,1,0,1,0,0,1
"ID411",1,0,0,0,0,1,0,0,0,0
"ID412",1,0,1,1,1,1,1,0,1,0
"ID413",0,0,1,1,1,0,0,0,0,1
"ID414",0,1,1,0,1,1,0,0,1,1
"ID415",0,1,1,0,1,1,1,1,1,1
"ID416",0,0,1,0,0,0,0,0,0,1
"ID417",0,1,1,0,1,1,0,1,1,1
"ID418",0,0,1,1,1,0,0,0,1,1
"ID419",0,0,1,1,1,0,0,0,1,1
"ID420",0,1,1,1,1,1,0,0,1,1
"ID421",0,1,0,1,1,1,0,0,1,0
"ID422",0,1,1,1,1,1,0,1,1,1
"ID423",1,1,1,1,1,1,1,1,0,1
"ID424",0,1,1,1,1,1,0,0,1,1
"ID425",0,1,1,1,1,0,1,0,1,1
"ID426",1,1,0,1,1,1,1,1,1,1
"ID427",0,0,1,1,1,0,0,0,1,1
"ID428",0,1,1,1,1,1,1,1,1,0
"ID429",0,0,0,0,1,0,0,0,1,1
"ID430",0,0,1,0,1,1,0,1,1,1
"ID431",0,0,0,1,0,0,0,0,0,0
"ID432",0,0,1,0,0,0,0,0,0,1
"ID433",0,1,1,0,1,1,0,0,1,1
"ID434",1,1,0,1,1,0,1,1,1,1
"ID435",0,0,1,0,0,0,0,0,0,1
"ID436",0,0,0,0,0,0,0,0,0,0
"ID437",0,1,1,0,1,1,0,1,1,0
"ID438",0,0,1,0,0,0,0,0,0,1
"ID439",0,0,1,1,0,0,0,1,0,1
"ID440",0,0,1,1,0,0,0,0,0,1
"ID441",0,1,1,0,1,1,0,1,1,1
"ID442",0,0,1,1,0,1,0,0,1,1
"ID443",0,0,1,1,1,1,0,1,1,1
"ID444",1,0,0,0,0,0,0,0,0,0
"ID445",0,1,1,1,1,1,0,1,1,1
"ID446",0,0,1,0,1,1,0,1,1,1
"ID447",1,0,1,1,0,1,1,0,1,1
"ID448",0,0,0,0,0,0,0,0,0,0
"ID449",0,0,1,0,1,0,0,0,0,1
"ID450",0,1,1,1,1,1,0,1,1,1
"ID451",0,1,0,0,1,1,0,1,1,0
"ID452",0,1,1,0,1,1,1,1,1,1
"ID453",0,1,1,1,1,0,0,0,1,0
"ID454",0,0,1,1,1,1,0,0,0,1
"ID455",0,0,0,0,0,1,0,0,0,1
"ID456",0,0,1,1,1,0,0,0,1,0
"ID457",0,1,1,0,1,1,0,0,0,1
"ID458",1,0,1,0,1,0,0,0,0,1
"ID459",0,0,1,1,0,0,0,0,1,1
"ID460",1,0,1,1,1,0,0,0,1,0
"ID461",0,0,1,1,0,0,0,1,0,1
"ID462",0,1,1,0,1,1,1,1,1,1
"ID463",1,1,0,1,1,1,0,0,1,1
"ID464",0,0,0,0,0,1,0,0,0,1
"ID465",0,0,0,0,0,1,0,0,0,0
"ID466",0,1,0,0,1,1,0,1,1,1
"ID467",0,0,1,1,1,1,0,0,1,0
"ID468",0,0,1,1,1,0,0,0,1,1
"ID469",0,0,1,1,1,0,0,0,0,1
"ID470",1,0,0,0,0,0,0,0,0,0
"ID471",0,1,1,0,1,0,0,0,1,1
"ID472",1,1,1,1,1,1,0,1,0,1
"ID473",0,1,1,1,1,1,1,1,1,1
"ID474",1,1,1,0,1,0,0,1,1,1
"ID475",0,0,0,0,0,1,1,0,0,1
"ID476",0,0,0,0,0,0,0,1,0,0
"ID477",0,0,1,1,1,0,0,0,0,1
"ID478",0,1,0,1,1,0,0,1,1,0
"ID479",0,0,1,1,1,1,0,0,1,1
"ID480",0,0,0,0,0,0,0,0,0,0
"ID481",0,0,1,0,1,0,0,0,0,1
"ID482",0,0,1,0,0,0,0,1,1,1
"ID483",1,0,1,1,0,0,0,0,0,1
"ID484",0,1,1,1,1,1,0,1,1,1
"ID485",1,0,1,0,1,0,1,1,1,1
"ID486",1,0,1,1,1,1,1,1,0,0
"ID487",0,0,0,0,0,1,0,0,0,0
"ID488",1,1,1,1,1,1,0,1,1,1
"ID489",0,0,1,0,1,1,0,1,1,1
"ID490",0,1,0,0,1,1,0,1,1,1
"ID491",1,1,1,0,1,1,0,0,1,1
"ID492",0,0,1,1,1,0,0,1,0,1
"ID493",1,1,1,1,1,0,1,1,1,1
"ID494",0,1,1,0,1,1,1,1,1,1
"ID495",0,0,1,0,0,1,0,1,1,0
"ID496",0,0,0,0,0,1,0,0,0,0
"ID497",1,1,1,1,1,1,0,1,1,0
"ID498",0,1,0,0,0,0,0,1,1,1
"ID499",0,1,1,1,1,1,1,0,1,1
"ID500",1,0,0,0,0,0,0,0,0,0
"ID501",0,0,1,0,0,1,0,1,1,1
"ID502",1,1,0,0,1,0,0,1,1,0
"ID503",0,0,1,0,1,0,0,0,0,1
"ID504",0,1,1,1,1,0,0,1,1,0
"ID505",1,1,1,1,1,1,1,0,1,1
"ID506",0,1,1,1,1,1,0,0,1,1
"ID507",0,0,1,1,1,1,0,0,0,1
"ID508",0,1,1,1,1,1,0,0,1,1
"ID509",0,1,1,1,0,0,1,1,1,1
"ID510",0,0,1,1,0,0,0,0,1,1
"ID511",1,1,1,1,1,1,1,1,1,1
"ID512",0,0,1,1,0,0,1,0,0,1
"ID513",1,1,1,1,1,0,1,1,1,1
"ID514",0,1,1,0,1,1,0,1,1,1
"ID515",0,0,0,0,0,0,0,0,0,1
"ID516",0,1,1,1,1,1,0,0,1,1
"ID517",0,1,1,0,1,1,1,1,1,0
"ID518",0,1,1,0,1,0,0,1,1,0
"ID519",1,0,1,0,1,0,0,0,0,0
"ID520",0,0,1,1,1,0,0,0,0,1
"ID521",0,0,1,1,1,0,0,0,0,1
"ID522",1,1,0,1,1,1,1,0,1,1
"ID523",0,0,1,0,0,0,0,0,0,1
"ID524",0,0,1,0,0,0,0,0,0,1
"ID525",1,1,1,1,1,0,1,1,1,1
"ID526",0,1,1,0,1,1,0,1,1,1
"ID527",0,0,1,0,1,1,0,1,1,1
"ID528",0,0,1,1,0,0,0,0,0,1
"ID529",1,0,0,0,0,0,0,0,1,0
"ID530",0,0,1,1,1,1,1,0,1,0
"ID531",0,1,1,1,1,1,1,1,1,0
"ID532",0,1,1,0,1,1,0,1,1,1
"ID533",0,1,1,0,1,1,0,1,1,1
"ID534",0,0,1,1,0,1,0,0,0,1
"ID535",1,0,1,1,1,0,1,0,0,1
"ID536",0,0,0,0,1,0,0,0,0,0
"ID537",1,0,1,1,1,0,0,1,0,0
"ID538",0,1,0,1,1,0,1,0,0,1
"ID539",0,1,0,0,1,1,0,1,1,1
"ID540",1,0,1,0,1,0,0,0,0,1
"ID541",1,1,0,1,1,1,0,1,1,1
"ID542",0,1,0,0,0,1,0,1,0,1
"ID543",1,1,0,1,1,1,0,1,1,0
"ID544",0,1,1,0,1,1,1,1,1,1
"ID545",0,1,0,0,1,1,0,1,0,1
"ID546",0,1,1,1,1,0,0,0,1,1
"ID547",0,0,1,1,1,0,0,1,1,1
"ID548",0,0,1,0,0,0,1,0,0,1
"ID549",0,1,1,0,1,1,0,0,1,1
"ID550",0,1,1,0,1,1,0,1,1,1
"ID551",0,1,0,0,1,1,0,1,1,1
"ID552",0,0,1,0,1,0,0,0,0,1
"ID553",0,0,1,0,1,0,0,0,1,1
"ID554",1,0,1,1,0,0,0,0,0,1
"ID555",0,1,1,0,1,0,0,1,1,0
"ID556",0,0,0,0,0,0,0,0,0,0
