,0,1,2,3,4,5,6
101,0.0,0.0,0.0,1.0,0.0,1.0,0.0
102,1.0,0.0,1.0,1.0,1.0,0.0,1.0
103,1.0,0.0,0.0,0.0,0.0,1.0,0.0
104,1.0,0.0,1.0,1.0,1.0,1.0,1.0
105,1.0,0.0,0.0,0.0,0.0,1.0,0.0
106,0.0,1.0,1.0,0.0,1.0,0.0,0.0
107,0.0,0.0,0.0,1.0,0.0,0.0,0.0
108,1.0,0.0,1.0,1.0,1.0,0.0,1.0
109,1.0,0.0,0.0,0.0,0.0,1.0,0.0
110,1.0,0.0,1.0,1.0,1.0,1.0,0.0
111,1.0,0.0,0.0,0.0,0.0,0.0,0.0
112,1.0,0.0,1.0,1.0,1.0,0.0,1.0
113,1.0,0.0,0.0,0.0,0.0,1.0,0.0
114,1.0,1.0,1.0,1.0,1.0,1.0,1.0
115,0.0,0.0,0.0,1.0,0.0,0.0,0.0
116,1.0,1.0,0.0,1.0,1.0,1.0,1.0
117,0.0,0.0,0.0,1.0,0.0,0.0,0.0
118,1.0,1.0,1.0,1.0,1.0,1.0,1.0
119,1.0,0.0,0.0,0.0,0.0,1.0,0.0
120,0.0,0.0,0.0,0.0,1.0,0.0,0.0
121,1.0,1.0,1.0,1.0,1.0,1.0,1.0
122,0.0,0.0,0.0,1.0,0.0,0.0,0.0
123,1.0,1.0,1.0,1.0,1.0,1.0,1.0
124,0.0,0.0,0.0,1.0,0.0,1.0,0.0
125,1.0,1.0,1.0,1.0,1.0,1.0,1.0
126,1.0,0.0,0.0,0.0,0.0,1.0,0.0
127,1.0,0.0,1.0,1.0,1.0,0.0,1.0
128,0.0,0.0,0.0,1.0,0.0,1.0,0.0
129,1.0,0.0,1.0,1.0,1.0,0.0,1.0
130,0.0,0.0,0.0,1.0,0.0,1.0,0.0
131,1.0,0.0,0.0,0.0,0.0,1.0,0.0
132,1.0,1.0,1.0,1.0,1.0,1.0,1.0
133,1.0,0.0,0.0,0.0,0.0,1.0,0.0
134,0.0,0.0,0.0,0.0,1.0,0.0,1.0
135,0.0,0.0,0.0,1.0,0.0,0.0,0.0
136,1.0,0.0,1.0,1.0,1.0,0.0,1.0
137,1.0,0.0,0.0,0.0,0.0,0.0,0.0
138,1.0,1.0,1.0,0.0,1.0,0.0,1.0
139,0.0,0.0,0.0,1.0,0.0,0.0,0.0
140,0.0,1.0,1.0,0.0,1.0,0.0,1.0
141,0.0,0.0,0.0,1.0,0.0,1.0,0.0
142,1.0,1.0,1.0,1.0,1.0,1.0,1.0
143,1.0,0.0,0.0,0.0,0.0,0.0,0.0
144,1.0,1.0,1.0,1.0,1.0,1.0,1.0
145,1.0,0.0,0.0,0.0,0.0,1.0,0.0
146,1.0,1.0,1.0,0.0,1.0,0.0,1.0
147,1.0,0.0,0.0,0.0,0.0,1.0,0.0
148,0.0,1.0,0.0,0.0,1.0,1.0,1.0
149,0.0,0.0,0.0,1.0,0.0,1.0,0.0
150,1.0,0.0,1.0,1.0,1.0,0.0,1.0
151,1.0,0.0,0.0,0.0,0.0,1.0,0.0
152,1.0,1.0,1.0,1.0,1.0,1.0,1.0
153,0.0,0.0,0.0,1.0,0.0,0.0,0.0
154,1.0,1.0,1.0,0.0,1.0,0.0,1.0
155,0.0,0.0,0.0,1.0,0.0,1.0,0.0
156,1.0,1.0,1.0,1.0,1.0,1.0,1.0
157,1.0,0.0,0.0,0.0,0.0,1.0,0.0
158,1.0,1.0,1.0,1.0,1.0,1.0,1.0
159,1.0,0.0,0.0,0.0,0.0,0.0,0.0
160,1.0,1.0,1.0,1.0,1.0,1.0,1.0
161,1.0,0.0,0.0,0.0,0.0,0.0,0.0
162,1.0,0.0,1.0,1.0,1.0,0.0,1.0
163,1.0,0.0,0.0,0.0,0.0,1.0,0.0
164,1.0,0.0,1.0,1.0,1.0,1.0,1.0
165,1.0,0.0,0.0,0.0,0.0,0.0,0.0
166,1.0,1.0,1.0,1.0,1.0,1.0,1.0
167,1.0,0.0,0.0,0.0,0.0,0.0,0.0
168,1.0,0.0,0.0,0.0,0.0,1.0,0.0
169,0.0,0.0,0.0,1.0,1.0,1.0,1.0
170,1.0,0.0,0.0,0.0,0.0,1.0,0.0
171,1.0,0.0,1.0,1.0,1.0,0.0,1.0
172,0.0,0.0,0.0,1.0,0.0,0.0,0.0
173,0.0,0.0,1.0,1.0,0.0,0.0,1.0
174,0.0,0.0,0.0,1.0,0.0,1.0,0.0
175,0.0,0.0,0.0,1.0,1.0,0.0,0.0
176,1.0,0.0,0.0,0.0,0.0,0.0,0.0
177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
178,1.0,0.0,0.0,0.0,0.0,1.0,0.0
179,0.0,0.0,0.0,0.0,1.0,0.0,0.0
180,1.0,0.0,0.0,0.0,0.0,1.0,0.0
181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
182,1.0,0.0,0.0,0.0,0.0,0.0,0.0
183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
184,1.0,0.0,0.0,0.0,0.0,0.0,0.0
185,1.0,0.0,0.0,0.0,0.0,0.0,0.0
186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
187,0.0,0.0,0.0,1.0,0.0,0.0,0.0
188,1.0,0.0,0.0,0.0,0.0,0.0,0.0
189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
190,0.0,0.0,0.0,1.0,0.0,0.0,0.0
191,1.0,0.0,1.0,1.0,1.0,1.0,1.0
192,1.0,0.0,1.0,1.0,1.0,0.0,1.0
193,0.0,0.0,0.0,1.0,0.0,0.0,0.0
194,0.0,0.0,0.0,1.0,0.0,1.0,1.0
195,1.0,0.0,0.0,0.0,0.0,1.0,0.0
196,1.0,1.0,1.0,1.0,1.0,1.0,1.0
197,1.0,0.0,0.0,0.0,0.0,1.0,0.0
198,1.0,0.0,1.0,1.0,1.0,1.0,1.0
199,1.0,0.0,0.0,0.0,0.0,1.0,0.0
200,0.0,1.0,0.0,0.0,1.0,1.0,1.0
201,0.0,0.0,0.0,1.0,0.0,1.0,0.0
202,0.0,0.0,0.0,1.0,0.0,1.0,1.0
203,1.0,0.0,0.0,0.0,0.0,0.0,0.0
204,1.0,0.0,1.0,1.0,1.0,0.0,1.0
205,1.0,0.0,0.0,0.0,0.0,1.0,0.0
206,0.0,0.0,0.0,1.0,0.0,0.0,0.0
207,0.0,0.0,0.0,1.0,0.0,0.0,0.0
208,1.0,1.0,1.0,1.0,1.0,1.0,1.0
209,1.0,0.0,0.0,0.0,0.0,1.0,0.0
210,1.0,1.0,1.0,1.0,1.0,1.0,1.0
211,1.0,0.0,0.0,0.0,0.0,1.0,0.0
212,0.0,0.0,0.0,1.0,1.0,0.0,0.0
213,0.0,0.0,0.0,1.0,0.0,1.0,0.0
214,1.0,1.0,1.0,1.0,1.0,1.0,1.0
215,1.0,0.0,0.0,0.0,0.0,0.0,0.0
216,1.0,0.0,1.0,1.0,1.0,0.0,1.0
217,0.0,0.0,0.0,1.0,0.0,0.0,0.0
218,1.0,1.0,1.0,1.0,1.0,1.0,1.0
219,1.0,0.0,0.0,0.0,0.0,1.0,0.0
220,1.0,1.0,1.0,1.0,1.0,1.0,1.0
221,1.0,0.0,0.0,0.0,0.0,1.0,0.0
222,1.0,0.0,1.0,1.0,1.0,1.0,1.0
223,1.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0.0,0.0,0.0,1.0,0.0,0.0,0.0
225,1.0,0.0,0.0,0.0,0.0,1.0,0.0
226,1.0,0.0,1.0,0.0,0.0,1.0,1.0
227,0.0,0.0,0.0,1.0,0.0,1.0,0.0
228,1.0,0.0,0.0,0.0,0.0,0.0,0.0
229,1.0,1.0,1.0,1.0,1.0,1.0,1.0
230,1.0,0.0,0.0,0.0,0.0,1.0,0.0
231,1.0,0.0,1.0,1.0,1.0,1.0,1.0
232,1.0,0.0,0.0,0.0,0.0,1.0,0.0
233,1.0,1.0,1.0,1.0,1.0,1.0,1.0
234,1.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,1.0,1.0,1.0,1.0
236,1.0,0.0,0.0,0.0,0.0,0.0,0.0
237,1.0,0.0,1.0,1.0,1.0,0.0,1.0
238,1.0,0.0,0.0,0.0,0.0,0.0,0.0
239,1.0,1.0,1.0,1.0,1.0,1.0,1.0
240,1.0,0.0,0.0,0.0,0.0,0.0,0.0
241,1.0,1.0,0.0,1.0,1.0,1.0,1.0
242,1.0,0.0,0.0,0.0,0.0,1.0,0.0
243,1.0,0.0,1.0,1.0,1.0,1.0,1.0
244,0.0,0.0,0.0,1.0,1.0,1.0,1.0
245,0.0,0.0,0.0,1.0,0.0,1.0,0.0
246,1.0,1.0,1.0,1.0,1.0,1.0,1.0
247,0.0,0.0,0.0,1.0,0.0,0.0,0.0
248,1.0,1.0,1.0,0.0,1.0,0.0,1.0
249,1.0,0.0,0.0,0.0,0.0,0.0,0.0
250,1.0,0.0,1.0,1.0,1.0,1.0,1.0
251,0.0,0.0,0.0,1.0,0.0,1.0,0.0
252,1.0,1.0,1.0,1.0,1.0,1.0,1.0
253,0.0,0.0,0.0,1.0,0.0,1.0,0.0
254,1.0,0.0,1.0,1.0,1.0,0.0,1.0
255,1.0,0.0,0.0,0.0,0.0,1.0,0.0
256,1.0,1.0,1.0,1.0,1.0,1.0,1.0
257,1.0,0.0,0.0,0.0,0.0,1.0,0.0
258,0.0,1.0,0.0,0.0,1.0,1.0,1.0
259,1.0,0.0,0.0,0.0,0.0,0.0,0.0
260,0.0,0.0,0.0,0.0,1.0,0.0,0.0
261,1.0,0.0,0.0,0.0,0.0,1.0,0.0
262,1.0,1.0,1.0,1.0,1.0,1.0,1.0
263,0.0,0.0,0.0,1.0,0.0,1.0,0.0
264,1.0,0.0,1.0,1.0,1.0,1.0,0.0
265,1.0,0.0,0.0,0.0,0.0,1.0,0.0
266,0.0,0.0,0.0,1.0,1.0,1.0,1.0
267,1.0,0.0,0.0,0.0,0.0,1.0,0.0
268,0.0,1.0,0.0,0.0,1.0,0.0,1.0
269,0.0,0.0,0.0,1.0,0.0,1.0,0.0
270,1.0,1.0,1.0,1.0,1.0,1.0,1.0
271,1.0,0.0,0.0,0.0,0.0,1.0,0.0
272,1.0,1.0,1.0,0.0,1.0,0.0,1.0
273,1.0,0.0,0.0,0.0,0.0,1.0,0.0
274,1.0,0.0,1.0,1.0,1.0,0.0,1.0
275,1.0,0.0,0.0,0.0,0.0,1.0,0.0
276,1.0,1.0,0.0,1.0,1.0,1.0,1.0
277,1.0,0.0,0.0,0.0,0.0,1.0,0.0
278,1.0,0.0,1.0,1.0,1.0,1.0,1.0
279,1.0,0.0,0.0,0.0,0.0,1.0,0.0
280,0.0,0.0,0.0,1.0,1.0,1.0,1.0
281,1.0,0.0,0.0,0.0,0.0,1.0,0.0
282,0.0,0.0,0.0,1.0,0.0,0.0,0.0
283,0.0,0.0,0.0,1.0,0.0,0.0,0.0
284,1.0,1.0,1.0,0.0,1.0,0.0,1.0
285,1.0,0.0,0.0,0.0,0.0,0.0,0.0
286,1.0,1.0,1.0,1.0,1.0,1.0,1.0
287,0.0,0.0,0.0,1.0,0.0,1.0,0.0
288,0.0,0.0,0.0,1.0,0.0,1.0,0.0
289,1.0,0.0,1.0,1.0,1.0,0.0,1.0
290,1.0,0.0,0.0,0.0,0.0,1.0,0.0
291,0.0,1.0,0.0,0.0,1.0,1.0,1.0
292,1.0,0.0,0.0,0.0,0.0,0.0,0.0
293,1.0,1.0,1.0,0.0,1.0,0.0,0.0
294,1.0,0.0,0.0,0.0,0.0,0.0,0.0
295,1.0,1.0,1.0,1.0,1.0,1.0,1.0
296,1.0,0.0,0.0,0.0,0.0,0.0,0.0
297,1.0,1.0,1.0,1.0,1.0,1.0,1.0
298,1.0,0.0,0.0,1.0,1.0,0.0,1.0
299,0.0,0.0,0.0,1.0,0.0,0.0,0.0
300,1.0,0.0,0.0,0.0,1.0,0.0,1.0
301,0.0,0.0,0.0,1.0,0.0,0.0,0.0
302,1.0,1.0,1.0,1.0,1.0,1.0,1.0
303,1.0,0.0,0.0,0.0,0.0,0.0,0.0
304,0.0,1.0,0.0,1.0,1.0,0.0,1.0
305,1.0,0.0,0.0,0.0,0.0,1.0,0.0
306,1.0,1.0,1.0,0.0,1.0,0.0,1.0
307,0.0,0.0,0.0,1.0,0.0,0.0,0.0
308,0.0,0.0,0.0,0.0,1.0,0.0,1.0
309,0.0,0.0,0.0,1.0,0.0,0.0,0.0
310,0.0,0.0,1.0,1.0,0.0,0.0,1.0
311,1.0,0.0,0.0,0.0,0.0,0.0,0.0
312,1.0,1.0,1.0,1.0,1.0,1.0,1.0
313,1.0,0.0,0.0,0.0,0.0,1.0,0.0
314,1.0,1.0,1.0,1.0,1.0,1.0,1.0
315,0.0,0.0,0.0,1.0,0.0,1.0,0.0
316,0.0,0.0,1.0,1.0,0.0,1.0,1.0
317,1.0,0.0,0.0,0.0,0.0,1.0,0.0
318,1.0,0.0,0.0,0.0,0.0,0.0,0.0
319,1.0,1.0,1.0,0.0,1.0,0.0,1.0
320,1.0,0.0,0.0,0.0,0.0,1.0,0.0
321,0.0,0.0,0.0,0.0,1.0,0.0,1.0
322,1.0,0.0,0.0,0.0,0.0,0.0,0.0
323,1.0,0.0,1.0,1.0,1.0,1.0,1.0
324,0.0,0.0,0.0,1.0,0.0,0.0,0.0
325,1.0,1.0,1.0,1.0,1.0,1.0,1.0
326,1.0,0.0,0.0,0.0,0.0,1.0,0.0
327,1.0,1.0,1.0,1.0,1.0,1.0,1.0
328,1.0,0.0,0.0,0.0,0.0,1.0,0.0
329,0.0,0.0,0.0,0.0,1.0,0.0,1.0
330,1.0,0.0,0.0,0.0,0.0,1.0,0.0
331,1.0,0.0,0.0,0.0,1.0,0.0,1.0
332,1.0,0.0,0.0,0.0,0.0,1.0,0.0
333,1.0,0.0,1.0,1.0,1.0,1.0,0.0
334,1.0,0.0,0.0,0.0,0.0,1.0,0.0
335,1.0,1.0,1.0,1.0,1.0,1.0,1.0
336,1.0,0.0,0.0,0.0,0.0,1.0,0.0
337,1.0,1.0,1.0,1.0,1.0,0.0,1.0
338,1.0,0.0,0.0,0.0,0.0,1.0,0.0
339,1.0,0.0,0.0,0.0,0.0,1.0,0.0
340,0.0,0.0,0.0,1.0,0.0,0.0,0.0
341,1.0,1.0,0.0,1.0,1.0,1.0,1.0
342,1.0,0.0,1.0,1.0,1.0,1.0,1.0
343,1.0,0.0,0.0,0.0,0.0,1.0,0.0
344,1.0,0.0,1.0,1.0,1.0,1.0,1.0
345,1.0,0.0,0.0,0.0,0.0,0.0,0.0
346,1.0,1.0,1.0,1.0,1.0,1.0,1.0
347,1.0,0.0,0.0,0.0,0.0,1.0,0.0
348,1.0,1.0,1.0,0.0,1.0,0.0,1.0
349,0.0,0.0,0.0,1.0,0.0,0.0,0.0
350,1.0,1.0,1.0,1.0,1.0,1.0,1.0
351,1.0,0.0,0.0,0.0,0.0,1.0,0.0
352,0.0,0.0,1.0,1.0,1.0,0.0,1.0
353,1.0,0.0,0.0,0.0,0.0,0.0,0.0
354,1.0,0.0,1.0,1.0,1.0,0.0,1.0
355,1.0,0.0,0.0,0.0,0.0,1.0,0.0
356,1.0,1.0,1.0,1.0,1.0,1.0,1.0
357,1.0,0.0,0.0,0.0,0.0,0.0,0.0
358,0.0,1.0,0.0,0.0,1.0,0.0,1.0
359,1.0,0.0,0.0,0.0,0.0,1.0,0.0
360,1.0,0.0,1.0,1.0,1.0,1.0,1.0
361,0.0,0.0,0.0,1.0,0.0,0.0,0.0
362,1.0,1.0,1.0,0.0,1.0,0.0,0.0
363,1.0,0.0,1.0,1.0,1.0,1.0,1.0
364,0.0,0.0,0.0,1.0,0.0,1.0,0.0
365,0.0,1.0,1.0,0.0,1.0,0.0,1.0
366,0.0,0.0,0.0,1.0,0.0,0.0,0.0
367,1.0,0.0,1.0,1.0,1.0,0.0,1.0
368,0.0,0.0,0.0,1.0,0.0,1.0,0.0
369,1.0,0.0,1.0,1.0,1.0,1.0,1.0
370,1.0,0.0,0.0,0.0,0.0,1.0,0.0
371,1.0,1.0,1.0,1.0,1.0,1.0,1.0
372,0.0,0.0,0.0,1.0,0.0,0.0,0.0
373,1.0,1.0,1.0,1.0,1.0,1.0,1.0
374,0.0,0.0,0.0,1.0,0.0,1.0,0.0
375,1.0,1.0,1.0,0.0,1.0,0.0,1.0
376,1.0,0.0,0.0,0.0,0.0,0.0,0.0
377,1.0,1.0,1.0,1.0,1.0,1.0,1.0
378,0.0,0.0,0.0,1.0,0.0,1.0,0.0
379,1.0,0.0,0.0,0.0,0.0,0.0,0.0
380,1.0,0.0,1.0,1.0,1.0,0.0,1.0
381,1.0,0.0,0.0,0.0,0.0,1.0,0.0
382,1.0,1.0,1.0,1.0,1.0,1.0,1.0
383,1.0,0.0,0.0,0.0,0.0,1.0,0.0
384,1.0,1.0,1.0,1.0,1.0,1.0,1.0
385,1.0,0.0,0.0,0.0,0.0,0.0,0.0
386,1.0,0.0,1.0,1.0,1.0,0.0,1.0
387,0.0,0.0,0.0,1.0,0.0,0.0,0.0
388,1.0,1.0,0.0,1.0,1.0,1.0,1.0
389,0.0,0.0,0.0,1.0,0.0,1.0,0.0
390,0.0,0.0,0.0,1.0,0.0,0.0,0.0
391,1.0,1.0,1.0,1.0,1.0,1.0,1.0
392,1.0,0.0,0.0,0.0,0.0,0.0,0.0
393,1.0,0.0,1.0,1.0,1.0,1.0,1.0
394,1.0,0.0,0.0,0.0,0.0,0.0,0.0
395,1.0,0.0,1.0,1.0,1.0,1.0,1.0
396,1.0,0.0,0.0,0.0,0.0,0.0,0.0
397,1.0,0.0,0.0,0.0,0.0,1.0,0.0
398,1.0,1.0,1.0,1.0,1.0,0.0,0.0
399,1.0,0.0,0.0,0.0,0.0,0.0,0.0
400,1.0,0.0,1.0,1.0,1.0,1.0,0.0
401,0.0,0.0,0.0,1.0,0.0,1.0,0.0
402,1.0,0.0,1.0,1.0,1.0,1.0,1.0
403,0.0,0.0,0.0,1.0,0.0,1.0,0.0
404,1.0,0.0,1.0,1.0,1.0,0.0,1.0
405,0.0,0.0,0.0,1.0,0.0,1.0,0.0
406,1.0,0.0,1.0,1.0,1.0,1.0,1.0
407,0.0,0.0,0.0,1.0,0.0,1.0,0.0
408,1.0,0.0,1.0,1.0,1.0,0.0,1.0
409,1.0,0.0,0.0,0.0,0.0,0.0,0.0
410,1.0,0.0,1.0,1.0,1.0,1.0,1.0
411,1.0,0.0,0.0,0.0,0.0,1.0,0.0
412,1.0,0.0,1.0,1.0,1.0,1.0,1.0
413,0.0,0.0,0.0,1.0,0.0,1.0,0.0
414,1.0,1.0,0.0,1.0,1.0,1.0,1.0
415,0.0,0.0,0.0,1.0,0.0,1.0,0.0
416,1.0,0.0,1.0,1.0,1.0,1.0,1.0
417,1.0,0.0,1.0,1.0,1.0,0.0,1.0
418,0.0,0.0,0.0,1.0,0.0,0.0,0.0
419,1.0,1.0,1.0,1.0,1.0,1.0,1.0
420,1.0,0.0,0.0,0.0,0.0,0.0,0.0
421,1.0,1.0,1.0,1.0,1.0,1.0,1.0
422,1.0,0.0,0.0,0.0,0.0,1.0,0.0
423,1.0,1.0,1.0,1.0,1.0,1.0,1.0
424,0.0,0.0,0.0,1.0,0.0,1.0,0.0
425,0.0,0.0,0.0,0.0,1.0,0.0,0.0
426,1.0,0.0,0.0,0.0,0.0,1.0,0.0
427,1.0,1.0,1.0,1.0,1.0,1.0,1.0
428,0.0,0.0,0.0,1.0,0.0,0.0,0.0
429,0.0,0.0,0.0,1.0,0.0,0.0,1.0
430,0.0,0.0,0.0,1.0,0.0,0.0,0.0
431,0.0,0.0,1.0,1.0,0.0,0.0,0.0
432,1.0,0.0,0.0,0.0,0.0,0.0,0.0
433,0.0,0.0,1.0,1.0,1.0,0.0,1.0
434,1.0,0.0,0.0,0.0,0.0,0.0,0.0
435,0.0,0.0,0.0,0.0,1.0,0.0,1.0
436,1.0,0.0,0.0,0.0,0.0,0.0,0.0
437,0.0,0.0,0.0,1.0,0.0,1.0,0.0
438,0.0,0.0,0.0,1.0,0.0,1.0,0.0
439,1.0,1.0,1.0,1.0,1.0,1.0,1.0
440,1.0,0.0,0.0,0.0,0.0,1.0,0.0
441,0.0,0.0,1.0,1.0,0.0,0.0,1.0
442,0.0,0.0,0.0,1.0,0.0,0.0,0.0
443,0.0,1.0,0.0,0.0,1.0,1.0,1.0
444,0.0,0.0,0.0,1.0,0.0,1.0,0.0
445,1.0,0.0,0.0,0.0,0.0,1.0,0.0
446,1.0,0.0,0.0,0.0,0.0,1.0,0.0
447,1.0,1.0,1.0,1.0,1.0,1.0,1.0
448,0.0,0.0,0.0,1.0,0.0,1.0,0.0
449,1.0,1.0,1.0,1.0,1.0,1.0,1.0
450,1.0,0.0,0.0,0.0,0.0,1.0,0.0
451,0.0,0.0,1.0,1.0,1.0,1.0,1.0
452,1.0,0.0,0.0,0.0,0.0,0.0,0.0
453,1.0,0.0,1.0,1.0,1.0,0.0,1.0
454,0.0,0.0,0.0,1.0,0.0,1.0,0.0
455,1.0,1.0,1.0,1.0,1.0,1.0,1.0
456,1.0,0.0,0.0,0.0,0.0,1.0,0.0
457,1.0,1.0,1.0,0.0,1.0,0.0,1.0
458,0.0,0.0,0.0,1.0,0.0,1.0,0.0
459,1.0,0.0,1.0,1.0,1.0,0.0,1.0
460,1.0,0.0,0.0,0.0,0.0,1.0,0.0
461,1.0,0.0,1.0,1.0,1.0,1.0,1.0
462,1.0,0.0,0.0,0.0,0.0,1.0,0.0
463,0.0,1.0,0.0,0.0,1.0,0.0,1.0
464,0.0,0.0,0.0,1.0,0.0,1.0,0.0
