"","A1","A2","A3"
"ID411",0,1,1
"ID412",0,0,1
"ID413",0,0,1
"ID414",0,0,1
"ID415",0,1,1
"ID416",0,1,1
"ID417",0,1,0
"ID418",0,0,1
"ID419",0,1,1
"ID420",1,1,1
"ID421",0,1,1
"ID422",0,0,0
"ID423",0,0,0
"ID424",0,1,1
"ID425",0,0,0
"ID426",0,1,1
"ID427",0,1,1
"ID428",1,0,1
"ID429",0,1,1
"ID430",0,0,1
"ID431",0,0,1
"ID432",0,1,1
"ID433",0,0,1
"ID434",0,0,1
"ID435",0,1,1
"ID436",1,1,1
"ID437",0,1,1
"ID438",0,1,1
"ID439",0,0,1
"ID440",0,0,1
"ID441",0,1,1
"ID442",1,0,1
"ID443",1,0,1
"ID444",0,0,1
"ID445",0,1,1
"ID446",0,0,0
"ID447",0,0,0
"ID448",1,0,1
"ID449",0,1,1
"ID450",0,0,1
"ID451",0,1,1
"ID452",0,1,1
"ID453",0,0,1
"ID454",0,1,1
"ID455",0,0,1
"ID456",0,1,1
"ID457",0,0,1
"ID458",0,1,1
"ID459",0,0,1
"ID460",0,0,1
"ID461",0,0,1
"ID462",0,0,0
"ID463",1,0,1
"ID464",0,1,1
"ID465",0,1,1
"ID466",0,0,1
"ID467",0,1,1
"ID468",1,1,1
"ID469",0,0,0
"ID470",0,1,1
"ID471",0,1,0
"ID472",1,1,1
"ID473",0,1,1
"ID474",0,0,0
"ID475",0,1,1
"ID476",0,1,1
"ID477",0,0,1
"ID478",0,0,1
"ID479",0,0,1
"ID480",0,1,1
"ID481",0,0,1
"ID482",0,1,1
"ID483",0,0,1
"ID484",0,0,1
"ID485",0,0,1
"ID486",0,1,1
"ID487",0,1,1
"ID488",0,0,1
"ID489",0,1,1
"ID490",0,1,1
"ID491",0,0,1
"ID492",0,1,1
"ID493",0,1,0
"ID494",0,1,1
"ID495",0,0,1
"ID496",0,0,1
"ID497",0,0,1
"ID498",0,1,1
"ID499",0,0,1
"ID500",1,0,1
"ID501",0,0,0
"ID502",0,1,1
"ID503",0,0,1
"ID504",0,1,1
"ID505",0,0,1
"ID506",0,1,1
"ID507",0,1,0
"ID508",0,0,1
"ID509",0,0,1
"ID510",0,1,1
"ID511",0,0,1
"ID512",0,1,1
"ID513",1,1,1
"ID514",0,1,1
"ID515",0,0,1
"ID516",0,0,0
"ID517",0,1,1
"ID518",0,0,0
"ID519",1,1,1
"ID520",0,0,1
"ID521",1,1,1
"ID522",0,1,1
"ID523",0,1,1
"ID524",0,0,1
"ID525",1,1,1
"ID526",0,0,1
"ID527",0,0,1
"ID528",0,0,1
"ID529",0,1,1
"ID530",0,0,1
"ID531",0,0,1
"ID532",0,1,1
"ID533",0,0,1
"ID534",1,0,0
"ID535",0,1,1
"ID536",0,1,0
"ID537",0,1,1
"ID538",0,0,1
"ID539",1,0,1
"ID540",0,0,1
"ID541",0,0,0
"ID542",1,1,1
"ID543",0,1,1
"ID544",0,0,1
"ID545",0,0,1
"ID546",0,0,1
"ID547",0,1,1
"ID548",0,1,1
"ID549",0,1,1
"ID550",1,1,1
"ID551",0,1,1
"ID552",0,0,1
"ID553",1,1,1
"ID554",0,0,1
"ID555",0,1,1
"ID556",0,1,1
"ID557",0,1,1
"ID558",0,0,1
"ID559",0,0,1
"ID560",0,1,0
"ID561",1,0,1
"ID562",0,0,1
"ID563",1,1,1
"ID564",0,1,1
"ID565",0,0,1
"ID566",0,0,0
"ID567",0,0,1
"ID568",0,0,1
"ID569",0,0,0
"ID570",0,0,1
"ID571",0,0,1
"ID572",0,0,1
"ID573",0,0,1
"ID574",0,0,1
"ID575",1,0,1
"ID576",0,0,1
"ID577",0,0,1
"ID578",0,0,1
"ID579",0,1,1
"ID580",1,0,1
"ID581",0,0,1
"ID582",1,1,1
"ID583",1,0,1
"ID584",1,0,1
"ID585",1,1,1
"ID586",0,1,1
"ID587",1,1,0
"ID588",0,1,1
"ID589",0,0,1
"ID590",0,0,1
"ID591",0,0,0
"ID592",0,0,0
"ID593",0,1,1
"ID594",0,1,1
"ID595",0,1,0
"ID596",0,0,1
"ID597",0,0,1
"ID598",0,1,1
"ID599",0,1,1
"ID600",0,1,1
"ID601",0,1,1
"ID602",0,0,0
"ID603",0,1,1
"ID604",0,0,1
"ID605",0,1,1
"ID606",0,0,1
"ID607",0,0,1
"ID608",0,1,0
"ID609",1,1,1
"ID610",0,0,1
"ID611",0,0,0
"ID612",0,0,1
"ID613",0,0,1
"ID614",0,0,1
"ID615",0,0,1
"ID616",0,1,1
"ID617",0,1,1
"ID618",0,0,0
"ID619",0,0,0
"ID620",1,0,1
"ID621",0,1,1
"ID622",0,0,0
"ID623",1,1,1
"ID624",0,0,1
"ID625",1,1,1
"ID626",0,1,1
"ID627",0,0,1
"ID628",0,0,1
"ID629",0,0,1
"ID630",0,0,0
"ID631",0,1,1
"ID632",1,1,0
"ID633",0,0,1
"ID634",0,1,1
"ID635",0,1,1
"ID636",0,0,1
"ID637",0,0,1
"ID638",1,0,1
"ID639",0,1,1
"ID640",0,1,1
"ID641",0,1,1
"ID642",1,1,1
"ID643",0,0,1
"ID644",0,0,1
"ID645",0,0,1
"ID646",0,0,1
"ID647",0,1,1
"ID648",0,0,0
"ID649",0,0,1
"ID650",0,1,1
"ID651",0,1,1
"ID652",0,0,1
"ID653",0,1,1
"ID654",0,0,1
"ID655",0,1,0
"ID656",0,0,1
"ID657",0,1,1
"ID658",0,0,1
"ID659",1,1,1
"ID660",0,0,1
"ID661",0,0,1
"ID662",0,0,1
"ID663",0,1,1
"ID664",0,0,1
"ID665",1,1,0
"ID666",0,0,1
"ID667",0,1,1
"ID668",1,1,0
"ID669",0,0,1
"ID670",0,0,1
"ID671",0,1,1
"ID672",0,0,0
"ID673",0,1,1
"ID674",0,1,1
"ID675",0,0,1
"ID676",0,0,1
"ID677",0,1,1
"ID678",0,1,0
"ID679",0,0,0
"ID680",1,1,1
"ID681",0,0,1
"ID682",0,1,1
"ID683",1,1,1
"ID684",0,1,1
"ID685",0,0,1
"ID686",0,1,1
"ID687",1,1,1
"ID688",0,1,1
"ID689",1,1,1
"ID690",0,1,0
"ID691",1,0,1
"ID692",1,1,1
"ID693",0,0,1
"ID694",0,0,1
"ID695",0,0,1
"ID696",0,0,1
"ID697",0,0,1
"ID698",1,1,1
"ID699",1,1,1
"ID700",0,0,1
"ID701",0,1,1
"ID702",0,1,0
"ID703",0,0,1
"ID704",0,0,1
"ID705",0,0,1
"ID706",0,0,1
"ID707",0,0,1
"ID708",0,0,0
"ID709",0,1,1
"ID710",0,1,1
"ID711",0,0,0
"ID712",0,0,0
"ID713",1,1,1
"ID714",0,0,0
"ID715",0,1,1
"ID716",0,0,1
"ID717",1,0,1
"ID718",0,0,1
"ID719",1,0,1
"ID720",0,1,1
"ID721",1,1,1
"ID722",0,0,1
"ID723",0,0,1
"ID724",0,1,1
"ID725",0,1,1
"ID726",0,1,1
"ID727",0,1,0
"ID728",0,0,1
"ID729",1,1,1
"ID730",0,1,1
"ID731",0,0,1
"ID732",0,1,1
"ID733",0,0,0
"ID734",0,1,1
"ID735",0,1,1
"ID736",0,0,1
"ID737",0,0,1
"ID738",0,0,1
"ID739",0,0,0
"ID740",1,0,1
"ID741",0,0,0
"ID742",0,0,1
"ID743",0,0,1
"ID744",0,1,1
"ID745",0,0,0
"ID746",1,1,1
"ID747",0,0,1
"ID748",0,1,1
"ID749",0,1,1
"ID750",0,1,1
"ID751",0,0,0
"ID752",0,1,1
"ID753",0,0,0
"ID754",0,0,0
"ID755",0,1,1
"ID756",0,1,0
"ID757",1,0,1
"ID758",0,0,0
"ID759",0,0,0
"ID760",0,1,1
"ID761",0,0,1
"ID762",0,1,1
"ID763",0,0,1
"ID764",0,1,0
"ID765",0,1,1
"ID766",1,1,1
"ID767",1,1,1
"ID768",0,1,0
"ID769",1,1,1
"ID770",0,0,1
"ID771",0,0,0
"ID772",0,0,1
"ID773",0,1,1
"ID774",0,0,1
"ID775",0,1,0
"ID776",0,0,1
"ID777",1,1,1
"ID778",0,0,1
"ID779",0,0,0
"ID780",0,0,1
"ID781",0,0,1
"ID782",0,1,0
"ID783",1,1,1
"ID784",0,0,1
"ID785",0,1,1
"ID786",0,1,1
"ID787",0,0,0
"ID788",1,1,1
"ID789",0,0,0
"ID790",0,1,1
"ID791",0,1,1
"ID792",0,1,1
"ID793",0,0,0
"ID794",0,0,1
"ID795",0,0,0
"ID796",0,0,0
"ID797",0,1,0
"ID798",0,1,1
"ID799",0,0,1
"ID800",0,0,1
"ID801",0,0,1
"ID802",0,1,1
"ID803",0,0,1
"ID804",0,1,1
"ID805",1,1,1
"ID806",1,0,1
"ID807",0,0,1
"ID808",0,0,0
"ID809",0,0,1
"ID810",0,1,1
"ID811",0,1,1
"ID812",0,1,1
"ID813",0,0,1
"ID814",0,0,1
"ID815",0,0,1
"ID816",0,1,1
"ID817",0,0,0
"ID818",0,0,1
"ID819",0,1,1
"ID820",0,0,0
"ID821",0,1,1
"ID822",0,1,1
"ID823",0,0,1
"ID824",0,1,1
"ID825",0,1,0
"ID826",0,1,1
"ID827",0,0,1
"ID828",1,0,1
"ID829",1,0,1
"ID830",0,0,1
"ID831",0,1,1
"ID832",0,1,1
"ID833",0,0,1
"ID834",0,1,1
"ID835",0,0,0
"ID836",0,1,1
"ID837",0,0,1
"ID838",0,0,1
"ID839",0,1,1
"ID840",1,1,1
"ID841",1,0,1
"ID842",0,1,1
"ID843",0,1,1
"ID844",0,0,1
"ID845",0,0,0
"ID846",0,0,1
"ID847",0,1,1
"ID848",0,0,1
"ID849",0,0,1
"ID850",1,0,1
"ID851",1,1,1
"ID852",0,1,1
"ID853",0,1,1
"ID854",0,1,1
"ID855",0,0,0
"ID856",0,0,0
"ID857",0,0,1
"ID858",0,1,1
"ID859",0,0,1
"ID860",0,1,1
"ID861",0,1,1
"ID862",0,0,1
"ID863",0,1,0
"ID864",0,0,0
"ID865",0,1,1
"ID866",1,1,1
"ID867",0,0,1
"ID868",0,0,0
"ID869",0,0,0
"ID870",0,0,1
"ID871",0,1,1
"ID872",0,1,1
"ID873",0,0,1
"ID874",0,1,1
"ID875",0,1,1
"ID876",0,0,1
"ID877",0,0,1
"ID878",0,0,1
"ID879",1,1,1
"ID880",0,0,1
"ID881",0,0,0
"ID882",0,0,1
"ID883",0,0,1
"ID884",0,1,1
"ID885",0,1,1
"ID886",1,1,1
"ID887",0,0,1
"ID888",0,1,1
"ID889",0,1,1
"ID890",0,1,1
"ID891",0,0,1
"ID892",0,0,1
"ID893",0,0,1
"ID894",0,1,0
"ID895",0,0,1
"ID896",0,1,0
"ID897",1,0,1
"ID898",0,0,1
"ID899",0,0,0
"ID900",0,1,1
"ID901",0,1,0
"ID902",0,0,1
"ID903",0,1,1
"ID904",0,1,1
"ID905",1,1,1
"ID906",0,1,1
"ID907",0,1,0
"ID908",1,0,1
"ID909",0,1,1
"ID910",0,1,1
"ID911",0,1,1
"ID912",0,0,1
"ID913",0,0,1
"ID914",1,0,1
"ID915",0,0,1
"ID916",0,1,1
"ID917",1,1,1
"ID918",0,0,1
"ID919",0,1,1
"ID920",0,1,1
"ID921",0,1,1
"ID922",0,1,1
"ID923",0,1,0
"ID924",0,0,1
"ID925",0,1,1
"ID926",1,0,1
"ID927",0,0,0
"ID928",0,1,0
"ID929",0,0,1
"ID930",0,0,1
"ID931",0,0,1
"ID932",0,1,1
"ID933",0,1,1
"ID934",0,1,1
"ID935",0,0,1
"ID936",0,1,1
"ID937",0,0,1
"ID938",0,1,1
"ID939",1,0,1
"ID940",0,0,1
"ID941",0,0,1
"ID942",0,1,1
"ID943",0,1,1
"ID944",1,1,1
"ID945",0,1,1
"ID946",0,1,1
"ID947",0,0,1
"ID948",0,1,1
"ID949",1,0,1
"ID950",0,0,1
"ID951",1,1,1
"ID952",1,0,1
"ID953",0,0,1
"ID954",0,0,0
"ID955",0,1,1
"ID956",0,0,1
"ID957",0,0,1
"ID958",0,1,1
"ID959",1,0,1
"ID960",0,0,1
"ID961",1,0,1
"ID962",0,1,1
"ID963",1,0,1
"ID964",0,0,1
"ID965",0,1,0
"ID966",1,1,0
"ID967",0,0,1
"ID968",1,0,1
"ID969",1,0,1
"ID970",0,1,1
"ID971",0,0,1
"ID972",1,1,1
"ID973",0,1,1
"ID974",0,1,1
"ID975",0,1,1
"ID976",0,0,1
"ID977",0,1,1
"ID978",0,1,1
"ID979",0,1,0
"ID980",0,1,1
"ID981",0,1,1
"ID982",1,1,1
"ID983",0,1,1
"ID984",0,1,1
"ID985",0,1,1
"ID986",1,1,1
"ID987",0,0,1
"ID988",0,0,1
"ID989",0,0,1
"ID990",0,0,1
"ID991",0,1,1
"ID992",0,0,1
"ID993",0,1,1
"ID994",0,0,1
"ID995",0,0,1
"ID996",0,0,1
"ID997",0,1,1
"ID998",0,1,1
"ID999",1,1,1
"ID1000",0,1,1
