"","A1","A2","A3","A4","A5"
"ID121",0,0,1,0,0
"ID122",0,1,0,1,0
"ID123",0,0,0,0,1
"ID124",0,1,0,0,1
"ID125",0,0,0,0,1
"ID126",0,0,0,1,0
"ID127",0,0,0,1,0
"ID128",0,0,0,1,0
"ID129",0,0,0,0,1
"ID130",0,1,1,1,1
"ID131",0,0,0,0,0
"ID132",0,0,1,0,0
"ID133",0,1,1,1,1
"ID134",0,0,0,1,0
"ID135",1,1,1,1,1
"ID136",0,0,0,1,1
"ID137",0,1,1,1,1
"ID138",0,0,1,1,1
"ID139",0,0,1,1,1
"ID140",0,1,0,1,1
"ID141",0,1,0,0,1
"ID142",0,0,1,1,1
"ID143",1,1,1,1,1
"ID144",0,0,0,1,1
"ID145",0,0,1,1,1
"ID146",1,1,0,1,1
"ID147",0,1,1,1,1
"ID148",1,1,1,1,1
"ID149",0,0,1,1,0
"ID150",0,0,1,1,1
"ID151",0,1,1,0,1
"ID152",0,0,1,1,1
"ID153",0,0,0,1,1
"ID154",0,0,1,1,1
"ID155",0,0,0,0,1
"ID156",0,1,0,1,1
"ID157",0,0,1,1,1
"ID158",0,0,0,0,1
"ID159",0,0,1,1,1
"ID160",0,1,1,1,1
"ID161",0,0,0,1,1
"ID162",0,0,1,0,1
"ID163",0,1,1,1,0
"ID164",0,1,1,1,1
"ID165",1,0,1,1,1
"ID166",0,0,0,1,0
"ID167",0,0,1,1,1
"ID168",0,0,0,0,1
"ID169",0,1,0,0,1
"ID170",0,0,0,1,1
"ID171",0,1,0,1,1
"ID172",0,0,1,0,0
"ID173",0,1,0,0,1
"ID174",0,1,1,0,1
"ID175",0,0,1,1,1
"ID176",0,0,0,0,1
"ID177",0,0,1,0,1
"ID178",1,0,1,1,1
"ID179",0,0,1,1,1
"ID180",0,1,1,0,1
"ID181",0,0,1,1,1
"ID182",0,0,1,0,1
"ID183",0,1,1,1,1
"ID184",0,0,0,1,1
"ID185",1,1,1,1,0
"ID186",0,0,0,1,0
"ID187",1,0,1,0,1
"ID188",1,1,1,1,1
"ID189",1,1,1,1,1
"ID190",0,0,1,1,0
"ID191",0,0,0,1,0
"ID192",0,1,1,1,1
"ID193",0,1,0,1,1
"ID194",0,1,0,1,1
"ID195",0,1,1,1,1
"ID196",0,0,0,1,1
"ID197",0,0,0,0,1
"ID198",1,1,1,1,1
"ID199",0,1,1,1,1
"ID200",0,1,0,0,1
"ID201",0,1,0,1,1
"ID202",0,0,1,1,1
"ID203",0,1,0,0,1
"ID204",1,0,0,0,0
"ID205",0,0,0,0,0
"ID206",1,1,1,0,1
"ID207",0,0,0,0,0
"ID208",0,0,0,0,1
"ID209",0,0,0,1,1
"ID210",0,0,1,1,1
"ID211",0,0,1,0,0
"ID212",1,0,1,1,1
"ID213",0,0,1,1,1
"ID214",0,0,1,0,1
"ID215",0,0,0,0,0
"ID216",0,0,0,0,1
"ID217",0,0,1,0,1
"ID218",0,0,1,0,1
"ID219",0,0,1,1,1
"ID220",0,0,0,0,1
"ID221",0,0,0,1,1
"ID222",0,0,0,1,1
"ID223",0,0,0,0,1
"ID224",1,1,1,1,1
"ID225",0,0,0,1,1
"ID226",0,0,0,1,0
"ID227",1,1,0,1,1
"ID228",0,0,1,0,1
"ID229",0,0,0,0,0
"ID230",0,1,1,1,0
"ID231",0,0,0,1,1
"ID232",0,0,0,1,1
"ID233",1,0,0,0,0
"ID234",1,1,0,1,1
"ID235",1,1,1,1,1
"ID236",0,0,1,0,1
"ID237",1,0,1,0,1
"ID238",0,0,1,0,1
"ID239",0,0,1,1,1
"ID240",0,0,1,0,1
"ID241",0,0,0,1,1
"ID242",0,0,0,1,1
"ID243",0,0,1,0,0
"ID244",0,1,1,1,1
"ID245",0,0,1,1,1
"ID246",0,0,0,0,1
"ID247",0,1,1,0,1
"ID248",0,0,1,0,1
"ID249",0,1,1,1,1
"ID250",0,0,0,0,0
"ID251",0,0,1,1,1
"ID252",0,0,1,1,1
"ID253",0,0,1,1,0
"ID254",0,0,0,1,1
"ID255",0,1,1,1,1
"ID256",1,0,1,1,1
"ID257",0,0,0,0,1
"ID258",0,0,0,1,1
"ID259",0,0,0,0,0
"ID260",0,0,0,1,1
"ID261",0,0,0,0,0
"ID262",1,1,1,1,1
"ID263",0,0,0,1,1
"ID264",0,0,0,0,0
"ID265",0,0,0,0,1
"ID266",0,0,1,0,1
"ID267",0,1,0,1,0
"ID268",0,0,0,1,1
"ID269",0,1,1,1,0
"ID270",0,1,1,1,1
"ID271",0,1,1,1,0
"ID272",0,0,1,0,1
"ID273",0,0,1,1,1
"ID274",0,0,0,0,0
"ID275",0,0,1,1,1
"ID276",0,0,0,0,1
"ID277",0,1,1,1,1
"ID278",0,0,0,0,0
"ID279",1,0,0,1,1
"ID280",0,0,0,0,1
"ID281",0,0,0,1,1
"ID282",0,0,0,0,1
"ID283",0,0,0,0,1
"ID284",0,0,0,0,0
"ID285",0,0,1,0,1
"ID286",1,1,1,1,1
"ID287",0,1,0,1,0
"ID288",0,1,0,1,1
"ID289",0,0,0,0,0
"ID290",1,0,1,1,1
"ID291",1,0,0,1,1
"ID292",0,0,1,0,1
"ID293",0,0,1,1,1
"ID294",0,0,0,1,1
"ID295",0,0,1,1,1
"ID296",1,0,1,0,1
"ID297",0,0,1,1,1
"ID298",0,0,0,0,0
"ID299",1,1,1,1,1
"ID300",1,0,1,0,0
"ID301",0,1,0,1,1
"ID302",0,0,0,1,1
"ID303",0,0,0,0,0
"ID304",1,1,1,0,1
"ID305",0,0,0,1,1
"ID306",0,1,1,0,1
"ID307",0,0,0,1,1
"ID308",1,1,1,1,1
"ID309",0,0,1,0,1
"ID310",0,0,0,0,0
"ID311",0,0,1,1,1
"ID312",0,0,1,1,1
"ID313",0,0,1,1,1
"ID314",0,0,1,1,1
"ID315",0,0,0,0,1
"ID316",0,0,1,0,0
"ID317",0,0,1,1,1
"ID318",1,0,0,0,0
"ID319",0,1,0,1,1
"ID320",0,1,1,1,1
"ID321",0,0,1,1,1
"ID322",1,1,1,1,1
"ID323",0,0,1,1,1
"ID324",0,0,1,1,1
"ID325",0,1,1,1,1
"ID326",0,0,1,1,0
"ID327",1,0,1,1,1
"ID328",0,0,0,0,1
"ID329",0,1,0,1,0
"ID330",0,0,0,1,1
"ID331",0,0,0,1,1
"ID332",0,0,0,1,1
"ID333",1,0,0,1,1
"ID334",0,1,0,1,1
"ID335",0,0,1,0,1
"ID336",0,0,1,1,0
"ID337",0,0,1,0,1
"ID338",0,0,0,1,1
"ID339",0,1,1,1,1
"ID340",0,1,0,1,1
"ID341",0,0,1,1,1
"ID342",0,1,0,1,1
"ID343",1,0,0,1,1
"ID344",0,1,0,1,1
"ID345",0,0,1,0,1
"ID346",1,0,0,1,1
"ID347",0,0,1,1,0
"ID348",0,1,0,1,1
"ID349",1,1,1,1,0
"ID350",0,0,1,1,1
"ID351",0,0,0,1,1
"ID352",0,1,1,1,1
"ID353",0,1,0,0,1
"ID354",0,0,1,1,1
"ID355",0,0,0,1,1
"ID356",0,0,0,1,1
"ID357",0,0,1,0,1
"ID358",0,0,1,1,1
"ID359",0,0,1,1,1
"ID360",0,1,0,1,0
"ID361",0,1,1,1,1
"ID362",0,0,0,1,0
"ID363",0,0,0,1,1
"ID364",0,1,1,0,1
"ID365",0,0,0,1,1
"ID366",0,0,1,1,1
"ID367",0,0,0,1,1
"ID368",0,0,1,1,1
"ID369",1,0,1,1,1
"ID370",0,0,1,1,1
"ID371",1,1,1,1,1
"ID372",0,0,0,0,0
"ID373",0,1,1,1,0
"ID374",0,0,0,1,0
"ID375",0,0,1,1,1
"ID376",0,0,1,1,0
"ID377",1,1,1,1,1
"ID378",0,0,0,1,1
"ID379",0,0,1,0,1
"ID380",0,0,0,1,1
"ID381",0,0,0,0,1
"ID382",0,0,0,1,1
"ID383",0,0,1,0,1
"ID384",0,1,1,1,1
"ID385",0,1,0,0,1
"ID386",0,0,1,0,0
"ID387",1,0,1,1,1
"ID388",0,1,1,1,1
"ID389",0,1,0,1,1
"ID390",0,0,1,1,1
"ID391",0,0,1,1,1
"ID392",0,1,1,0,1
"ID393",0,0,0,1,0
"ID394",0,0,0,1,1
"ID395",0,0,1,1,1
"ID396",1,0,1,1,1
"ID397",0,0,0,0,0
"ID398",0,0,1,0,1
"ID399",0,0,1,1,1
"ID400",0,0,1,1,1
"ID401",0,0,0,0,1
"ID402",0,0,0,0,1
"ID403",0,0,0,1,1
"ID404",0,0,1,1,1
"ID405",0,0,1,0,1
"ID406",0,1,1,1,1
"ID407",1,1,1,1,1
"ID408",1,1,1,1,1
"ID409",0,0,1,1,1
"ID410",1,0,1,1,1
"ID411",0,1,1,1,1
"ID412",1,0,1,0,1
"ID413",0,1,1,1,1
"ID414",1,0,0,1,1
"ID415",0,0,0,1,0
"ID416",0,1,1,0,1
"ID417",0,0,1,1,1
"ID418",1,1,0,1,1
"ID419",0,0,0,0,0
"ID420",0,0,0,0,1
"ID421",1,0,1,1,1
"ID422",0,0,0,0,1
"ID423",0,0,0,0,1
"ID424",1,1,1,1,1
"ID425",0,0,1,0,1
"ID426",1,1,1,1,1
"ID427",0,0,0,1,1
"ID428",0,0,1,1,1
"ID429",0,0,0,1,1
"ID430",0,0,1,0,1
"ID431",0,1,1,0,1
"ID432",0,0,1,1,1
"ID433",0,0,0,0,0
"ID434",1,0,0,0,1
"ID435",0,0,0,1,1
"ID436",0,0,0,1,1
"ID437",0,1,0,1,1
"ID438",0,0,0,1,1
"ID439",0,0,0,0,0
"ID440",0,0,0,0,1
"ID441",0,0,0,1,1
"ID442",0,0,0,1,1
"ID443",0,1,1,1,1
"ID444",0,0,0,1,1
"ID445",0,0,1,1,1
"ID446",0,0,1,1,1
"ID447",0,0,0,1,1
"ID448",0,0,0,1,0
"ID449",0,0,0,1,1
"ID450",0,0,1,0,1
"ID451",0,0,1,0,1
"ID452",0,0,1,1,1
"ID453",0,0,0,1,1
"ID454",0,0,0,1,1
"ID455",1,1,1,1,1
"ID456",0,1,1,1,1
"ID457",1,0,1,1,1
"ID458",0,0,1,0,0
"ID459",0,0,0,1,0
"ID460",0,1,0,1,1
"ID461",0,0,0,0,0
"ID462",0,0,0,1,1
"ID463",1,0,0,1,1
"ID464",0,1,0,1,1
"ID465",0,0,1,1,1
"ID466",0,0,0,1,1
"ID467",0,1,1,1,1
"ID468",0,0,0,1,1
"ID469",0,0,0,0,1
"ID470",0,1,1,1,1
"ID471",0,1,1,1,1
"ID472",0,0,0,1,0
"ID473",0,0,0,1,1
"ID474",1,0,1,1,1
"ID475",0,1,0,1,1
"ID476",0,0,1,1,1
"ID477",0,0,1,1,1
"ID478",0,0,0,0,1
"ID479",0,0,0,1,1
"ID480",0,0,0,0,1
"ID481",0,0,1,0,0
"ID482",0,0,1,0,1
"ID483",0,1,1,1,1
"ID484",0,1,1,1,1
"ID485",0,0,1,0,0
"ID486",0,0,0,0,1
"ID487",0,1,1,1,1
"ID488",1,1,1,1,1
"ID489",0,0,0,1,1
"ID490",1,1,1,1,1
"ID491",0,0,1,1,1
"ID492",0,1,0,1,0
"ID493",0,0,1,1,1
"ID494",0,0,1,1,1
"ID495",0,1,1,1,1
"ID496",0,0,0,0,1
"ID497",0,0,1,0,1
"ID498",0,1,1,1,1
"ID499",0,0,0,0,1
"ID500",1,1,1,1,1
"ID501",0,0,0,1,1
"ID502",0,0,1,1,1
"ID503",0,1,0,1,1
"ID504",0,1,0,1,1
"ID505",0,0,1,1,1
"ID506",0,0,0,0,1
"ID507",1,0,0,1,1
"ID508",0,0,1,1,1
"ID509",0,1,1,0,1
"ID510",0,0,0,0,1
"ID511",0,0,1,1,1
"ID512",0,1,1,1,1
"ID513",0,0,1,1,1
"ID514",0,1,1,1,1
"ID515",0,0,0,1,1
"ID516",0,0,0,0,0
"ID517",0,1,1,1,1
"ID518",0,0,1,1,1
"ID519",0,0,0,1,0
"ID520",0,0,0,0,1
"ID521",0,1,1,1,1
"ID522",0,0,0,0,1
"ID523",1,0,1,1,1
"ID524",0,0,1,0,1
"ID525",0,0,1,0,1
"ID526",0,1,0,0,0
"ID527",0,0,0,1,1
"ID528",0,1,1,1,1
"ID529",1,1,0,1,1
"ID530",0,0,0,1,1
"ID531",0,1,0,1,1
"ID532",0,0,0,1,0
"ID533",0,1,1,1,1
"ID534",0,0,0,1,0
"ID535",0,0,1,1,1
"ID536",0,0,0,0,1
"ID537",0,0,0,0,1
"ID538",0,0,0,0,1
"ID539",1,1,1,1,1
"ID540",1,1,1,1,1
"ID541",0,0,0,0,1
"ID542",0,0,1,1,1
"ID543",0,0,1,1,1
"ID544",0,0,0,1,1
"ID545",0,0,0,0,0
"ID546",0,0,1,1,1
"ID547",0,0,0,0,1
"ID548",0,0,1,1,0
"ID549",0,1,1,1,1
"ID550",0,0,0,1,1
"ID551",0,1,1,1,1
"ID552",0,0,0,0,1
"ID553",0,1,1,1,1
"ID554",0,1,1,1,1
"ID555",0,0,0,1,1
"ID556",0,1,1,0,1
"ID557",0,0,1,0,0
"ID558",0,0,0,1,1
"ID559",0,0,0,1,0
"ID560",1,1,1,1,1
"ID561",0,0,0,1,1
"ID562",1,0,0,1,1
"ID563",0,0,0,0,1
"ID564",0,1,1,1,1
"ID565",1,0,0,1,1
"ID566",0,0,1,1,1
"ID567",0,0,0,0,1
"ID568",0,0,0,1,1
"ID569",1,1,1,1,1
"ID570",0,0,0,0,1
"ID571",0,0,1,1,1
"ID572",1,0,1,1,1
"ID573",0,1,0,0,1
"ID574",0,0,0,0,1
"ID575",0,0,1,1,1
"ID576",0,1,1,1,1
"ID577",0,0,0,1,1
"ID578",1,1,0,1,1
"ID579",0,0,0,0,1
"ID580",0,1,0,0,0
"ID581",0,0,0,1,1
"ID582",0,1,1,1,1
"ID583",0,0,0,1,1
"ID584",0,0,1,0,0
"ID585",0,0,1,0,1
"ID586",0,0,0,1,1
"ID587",0,0,0,1,1
"ID588",0,1,0,1,1
"ID589",0,0,1,0,1
"ID590",1,1,0,1,1
"ID591",0,1,0,1,1
"ID592",0,1,0,1,1
"ID593",1,1,1,1,1
"ID594",0,0,0,1,1
"ID595",0,1,1,1,1
"ID596",0,0,0,1,1
"ID597",0,0,0,0,0
"ID598",0,0,0,1,0
"ID599",0,0,0,0,0
"ID600",0,1,1,1,1
"ID601",0,0,0,0,1
"ID602",1,1,1,1,1
"ID603",0,1,1,1,1
"ID604",1,1,1,1,1
"ID605",0,0,1,1,1
"ID606",0,1,0,1,1
"ID607",0,1,1,0,1
"ID608",0,0,1,1,1
"ID609",0,0,0,1,1
"ID610",0,0,0,0,1
"ID611",0,1,0,1,0
"ID612",0,0,0,1,1
"ID613",0,0,0,1,1
"ID614",0,0,1,1,1
"ID615",1,0,1,1,0
"ID616",0,0,1,1,1
"ID617",0,0,0,0,1
"ID618",0,0,1,1,1
"ID619",0,0,0,0,1
"ID620",0,1,1,1,1
"ID621",0,0,1,1,0
"ID622",0,0,1,1,0
"ID623",0,0,1,0,1
"ID624",0,0,1,0,1
"ID625",1,0,1,1,1
"ID626",0,1,1,1,1
"ID627",1,1,1,1,1
"ID628",0,1,1,1,1
"ID629",0,0,1,1,1
"ID630",0,1,1,0,1
"ID631",1,0,1,1,1
"ID632",1,0,1,1,1
"ID633",0,0,1,1,1
"ID634",0,0,1,1,0
"ID635",0,0,0,1,1
"ID636",0,0,0,0,1
"ID637",0,0,1,1,1
"ID638",0,0,0,1,1
"ID639",1,0,0,1,0
"ID640",0,1,1,0,0
"ID641",0,1,1,1,1
"ID642",0,0,0,0,1
"ID643",0,0,0,1,0
"ID644",0,0,1,0,1
"ID645",0,0,0,0,1
"ID646",0,0,1,1,1
"ID647",0,1,0,1,1
"ID648",1,1,0,1,1
"ID649",0,1,0,1,1
"ID650",0,1,0,0,0
"ID651",0,1,0,1,1
"ID652",0,0,0,0,1
"ID653",0,0,0,1,1
"ID654",0,0,0,1,0
"ID655",0,1,0,1,0
"ID656",0,0,0,1,1
"ID657",0,0,0,1,0
"ID658",0,1,1,1,1
"ID659",0,0,1,0,1
"ID660",0,1,0,1,1
"ID661",0,0,1,0,1
"ID662",0,1,1,0,1
"ID663",0,0,1,0,0
"ID664",1,1,1,1,1
"ID665",0,0,1,1,1
"ID666",0,1,1,1,1
"ID667",0,0,0,0,1
"ID668",0,1,0,0,1
"ID669",1,0,0,1,1
"ID670",0,0,0,1,0
"ID671",0,0,0,0,1
"ID672",0,1,1,0,1
"ID673",0,0,1,1,1
"ID674",1,0,1,1,1
"ID675",0,0,0,0,1
"ID676",0,0,0,0,0
"ID677",0,1,1,0,1
"ID678",0,0,1,1,1
"ID679",1,1,0,1,1
"ID680",0,0,0,1,0
"ID681",0,0,0,1,1
"ID682",0,1,1,1,1
"ID683",1,0,1,1,0
"ID684",1,0,0,1,1
"ID685",0,0,1,1,0
"ID686",0,0,1,1,1
"ID687",0,0,1,1,1
"ID688",0,0,0,0,1
"ID689",0,0,1,1,0
"ID690",0,0,0,0,0
"ID691",0,1,1,1,1
"ID692",0,1,0,1,1
"ID693",0,0,0,1,1
"ID694",1,0,1,1,1
"ID695",0,0,1,1,1
"ID696",0,0,1,1,1
"ID697",0,1,1,1,1
"ID698",0,0,1,1,1
"ID699",1,0,1,1,1
"ID700",1,1,1,1,1
"ID701",0,0,1,0,1
"ID702",0,0,0,1,0
"ID703",0,1,1,1,1
"ID704",0,0,0,1,1
"ID705",0,0,0,1,1
"ID706",1,0,0,1,0
"ID707",0,1,1,1,1
"ID708",0,0,0,1,1
"ID709",1,1,1,1,1
"ID710",0,1,1,0,1
"ID711",0,0,0,0,0
"ID712",0,0,0,1,1
"ID713",1,1,0,0,0
"ID714",0,0,0,0,1
"ID715",0,0,0,1,1
"ID716",0,1,0,0,1
"ID717",0,0,0,0,1
"ID718",0,0,1,1,1
"ID719",1,1,1,1,1
"ID720",0,0,1,0,1
"ID721",0,1,0,1,1
"ID722",0,1,1,1,1
"ID723",0,0,1,0,1
"ID724",0,0,1,0,1
"ID725",0,0,1,1,1
"ID726",0,0,1,1,1
"ID727",0,0,1,1,1
"ID728",1,1,0,1,1
"ID729",0,0,0,0,1
"ID730",0,0,1,1,1
"ID731",0,0,0,1,1
"ID732",0,0,1,1,1
"ID733",0,0,0,0,1
"ID734",0,0,1,1,0
"ID735",1,0,0,0,1
"ID736",0,0,0,0,0
"ID737",0,0,1,0,0
"ID738",0,0,1,1,0
"ID739",0,0,0,0,1
"ID740",1,0,0,0,1
"ID741",1,1,1,0,1
"ID742",0,0,0,1,0
"ID743",0,1,1,1,0
"ID744",0,0,0,1,1
"ID745",0,1,0,0,1
"ID746",0,0,0,1,1
"ID747",0,0,0,1,0
"ID748",0,0,0,1,1
"ID749",0,0,0,1,0
"ID750",0,1,1,1,1
"ID751",0,1,1,1,1
"ID752",0,1,0,1,1
"ID753",0,0,0,0,1
"ID754",0,0,0,0,1
"ID755",0,0,0,0,1
"ID756",0,0,0,0,0
"ID757",0,1,1,1,1
"ID758",0,0,1,1,1
"ID759",0,0,1,1,1
"ID760",0,0,0,0,1
"ID761",0,0,0,1,0
"ID762",0,0,0,1,0
"ID763",1,0,0,0,1
"ID764",1,1,1,1,0
"ID765",0,0,1,0,1
"ID766",0,1,1,1,1
"ID767",1,0,0,0,1
"ID768",0,0,1,0,1
"ID769",0,1,1,1,1
"ID770",0,0,0,1,1
"ID771",0,0,1,1,1
"ID772",0,1,0,1,1
"ID773",1,0,1,0,1
"ID774",0,0,0,0,1
"ID775",0,0,0,0,0
"ID776",0,1,1,1,1
"ID777",1,1,1,1,1
"ID778",0,0,0,0,0
"ID779",1,0,1,0,1
"ID780",0,0,1,1,1
"ID781",1,1,1,1,1
"ID782",0,0,1,1,1
"ID783",0,1,1,1,1
"ID784",0,0,0,1,0
"ID785",1,1,0,1,1
"ID786",0,0,0,1,0
"ID787",0,1,1,0,0
"ID788",0,0,1,1,1
"ID789",0,0,0,1,1
"ID790",0,0,0,1,1
"ID791",0,1,1,1,1
"ID792",0,1,0,0,1
"ID793",0,1,1,1,0
"ID794",0,0,1,1,1
"ID795",0,0,1,1,0
"ID796",1,0,0,1,1
"ID797",0,0,0,0,0
"ID798",0,0,0,1,1
"ID799",0,0,0,0,1
"ID800",0,1,1,1,1
"ID801",0,0,1,0,1
"ID802",0,1,1,1,1
"ID803",0,0,0,0,0
"ID804",0,1,1,1,1
"ID805",0,0,1,1,1
"ID806",0,0,1,0,1
"ID807",0,0,0,0,1
"ID808",0,1,1,1,1
"ID809",0,0,0,1,1
"ID810",1,1,1,1,1
"ID811",1,0,1,1,1
"ID812",0,0,0,0,1
"ID813",0,0,0,1,1
"ID814",0,0,1,1,1
"ID815",0,0,0,0,0
"ID816",0,1,0,0,1
"ID817",0,0,1,1,1
"ID818",0,0,1,1,1
"ID819",0,0,0,0,1
"ID820",0,1,0,1,1
"ID821",0,0,1,1,0
"ID822",0,1,0,1,1
"ID823",0,0,1,0,1
"ID824",0,0,0,0,0
"ID825",0,0,0,0,1
"ID826",1,0,0,1,1
"ID827",0,1,0,1,1
"ID828",0,0,1,1,1
"ID829",0,0,1,1,1
"ID830",0,0,1,1,1
"ID831",0,1,1,1,1
"ID832",0,0,1,1,1
"ID833",0,1,1,1,1
"ID834",0,1,1,1,1
"ID835",0,0,0,1,1
"ID836",0,0,0,1,1
"ID837",0,0,1,0,1
"ID838",0,0,0,1,1
"ID839",1,1,0,1,0
"ID840",0,0,1,0,0
"ID841",0,0,0,0,1
"ID842",0,0,0,1,1
"ID843",0,0,1,1,1
"ID844",0,0,0,0,1
"ID845",1,1,1,1,1
"ID846",0,0,1,1,1
"ID847",0,0,0,1,1
"ID848",0,0,0,1,1
"ID849",0,0,0,0,0
"ID850",0,0,0,1,1
"ID851",0,0,1,1,1
"ID852",1,0,1,1,1
"ID853",0,1,1,1,1
"ID854",0,0,0,0,1
"ID855",0,1,1,1,1
"ID856",0,0,0,1,1
"ID857",0,0,0,1,1
"ID858",0,0,0,1,1
"ID859",1,0,0,1,1
"ID860",0,0,0,0,1
"ID861",0,1,1,1,1
"ID862",0,0,1,0,0
"ID863",0,0,1,1,1
"ID864",0,0,0,1,1
"ID865",0,0,1,1,1
"ID866",1,1,1,1,1
"ID867",0,0,0,1,1
"ID868",0,0,1,1,1
"ID869",0,0,1,0,0
"ID870",0,0,1,1,1
"ID871",0,0,0,0,1
"ID872",0,1,1,0,0
"ID873",0,0,0,0,1
"ID874",0,0,0,1,1
"ID875",0,0,1,1,1
"ID876",0,1,0,1,1
"ID877",0,1,1,0,1
"ID878",0,0,1,0,1
"ID879",0,0,0,0,0
"ID880",1,1,1,1,1
"ID881",0,0,0,0,1
"ID882",0,0,0,1,1
"ID883",0,0,0,1,1
"ID884",1,1,1,1,1
"ID885",0,0,0,1,0
"ID886",0,0,0,0,1
"ID887",0,0,1,1,1
"ID888",0,0,1,0,1
"ID889",0,0,1,1,1
"ID890",0,0,0,1,1
"ID891",1,1,1,1,1
"ID892",0,0,0,1,1
"ID893",0,0,1,0,0
"ID894",1,0,1,1,1
"ID895",1,0,1,1,1
"ID896",0,1,1,1,1
"ID897",0,0,0,0,0
"ID898",0,0,1,0,1
"ID899",1,1,1,0,1
"ID900",0,0,1,1,0
"ID901",0,0,1,0,1
"ID902",0,0,0,1,0
"ID903",0,0,1,1,1
"ID904",0,0,0,1,1
"ID905",0,1,0,1,1
"ID906",1,0,1,1,1
"ID907",0,1,1,1,1
"ID908",0,1,0,0,1
"ID909",0,1,0,1,0
"ID910",0,0,1,1,1
"ID911",0,0,0,1,0
"ID912",0,0,1,0,1
"ID913",0,0,0,1,1
"ID914",0,0,1,1,1
"ID915",0,0,1,1,0
"ID916",0,0,0,1,1
"ID917",0,0,0,0,0
"ID918",1,1,0,1,0
"ID919",0,0,0,1,1
"ID920",0,0,0,0,1
"ID921",0,0,0,0,1
"ID922",0,0,1,0,1
"ID923",0,0,0,0,0
"ID924",0,1,1,1,1
"ID925",0,0,1,0,1
"ID926",0,0,1,1,0
"ID927",0,0,0,0,1
"ID928",0,1,0,1,1
"ID929",0,0,0,0,0
"ID930",0,1,1,1,1
