"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
"ID176",0,1,1,0,1,1,0,1,1,1
"ID177",0,1,1,0,1,1,0,1,1,1
"ID178",0,0,1,0,1,0,0,1,1,1
"ID179",0,1,1,1,1,1,0,1,1,0
"ID180",0,1,1,0,1,0,1,1,1,1
"ID181",0,1,1,1,1,1,1,1,1,0
"ID182",0,1,1,1,1,1,1,0,1,1
"ID183",0,1,1,1,1,1,0,1,1,1
"ID184",0,1,1,0,1,0,1,0,1,0
"ID185",0,0,1,0,1,0,1,1,1,0
"ID186",0,1,1,0,1,0,0,1,1,1
"ID187",0,0,0,0,1,0,0,0,0,1
"ID188",0,0,1,0,0,0,0,0,1,1
"ID189",0,0,0,0,0,0,0,0,0,0
"ID190",0,0,0,1,0,1,0,0,1,1
"ID191",0,1,1,0,1,1,0,1,1,1
"ID192",0,1,1,0,1,0,0,1,1,0
"ID193",0,1,1,0,1,1,1,1,1,0
"ID194",0,1,0,1,1,1,1,1,1,1
"ID195",0,1,0,0,1,1,0,0,1,0
"ID196",0,1,1,0,1,1,0,0,1,1
"ID197",0,0,0,0,1,0,1,1,1,1
"ID198",0,0,1,0,1,0,0,0,0,1
"ID199",0,1,0,1,1,0,1,0,1,1
"ID200",0,0,1,1,0,0,0,0,1,1
"ID201",0,0,1,0,0,0,0,0,1,0
"ID202",0,1,1,1,1,0,0,1,1,0
"ID203",0,1,1,1,1,1,1,1,1,0
"ID204",0,0,1,1,0,0,0,0,1,0
"ID205",0,1,0,0,1,1,0,1,0,0
"ID206",0,0,1,1,0,0,1,0,0,1
"ID207",0,0,1,0,1,0,1,0,1,0
"ID208",0,1,0,0,1,1,0,0,0,0
"ID209",0,1,0,0,1,1,0,0,1,1
"ID210",0,1,0,0,1,0,0,1,0,1
"ID211",0,0,1,0,1,1,1,0,0,1
"ID212",0,1,0,0,1,0,0,1,1,0
"ID213",0,1,1,0,1,1,0,1,1,1
"ID214",0,0,0,1,0,0,0,0,0,1
"ID215",0,0,0,0,0,0,0,0,0,0
"ID216",1,0,1,1,0,0,1,0,1,1
"ID217",0,1,1,0,1,1,0,1,1,1
"ID218",1,1,1,1,1,1,1,0,1,0
"ID219",0,0,0,1,1,0,0,1,1,0
"ID220",0,0,0,0,0,0,0,0,0,0
"ID221",0,0,0,0,0,0,0,0,0,0
"ID222",0,0,1,1,1,0,1,0,1,1
"ID223",0,0,0,1,1,0,0,0,1,1
"ID224",0,1,1,0,1,0,0,0,1,1
"ID225",1,1,1,1,1,1,1,1,1,1
"ID226",0,0,0,0,0,1,0,0,1,1
"ID227",0,1,1,0,1,0,0,0,1,1
"ID228",0,0,1,1,0,0,0,0,1,1
"ID229",1,0,1,1,0,1,1,0,1,1
"ID230",0,0,1,1,0,0,0,0,0,1
"ID231",0,1,1,0,1,0,0,1,1,1
"ID232",0,1,1,1,1,1,1,1,1,0
"ID233",0,1,1,0,1,0,0,1,1,0
"ID234",1,0,1,0,0,0,1,1,1,1
"ID235",0,1,0,0,1,0,0,1,1,1
"ID236",0,1,1,0,0,0,0,0,1,1
"ID237",0,1,0,1,1,0,0,0,1,0
"ID238",0,0,1,0,0,0,1,0,0,0
"ID239",0,1,1,0,1,1,0,1,1,1
"ID240",0,1,1,0,1,1,0,1,1,1
"ID241",1,0,0,1,1,0,1,0,1,1
"ID242",0,0,1,0,0,0,1,0,1,1
"ID243",0,1,1,0,1,1,0,1,1,1
"ID244",0,1,1,0,1,1,0,0,1,1
"ID245",0,1,1,0,1,0,0,1,1,1
"ID246",0,1,1,1,0,1,0,1,1,1
"ID247",0,1,1,1,1,0,0,0,1,1
"ID248",0,1,1,1,1,1,0,0,1,0
"ID249",0,0,1,1,0,0,0,0,1,1
"ID250",0,1,1,1,1,1,0,0,1,1
"ID251",0,0,0,0,0,0,0,0,0,0
"ID252",0,0,0,0,0,1,0,0,1,1
"ID253",1,0,1,1,1,1,1,0,1,1
"ID254",0,1,1,0,1,0,0,1,1,1
"ID255",0,0,0,1,1,0,0,0,1,1
"ID256",0,0,1,0,0,0,0,0,1,1
"ID257",0,0,0,1,0,0,0,1,0,0
"ID258",0,0,1,1,0,0,0,0,1,0
"ID259",0,1,1,1,1,1,1,1,1,1
"ID260",0,0,1,1,0,0,1,0,1,1
"ID261",0,1,0,1,1,1,0,0,1,0
"ID262",0,0,1,0,1,0,0,0,1,1
"ID263",0,0,1,1,0,0,0,1,1,0
"ID264",0,0,1,0,0,0,1,0,1,1
"ID265",0,0,1,0,1,1,1,1,1,0
"ID266",0,1,1,0,1,1,1,0,1,1
"ID267",0,0,1,0,1,0,0,0,1,1
"ID268",0,1,0,1,1,1,0,1,1,0
"ID269",0,1,1,0,1,0,0,1,1,1
"ID270",0,0,1,0,1,1,0,0,1,0
"ID271",0,0,0,0,1,0,0,0,1,1
"ID272",0,0,0,0,0,0,1,0,1,0
"ID273",0,0,1,0,1,0,0,0,1,1
"ID274",0,1,1,1,1,0,1,1,1,1
"ID275",0,1,0,0,1,1,0,0,0,0
"ID276",0,0,1,1,0,0,0,0,1,1
"ID277",0,1,1,1,1,1,0,0,1,1
"ID278",0,1,1,1,0,1,1,1,1,1
"ID279",0,0,1,0,0,0,1,0,0,1
"ID280",0,0,0,0,0,0,0,0,1,0
"ID281",0,0,1,0,1,0,0,0,1,1
"ID282",0,0,1,0,0,0,1,0,0,1
"ID283",0,0,1,0,0,0,0,0,1,0
"ID284",1,1,1,1,1,1,1,1,1,1
"ID285",0,0,0,0,0,1,0,0,0,1
"ID286",0,1,1,0,1,1,0,0,1,1
"ID287",0,0,0,1,0,0,1,0,1,1
"ID288",0,1,1,0,1,1,0,0,1,1
"ID289",0,1,1,1,1,0,1,1,1,1
"ID290",0,1,1,0,1,1,1,0,1,1
"ID291",0,1,1,0,1,1,1,0,1,0
"ID292",0,0,1,1,1,1,1,0,1,1
"ID293",0,1,1,0,1,1,0,1,1,0
"ID294",1,1,1,1,1,1,1,1,1,1
"ID295",0,0,1,1,0,0,0,0,0,1
"ID296",0,1,0,0,1,1,0,1,1,0
"ID297",0,1,0,0,1,1,0,0,0,1
"ID298",0,0,1,0,0,0,0,0,0,0
"ID299",0,0,1,0,0,0,0,0,0,0
"ID300",0,0,1,0,1,0,1,0,1,1
