"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID23",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID24",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
"ID25",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID26",0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0
"ID27",0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0
"ID28",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID29",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID30",0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"ID31",0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0
"ID32",0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
"ID33",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
"ID34",0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0
"ID35",0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0
"ID36",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ID37",0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0
"ID38",0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
"ID39",1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1
"ID40",0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1
"ID41",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"ID42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID43",1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"ID44",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID45",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
"ID46",0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
"ID47",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ID48",0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0
"ID49",0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0
"ID50",0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0
"ID51",1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1
"ID52",0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"ID53",0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1
"ID54",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"ID55",0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0
"ID56",0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0
"ID57",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"ID58",0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0
"ID59",0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0
"ID60",0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0
"ID61",0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
"ID62",0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
"ID63",0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
"ID64",0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0
"ID65",0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1
"ID66",0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0
"ID67",0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0
"ID68",0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0
"ID69",0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
"ID70",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"ID71",0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0
"ID72",0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0
"ID73",0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
"ID74",0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0
"ID75",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
"ID76",0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"ID77",0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0
"ID78",0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0
"ID79",0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"ID80",0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0
"ID81",0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0
"ID82",0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0
"ID83",0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
"ID84",1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
"ID85",0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"ID86",0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
"ID87",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ID88",0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
"ID89",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
"ID90",0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0
"ID91",0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0
"ID92",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"ID93",0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"ID94",0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1
"ID95",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
"ID96",0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0
"ID97",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"ID98",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"ID99",1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0
"ID100",0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0
