"","A1","A2","A3"
"ID568",0,0,1
"ID569",0,0,1
"ID570",0,0,1
"ID571",0,0,1
"ID572",0,1,1
"ID573",0,1,1
"ID574",0,0,1
"ID575",0,0,1
"ID576",0,1,0
"ID577",0,0,0
"ID578",0,0,1
"ID579",0,0,1
"ID580",0,0,1
"ID581",0,1,1
"ID582",1,0,1
"ID583",0,1,1
"ID584",0,0,1
"ID585",0,0,1
"ID586",0,0,1
"ID587",0,0,1
"ID588",1,1,1
"ID589",1,0,0
"ID590",0,1,1
"ID591",0,1,1
"ID592",1,0,1
"ID593",0,1,1
"ID594",0,0,1
"ID595",0,1,1
"ID596",0,1,1
"ID597",0,1,1
"ID598",0,0,0
"ID599",0,0,1
"ID600",0,0,1
"ID601",0,0,0
"ID602",0,0,1
"ID603",0,0,1
"ID604",1,1,0
"ID605",0,1,1
"ID606",0,1,1
"ID607",0,1,0
"ID608",0,1,1
"ID609",0,0,1
"ID610",0,0,1
"ID611",0,1,1
"ID612",0,0,0
"ID613",0,0,1
"ID614",0,0,0
"ID615",1,0,1
"ID616",0,1,1
"ID617",1,1,1
"ID618",1,1,1
"ID619",0,0,1
"ID620",0,1,1
"ID621",0,1,1
"ID622",0,0,1
"ID623",0,0,1
"ID624",0,0,1
"ID625",0,1,1
"ID626",0,1,1
"ID627",1,0,1
"ID628",0,0,1
"ID629",0,0,1
"ID630",0,0,1
"ID631",0,1,1
"ID632",0,1,0
"ID633",0,1,0
"ID634",0,1,1
"ID635",0,0,1
"ID636",0,1,1
"ID637",0,0,0
"ID638",0,1,1
"ID639",0,0,1
"ID640",0,0,1
"ID641",1,1,1
"ID642",0,1,1
"ID643",0,0,1
"ID644",0,0,0
"ID645",1,0,1
"ID646",0,1,1
"ID647",0,1,1
"ID648",1,1,1
"ID649",0,1,1
"ID650",0,1,1
"ID651",0,1,1
"ID652",0,1,1
"ID653",0,1,1
"ID654",0,0,1
"ID655",1,1,1
"ID656",1,0,1
"ID657",0,0,1
"ID658",0,0,0
"ID659",0,0,1
"ID660",0,0,1
"ID661",0,1,1
"ID662",1,0,1
"ID663",0,0,1
"ID664",1,1,1
"ID665",0,0,1
"ID666",1,0,1
"ID667",0,1,1
"ID668",0,0,1
"ID669",0,1,1
"ID670",0,1,1
"ID671",0,1,0
"ID672",0,1,1
"ID673",0,0,0
"ID674",0,0,1
"ID675",0,1,1
"ID676",1,1,1
"ID677",0,1,1
"ID678",0,0,0
"ID679",0,1,1
"ID680",0,0,1
"ID681",1,1,1
"ID682",1,1,1
"ID683",1,1,1
"ID684",1,1,1
"ID685",0,0,1
"ID686",0,1,1
"ID687",0,1,1
"ID688",0,1,1
"ID689",0,0,1
"ID690",0,0,1
"ID691",0,0,1
"ID692",0,1,1
"ID693",1,1,1
"ID694",0,0,1
"ID695",0,0,1
"ID696",0,0,1
"ID697",0,0,1
"ID698",0,0,1
"ID699",0,0,1
"ID700",0,0,0
"ID701",0,1,1
"ID702",0,0,0
"ID703",0,1,1
"ID704",0,0,1
"ID705",0,0,0
"ID706",0,1,1
"ID707",0,1,1
"ID708",0,0,1
"ID709",0,0,0
"ID710",0,0,1
"ID711",1,0,1
"ID712",0,0,1
"ID713",1,1,1
"ID714",0,0,1
"ID715",0,1,1
"ID716",0,1,1
"ID717",0,0,0
"ID718",0,1,0
"ID719",1,1,1
"ID720",1,1,1
"ID721",0,0,0
"ID722",0,0,1
"ID723",0,1,1
"ID724",0,1,1
"ID725",0,1,1
"ID726",0,0,1
"ID727",0,0,1
"ID728",0,1,1
"ID729",0,0,1
"ID730",1,0,1
"ID731",1,1,1
"ID732",1,1,0
"ID733",0,0,1
"ID734",1,0,1
"ID735",0,1,1
"ID736",1,1,1
"ID737",0,1,1
"ID738",0,0,1
"ID739",0,0,1
"ID740",0,1,1
"ID741",0,0,0
"ID742",0,0,1
"ID743",0,1,1
"ID744",0,0,1
"ID745",0,0,0
"ID746",0,1,1
"ID747",0,0,1
"ID748",0,1,1
"ID749",1,1,0
"ID750",0,1,1
"ID751",0,1,1
"ID752",0,1,1
"ID753",0,0,1
"ID754",0,1,1
"ID755",1,1,1
"ID756",0,0,1
"ID757",0,0,1
"ID758",0,1,1
"ID759",0,0,1
"ID760",0,0,1
"ID761",1,0,1
"ID762",1,1,1
"ID763",0,0,1
"ID764",0,0,0
"ID765",1,1,1
"ID766",0,1,1
"ID767",1,0,1
"ID768",0,0,1
"ID769",0,0,0
"ID770",1,1,0
"ID771",0,1,1
"ID772",0,0,1
"ID773",1,0,1
"ID774",1,0,0
"ID775",0,0,1
"ID776",0,0,1
"ID777",0,1,1
"ID778",0,1,1
"ID779",0,1,1
"ID780",0,1,1
"ID781",0,1,1
"ID782",0,0,1
"ID783",0,0,1
"ID784",0,1,1
"ID785",1,1,1
"ID786",0,0,1
"ID787",0,0,0
"ID788",0,0,0
"ID789",0,1,1
"ID790",0,1,1
"ID791",0,0,1
"ID792",0,0,1
"ID793",0,0,1
"ID794",0,1,1
"ID795",0,1,1
"ID796",0,0,1
"ID797",0,0,1
"ID798",0,0,0
"ID799",0,0,1
"ID800",0,0,0
"ID801",0,1,1
"ID802",1,1,1
"ID803",0,1,1
"ID804",0,0,1
"ID805",0,1,1
"ID806",0,0,1
"ID807",0,0,1
"ID808",0,1,1
"ID809",0,1,1
"ID810",0,0,0
"ID811",0,0,1
"ID812",0,0,1
"ID813",1,1,1
"ID814",0,1,1
"ID815",0,1,1
"ID816",0,1,1
"ID817",0,0,1
"ID818",0,1,1
"ID819",0,0,1
"ID820",0,0,0
"ID821",0,0,1
"ID822",0,1,1
"ID823",0,0,1
"ID824",0,0,1
"ID825",0,0,1
"ID826",0,1,1
"ID827",0,0,1
"ID828",0,0,1
"ID829",0,1,1
"ID830",0,1,1
"ID831",0,0,1
"ID832",0,0,1
"ID833",0,0,1
"ID834",1,0,1
"ID835",0,1,1
"ID836",1,1,1
"ID837",0,1,0
"ID838",0,0,1
"ID839",0,1,1
"ID840",0,1,1
"ID841",0,1,1
"ID842",0,1,1
"ID843",0,1,1
"ID844",0,0,1
"ID845",0,0,1
"ID846",0,0,1
"ID847",0,1,1
"ID848",0,1,1
"ID849",0,0,1
"ID850",0,0,1
"ID851",1,0,1
"ID852",0,0,1
"ID853",0,1,1
"ID854",0,1,1
"ID855",0,0,1
"ID856",0,0,1
"ID857",0,1,0
"ID858",0,0,1
"ID859",0,1,1
"ID860",0,0,0
"ID861",0,0,1
"ID862",0,0,1
"ID863",0,1,1
"ID864",0,0,1
"ID865",0,1,1
"ID866",0,1,1
"ID867",0,0,1
"ID868",0,0,1
"ID869",0,0,1
"ID870",0,1,1
"ID871",0,0,1
"ID872",0,1,1
"ID873",0,1,1
"ID874",0,0,0
"ID875",0,1,1
"ID876",0,1,1
"ID877",0,0,0
"ID878",0,1,1
"ID879",0,0,0
"ID880",0,1,1
"ID881",0,0,1
"ID882",0,0,0
"ID883",0,0,0
"ID884",0,1,1
"ID885",1,0,1
"ID886",0,0,1
"ID887",0,1,1
"ID888",0,0,1
"ID889",0,0,1
"ID890",0,1,1
"ID891",0,0,1
"ID892",0,0,1
"ID893",1,1,1
"ID894",0,1,1
"ID895",0,1,1
"ID896",0,1,1
"ID897",0,1,1
"ID898",1,1,1
"ID899",0,0,1
"ID900",0,1,0
"ID901",0,0,1
"ID902",1,1,1
"ID903",0,0,1
"ID904",0,0,1
"ID905",0,0,1
"ID906",0,0,1
"ID907",0,0,0
"ID908",0,0,1
"ID909",0,0,0
"ID910",0,0,0
"ID911",0,0,1
"ID912",0,1,1
"ID913",0,1,1
"ID914",0,1,1
"ID915",0,1,1
"ID916",0,0,1
"ID917",0,1,1
"ID918",0,0,1
"ID919",0,1,1
"ID920",0,0,1
"ID921",1,1,1
"ID922",0,1,1
"ID923",0,0,1
"ID924",0,0,1
"ID925",0,1,1
"ID926",0,1,1
"ID927",1,1,1
"ID928",0,1,1
"ID929",0,0,1
"ID930",0,1,1
"ID931",0,0,1
"ID932",1,1,1
"ID933",1,1,1
"ID934",1,0,1
"ID935",1,1,1
"ID936",0,1,1
"ID937",0,1,1
"ID938",0,1,1
"ID939",0,1,1
"ID940",0,1,1
"ID941",0,1,1
"ID942",0,1,1
"ID943",0,1,0
"ID944",0,0,1
"ID945",0,1,1
"ID946",0,0,1
"ID947",0,0,1
"ID948",0,0,1
"ID949",0,0,1
"ID950",0,0,1
"ID951",0,1,1
"ID952",1,1,1
"ID953",1,0,1
"ID954",0,0,1
"ID955",0,0,1
"ID956",0,0,1
"ID957",1,0,1
"ID958",0,1,1
"ID959",0,1,1
"ID960",0,0,1
"ID961",0,1,0
"ID962",0,1,1
"ID963",0,0,1
"ID964",0,1,0
"ID965",0,0,1
"ID966",0,0,1
"ID967",0,0,1
"ID968",0,0,1
"ID969",0,0,0
"ID970",1,1,1
"ID971",1,1,1
"ID972",0,0,1
"ID973",0,0,1
"ID974",0,0,1
"ID975",0,0,1
"ID976",0,1,1
"ID977",0,1,1
"ID978",0,0,1
"ID979",0,1,1
"ID980",0,0,0
"ID981",0,1,1
"ID982",0,1,1
"ID983",0,0,0
"ID984",0,0,1
"ID985",0,0,0
"ID986",1,1,1
"ID987",0,1,0
"ID988",0,1,1
"ID989",0,1,1
"ID990",0,1,1
"ID991",0,0,1
"ID992",1,1,1
"ID993",0,0,1
"ID994",0,1,1
"ID995",0,0,1
"ID996",0,0,1
"ID997",0,1,1
"ID998",0,0,1
"ID999",0,1,1
"ID1000",0,0,1
