"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
"ID214",0,1,0,0,0,1,1,1,1,0
"ID215",0,0,0,1,0,0,1,0,0,0
"ID216",0,0,1,1,0,0,1,0,1,0
"ID217",0,1,0,0,0,0,1,0,0,1
"ID218",0,0,1,1,1,0,1,1,1,1
"ID219",1,1,0,0,0,0,0,0,0,1
"ID220",1,1,1,0,1,0,1,1,1,0
"ID221",0,0,1,1,0,1,0,0,1,1
"ID222",1,0,1,1,0,0,0,0,1,0
"ID223",0,1,1,0,0,1,1,0,1,0
"ID224",1,0,1,0,1,1,1,1,1,1
"ID225",1,0,0,1,0,1,1,0,0,0
"ID226",1,1,1,1,0,1,1,1,1,1
"ID227",0,1,0,1,0,0,1,0,1,1
"ID228",0,1,0,0,0,1,1,0,0,1
"ID229",0,0,1,0,0,0,1,1,1,0
"ID230",0,1,1,0,0,0,0,0,1,1
"ID231",0,1,0,1,0,1,1,0,1,0
"ID232",0,1,1,0,1,1,1,1,1,0
"ID233",0,0,1,0,0,1,0,0,0,0
"ID234",0,1,1,1,0,0,1,1,1,1
"ID235",0,1,1,1,1,1,0,0,1,0
"ID236",1,0,1,1,1,0,1,1,1,0
"ID237",0,1,1,0,1,1,1,0,1,0
"ID238",0,0,0,1,0,1,0,1,0,1
"ID239",0,0,1,0,0,0,0,0,1,1
"ID240",0,1,0,1,0,0,1,0,1,0
"ID241",0,1,1,1,1,1,1,1,1,1
"ID242",0,1,1,1,0,0,0,0,0,1
"ID243",0,0,1,1,1,0,1,1,1,1
"ID244",1,1,1,1,1,1,0,0,1,0
"ID245",0,0,1,1,1,1,0,0,1,1
"ID246",0,1,1,0,1,1,0,0,1,0
"ID247",0,0,0,1,0,0,0,0,1,1
"ID248",0,0,1,1,1,1,0,1,1,0
"ID249",0,1,0,0,1,1,1,1,0,0
"ID250",0,1,0,1,1,0,0,0,0,1
"ID251",0,0,1,1,0,0,0,1,1,1
"ID252",0,1,1,1,1,1,1,0,0,1
"ID253",1,0,1,1,1,1,1,1,1,1
"ID254",0,0,1,1,0,0,1,0,0,0
"ID255",0,0,0,0,0,0,0,1,1,0
"ID256",0,0,1,1,1,1,0,0,1,0
"ID257",1,1,0,0,1,1,1,1,0,0
"ID258",1,1,1,0,1,1,1,1,0,1
"ID259",1,1,1,0,1,1,0,1,1,0
"ID260",0,0,0,1,0,1,0,0,1,1
"ID261",0,1,1,0,1,1,1,1,0,1
"ID262",0,0,1,0,1,1,1,0,1,0
"ID263",0,1,1,1,1,0,1,0,1,1
"ID264",1,0,1,1,0,0,1,1,1,1
"ID265",0,0,1,0,1,1,1,0,0,0
"ID266",0,1,1,1,0,0,1,1,1,0
"ID267",0,0,0,0,0,0,0,0,0,1
"ID268",0,1,1,1,0,1,0,0,0,0
"ID269",0,1,1,0,1,1,1,1,1,0
"ID270",0,0,1,1,1,1,1,1,1,1
"ID271",0,0,0,1,1,0,0,0,1,0
"ID272",1,0,1,0,0,0,1,0,0,0
"ID273",0,1,1,1,0,1,1,1,1,0
"ID274",1,1,1,1,1,0,1,0,1,1
"ID275",0,1,0,1,1,1,1,1,1,0
"ID276",0,0,0,0,0,0,1,1,0,1
"ID277",1,1,1,1,1,0,0,0,1,0
"ID278",0,0,0,0,0,1,0,0,1,1
"ID279",1,1,1,0,0,1,1,0,1,1
"ID280",0,1,1,0,1,1,0,1,1,0
"ID281",0,1,1,1,0,1,0,0,1,1
"ID282",0,0,1,0,0,0,0,0,1,0
"ID283",1,1,1,1,1,1,1,1,1,1
"ID284",0,0,0,1,0,0,0,0,1,1
"ID285",1,1,1,0,0,0,1,0,1,0
"ID286",1,0,1,0,1,0,1,0,1,0
"ID287",0,0,1,0,0,0,0,1,1,0
"ID288",1,0,0,1,1,1,1,1,1,1
"ID289",0,0,1,1,1,1,1,1,1,1
"ID290",0,0,0,1,0,0,0,0,1,0
"ID291",1,1,0,1,1,0,1,1,1,0
"ID292",0,1,1,1,0,1,1,1,1,0
"ID293",0,0,0,0,0,0,1,0,0,0
"ID294",0,1,1,1,0,0,1,0,1,0
"ID295",0,1,0,0,1,1,0,0,0,0
"ID296",0,0,1,1,1,0,0,0,1,0
"ID297",1,0,1,1,0,0,0,1,1,0
"ID298",0,1,1,1,0,0,0,0,1,1
"ID299",0,0,0,1,1,1,0,1,1,0
"ID300",0,1,1,0,0,0,1,0,1,0
"ID301",0,0,1,1,1,0,0,0,1,1
"ID302",1,1,1,0,1,1,0,0,1,1
"ID303",0,1,0,0,1,1,1,1,1,0
"ID304",1,0,1,0,0,1,0,0,1,1
"ID305",1,1,1,0,0,1,1,1,1,0
"ID306",0,1,1,1,1,0,0,0,1,1
"ID307",0,0,0,0,0,0,0,0,0,1
"ID308",0,0,1,1,0,0,1,1,1,1
"ID309",0,1,0,1,1,0,0,0,0,0
"ID310",0,1,1,1,0,1,1,1,1,0
"ID311",0,0,1,1,0,1,1,0,1,0
"ID312",0,0,0,1,1,0,0,0,1,1
"ID313",0,0,1,1,0,1,1,0,1,1
"ID314",0,1,1,1,1,1,1,0,1,1
"ID315",0,0,0,0,0,1,0,1,0,0
"ID316",0,0,1,1,0,0,1,0,1,0
"ID317",1,0,1,0,0,0,1,1,1,1
"ID318",1,0,0,1,0,1,1,0,1,1
"ID319",0,0,1,0,0,0,1,1,0,0
"ID320",0,1,0,1,1,0,1,1,1,1
"ID321",0,0,1,0,0,0,0,0,1,0
"ID322",0,1,1,1,1,0,1,0,1,1
"ID323",0,0,1,1,0,1,0,0,1,1
"ID324",0,0,1,0,1,1,1,0,1,0
"ID325",0,0,1,1,0,0,0,0,1,0
"ID326",0,1,1,1,0,0,1,1,1,0
"ID327",0,1,1,1,0,0,1,0,0,0
"ID328",0,0,1,1,1,1,1,1,1,0
"ID329",0,0,1,1,0,1,1,1,1,0
"ID330",1,0,0,0,0,0,0,1,1,1
"ID331",0,0,1,0,0,0,1,1,0,0
"ID332",0,1,1,1,0,0,0,1,1,0
"ID333",0,1,1,0,1,1,0,1,1,0
"ID334",0,0,1,1,0,0,1,0,1,1
"ID335",0,1,1,0,0,1,1,0,1,1
"ID336",1,0,1,1,0,0,1,1,1,1
"ID337",0,0,1,1,0,0,1,0,1,0
"ID338",0,0,1,1,0,0,0,0,1,1
"ID339",0,0,0,0,0,0,1,0,1,0
"ID340",0,1,1,0,1,1,0,0,1,0
"ID341",0,1,1,0,1,0,0,0,1,0
"ID342",0,1,1,0,1,1,0,0,1,1
"ID343",0,0,0,0,0,0,1,0,1,0
"ID344",0,0,1,0,1,0,1,0,1,0
"ID345",0,1,1,1,1,1,1,0,1,1
"ID346",0,0,0,1,0,0,0,0,1,1
"ID347",1,0,1,1,0,1,1,1,1,1
"ID348",1,0,1,1,0,1,0,0,1,1
"ID349",0,1,0,0,0,0,0,1,0,0
"ID350",0,0,1,1,1,0,0,0,1,1
"ID351",1,0,1,1,1,1,1,0,1,1
"ID352",0,1,1,0,1,0,0,1,0,0
"ID353",0,1,0,0,0,1,0,0,1,1
"ID354",0,1,1,1,1,0,1,1,1,1
"ID355",0,0,0,1,0,1,0,0,1,1
"ID356",1,1,0,1,0,0,1,0,1,1
"ID357",0,1,1,1,0,0,1,0,0,0
"ID358",0,0,0,0,0,0,0,0,0,0
"ID359",0,1,1,1,0,0,0,0,1,1
"ID360",0,0,1,0,1,0,0,0,1,1
"ID361",0,0,0,1,1,1,0,0,1,1
"ID362",0,1,1,1,0,0,0,0,1,0
"ID363",0,1,0,0,0,0,0,0,0,0
"ID364",0,1,0,0,1,0,1,1,0,1
"ID365",0,1,1,0,1,1,1,0,1,0
"ID366",1,1,1,1,1,1,1,1,1,1
"ID367",1,0,1,1,1,1,1,0,1,0
"ID368",0,1,1,0,1,0,1,1,1,0
"ID369",0,1,1,0,0,1,0,1,1,1
"ID370",0,0,1,1,0,1,1,0,1,0
"ID371",0,0,1,0,0,0,1,0,0,0
"ID372",0,1,1,0,1,1,0,0,1,1
"ID373",0,1,0,0,1,1,1,1,1,1
"ID374",0,1,0,1,1,1,1,1,1,1
"ID375",1,0,1,0,0,1,1,0,0,0
"ID376",0,0,0,0,1,0,1,1,1,1
"ID377",0,1,1,1,0,0,1,1,0,0
"ID378",0,1,0,0,0,1,0,0,0,1
"ID379",0,0,0,0,0,0,0,1,0,0
"ID380",0,1,0,0,1,0,1,1,1,0
"ID381",1,0,1,0,0,0,1,1,1,0
"ID382",1,1,1,1,0,1,1,0,1,0
"ID383",1,0,1,1,1,1,1,1,1,1
"ID384",0,1,1,1,1,1,0,0,1,1
"ID385",0,0,1,1,0,0,1,0,1,0
"ID386",1,1,1,1,1,1,1,1,1,1
"ID387",1,0,1,1,0,0,0,0,1,0
"ID388",1,0,1,1,1,0,1,1,1,1
"ID389",1,0,1,1,0,0,0,0,1,1
"ID390",1,1,1,1,1,1,1,1,1,0
"ID391",1,0,1,0,1,1,1,1,1,0
"ID392",0,1,0,0,1,1,1,1,1,1
"ID393",0,0,0,1,0,0,1,0,1,1
"ID394",0,1,1,1,1,1,1,0,1,1
"ID395",1,0,0,0,0,0,0,0,0,0
"ID396",1,1,1,1,1,1,1,0,1,0
"ID397",0,0,1,1,0,0,1,0,1,0
"ID398",0,0,0,0,1,1,0,1,1,1
"ID399",0,0,1,1,0,0,1,1,1,0
"ID400",0,1,0,1,1,1,1,1,0,0
"ID401",0,0,0,1,0,0,1,0,1,0
"ID402",0,0,1,0,1,0,0,0,1,1
"ID403",0,0,1,0,0,0,1,0,1,0
"ID404",0,0,0,0,0,1,0,0,1,0
"ID405",0,0,1,0,1,0,0,1,1,1
"ID406",1,0,1,1,0,0,1,0,1,1
"ID407",0,0,0,1,1,1,0,0,0,1
"ID408",0,0,1,1,1,0,1,1,0,1
"ID409",0,0,0,0,0,0,1,0,1,1
"ID410",1,1,0,0,1,1,0,0,1,1
"ID411",0,0,1,0,0,0,0,1,1,1
"ID412",0,1,0,0,1,0,0,1,1,1
"ID413",0,0,0,1,1,1,0,0,1,1
"ID414",0,0,1,0,1,1,0,1,1,1
"ID415",0,0,1,1,1,1,1,1,1,0
"ID416",0,0,0,1,1,1,0,1,1,0
"ID417",0,0,1,0,1,1,0,0,1,0
"ID418",0,1,1,0,0,1,1,1,1,1
"ID419",0,0,1,0,0,0,1,0,0,0
"ID420",0,0,0,1,0,0,0,0,0,0
"ID421",0,0,1,0,0,0,0,0,1,0
"ID422",0,1,0,1,1,1,1,1,1,1
"ID423",0,1,1,0,1,0,1,0,1,0
"ID424",1,1,1,1,1,1,1,0,1,1
"ID425",0,0,1,1,1,1,0,1,0,1
"ID426",0,0,1,0,1,0,0,1,0,0
"ID427",0,0,1,0,1,0,1,1,1,1
"ID428",0,0,0,0,1,0,0,1,0,0
"ID429",0,0,1,1,0,1,1,0,1,0
"ID430",0,1,1,1,1,1,1,0,1,0
"ID431",0,1,0,0,0,0,1,0,0,0
"ID432",0,1,0,0,1,1,1,0,1,0
"ID433",0,1,0,1,0,1,0,0,1,1
"ID434",0,0,1,1,0,0,1,0,1,0
"ID435",0,1,0,0,1,1,0,0,1,0
"ID436",0,1,1,0,1,0,1,0,1,0
"ID437",0,1,1,0,0,0,1,1,1,0
"ID438",0,0,1,0,0,1,1,0,1,1
"ID439",1,0,1,1,0,1,1,1,1,0
"ID440",0,1,1,1,1,1,0,0,1,0
"ID441",0,0,1,1,1,1,0,0,0,0
"ID442",0,1,1,0,1,1,0,0,1,1
"ID443",0,1,1,0,1,1,0,0,1,1
"ID444",0,0,1,1,0,0,0,0,0,0
"ID445",1,0,1,1,1,1,0,1,1,1
"ID446",0,1,1,0,1,1,1,0,1,1
"ID447",0,1,1,0,0,1,1,1,1,0
"ID448",1,1,1,1,0,1,0,1,1,0
"ID449",0,1,1,0,1,0,0,0,1,0
"ID450",0,1,1,1,1,1,1,1,1,1
"ID451",0,1,1,0,0,0,1,0,0,0
"ID452",0,1,1,1,1,1,0,0,0,1
"ID453",0,0,1,1,0,1,1,1,1,0
"ID454",1,0,1,1,0,1,1,1,1,0
"ID455",0,0,1,1,0,0,0,1,1,1
"ID456",0,1,1,1,1,0,0,0,1,0
"ID457",0,1,1,1,1,1,1,0,1,1
"ID458",1,1,1,0,1,0,0,1,1,0
"ID459",0,1,1,0,1,0,1,1,0,0
"ID460",0,0,1,1,0,0,0,0,1,0
"ID461",0,1,1,1,1,1,1,0,1,0
"ID462",0,1,1,1,1,0,0,1,1,0
"ID463",0,1,1,0,0,0,0,0,1,0
"ID464",1,0,1,1,0,1,1,1,1,0
"ID465",0,1,1,1,1,0,1,1,1,1
"ID466",0,0,0,1,0,0,1,1,0,0
"ID467",0,0,1,1,1,0,0,0,0,0
"ID468",0,1,0,0,1,1,1,0,0,1
"ID469",1,0,1,1,0,0,1,1,1,1
"ID470",0,0,1,1,0,1,1,0,0,0
"ID471",0,0,1,1,1,1,1,0,0,0
"ID472",0,0,1,1,0,1,1,0,1,0
"ID473",1,0,1,1,0,1,0,0,0,0
"ID474",0,0,1,0,0,0,1,0,1,1
"ID475",0,1,1,0,1,1,1,1,1,1
"ID476",0,1,1,0,0,1,1,0,1,0
"ID477",0,0,1,1,0,0,1,0,0,0
"ID478",0,1,1,0,0,1,0,0,1,0
"ID479",0,1,1,1,1,0,0,0,1,0
"ID480",0,0,0,1,1,0,1,1,1,1
"ID481",0,0,1,1,1,0,0,0,0,0
"ID482",0,0,1,1,0,1,1,1,1,0
"ID483",0,0,1,0,1,1,1,1,0,0
"ID484",0,1,0,1,1,0,1,0,1,0
"ID485",0,0,1,1,0,0,1,1,0,0
"ID486",0,0,1,0,0,1,1,0,1,1
"ID487",1,1,1,0,1,1,1,1,1,1
"ID488",1,0,1,1,0,0,1,1,1,1
"ID489",1,0,0,1,1,0,1,1,1,0
"ID490",0,0,1,1,1,1,0,0,1,1
"ID491",0,0,1,0,0,1,0,0,0,1
"ID492",0,1,1,0,1,1,1,0,1,0
"ID493",0,1,0,1,0,1,1,0,1,0
"ID494",0,1,1,1,1,1,0,0,1,1
"ID495",0,0,1,0,1,0,1,0,0,1
"ID496",0,0,1,1,1,0,0,0,1,0
"ID497",0,0,1,0,1,1,1,1,1,0
"ID498",0,1,1,0,1,0,1,0,1,0
"ID499",1,1,1,1,1,0,1,1,1,0
"ID500",0,0,0,0,1,0,0,0,0,0
"ID501",0,0,1,1,1,1,1,0,1,0
"ID502",0,1,1,1,1,1,0,1,1,1
"ID503",0,0,1,0,0,0,1,0,0,1
"ID504",1,1,1,0,0,1,1,0,1,0
"ID505",0,0,1,1,0,0,0,1,0,0
"ID506",1,1,1,0,1,1,1,1,1,1
"ID507",0,0,1,1,0,0,0,0,1,0
"ID508",1,0,0,1,0,1,0,0,0,0
"ID509",0,1,1,1,1,1,0,0,0,0
"ID510",1,1,1,1,1,1,1,1,1,0
"ID511",0,1,1,1,1,0,0,0,1,1
"ID512",0,1,1,1,0,1,1,1,1,0
"ID513",0,0,1,1,1,0,0,0,1,1
"ID514",0,1,1,1,1,0,1,1,1,1
"ID515",1,0,1,1,1,0,1,1,0,0
"ID516",0,0,1,0,0,0,0,0,1,0
"ID517",0,1,1,1,0,0,1,0,1,0
"ID518",0,1,1,1,1,1,1,0,1,1
"ID519",0,1,1,1,1,1,1,1,1,0
"ID520",0,0,0,0,0,0,0,1,0,0
"ID521",0,1,1,0,1,1,1,0,1,1
"ID522",0,1,0,0,1,1,0,0,1,0
"ID523",0,0,1,0,0,0,0,1,1,1
"ID524",1,0,0,0,0,1,0,0,1,0
"ID525",0,0,0,0,0,0,1,0,1,0
"ID526",0,0,1,1,0,0,1,0,0,0
"ID527",0,0,0,0,1,0,0,1,0,0
"ID528",0,0,1,1,0,0,1,0,1,1
"ID529",1,1,1,1,1,0,0,0,1,1
"ID530",0,0,1,1,1,0,1,0,1,0
"ID531",0,0,1,1,1,1,1,0,1,1
"ID532",0,0,1,1,0,1,1,0,1,0
"ID533",0,0,0,0,1,1,0,0,1,0
"ID534",1,0,1,0,1,0,0,0,1,1
"ID535",0,0,1,1,0,0,0,1,0,1
"ID536",1,1,1,0,1,1,1,1,0,0
"ID537",0,1,1,1,1,1,1,1,1,1
"ID538",0,0,0,1,1,0,0,0,1,0
"ID539",1,1,1,1,1,1,1,1,1,0
"ID540",0,0,0,0,0,0,1,1,1,1
"ID541",0,0,1,0,0,0,1,0,1,0
"ID542",1,1,1,1,1,1,1,1,1,0
"ID543",1,0,0,0,0,1,0,1,0,0
"ID544",0,0,0,0,1,1,0,1,1,1
"ID545",1,0,1,0,0,0,1,1,1,0
"ID546",0,1,1,1,1,0,1,1,1,1
"ID547",0,1,0,0,1,1,0,0,0,0
"ID548",0,0,0,0,0,0,1,0,1,0
"ID549",1,0,1,1,0,0,1,0,1,0
"ID550",0,0,0,0,0,0,0,0,0,0
"ID551",1,0,1,1,0,0,1,0,1,1
"ID552",0,1,0,1,1,1,0,0,1,0
"ID553",1,0,1,1,1,1,1,1,1,0
"ID554",0,1,1,1,0,1,1,0,1,0
"ID555",1,0,1,1,0,0,1,0,1,0
"ID556",0,1,1,0,1,1,1,1,0,1
