"","A1","A2","A3","A4","A5"
"ID267",0,1,1,1,1
"ID268",1,0,0,1,1
"ID269",0,0,0,1,1
"ID270",0,0,0,0,1
"ID271",0,0,1,1,1
"ID272",0,0,0,0,1
"ID273",0,0,0,0,1
"ID274",1,1,1,1,1
"ID275",0,0,0,0,1
"ID276",0,1,1,1,1
"ID277",1,0,0,1,1
"ID278",1,0,0,0,0
"ID279",0,0,0,0,1
"ID280",1,0,0,1,1
"ID281",0,1,0,1,1
"ID282",0,0,0,1,1
"ID283",0,0,1,1,1
"ID284",0,1,1,1,1
"ID285",1,1,1,0,1
"ID286",1,0,1,1,1
"ID287",0,1,0,1,1
"ID288",0,0,1,1,1
"ID289",1,0,1,0,1
"ID290",0,0,1,1,0
"ID291",1,0,1,1,1
"ID292",0,0,0,1,1
"ID293",0,0,1,0,1
"ID294",1,1,0,1,1
"ID295",0,1,1,1,1
"ID296",0,0,0,1,0
"ID297",0,0,1,1,1
"ID298",0,0,0,1,0
"ID299",1,0,0,1,1
"ID300",0,1,0,1,1
