"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
"ID256",1,1,1,0,1,0,1,0,0,1
"ID257",0,1,1,0,1,0,1,0,1,0
"ID258",1,1,1,0,1,0,1,1,1,0
"ID259",0,1,0,0,0,1,0,0,0,0
"ID260",0,0,1,1,0,0,1,1,0,1
"ID261",1,0,1,0,0,0,0,0,1,0
"ID262",0,1,1,1,1,0,0,0,1,1
"ID263",0,0,1,0,1,1,0,1,1,0
"ID264",0,0,0,0,1,0,1,0,0,0
"ID265",1,1,1,1,1,1,1,1,0,1
"ID266",0,1,1,0,1,0,0,1,0,1
"ID267",0,0,0,0,0,0,0,0,0,0
"ID268",0,1,1,0,1,0,0,0,1,0
"ID269",1,1,1,0,1,1,0,0,1,0
"ID270",0,1,0,0,0,0,0,0,0,0
"ID271",0,0,1,1,1,0,0,0,1,1
"ID272",1,0,1,0,0,0,0,0,0,0
"ID273",0,1,0,0,0,0,0,1,0,0
"ID274",0,0,0,1,1,1,1,1,1,1
"ID275",0,0,0,0,0,0,0,1,0,0
"ID276",1,0,1,0,1,0,0,0,0,0
"ID277",0,1,1,0,1,0,0,0,1,1
"ID278",0,1,0,0,0,1,0,0,0,0
"ID279",0,1,1,0,1,0,0,0,1,0
"ID280",1,1,1,0,0,1,1,0,0,0
"ID281",0,1,1,0,1,0,1,1,0,1
"ID282",0,0,1,0,1,0,1,0,0,0
"ID283",0,1,0,0,1,1,0,0,1,0
"ID284",0,0,1,0,0,0,0,0,0,0
"ID285",0,0,1,0,0,0,0,0,0,0
"ID286",0,0,0,0,1,0,0,0,1,1
"ID287",0,0,1,1,1,0,1,1,0,0
"ID288",1,1,1,0,0,0,0,1,0,0
"ID289",0,0,1,0,1,0,0,0,0,0
"ID290",0,1,0,0,0,0,0,0,1,1
"ID291",0,1,1,1,0,0,0,0,0,0
"ID292",1,0,1,0,0,0,0,0,1,0
"ID293",1,1,1,0,1,1,1,0,1,0
"ID294",0,1,1,0,1,0,1,1,1,1
"ID295",0,0,1,0,0,0,0,1,1,0
"ID296",0,0,1,0,0,0,1,0,0,0
"ID297",0,0,1,1,0,1,0,0,0,0
"ID298",0,1,1,0,0,0,0,1,0,1
"ID299",0,0,1,0,0,0,1,0,0,0
"ID300",0,1,1,0,0,0,0,1,1,0
