"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
"ID99",0,1,1,1,0,0,0,0,0,1
"ID100",1,1,1,0,0,0,1,0,1,1
"ID101",0,1,1,0,1,0,0,1,0,0
"ID102",1,1,1,0,0,0,1,1,1,1
"ID103",0,1,1,0,0,0,1,0,0,1
"ID104",1,0,1,1,1,1,1,1,1,1
"ID105",0,0,1,0,1,1,0,0,0,1
"ID106",0,0,1,0,1,1,0,0,1,1
"ID107",0,1,0,0,1,0,1,1,1,1
"ID108",0,0,1,0,0,0,1,0,0,1
"ID109",0,1,1,0,1,1,1,1,1,1
"ID110",1,0,1,0,1,1,1,1,1,0
"ID111",0,1,1,1,0,1,1,1,1,0
"ID112",0,1,0,0,0,0,0,0,1,0
"ID113",0,1,1,0,1,0,1,0,0,1
"ID114",1,1,1,0,1,1,0,1,1,1
"ID115",1,1,1,1,1,1,1,1,1,1
"ID116",0,1,0,0,1,1,0,1,1,0
"ID117",0,0,0,0,0,0,0,1,1,0
"ID118",0,1,1,0,0,0,1,0,0,1
"ID119",1,1,1,0,0,1,1,0,1,1
"ID120",1,0,1,1,0,0,1,0,1,0
"ID121",0,0,0,0,0,0,1,0,0,0
"ID122",0,1,1,0,0,0,1,0,1,0
"ID123",0,0,0,0,1,0,1,0,1,0
"ID124",0,0,0,0,0,0,1,1,0,0
"ID125",0,0,0,1,0,1,1,1,1,1
"ID126",0,0,1,1,1,1,1,1,1,1
"ID127",0,1,0,1,1,1,1,1,1,0
"ID128",0,1,1,0,1,0,1,0,1,1
"ID129",0,1,1,1,0,1,1,1,1,0
"ID130",1,0,1,0,1,0,1,1,1,1
"ID131",1,1,1,1,1,1,1,0,1,1
"ID132",0,0,1,1,1,1,1,1,0,0
"ID133",0,0,1,0,1,0,1,1,1,1
"ID134",0,1,0,0,0,0,0,0,0,1
"ID135",0,1,1,0,1,0,1,1,1,0
"ID136",0,1,1,0,1,1,1,0,1,1
"ID137",0,0,1,0,0,1,1,0,0,1
"ID138",1,0,1,1,1,1,1,0,0,0
"ID139",0,1,0,1,1,1,1,1,0,1
"ID140",0,0,1,1,1,1,0,1,1,1
"ID141",0,0,1,1,0,0,0,1,1,0
"ID142",1,0,1,0,0,0,0,0,0,0
"ID143",0,1,0,0,0,1,1,0,1,0
"ID144",0,1,1,0,0,1,0,0,0,1
"ID145",0,1,1,0,1,1,1,1,1,1
"ID146",1,0,0,1,1,1,1,0,1,0
"ID147",0,0,0,0,0,0,0,0,0,1
"ID148",0,0,0,1,0,0,0,1,0,1
"ID149",0,0,0,0,0,0,0,0,0,0
"ID150",0,1,1,0,1,1,1,1,1,1
"ID151",0,1,0,0,0,0,1,0,1,1
"ID152",0,0,1,0,1,0,0,0,1,0
"ID153",0,0,1,0,1,1,0,1,1,0
"ID154",0,0,1,0,1,0,1,0,0,0
"ID155",0,1,0,1,1,0,1,0,1,0
"ID156",0,0,0,0,1,0,1,1,1,0
"ID157",0,1,0,0,0,1,0,0,0,0
"ID158",0,0,0,0,1,0,0,0,0,0
"ID159",0,1,0,0,0,0,1,0,0,0
"ID160",0,0,1,0,1,1,1,1,1,1
"ID161",0,0,0,0,0,0,1,0,1,0
"ID162",1,0,1,0,1,0,0,1,0,0
"ID163",1,1,1,0,1,0,1,1,0,1
"ID164",1,1,1,0,1,1,0,1,1,0
"ID165",0,0,1,0,0,0,0,1,0,0
"ID166",1,0,1,1,1,0,1,1,1,1
"ID167",0,1,0,0,1,1,0,1,1,0
"ID168",0,1,1,0,0,0,1,0,1,1
"ID169",0,1,1,1,1,0,1,1,1,0
"ID170",1,0,1,0,0,1,1,0,1,1
"ID171",0,1,1,0,1,1,1,1,1,1
"ID172",1,1,0,0,1,0,0,0,0,0
"ID173",0,0,1,1,0,0,1,0,0,0
"ID174",1,1,1,0,0,0,1,0,1,0
"ID175",0,1,1,1,1,1,1,1,0,1
"ID176",0,0,0,1,1,1,1,1,0,1
"ID177",0,1,1,0,1,0,1,1,1,1
"ID178",0,0,0,0,0,0,0,0,1,1
"ID179",0,0,0,0,0,0,0,1,0,0
"ID180",0,0,1,0,0,0,1,1,0,0
"ID181",0,1,0,0,1,1,1,1,1,1
"ID182",0,1,1,1,0,0,1,0,1,0
"ID183",0,0,1,0,1,0,0,1,0,1
"ID184",1,0,0,1,0,0,1,1,1,0
"ID185",0,1,1,0,0,1,1,1,1,1
"ID186",0,0,1,0,0,1,1,0,1,1
"ID187",0,0,1,0,1,1,0,1,1,1
"ID188",1,0,0,1,1,1,1,0,1,1
"ID189",0,1,1,1,1,0,0,1,1,1
"ID190",0,0,1,0,0,0,1,0,0,0
"ID191",0,1,1,0,1,0,0,0,1,1
"ID192",0,0,0,0,0,0,0,1,0,0
"ID193",0,1,1,0,1,0,1,0,1,0
"ID194",1,1,0,0,1,0,0,0,1,0
"ID195",0,1,0,0,1,1,1,1,1,1
"ID196",0,0,0,0,1,1,0,1,1,0
"ID197",1,1,1,1,0,0,1,0,1,0
"ID198",1,1,1,1,1,1,1,1,1,0
"ID199",0,1,1,0,0,0,0,1,0,0
"ID200",0,0,0,0,0,0,0,0,0,0
"ID201",0,1,1,1,1,1,0,1,1,1
"ID202",0,0,1,1,1,0,0,1,1,0
"ID203",0,1,1,1,1,1,1,1,0,1
"ID204",0,1,0,0,1,1,1,0,1,1
"ID205",1,1,1,1,1,0,1,1,1,1
"ID206",1,0,1,0,0,0,1,0,0,0
"ID207",1,0,0,1,1,1,0,0,1,1
"ID208",0,1,1,0,1,0,1,1,0,0
"ID209",0,0,0,1,1,0,1,0,1,1
"ID210",1,0,0,1,1,0,1,0,1,0
"ID211",0,1,0,0,1,0,0,0,1,1
"ID212",1,0,1,1,1,0,1,0,1,0
"ID213",0,0,1,1,0,0,1,0,1,1
"ID214",1,1,0,1,0,0,1,1,1,1
"ID215",0,1,1,1,1,1,1,1,1,1
"ID216",0,0,1,0,1,0,1,0,1,1
"ID217",0,1,1,0,1,0,0,1,1,1
"ID218",0,1,0,0,1,0,1,0,1,1
"ID219",0,1,1,1,1,1,1,1,1,1
"ID220",0,1,1,1,0,1,1,1,0,0
"ID221",0,1,1,0,0,1,1,1,1,1
"ID222",0,0,0,1,1,0,1,1,0,0
"ID223",0,1,1,0,1,1,1,1,1,0
"ID224",0,0,1,1,1,0,1,0,1,1
"ID225",0,1,1,0,1,1,1,1,1,1
"ID226",0,0,1,1,1,0,0,0,1,1
"ID227",1,1,1,1,1,1,0,1,1,1
"ID228",0,0,0,0,0,0,0,0,1,0
"ID229",1,0,1,0,0,0,1,0,1,0
"ID230",1,1,0,0,1,0,0,1,1,0
"ID231",0,0,0,0,1,0,1,1,0,0
"ID232",1,0,0,0,1,1,1,1,1,0
"ID233",0,1,1,0,1,0,0,1,0,1
"ID234",0,1,1,0,0,1,0,1,1,1
"ID235",0,0,1,0,0,0,1,1,0,0
"ID236",0,0,0,1,0,0,0,1,1,1
"ID237",0,1,1,1,1,1,1,1,0,1
"ID238",0,0,0,0,1,1,1,0,1,1
"ID239",0,1,0,1,1,1,0,0,1,0
"ID240",0,1,1,0,0,0,0,0,0,0
"ID241",1,0,1,1,0,0,1,0,1,0
"ID242",1,1,1,0,0,1,1,1,1,0
"ID243",1,1,1,0,1,1,1,1,1,1
"ID244",1,1,1,1,1,1,1,1,1,1
"ID245",1,0,1,0,1,0,1,0,0,0
"ID246",0,0,1,1,0,0,1,0,0,1
"ID247",0,1,1,0,1,1,1,1,1,1
"ID248",0,1,1,0,0,0,1,1,1,1
"ID249",1,1,1,0,0,0,0,0,0,0
"ID250",0,0,1,0,0,1,1,0,0,1
"ID251",1,1,1,1,1,0,1,1,1,1
"ID252",0,0,1,0,0,1,1,0,1,1
"ID253",0,1,1,0,1,1,0,1,1,1
"ID254",1,1,1,1,1,1,1,1,1,1
"ID255",0,1,0,0,1,0,1,1,1,1
"ID256",0,0,1,0,1,0,0,1,0,0
"ID257",1,0,1,1,0,0,1,0,1,1
"ID258",0,1,0,1,1,1,1,1,0,1
"ID259",0,0,1,0,0,0,1,0,1,0
"ID260",0,1,1,0,1,1,1,1,1,0
"ID261",0,0,1,1,1,0,1,1,1,1
"ID262",0,0,1,0,1,0,0,1,1,0
"ID263",1,1,1,0,1,1,1,1,1,1
"ID264",0,0,1,0,1,0,1,0,1,1
"ID265",0,0,1,0,1,0,1,0,1,0
"ID266",0,0,1,1,1,0,1,0,0,0
"ID267",0,0,1,0,1,0,1,0,1,0
"ID268",0,1,1,0,1,0,1,1,0,0
"ID269",0,0,0,0,1,0,1,1,1,1
"ID270",0,0,1,1,1,0,0,0,1,1
"ID271",0,0,0,0,1,0,0,0,0,1
"ID272",0,1,0,0,0,0,0,0,0,0
"ID273",1,0,1,1,1,1,1,1,1,0
"ID274",0,0,0,0,0,0,0,0,0,0
"ID275",1,1,1,1,1,1,0,1,0,1
"ID276",0,1,0,0,0,1,0,0,1,1
"ID277",0,0,1,0,0,0,0,0,0,1
"ID278",0,0,1,0,1,0,1,0,1,1
"ID279",0,0,1,0,1,0,1,0,0,0
"ID280",0,0,1,1,1,0,1,0,0,1
"ID281",0,0,1,1,0,0,0,1,1,1
"ID282",0,0,1,0,1,0,0,0,1,0
"ID283",0,0,1,0,1,0,0,0,1,1
"ID284",0,0,0,0,0,0,0,1,0,0
"ID285",0,0,1,0,0,0,0,0,0,0
"ID286",0,0,1,0,1,1,1,0,1,0
"ID287",0,1,1,0,1,0,1,1,1,1
"ID288",0,0,1,1,1,1,1,0,1,1
"ID289",1,1,0,1,1,1,1,1,1,1
"ID290",1,1,0,1,0,0,1,0,1,1
"ID291",0,0,0,1,1,0,0,1,1,1
"ID292",0,0,0,1,1,1,0,0,1,1
"ID293",0,1,1,0,1,0,0,0,0,0
"ID294",0,1,1,1,1,0,1,0,0,0
"ID295",0,1,0,0,1,0,0,0,0,1
"ID296",0,0,1,0,0,1,1,0,1,1
"ID297",1,0,0,1,1,0,1,0,1,1
"ID298",0,0,1,0,0,0,0,1,1,1
"ID299",0,1,1,0,1,0,1,1,1,1
"ID300",1,1,0,1,1,1,1,0,0,1
"ID301",0,1,1,0,0,1,0,1,1,0
"ID302",0,1,0,1,0,0,0,0,1,0
"ID303",0,1,0,0,0,0,0,1,0,0
"ID304",0,0,1,0,1,0,0,0,0,0
"ID305",0,0,0,1,1,1,0,1,1,1
"ID306",0,1,1,0,1,1,1,1,0,0
"ID307",0,0,1,0,0,0,1,0,0,1
"ID308",0,1,1,1,0,1,1,1,0,0
"ID309",0,0,1,1,1,0,1,1,0,1
"ID310",0,0,1,0,0,0,0,0,0,1
"ID311",0,1,1,0,1,0,0,1,0,1
"ID312",0,0,1,0,1,0,1,1,0,0
"ID313",0,0,1,0,0,0,1,1,1,1
"ID314",0,1,1,1,1,0,1,0,0,0
"ID315",0,1,1,1,0,0,0,0,1,0
"ID316",0,1,1,0,1,1,0,0,1,1
"ID317",0,0,0,0,1,1,0,1,1,0
"ID318",1,1,1,0,1,1,0,0,0,1
"ID319",0,1,1,0,0,1,1,1,0,1
"ID320",1,0,0,1,1,1,1,1,1,1
"ID321",0,1,0,1,1,0,1,1,1,0
"ID322",0,1,0,0,1,0,0,1,1,1
"ID323",1,1,1,0,0,1,1,1,1,1
"ID324",0,1,1,0,1,1,0,1,1,1
"ID325",0,0,0,0,1,0,0,1,1,0
"ID326",0,0,1,0,1,0,1,1,1,0
"ID327",0,1,1,0,0,1,1,1,1,0
"ID328",0,0,0,0,0,0,1,0,1,1
"ID329",0,1,1,1,0,0,1,0,0,0
"ID330",1,0,1,1,0,1,1,0,1,1
"ID331",0,0,1,0,0,0,0,1,0,1
"ID332",0,1,1,0,1,0,1,0,1,0
"ID333",0,1,1,0,1,0,1,1,1,1
"ID334",1,1,0,0,1,1,1,0,0,1
"ID335",0,0,1,0,1,1,1,1,1,1
"ID336",0,0,0,0,0,0,0,0,0,0
"ID337",0,0,1,0,1,0,1,1,1,0
"ID338",0,1,1,0,0,0,1,0,1,0
"ID339",0,0,1,1,1,0,1,1,1,1
"ID340",0,1,1,0,1,0,0,1,1,0
"ID341",0,1,1,0,0,1,1,0,1,0
"ID342",0,0,1,1,1,0,0,0,0,1
"ID343",1,1,0,1,0,0,1,0,1,1
"ID344",0,0,0,0,1,1,0,0,0,0
"ID345",0,0,1,0,0,0,1,0,0,1
"ID346",0,1,0,0,0,1,1,0,0,0
"ID347",0,1,1,0,0,1,1,0,0,1
"ID348",0,0,0,0,1,1,0,0,1,0
"ID349",0,0,1,0,1,0,1,0,1,0
"ID350",0,1,1,0,1,1,1,0,1,0
"ID351",0,0,0,0,0,0,0,0,1,0
"ID352",1,0,0,1,1,0,1,1,1,1
"ID353",1,1,0,1,1,1,0,1,1,1
"ID354",0,1,1,1,1,1,1,1,1,1
"ID355",0,0,1,1,0,1,1,1,0,1
"ID356",0,1,0,0,0,1,1,0,0,0
"ID357",0,1,1,0,1,0,1,1,0,1
"ID358",0,0,1,1,0,0,1,0,1,1
"ID359",0,1,1,0,0,0,1,0,0,0
"ID360",0,0,1,1,0,0,0,0,0,0
"ID361",0,1,0,0,0,1,1,1,1,1
"ID362",0,0,0,0,0,1,1,1,1,0
"ID363",0,1,1,0,0,0,1,1,1,1
"ID364",1,1,0,0,0,1,1,1,1,1
"ID365",0,0,0,1,1,1,1,0,1,0
"ID366",0,0,1,1,1,1,1,0,1,1
"ID367",0,1,1,1,1,0,1,0,0,0
"ID368",0,0,1,0,0,0,1,0,0,0
"ID369",0,1,0,0,0,1,0,0,0,0
"ID370",0,1,0,0,1,0,1,1,1,1
"ID371",0,0,0,0,1,0,1,0,1,1
"ID372",1,1,0,1,0,1,1,1,1,0
"ID373",0,1,0,0,1,1,1,1,1,1
"ID374",0,0,1,0,0,0,0,1,1,1
"ID375",0,0,1,0,1,0,1,1,0,0
"ID376",0,1,1,0,0,0,1,1,1,1
"ID377",0,0,0,0,1,1,1,0,1,0
"ID378",0,1,1,1,1,0,1,0,0,0
"ID379",0,1,0,1,1,0,1,0,0,1
"ID380",0,1,1,0,0,0,0,1,1,0
"ID381",1,0,0,0,1,1,0,1,0,0
"ID382",1,0,1,1,0,0,0,0,0,0
"ID383",0,1,0,1,1,1,1,1,1,0
"ID384",0,0,0,0,0,0,1,0,0,0
"ID385",1,0,1,1,0,1,0,0,1,1
"ID386",0,0,0,0,0,0,1,0,1,0
"ID387",0,1,0,1,1,1,1,1,1,1
"ID388",1,0,1,1,1,1,1,0,1,1
"ID389",0,1,1,0,0,1,1,1,0,0
"ID390",0,0,0,0,0,0,1,0,0,0
"ID391",1,0,0,1,1,0,1,1,0,1
"ID392",0,1,0,1,0,1,1,1,1,1
"ID393",0,0,0,1,1,0,0,0,0,1
"ID394",0,0,1,0,0,0,1,1,0,0
"ID395",1,1,1,1,1,1,1,1,0,1
"ID396",1,0,1,0,0,1,0,0,0,1
"ID397",0,1,1,0,1,1,1,0,1,1
"ID398",0,0,1,0,1,1,1,0,0,1
"ID399",0,0,0,0,1,0,1,1,1,1
"ID400",0,1,0,0,1,1,1,1,0,1
"ID401",0,1,0,0,0,0,0,0,1,1
"ID402",0,0,1,1,1,0,1,0,0,1
"ID403",0,1,1,0,1,0,0,1,1,1
"ID404",1,1,1,0,1,0,1,1,0,1
"ID405",0,1,0,0,1,1,1,1,1,1
"ID406",1,0,0,0,1,0,0,0,0,0
"ID407",0,0,1,0,1,0,1,1,0,1
"ID408",0,1,1,0,0,0,0,0,0,0
"ID409",0,1,0,0,1,1,0,1,1,1
"ID410",1,1,1,1,0,1,0,0,1,1
"ID411",0,0,0,0,1,0,0,1,1,1
"ID412",0,0,0,1,0,1,1,1,0,1
"ID413",0,0,1,0,0,0,1,0,0,1
"ID414",0,1,1,1,0,1,1,1,1,0
"ID415",0,0,1,0,1,0,1,1,1,0
"ID416",0,0,0,0,1,0,1,0,1,0
"ID417",0,0,1,0,1,0,1,0,0,0
"ID418",1,0,1,1,0,1,1,0,0,0
"ID419",0,1,0,0,1,0,1,1,0,0
"ID420",0,0,0,1,1,0,1,0,0,1
"ID421",0,1,1,0,1,0,1,1,1,1
"ID422",0,0,1,0,1,0,1,0,1,0
"ID423",0,0,1,1,1,0,1,0,1,1
"ID424",1,0,0,0,0,0,0,0,0,0
"ID425",0,1,0,0,1,0,1,1,0,0
"ID426",0,1,0,1,1,0,1,1,1,1
"ID427",0,0,1,0,0,0,1,0,0,1
"ID428",0,1,1,0,1,0,0,0,1,1
"ID429",0,0,1,1,1,0,0,0,0,1
"ID430",0,1,1,0,0,0,1,1,1,1
"ID431",0,1,1,0,1,0,1,0,1,0
"ID432",1,0,0,0,1,1,0,1,1,0
"ID433",1,0,0,0,1,0,0,0,1,0
"ID434",0,1,1,0,1,1,1,1,1,1
"ID435",0,1,0,1,1,0,1,0,1,1
"ID436",0,1,1,0,1,0,1,0,1,1
"ID437",1,0,0,1,1,0,0,0,1,0
"ID438",0,1,0,0,0,1,0,0,0,0
"ID439",0,0,0,0,1,1,0,0,0,0
"ID440",0,0,1,0,1,0,0,1,1,0
"ID441",0,0,1,1,1,1,1,1,1,1
"ID442",0,1,1,0,1,0,1,0,1,0
"ID443",1,0,1,1,1,0,1,1,0,1
"ID444",0,1,1,0,1,0,1,0,1,1
"ID445",0,0,1,0,1,0,1,1,1,1
"ID446",0,1,1,0,1,0,1,0,1,1
"ID447",0,0,0,0,0,0,0,1,1,0
"ID448",0,0,1,0,0,0,1,0,1,1
"ID449",0,1,1,0,1,0,1,0,0,0
"ID450",0,1,1,0,1,1,0,0,1,1
"ID451",0,0,0,0,0,0,0,1,0,0
"ID452",1,1,1,1,1,1,1,1,1,1
"ID453",1,1,1,1,1,0,1,1,0,1
"ID454",0,1,1,0,1,0,1,0,0,1
"ID455",0,1,1,0,0,0,1,0,1,1
"ID456",0,0,0,0,0,0,0,0,1,0
"ID457",1,0,1,1,1,0,1,0,1,0
"ID458",0,0,1,0,1,0,1,0,0,0
"ID459",0,0,0,1,1,0,1,0,1,0
"ID460",0,1,1,1,1,1,1,0,1,1
"ID461",0,0,0,0,1,0,1,0,0,0
"ID462",0,0,1,0,0,0,1,0,1,0
"ID463",0,1,1,0,1,0,1,1,0,1
"ID464",0,0,1,1,1,1,1,1,1,1
"ID465",0,0,0,0,0,0,1,0,0,1
"ID466",1,1,1,1,1,0,0,0,1,0
"ID467",0,0,0,0,0,1,0,0,0,0
"ID468",0,1,1,1,1,1,1,0,1,0
"ID469",0,1,0,0,1,0,0,1,1,0
"ID470",0,0,1,0,1,0,0,1,1,1
"ID471",1,0,0,1,0,0,0,0,1,1
"ID472",0,0,1,1,1,0,1,1,0,0
"ID473",0,1,1,0,1,0,1,0,1,1
"ID474",0,1,1,1,1,1,1,0,1,1
"ID475",0,0,1,1,1,0,1,0,1,0
"ID476",0,0,1,0,1,0,1,1,1,1
"ID477",0,0,1,0,1,1,1,0,1,1
"ID478",0,1,1,0,1,1,1,1,1,0
"ID479",0,0,1,0,0,0,1,0,0,0
"ID480",0,1,1,0,0,0,1,0,0,0
"ID481",0,0,1,0,1,0,0,0,1,1
"ID482",0,0,1,0,0,1,1,1,1,0
"ID483",0,0,0,0,1,1,1,1,1,1
"ID484",0,1,1,0,1,0,1,1,0,1
"ID485",1,1,1,0,0,1,1,1,1,1
"ID486",0,1,0,1,1,1,1,1,1,1
"ID487",0,0,1,0,1,0,1,1,1,1
"ID488",0,0,0,1,1,0,1,1,1,0
"ID489",0,0,1,0,0,0,1,0,1,0
"ID490",0,1,1,1,1,1,1,1,1,0
"ID491",1,0,1,0,0,0,1,0,0,1
"ID492",1,1,0,0,1,0,1,1,1,0
"ID493",0,0,1,0,1,0,0,1,1,1
"ID494",0,0,1,0,0,1,1,0,1,0
"ID495",0,0,0,0,0,0,1,0,1,1
"ID496",0,0,1,0,0,1,1,0,0,1
"ID497",0,1,1,0,1,0,1,1,1,1
"ID498",1,0,1,0,1,1,1,1,1,0
"ID499",1,1,1,0,1,0,0,0,0,1
"ID500",1,1,0,0,1,1,1,1,1,1
"ID501",1,1,1,0,0,1,1,1,1,0
"ID502",1,0,1,1,0,0,1,1,0,0
"ID503",0,0,1,0,1,1,1,1,1,1
"ID504",0,0,1,0,1,0,1,0,0,1
"ID505",0,0,1,0,1,1,1,1,1,0
"ID506",0,0,1,1,0,1,0,1,1,0
"ID507",0,1,1,0,1,1,1,0,1,1
"ID508",0,0,0,1,0,0,0,0,0,0
"ID509",1,0,1,1,0,1,0,1,1,1
"ID510",0,1,1,1,0,1,1,1,1,1
"ID511",0,1,1,0,1,0,1,0,1,0
"ID512",0,1,1,0,0,1,1,0,0,0
"ID513",0,1,0,1,1,1,1,1,1,1
"ID514",0,0,0,0,0,1,0,1,1,0
"ID515",0,1,0,0,1,1,1,0,1,1
"ID516",0,1,0,1,1,1,1,0,1,0
"ID517",0,0,0,0,1,0,1,1,1,1
"ID518",0,1,0,0,1,1,0,1,0,0
"ID519",0,1,1,0,1,0,0,1,1,0
"ID520",0,1,1,0,0,0,1,0,0,0
"ID521",0,0,1,0,0,0,1,0,0,0
"ID522",0,1,0,1,1,1,0,1,0,0
"ID523",0,0,1,0,0,1,1,0,1,1
"ID524",0,0,1,0,0,0,1,0,0,0
"ID525",0,1,0,1,1,0,0,0,1,1
"ID526",0,0,1,0,0,0,1,1,0,1
"ID527",0,1,1,1,1,1,1,0,1,0
"ID528",0,1,1,1,1,0,1,0,0,0
"ID529",0,1,1,0,1,1,1,0,0,1
"ID530",1,0,1,0,1,1,0,1,1,0
"ID531",0,0,1,1,1,0,1,1,0,0
"ID532",0,0,1,0,1,1,1,0,0,1
"ID533",0,1,1,0,1,0,0,0,0,1
"ID534",1,0,1,0,0,0,0,1,1,1
"ID535",0,0,1,0,1,0,1,0,0,0
"ID536",0,0,0,0,0,0,0,0,0,0
"ID537",0,1,1,0,0,1,1,0,0,0
"ID538",1,0,1,1,0,0,0,0,1,1
"ID539",0,0,0,1,1,1,1,0,1,0
"ID540",0,1,1,0,0,0,1,1,1,1
"ID541",1,0,1,1,0,0,1,0,0,1
"ID542",1,1,0,1,0,1,1,1,1,1
"ID543",0,0,1,0,0,0,1,0,1,1
"ID544",1,1,1,0,1,1,1,1,1,0
"ID545",1,1,1,1,1,1,1,0,0,0
"ID546",0,0,0,0,1,1,0,0,0,1
"ID547",0,1,0,1,1,1,1,1,1,1
"ID548",0,0,0,1,0,0,0,0,0,0
"ID549",0,1,0,1,1,0,1,1,1,1
"ID550",1,1,1,1,1,0,1,0,1,1
"ID551",0,0,1,0,0,0,1,0,1,1
"ID552",0,1,1,0,1,1,0,0,1,1
"ID553",1,1,1,1,1,1,0,1,0,1
"ID554",0,0,0,0,0,0,0,1,0,0
"ID555",1,0,1,0,0,0,1,1,0,1
"ID556",0,1,1,0,0,0,1,1,1,0
