Unnamed: 0,A1,A2,A3,A4,A5
96,0,0,1,0,1
97,0.0,0.0,0.0,1.0,0.0
98,0,0,1,0,1
99,0.0,1.0,0.0,1.0,1.0
100,0,1,1,1,1
101,0.0,0.0,0.0,0.0,0.0
102,0,0,0,1,1
103,1.0,0.0,0.0,1.0,1.0
104,0,0,0,0,0
105,0.0,1.0,1.0,1.0,0.0
106,0,0,0,0,0
107,0.0,0.0,0.0,0.0,0.0
108,0,0,1,1,1
109,1.0,1.0,1.0,1.0,1.0
110,0,1,1,1,1
111,0.0,1.0,1.0,1.0,1.0
112,0,0,0,1,1
113,1.0,1.0,1.0,1.0,1.0
114,1,1,1,1,1
115,1.0,0.0,0.0,1.0,1.0
116,0,0,0,0,1
117,1.0,1.0,0.0,0.0,1.0
118,0,1,1,1,1
119,0.0,1.0,0.0,0.0,0.0
120,1,1,1,1,1
121,1.0,1.0,0.0,0.0,0.0
122,1,1,1,0,1
123,0.0,1.0,1.0,1.0,1.0
124,0,1,1,0,1
125,1.0,1.0,0.0,1.0,1.0
126,0,0,1,0,1
127,0.0,0.0,0.0,1.0,1.0
128,0,0,1,0,1
129,0.0,0.0,0.0,1.0,0.0
130,1,0,0,1,1
131,0.0,1.0,1.0,1.0,1.0
132,1,0,1,1,1
133,0.0,0.0,1.0,1.0,1.0
134,0,0,1,1,1
135,0.0,0.0,0.0,1.0,1.0
136,0,0,1,0,1
137,1.0,0.0,0.0,1.0,1.0
138,0,0,0,1,0
139,1.0,0.0,0.0,1.0,1.0
140,0,1,1,1,1
141,1.0,1.0,1.0,1.0,1.0
142,0,0,0,1,0
143,0.0,0.0,0.0,0.0,1.0
144,1,0,0,1,1
145,1.0,1.0,1.0,1.0,1.0
146,0,0,0,1,1
147,0.0,1.0,1.0,1.0,0.0
148,0,0,1,1,1
149,1.0,1.0,1.0,1.0,1.0
150,0,0,1,0,1
151,0.0,0.0,0.0,1.0,1.0
152,0,0,0,1,0
153,1.0,1.0,1.0,0.0,1.0
154,0,0,1,1,1
155,0.0,1.0,1.0,1.0,1.0
156,0,1,0,1,0
157,0.0,0.0,0.0,1.0,0.0
158,0,0,0,1,1
159,0.0,0.0,0.0,1.0,1.0
160,0,1,1,1,1
161,1.0,1.0,0.0,0.0,1.0
162,0,1,1,0,1
163,0.0,1.0,1.0,1.0,1.0
164,0,0,1,1,1
165,1.0,0.0,1.0,1.0,1.0
166,0,0,0,0,1
167,1.0,0.0,0.0,0.0,0.0
168,0,0,0,1,1
169,0.0,1.0,0.0,1.0,1.0
170,0,0,0,1,1
171,1.0,0.0,1.0,1.0,0.0
172,0,1,0,0,0
173,1.0,1.0,1.0,1.0,1.0
174,0,1,1,1,1
175,0.0,0.0,0.0,1.0,1.0
176,1,0,1,1,0
177,0.0,0.0,0.0,0.0,0.0
178,0,1,1,1,1
179,1.0,0.0,0.0,0.0,0.0
180,0,1,1,1,1
181,0.0,1.0,0.0,0.0,1.0
182,0,0,0,0,1
183,0.0,0.0,0.0,1.0,1.0
184,0,0,0,1,0
185,0.0,0.0,0.0,1.0,1.0
186,0,1,0,0,1
187,0.0,0.0,0.0,1.0,0.0
188,0,1,0,1,1
189,1.0,1.0,0.0,0.0,0.0
190,0,1,1,0,1
191,0.0,0.0,0.0,1.0,1.0
192,0,0,1,1,1
193,0.0,0.0,0.0,1.0,1.0
194,1,1,0,1,1
195,1.0,0.0,0.0,1.0,0.0
196,1,0,0,1,1
197,1.0,1.0,1.0,1.0,1.0
198,1,0,1,1,1
199,1.0,0.0,0.0,0.0,0.0
200,1,1,1,1,1
201,1.0,1.0,1.0,1.0,1.0
202,0,1,1,1,1
203,0.0,1.0,1.0,1.0,1.0
204,0,0,0,1,1
205,1.0,1.0,0.0,1.0,1.0
206,0,0,0,1,1
207,0.0,0.0,0.0,1.0,1.0
208,1,1,1,1,1
209,1.0,0.0,0.0,0.0,0.0
210,0,1,1,1,1
211,1.0,1.0,0.0,1.0,1.0
212,0,0,1,1,1
213,1.0,0.0,0.0,1.0,0.0
214,0,0,1,1,1
215,1.0,0.0,0.0,0.0,1.0
216,1,1,0,1,1
217,1.0,0.0,0.0,0.0,0.0
218,0,0,0,0,1
219,0.0,1.0,0.0,1.0,1.0
220,0,0,1,1,0
221,0.0,1.0,0.0,1.0,0.0
222,0,0,0,1,1
223,0.0,0.0,0.0,1.0,0.0
224,1,0,1,1,1
225,1.0,0.0,0.0,1.0,1.0
226,0,0,1,1,1
227,1.0,1.0,1.0,1.0,1.0
228,0,0,1,1,1
229,1.0,0.0,0.0,0.0,0.0
230,0,0,0,0,1
231,0.0,0.0,0.0,0.0,1.0
232,0,0,0,1,1
233,1.0,0.0,0.0,0.0,1.0
234,0,0,0,1,1
235,0.0,0.0,0.0,0.0,0.0
236,1,1,0,1,1
237,1.0,0.0,0.0,1.0,1.0
238,0,0,1,0,1
239,0.0,1.0,0.0,1.0,1.0
240,0,0,1,1,0
241,1.0,1.0,0.0,1.0,1.0
242,0,0,0,1,1
243,0.0,1.0,0.0,0.0,1.0
244,0,0,1,1,1
245,0.0,1.0,0.0,1.0,1.0
246,0,0,0,1,1
247,0.0,1.0,1.0,1.0,1.0
248,0,0,1,1,1
249,1.0,1.0,1.0,0.0,1.0
250,0,0,1,0,1
251,0.0,1.0,0.0,0.0,0.0
252,0,0,0,1,0
253,0.0,0.0,0.0,1.0,1.0
254,1,0,0,1,1
255,1.0,1.0,1.0,1.0,1.0
256,0,0,1,1,1
257,0.0,0.0,0.0,0.0,0.0
258,0,0,1,1,1
259,1.0,0.0,0.0,1.0,1.0
260,0,1,0,1,0
261,1.0,0.0,0.0,0.0,0.0
262,0,0,1,0,1
263,1.0,1.0,0.0,0.0,1.0
264,0,0,0,0,1
265,0.0,0.0,1.0,1.0,0.0
266,0,1,1,0,1
267,1.0,1.0,1.0,1.0,1.0
268,0,0,0,0,1
269,0.0,0.0,0.0,1.0,1.0
270,1,0,1,1,0
271,0.0,0.0,0.0,1.0,1.0
272,0,0,1,1,1
273,0.0,0.0,0.0,0.0,0.0
274,0,0,0,1,1
275,1.0,0.0,0.0,1.0,1.0
276,1,1,0,1,1
277,0.0,1.0,1.0,1.0,1.0
278,1,0,1,1,1
279,1.0,0.0,0.0,1.0,0.0
280,0,0,0,1,1
281,0.0,0.0,0.0,1.0,1.0
282,0,0,1,1,1
283,1.0,0.0,0.0,0.0,0.0
284,0,1,1,1,1
285,0.0,1.0,0.0,1.0,1.0
286,0,0,0,1,0
287,0.0,0.0,0.0,0.0,0.0
288,0,0,1,0,1
289,0.0,0.0,0.0,0.0,0.0
290,1,0,0,1,1
291,1.0,0.0,1.0,0.0,1.0
292,0,1,0,1,1
293,0.0,1.0,1.0,1.0,1.0
294,1,0,0,1,1
295,1.0,1.0,0.0,1.0,1.0
296,0,0,0,0,1
297,0.0,1.0,1.0,1.0,1.0
298,0,0,1,1,1
299,1.0,0.0,0.0,1.0,0.0
