"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
"ID141",0,1,1,0,1,0,1,1,0,0
"ID142",1,1,1,1,0,0,0,0,0,0
"ID143",0,0,1,0,1,0,1,0,0,0
"ID144",1,1,0,0,1,1,0,0,1,1
"ID145",0,1,1,0,0,0,1,0,0,0
"ID146",1,0,1,0,0,0,0,0,0,1
"ID147",0,1,1,0,0,0,0,1,1,0
"ID148",0,1,1,0,1,1,0,1,1,0
"ID149",1,0,1,0,0,0,1,0,1,1
"ID150",0,1,0,0,0,0,0,0,1,1
"ID151",0,1,1,0,1,1,1,1,1,0
"ID152",0,0,1,0,0,1,0,0,0,1
"ID153",0,1,0,0,0,0,0,1,0,0
"ID154",0,1,1,0,0,1,0,0,0,1
"ID155",1,1,1,0,1,1,0,1,0,0
"ID156",1,1,1,1,1,0,0,1,1,0
"ID157",0,1,1,1,0,0,1,0,0,1
"ID158",1,1,1,0,0,0,0,0,1,0
"ID159",0,0,1,1,1,0,1,0,0,0
"ID160",0,1,1,0,0,0,0,0,0,0
"ID161",1,0,1,0,0,1,0,1,0,0
"ID162",1,1,1,1,1,0,1,1,1,1
"ID163",0,0,0,0,0,0,0,0,0,0
"ID164",1,0,1,0,1,1,1,1,0,0
"ID165",0,0,1,0,1,0,0,0,0,1
"ID166",0,1,0,0,1,0,1,1,1,0
"ID167",0,1,1,1,0,0,0,1,0,0
"ID168",0,1,1,0,1,0,0,1,1,0
"ID169",0,0,1,0,1,0,0,1,0,1
"ID170",0,1,1,1,0,1,0,1,0,1
"ID171",0,1,1,0,1,0,0,1,1,1
"ID172",0,1,0,0,1,0,0,0,0,0
"ID173",0,0,1,0,0,0,0,1,1,1
"ID174",0,0,0,1,0,1,1,1,0,0
"ID175",1,0,1,0,0,0,0,0,0,0
"ID176",1,0,1,0,0,0,0,0,0,0
"ID177",0,0,1,0,0,1,0,1,0,1
"ID178",0,1,0,0,0,1,0,1,0,1
"ID179",0,0,0,0,0,0,0,0,0,1
"ID180",0,0,0,0,1,0,1,0,0,0
"ID181",0,1,1,0,0,1,1,1,1,0
"ID182",0,0,0,0,0,1,0,0,0,1
"ID183",0,0,1,0,1,0,0,0,0,1
"ID184",1,1,1,0,0,0,0,0,0,0
"ID185",1,1,0,0,1,1,0,1,1,0
"ID186",0,1,1,0,0,1,0,1,0,0
"ID187",0,0,0,0,0,0,0,0,0,0
"ID188",1,0,1,1,0,1,1,0,1,1
"ID189",0,1,1,1,1,0,1,0,1,0
"ID190",1,0,1,1,0,0,0,0,1,0
"ID191",0,0,0,0,0,0,0,0,1,1
"ID192",0,1,1,0,1,1,0,0,0,0
"ID193",1,0,1,0,0,1,1,0,1,0
"ID194",1,1,1,0,1,0,0,0,1,0
"ID195",0,0,1,1,0,0,1,0,0,0
"ID196",1,0,1,1,0,0,0,0,0,1
"ID197",0,1,0,1,0,1,1,1,1,0
"ID198",1,0,1,1,0,0,0,0,0,1
"ID199",0,1,1,1,0,1,0,0,1,0
"ID200",1,1,0,1,1,0,0,1,0,1
"ID201",0,0,1,0,1,0,0,0,1,0
"ID202",1,0,0,0,0,0,0,0,0,0
"ID203",1,0,1,1,0,0,1,0,0,0
"ID204",0,1,1,1,1,1,1,0,1,1
"ID205",0,0,1,1,1,0,0,0,1,1
"ID206",1,0,0,0,0,0,0,0,1,0
"ID207",0,1,0,1,0,0,0,0,0,0
"ID208",0,1,1,0,1,1,0,1,1,1
"ID209",0,0,1,0,0,1,0,0,1,0
"ID210",1,1,1,1,1,1,0,1,1,0
"ID211",0,1,1,0,0,0,1,1,0,1
"ID212",0,0,1,0,1,0,1,0,1,1
"ID213",0,1,1,0,1,1,1,1,1,1
"ID214",1,1,1,0,0,0,1,1,0,0
"ID215",1,0,0,0,0,0,0,0,0,0
"ID216",1,1,0,0,0,0,0,0,1,0
"ID217",0,1,0,0,0,1,1,0,0,1
"ID218",0,1,0,0,1,1,1,1,1,1
"ID219",0,0,1,0,0,0,0,1,0,0
"ID220",1,1,1,0,1,0,0,0,1,1
"ID221",0,0,1,0,1,0,0,1,0,1
"ID222",0,0,1,0,0,1,0,0,0,1
"ID223",0,0,0,0,1,0,0,0,1,0
"ID224",0,0,0,0,0,0,0,0,0,0
"ID225",0,1,1,0,1,1,0,1,1,0
"ID226",0,0,0,0,0,0,0,0,1,0
"ID227",1,1,1,0,1,1,1,1,1,1
"ID228",1,0,1,1,1,0,1,0,1,1
"ID229",1,0,1,0,1,0,0,0,0,0
"ID230",0,1,0,0,0,0,0,1,0,0
"ID231",1,1,1,0,1,1,0,0,1,1
"ID232",0,1,0,0,1,1,0,1,1,0
"ID233",0,1,1,1,1,1,0,1,1,1
"ID234",0,0,1,0,0,0,1,0,0,1
"ID235",0,0,0,0,0,0,0,0,0,0
"ID236",0,0,0,0,0,0,0,1,0,0
"ID237",1,0,1,0,1,1,1,1,0,1
"ID238",1,0,1,0,0,0,1,1,1,0
"ID239",1,0,1,0,1,0,1,1,0,0
"ID240",0,1,0,1,1,1,0,1,1,0
"ID241",1,0,1,1,0,0,0,0,0,1
"ID242",0,1,1,1,0,0,1,0,0,0
"ID243",0,1,0,0,1,1,0,1,0,1
"ID244",0,0,0,1,1,1,1,1,1,1
"ID245",0,0,0,0,1,0,1,0,0,0
"ID246",0,1,1,0,0,0,0,0,0,0
"ID247",0,1,1,0,1,0,0,1,0,1
"ID248",0,0,0,0,0,0,0,0,0,0
"ID249",1,1,1,0,1,1,0,1,0,1
"ID250",1,1,1,0,1,0,0,0,1,0
"ID251",1,0,1,0,0,1,0,0,1,0
"ID252",0,0,0,0,1,0,0,0,0,0
"ID253",0,0,0,0,1,1,0,0,1,1
"ID254",0,0,1,1,1,0,1,1,0,0
"ID255",0,1,1,0,0,0,0,1,1,1
"ID256",0,0,0,0,0,1,1,1,1,0
"ID257",0,0,1,0,0,0,0,0,0,0
"ID258",0,1,1,0,1,0,1,1,1,1
"ID259",1,0,1,1,0,1,1,1,0,1
"ID260",0,1,1,0,1,1,0,1,1,1
"ID261",1,0,0,0,1,0,0,1,0,1
"ID262",1,0,0,0,1,1,0,1,0,0
"ID263",0,0,1,0,1,1,1,1,1,0
"ID264",0,1,1,1,1,1,0,1,1,0
"ID265",1,1,1,0,0,0,0,1,0,1
"ID266",1,1,1,0,1,0,0,1,1,1
"ID267",1,0,1,0,1,0,0,0,0,0
"ID268",0,0,1,1,0,0,1,1,0,0
"ID269",1,0,1,0,1,1,0,0,0,0
"ID270",0,1,1,0,1,1,0,1,0,1
"ID271",1,1,1,0,0,1,0,1,1,1
"ID272",0,0,1,0,0,1,0,0,0,0
"ID273",1,0,1,1,0,0,1,0,0,0
"ID274",0,1,1,0,1,1,0,0,1,0
"ID275",0,0,0,0,0,0,1,0,0,0
"ID276",1,0,1,0,0,1,1,1,1,1
"ID277",1,1,1,0,1,0,1,0,1,0
"ID278",1,1,1,1,1,1,0,0,0,0
"ID279",1,0,1,0,0,0,0,0,0,0
"ID280",0,0,0,1,0,0,0,0,1,1
"ID281",1,0,0,0,0,1,0,0,0,0
"ID282",1,1,1,1,0,1,0,1,1,1
"ID283",1,1,1,0,1,1,0,1,0,0
"ID284",0,1,1,0,1,1,0,0,1,0
"ID285",1,0,1,1,1,0,1,1,1,1
"ID286",0,0,0,0,0,1,1,1,0,0
"ID287",0,0,0,0,0,0,0,1,1,0
"ID288",0,1,0,0,1,1,0,1,0,0
"ID289",1,0,1,0,0,0,0,0,1,1
"ID290",0,1,1,0,0,1,1,1,1,1
"ID291",0,0,0,0,0,0,1,1,1,0
"ID292",0,0,0,0,1,0,1,0,0,0
"ID293",1,0,1,0,0,0,1,0,1,0
"ID294",1,1,1,1,1,1,0,1,0,1
"ID295",1,1,0,0,1,1,1,1,1,1
"ID296",0,1,1,0,1,0,1,0,1,0
"ID297",0,1,1,1,1,1,0,0,0,0
"ID298",0,1,1,0,1,1,1,1,1,1
"ID299",1,0,1,0,0,0,1,1,0,0
"ID300",1,1,1,0,0,0,0,1,1,0
