"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
"ID80",0,0,1,0,1,1,1,0,0,0
"ID81",1,0,1,0,0,0,0,0,0,0
"ID82",0,1,1,1,1,0,0,0,0,0
"ID83",0,0,1,0,1,0,0,0,1,0
"ID84",1,1,1,0,0,0,0,0,1,1
"ID85",0,1,1,0,1,0,0,0,1,0
"ID86",0,1,1,1,1,0,0,1,1,0
"ID87",0,1,1,0,1,0,0,1,1,0
"ID88",0,0,0,0,1,0,0,0,1,1
"ID89",0,0,1,0,0,0,1,0,0,0
"ID90",0,1,0,0,0,0,0,1,0,1
"ID91",0,0,1,0,0,0,0,0,0,1
"ID92",0,0,1,0,0,1,1,1,1,0
"ID93",0,1,1,0,1,0,0,0,1,0
"ID94",0,0,1,0,1,0,1,0,0,0
"ID95",0,0,1,0,0,0,0,0,0,0
"ID96",0,1,1,0,1,0,0,0,1,1
"ID97",1,0,0,0,0,0,0,0,0,0
"ID98",0,0,0,0,1,1,0,0,1,0
"ID99",0,1,1,0,0,0,0,0,1,1
"ID100",0,0,0,0,0,0,1,0,0,0
"ID101",0,0,0,0,0,0,0,1,1,0
"ID102",0,1,0,0,1,0,0,0,1,0
"ID103",0,1,1,0,0,0,0,0,1,1
"ID104",0,0,1,0,0,0,0,0,0,0
"ID105",1,1,1,1,0,0,0,1,0,0
"ID106",0,1,1,0,1,1,0,0,1,0
"ID107",0,0,1,0,0,0,0,0,0,0
"ID108",1,0,1,1,1,0,1,0,0,1
"ID109",0,0,1,0,1,0,0,0,0,1
"ID110",0,0,1,0,1,0,0,0,0,0
"ID111",1,1,1,1,1,0,0,0,1,1
"ID112",0,1,1,0,0,0,0,0,1,1
"ID113",0,1,0,0,1,0,1,1,0,0
"ID114",0,1,1,0,0,1,0,1,0,1
"ID115",0,0,1,0,0,0,0,1,0,0
"ID116",0,1,1,1,1,0,0,1,1,1
"ID117",0,0,1,0,0,0,0,0,0,0
"ID118",0,1,1,0,0,0,0,1,0,0
"ID119",1,1,1,0,0,1,1,1,1,1
"ID120",0,0,0,1,0,0,0,1,0,0
"ID121",1,1,1,1,1,0,1,1,1,1
"ID122",0,1,1,0,1,0,0,0,1,1
"ID123",0,1,1,0,1,0,0,1,1,0
"ID124",1,0,1,1,0,1,0,1,0,0
"ID125",0,1,1,0,0,0,0,1,1,0
"ID126",0,0,0,1,0,1,0,0,0,0
"ID127",0,0,1,1,0,0,0,0,0,0
"ID128",1,1,1,1,1,0,1,0,1,0
"ID129",1,0,1,0,0,0,1,0,0,0
"ID130",0,0,1,0,0,0,0,0,0,0
"ID131",0,1,1,0,1,0,0,0,1,0
"ID132",1,0,0,0,0,1,0,0,0,0
"ID133",0,1,0,0,0,0,1,0,1,0
"ID134",0,1,1,0,0,0,1,0,0,0
"ID135",0,1,1,0,1,1,0,0,1,0
"ID136",0,0,1,0,1,0,0,0,0,0
"ID137",0,1,1,0,1,0,1,0,1,0
"ID138",0,1,1,1,0,1,1,0,0,0
"ID139",0,1,1,1,0,1,1,1,0,0
"ID140",0,0,0,1,0,0,1,1,0,0
"ID141",0,0,0,0,0,1,0,0,0,0
"ID142",0,0,1,0,0,1,0,1,0,0
"ID143",1,1,1,1,0,1,1,1,1,1
"ID144",0,1,1,1,1,1,1,1,1,1
"ID145",1,1,1,1,1,1,1,0,1,1
"ID146",0,1,0,0,0,0,0,0,0,1
"ID147",1,1,0,1,1,1,1,1,1,0
"ID148",0,1,1,0,0,1,1,1,1,0
"ID149",0,1,1,0,1,0,1,0,1,0
"ID150",1,0,0,0,0,0,1,0,0,0
"ID151",0,1,1,0,0,0,0,1,1,0
"ID152",0,0,0,0,0,0,0,1,0,0
"ID153",0,0,0,0,1,0,0,0,0,0
"ID154",0,0,1,0,0,1,0,0,0,1
"ID155",0,0,1,1,1,1,0,0,0,0
"ID156",1,0,0,0,0,0,1,0,0,1
"ID157",0,1,1,0,0,1,0,0,1,0
"ID158",1,1,1,0,0,1,1,1,0,1
"ID159",0,0,0,0,0,0,0,0,0,0
"ID160",0,0,0,0,0,0,0,0,0,0
"ID161",0,1,1,1,1,0,0,0,1,0
"ID162",0,0,0,0,0,0,1,0,0,0
"ID163",1,0,0,0,0,0,0,0,0,0
"ID164",0,0,1,0,1,0,0,0,1,0
"ID165",0,1,1,1,1,0,1,0,1,0
"ID166",0,1,0,1,0,0,1,1,0,0
"ID167",0,1,1,0,1,0,0,0,0,0
"ID168",1,0,1,0,1,0,0,0,1,0
"ID169",1,1,1,1,0,0,1,0,0,0
"ID170",1,1,1,1,1,0,1,1,0,1
"ID171",1,1,1,0,1,0,0,0,0,0
"ID172",0,1,1,0,0,1,0,0,1,1
"ID173",0,0,1,0,1,0,0,0,0,1
"ID174",0,1,1,0,1,0,1,0,1,0
"ID175",1,1,1,1,0,0,0,1,0,0
"ID176",1,0,1,0,0,1,1,0,0,0
"ID177",0,0,0,1,0,1,0,0,0,0
"ID178",0,0,1,1,0,0,1,0,1,0
"ID179",0,1,0,0,1,0,0,0,1,0
"ID180",0,0,1,1,0,1,1,1,0,1
"ID181",0,1,1,0,0,0,0,0,1,0
"ID182",0,1,1,0,1,0,0,0,1,0
"ID183",0,0,1,0,0,1,0,0,1,1
"ID184",0,0,0,0,1,1,0,0,1,0
"ID185",1,0,1,1,1,1,0,0,1,1
"ID186",0,0,1,0,0,0,0,0,0,0
"ID187",0,0,1,0,1,0,0,0,1,1
"ID188",0,0,0,0,0,0,1,1,0,0
"ID189",1,0,1,0,0,0,0,0,0,0
"ID190",0,0,1,0,0,0,0,0,1,0
"ID191",1,1,1,1,1,1,1,1,1,1
"ID192",1,0,1,0,0,0,0,0,1,0
"ID193",0,1,1,0,0,0,0,0,1,1
"ID194",0,0,1,0,0,0,1,1,0,0
"ID195",0,0,1,0,1,0,0,0,1,0
"ID196",1,1,1,1,1,1,0,0,0,0
"ID197",0,0,1,0,0,0,0,0,0,0
"ID198",1,0,1,0,1,0,1,0,0,0
"ID199",0,1,0,0,1,0,0,1,1,0
"ID200",0,1,0,0,1,0,0,1,0,0
"ID201",0,1,1,0,1,0,0,0,1,0
"ID202",1,1,1,1,1,0,1,0,1,0
"ID203",0,1,1,1,1,1,1,1,1,0
"ID204",0,1,1,0,1,0,0,0,1,0
"ID205",0,0,0,0,0,0,0,0,1,0
"ID206",1,0,0,0,0,0,1,0,0,0
"ID207",1,0,0,0,0,1,1,0,0,0
"ID208",0,1,1,0,1,1,0,0,0,1
"ID209",0,0,1,0,0,1,0,0,0,0
"ID210",0,0,1,0,0,0,0,0,0,0
"ID211",0,0,0,0,0,1,0,0,1,0
"ID212",0,0,1,0,0,0,0,1,0,0
"ID213",1,1,1,0,1,0,0,1,1,0
"ID214",0,0,0,0,0,0,1,0,0,1
"ID215",0,1,1,0,1,1,0,0,1,0
"ID216",0,0,1,0,0,0,0,0,0,0
"ID217",1,0,1,0,0,0,0,0,0,0
"ID218",0,1,1,1,0,1,1,0,1,0
"ID219",0,0,0,1,1,0,0,1,1,0
"ID220",1,0,1,1,0,0,0,0,0,1
"ID221",0,0,1,0,0,1,1,0,1,1
"ID222",0,0,0,0,0,1,1,1,1,1
"ID223",0,1,1,1,1,1,0,0,1,0
"ID224",1,0,1,1,0,0,1,0,1,0
"ID225",0,1,0,0,1,0,0,0,1,0
"ID226",1,0,1,0,1,1,0,0,1,0
"ID227",1,1,1,1,1,0,1,0,1,1
"ID228",1,0,1,1,1,1,0,1,1,1
"ID229",0,0,1,1,1,0,0,0,0,1
"ID230",0,1,1,0,1,0,0,1,1,0
"ID231",1,1,1,1,1,1,1,1,1,1
"ID232",1,0,1,0,1,0,1,0,1,0
"ID233",0,0,1,0,0,0,0,1,1,0
"ID234",0,0,0,0,0,0,1,0,1,1
"ID235",1,1,0,0,1,0,0,0,1,0
"ID236",1,1,1,0,0,0,0,0,0,0
"ID237",0,0,1,0,1,1,0,0,0,1
"ID238",0,1,0,0,1,1,0,0,1,1
"ID239",1,0,1,1,1,0,1,1,1,1
"ID240",0,0,1,0,1,0,0,0,0,0
"ID241",0,1,1,0,1,0,0,1,1,0
"ID242",0,0,1,0,0,0,0,0,0,0
"ID243",0,1,1,0,0,0,0,1,0,0
"ID244",0,0,1,0,1,0,0,0,1,0
"ID245",0,0,1,0,0,0,0,0,0,0
"ID246",0,0,1,0,0,0,0,0,1,0
"ID247",0,1,1,0,1,0,0,1,1,1
"ID248",0,1,1,0,0,0,0,0,1,0
"ID249",0,1,0,1,1,1,0,0,1,1
"ID250",0,1,1,0,1,1,0,0,1,0
"ID251",1,0,1,0,0,0,0,0,0,0
"ID252",0,1,1,0,0,1,0,1,1,0
"ID253",1,1,1,0,0,1,1,0,1,0
"ID254",0,0,1,0,1,0,0,0,1,0
"ID255",1,1,1,1,1,0,0,0,1,0
"ID256",0,0,1,0,0,0,0,0,0,1
"ID257",0,1,1,0,1,1,1,0,1,0
"ID258",0,1,1,0,0,0,0,0,1,1
"ID259",1,0,1,0,0,0,0,0,0,0
"ID260",0,0,1,0,0,1,0,0,1,0
"ID261",0,0,0,0,0,0,0,0,0,0
"ID262",0,0,0,0,0,0,0,0,0,0
"ID263",0,0,1,1,0,0,1,0,0,0
"ID264",0,0,1,0,0,0,0,0,1,0
"ID265",0,1,1,1,1,1,1,1,1,0
"ID266",0,1,0,0,0,1,1,0,0,0
"ID267",0,0,1,0,0,0,0,0,0,1
"ID268",0,1,1,0,1,0,1,0,1,0
"ID269",0,1,1,0,1,1,1,0,0,0
"ID270",1,1,1,0,1,0,0,0,0,0
"ID271",0,0,1,0,1,1,0,0,1,0
"ID272",0,1,0,0,0,1,0,1,0,0
"ID273",1,1,1,0,0,0,0,0,0,0
"ID274",1,1,1,1,1,1,1,1,1,1
"ID275",0,1,0,0,1,0,0,0,1,0
"ID276",0,1,1,1,0,1,0,0,0,1
"ID277",1,0,0,0,0,0,0,0,1,0
"ID278",0,1,0,0,1,0,0,0,0,0
"ID279",1,1,1,0,0,1,0,0,1,0
"ID280",0,1,0,0,1,0,0,1,1,1
"ID281",0,1,1,0,0,0,1,0,0,1
"ID282",0,1,0,0,0,0,1,0,0,0
"ID283",0,1,1,1,1,0,0,0,1,0
"ID284",1,1,0,1,1,1,1,0,1,1
"ID285",0,1,1,0,1,0,0,0,1,0
"ID286",1,1,1,0,0,0,0,0,0,0
"ID287",0,0,0,0,0,1,1,0,0,0
"ID288",1,0,0,0,0,0,1,1,0,0
"ID289",0,1,1,0,1,0,1,0,1,0
"ID290",1,0,1,0,1,1,0,0,0,0
"ID291",1,1,1,1,1,1,1,1,1,0
"ID292",1,1,0,0,0,0,0,0,1,1
"ID293",0,0,1,1,1,0,0,0,1,1
"ID294",0,1,1,0,1,0,0,0,1,0
"ID295",1,0,1,1,0,0,0,0,0,0
"ID296",1,1,1,0,1,0,1,0,0,0
"ID297",0,0,1,0,0,0,0,1,0,0
"ID298",0,1,1,0,1,1,1,1,1,1
"ID299",1,0,0,0,0,1,0,0,1,0
"ID300",0,1,1,1,0,0,0,0,0,0
"ID301",0,0,1,0,1,0,0,0,0,0
"ID302",0,1,1,1,1,0,0,0,1,1
"ID303",0,0,1,0,0,0,0,0,0,0
"ID304",0,0,1,1,0,0,0,1,0,0
"ID305",1,1,0,0,0,0,0,0,0,0
"ID306",1,1,1,1,1,1,0,0,0,0
"ID307",0,0,0,0,0,0,1,0,0,0
"ID308",0,1,1,1,1,1,0,0,0,0
"ID309",1,1,1,0,0,1,0,0,1,0
"ID310",1,1,1,0,1,0,0,1,1,0
"ID311",1,0,1,0,0,0,0,0,1,0
"ID312",0,1,1,1,1,1,0,1,1,1
"ID313",0,1,1,1,1,0,1,0,1,0
"ID314",0,0,1,0,0,0,0,0,1,0
"ID315",0,1,1,0,1,0,1,0,1,0
"ID316",0,1,1,0,0,1,0,0,1,0
"ID317",0,0,1,1,1,0,1,0,1,0
"ID318",0,1,1,0,0,0,0,0,1,0
"ID319",0,0,0,0,0,1,1,0,0,0
"ID320",0,0,0,0,0,0,1,0,0,0
"ID321",0,0,1,1,0,0,0,1,0,0
"ID322",0,0,1,0,0,0,0,0,0,1
"ID323",0,1,1,0,1,1,0,1,1,0
"ID324",1,1,1,0,1,1,1,1,1,1
"ID325",0,1,1,0,1,0,0,0,0,0
"ID326",0,1,1,0,0,0,1,0,0,0
"ID327",0,1,1,0,1,0,0,1,1,0
"ID328",0,1,1,0,0,0,0,1,0,0
"ID329",1,0,0,0,0,0,0,1,0,1
"ID330",0,0,1,0,0,0,1,0,0,0
"ID331",0,1,0,0,0,0,0,0,1,0
"ID332",0,0,1,1,0,0,0,0,1,0
"ID333",0,1,1,0,0,0,1,1,0,0
"ID334",0,1,1,0,0,0,0,0,1,0
"ID335",0,1,1,0,1,0,0,1,1,0
"ID336",1,0,1,1,0,0,1,0,0,0
"ID337",0,1,1,1,1,0,0,0,1,0
"ID338",0,1,1,1,1,0,0,0,1,0
"ID339",0,1,1,1,1,0,0,1,1,0
"ID340",1,0,1,1,1,0,1,1,1,0
"ID341",0,1,0,0,1,1,0,0,0,0
"ID342",0,0,1,1,0,0,1,0,0,0
"ID343",1,0,1,0,0,0,1,1,0,0
"ID344",0,0,1,0,0,0,1,1,1,0
"ID345",0,1,0,0,1,0,0,0,1,0
"ID346",0,1,0,0,0,0,0,1,0,0
"ID347",0,1,0,0,1,0,0,0,1,0
"ID348",0,1,1,0,1,0,0,0,1,0
"ID349",0,1,1,0,1,0,1,0,1,0
"ID350",0,0,0,0,0,1,1,1,0,0
"ID351",0,0,0,0,1,0,0,0,1,0
"ID352",1,0,1,0,0,0,0,1,1,1
"ID353",0,0,1,0,0,1,0,0,1,0
"ID354",1,1,0,1,0,0,0,1,0,0
"ID355",0,0,1,1,0,1,0,1,0,0
"ID356",1,1,1,1,0,1,1,1,1,1
"ID357",0,0,1,0,0,1,0,0,1,0
"ID358",0,1,1,0,1,0,0,1,1,0
"ID359",0,0,0,0,0,0,0,0,0,0
"ID360",0,1,1,0,1,1,0,0,1,0
"ID361",0,0,1,1,0,0,0,0,0,0
"ID362",0,1,1,1,0,0,0,0,0,1
"ID363",1,1,0,0,1,0,0,1,0,0
"ID364",0,0,1,1,0,0,1,0,0,0
"ID365",0,0,1,0,0,1,0,0,0,0
"ID366",0,1,1,1,1,0,0,0,1,0
"ID367",0,1,0,0,0,0,1,1,0,0
"ID368",0,0,1,0,0,0,0,0,0,0
"ID369",0,1,1,0,1,1,1,0,0,0
"ID370",0,0,1,0,0,0,0,1,0,0
"ID371",0,0,1,0,0,0,1,1,0,0
"ID372",1,1,1,0,1,0,0,1,1,0
"ID373",1,1,1,0,1,0,0,1,1,0
"ID374",1,0,1,0,1,1,0,0,0,0
"ID375",0,0,1,0,1,0,1,0,0,0
"ID376",0,1,0,0,0,0,0,0,1,0
"ID377",1,1,1,0,1,0,1,0,1,0
"ID378",0,0,1,1,0,0,1,0,0,0
"ID379",1,1,1,0,1,0,0,0,0,0
"ID380",0,0,1,0,0,0,0,0,0,0
"ID381",1,0,1,1,1,1,1,1,1,1
"ID382",0,0,1,0,1,1,0,0,1,0
"ID383",1,0,0,0,0,1,1,0,0,1
"ID384",0,0,1,1,1,0,0,1,0,0
"ID385",1,0,1,0,1,1,1,1,0,1
"ID386",0,0,1,0,0,0,0,0,0,1
"ID387",1,0,1,1,1,1,0,0,0,0
"ID388",1,0,1,0,0,0,0,0,0,0
"ID389",1,0,0,0,0,0,0,0,0,1
"ID390",0,1,1,0,1,1,0,1,1,0
"ID391",1,0,1,0,0,0,0,0,0,1
"ID392",0,1,1,0,0,0,0,0,1,0
"ID393",0,1,0,0,1,0,0,0,1,0
"ID394",0,1,0,0,0,0,0,0,1,0
"ID395",1,1,1,0,1,0,0,0,1,0
"ID396",0,0,1,0,1,0,0,1,0,0
"ID397",0,0,1,1,1,1,0,1,1,0
"ID398",0,0,0,0,1,0,0,0,0,0
"ID399",1,0,1,1,0,1,1,0,0,0
"ID400",0,0,1,0,0,0,1,0,1,0
"ID401",0,1,1,0,1,1,1,0,0,0
"ID402",1,1,1,1,1,1,1,1,1,1
"ID403",0,1,1,1,1,1,0,0,1,0
"ID404",0,1,1,1,1,0,0,0,1,0
"ID405",0,1,1,0,1,0,0,0,1,0
"ID406",0,0,1,0,1,0,0,0,1,0
"ID407",0,1,0,1,1,0,0,0,1,0
"ID408",0,0,1,0,0,1,0,0,0,0
"ID409",0,1,1,0,0,0,0,0,1,0
"ID410",0,0,1,0,0,0,1,1,0,0
"ID411",0,0,1,0,1,0,0,0,0,0
"ID412",0,0,1,0,1,0,0,0,0,1
"ID413",1,0,1,0,0,1,0,0,0,0
"ID414",0,0,0,0,1,0,0,1,1,1
"ID415",0,1,1,0,1,0,0,0,0,0
"ID416",1,1,0,0,0,1,0,1,0,0
"ID417",0,0,0,0,0,1,0,0,0,0
"ID418",1,0,1,0,1,0,0,1,0,0
"ID419",0,0,1,0,1,0,0,0,0,1
"ID420",1,1,1,0,1,1,0,0,1,0
"ID421",0,1,0,0,0,1,1,0,0,0
"ID422",0,0,0,0,0,0,0,0,0,1
"ID423",0,0,1,0,0,0,1,0,1,1
"ID424",1,0,0,0,0,0,0,0,0,0
"ID425",1,0,1,1,1,1,1,1,1,1
"ID426",0,1,1,1,1,0,1,0,1,1
"ID427",0,1,1,1,1,0,0,0,1,0
"ID428",0,1,0,0,1,0,0,0,0,0
"ID429",1,0,0,1,0,0,1,0,0,1
"ID430",0,0,0,0,0,0,0,0,0,0
"ID431",0,0,1,1,0,0,0,0,0,0
"ID432",0,1,1,0,0,1,0,0,0,0
"ID433",0,1,1,0,1,0,0,0,1,0
"ID434",0,1,1,0,0,1,0,0,0,0
"ID435",0,0,1,0,0,0,0,0,0,0
"ID436",0,1,1,0,1,0,0,0,1,0
"ID437",0,0,1,0,0,0,0,0,0,0
"ID438",1,1,1,0,1,0,0,0,1,0
"ID439",0,1,1,0,1,1,0,0,1,1
"ID440",0,0,1,0,0,1,0,0,0,0
"ID441",1,0,1,0,0,0,0,0,0,0
"ID442",0,1,1,0,1,0,1,0,0,1
"ID443",1,0,1,0,0,0,0,0,0,0
"ID444",0,0,1,0,0,0,1,1,0,0
"ID445",0,1,1,0,0,0,1,0,0,0
"ID446",1,1,0,0,0,0,0,1,1,0
"ID447",0,0,1,0,1,0,0,0,1,0
"ID448",1,1,0,0,0,0,0,0,0,0
"ID449",1,0,0,0,0,1,0,0,0,0
"ID450",1,1,1,1,1,0,0,0,1,1
"ID451",1,1,1,1,0,0,0,0,0,0
"ID452",0,1,1,0,0,0,0,0,0,0
"ID453",1,1,1,0,1,0,0,0,1,1
"ID454",0,0,1,0,0,0,0,0,0,0
"ID455",0,0,0,0,0,0,1,0,0,0
"ID456",1,1,1,0,1,0,0,0,1,0
"ID457",0,1,1,1,0,0,1,0,0,0
"ID458",0,0,1,0,1,1,0,0,1,0
"ID459",0,0,1,0,0,0,1,0,0,0
"ID460",0,0,1,0,1,1,0,0,1,0
"ID461",0,1,0,0,1,1,0,0,1,0
"ID462",0,1,1,0,0,1,1,0,1,0
"ID463",0,0,1,0,1,0,0,1,1,0
"ID464",0,1,1,0,0,1,1,0,1,1
"ID465",0,0,0,0,1,0,1,0,1,0
"ID466",0,1,1,0,1,1,1,0,1,0
"ID467",0,0,1,0,1,1,0,0,0,0
"ID468",0,1,1,0,1,0,0,0,0,0
"ID469",1,1,1,1,1,1,0,0,1,0
"ID470",1,0,1,0,0,0,0,0,0,0
"ID471",0,1,1,0,0,0,1,0,0,0
"ID472",0,0,1,0,0,0,0,0,0,0
"ID473",0,0,1,0,1,0,1,0,0,0
"ID474",0,1,1,1,0,0,0,0,0,0
"ID475",0,1,1,1,1,0,0,0,1,0
"ID476",0,0,0,0,0,0,0,0,1,1
"ID477",1,1,0,0,1,0,0,0,1,0
"ID478",0,1,1,1,1,0,0,0,0,0
"ID479",1,0,1,0,1,1,1,1,1,1
"ID480",1,0,1,0,0,1,0,0,0,0
"ID481",1,0,1,1,0,1,1,0,1,0
"ID482",0,0,0,1,0,0,0,1,1,0
"ID483",0,0,1,0,0,0,0,0,0,0
"ID484",1,0,1,0,0,0,1,0,1,0
"ID485",1,0,1,0,0,0,1,0,1,0
"ID486",0,0,1,0,0,1,0,1,1,0
"ID487",1,0,1,1,0,1,1,1,0,0
"ID488",0,0,1,0,0,0,1,1,1,0
"ID489",0,0,1,0,0,0,0,0,1,0
"ID490",0,1,1,0,1,0,1,1,1,0
"ID491",0,0,0,1,0,1,1,0,0,0
"ID492",0,1,1,1,1,1,0,0,0,0
"ID493",0,1,1,1,1,1,1,1,1,1
"ID494",1,0,1,0,0,0,1,1,1,1
"ID495",1,0,1,0,1,0,1,0,1,0
"ID496",0,1,1,0,0,0,0,0,0,0
"ID497",1,0,1,0,0,0,1,0,1,0
"ID498",0,1,0,1,1,0,0,0,0,0
"ID499",1,1,1,0,1,1,1,0,0,0
"ID500",0,0,1,1,0,0,0,0,0,0
"ID501",0,0,0,1,0,0,0,0,0,1
"ID502",0,1,1,0,1,1,1,0,1,0
"ID503",1,1,1,1,0,1,1,0,1,1
"ID504",0,1,1,0,0,0,0,0,0,0
"ID505",1,0,1,0,0,0,0,0,0,1
"ID506",0,1,1,0,0,0,1,0,0,0
"ID507",0,0,1,0,1,0,0,1,0,0
"ID508",1,1,1,0,1,0,0,0,1,0
"ID509",1,1,1,0,1,1,0,1,0,0
"ID510",0,0,0,0,1,1,1,0,0,0
"ID511",0,1,1,1,1,0,0,0,1,0
"ID512",0,1,0,0,0,0,0,0,1,0
"ID513",0,0,1,0,1,0,1,0,0,0
"ID514",0,1,1,0,0,1,0,0,0,0
"ID515",0,1,1,1,1,0,0,0,1,0
"ID516",1,0,1,1,1,0,1,0,1,0
"ID517",0,0,0,0,0,0,0,1,0,1
"ID518",0,0,1,0,0,0,0,0,0,1
"ID519",0,0,1,1,0,0,0,0,1,0
"ID520",0,1,0,0,1,0,0,0,0,0
"ID521",1,1,0,1,1,1,1,1,1,1
"ID522",0,0,0,0,1,0,1,0,0,0
"ID523",0,1,1,0,1,1,0,0,1,0
"ID524",1,0,1,0,1,1,1,0,0,1
"ID525",0,1,1,0,1,0,0,0,1,0
"ID526",0,1,1,0,1,1,1,1,1,0
"ID527",0,0,1,0,0,0,0,0,0,0
"ID528",1,1,1,0,0,0,0,0,1,0
"ID529",1,1,1,0,1,1,0,1,1,0
"ID530",1,1,0,1,0,1,0,0,1,1
"ID531",0,1,1,0,1,0,0,1,1,0
"ID532",0,0,1,1,0,0,0,0,0,0
"ID533",0,0,0,0,0,0,0,0,1,0
"ID534",0,1,1,1,1,1,1,1,1,1
"ID535",0,0,1,0,0,0,0,0,0,0
"ID536",0,0,1,0,0,1,0,1,0,0
"ID537",0,1,1,1,1,1,0,1,1,0
"ID538",0,1,1,0,1,1,0,0,1,0
"ID539",0,1,1,0,1,1,0,0,1,0
"ID540",1,1,1,1,1,1,1,1,1,1
"ID541",1,1,1,0,1,1,1,1,1,0
"ID542",1,0,1,1,0,0,0,0,0,0
"ID543",0,1,1,0,1,0,0,0,0,0
"ID544",0,1,1,1,1,0,0,0,1,0
"ID545",0,1,1,0,0,0,0,0,1,0
"ID546",0,1,1,0,1,1,0,1,0,0
"ID547",0,1,1,1,0,0,0,0,1,0
"ID548",1,1,0,0,0,1,1,1,0,0
"ID549",1,0,0,0,0,0,0,0,0,0
"ID550",1,1,1,1,1,0,1,0,1,0
"ID551",0,1,1,0,1,0,1,0,1,0
"ID552",1,0,0,0,0,0,1,1,1,0
"ID553",0,0,0,0,0,1,1,0,1,0
"ID554",0,0,1,0,0,0,0,0,1,0
"ID555",0,0,1,1,0,0,0,1,0,0
"ID556",1,1,1,0,0,1,1,1,1,0
