"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID91",0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
"ID92",0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
"ID93",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"ID94",0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1
"ID95",0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1
"ID96",0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"ID97",1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0
"ID98",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1
"ID99",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
"ID100",0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
