"","A1","A2","A3"
"ID141",0,0,1
"ID142",0,0,1
"ID143",0,0,1
"ID144",0,1,1
"ID145",0,0,1
"ID146",0,0,1
"ID147",0,0,1
"ID148",0,0,0
"ID149",1,0,1
"ID150",0,1,0
"ID151",0,0,0
"ID152",0,1,1
"ID153",0,1,1
"ID154",0,0,1
"ID155",0,0,1
"ID156",1,1,1
"ID157",0,0,1
"ID158",0,1,1
"ID159",0,0,0
"ID160",0,0,1
"ID161",0,0,1
"ID162",1,0,1
"ID163",0,1,1
"ID164",0,0,1
"ID165",0,1,1
"ID166",0,0,1
"ID167",0,0,1
"ID168",0,0,1
"ID169",1,0,1
"ID170",0,0,1
"ID171",0,0,1
"ID172",0,1,1
"ID173",1,1,1
"ID174",0,0,1
"ID175",1,1,1
"ID176",1,0,1
"ID177",0,0,1
"ID178",0,1,1
"ID179",0,1,1
"ID180",0,0,1
"ID181",0,0,1
"ID182",0,1,0
"ID183",0,0,1
"ID184",0,0,1
"ID185",0,1,1
"ID186",0,1,0
"ID187",0,1,0
"ID188",0,0,1
"ID189",0,0,0
"ID190",0,0,0
"ID191",0,0,0
"ID192",0,0,1
"ID193",0,0,1
"ID194",0,0,0
"ID195",0,1,1
"ID196",0,1,1
"ID197",1,1,1
"ID198",0,0,0
"ID199",0,0,1
"ID200",0,0,1
"ID201",0,0,0
"ID202",0,1,1
"ID203",0,0,1
"ID204",0,1,1
"ID205",0,0,1
"ID206",0,1,1
"ID207",0,0,1
"ID208",0,0,1
"ID209",0,1,0
"ID210",0,0,1
"ID211",0,0,0
"ID212",0,0,1
"ID213",0,0,1
"ID214",0,0,1
"ID215",0,1,1
"ID216",0,1,1
"ID217",0,1,1
"ID218",0,1,1
"ID219",0,0,1
"ID220",0,1,1
"ID221",0,1,1
"ID222",0,1,1
"ID223",0,1,1
"ID224",0,1,1
"ID225",0,0,1
"ID226",0,1,1
"ID227",1,0,0
"ID228",0,0,1
"ID229",0,1,1
"ID230",0,0,1
"ID231",0,0,0
"ID232",1,0,0
"ID233",0,1,1
"ID234",0,0,1
"ID235",1,1,1
"ID236",0,0,1
"ID237",0,1,1
"ID238",1,0,1
"ID239",0,0,1
"ID240",0,0,1
"ID241",0,0,1
"ID242",0,0,1
"ID243",0,1,1
"ID244",0,1,1
"ID245",0,0,1
"ID246",0,1,1
"ID247",0,0,0
"ID248",0,1,1
"ID249",0,1,1
"ID250",0,1,1
"ID251",0,1,1
"ID252",0,1,1
"ID253",0,0,1
"ID254",0,1,1
"ID255",0,0,1
"ID256",0,0,1
"ID257",0,0,0
"ID258",0,1,1
"ID259",0,1,1
"ID260",0,0,1
"ID261",0,1,1
"ID262",0,0,1
"ID263",0,1,1
"ID264",0,0,1
"ID265",0,0,1
"ID266",0,0,1
"ID267",0,0,1
"ID268",0,0,0
"ID269",0,0,1
"ID270",0,0,1
"ID271",0,0,1
"ID272",0,0,1
"ID273",0,0,1
"ID274",0,0,1
"ID275",1,0,1
"ID276",0,1,0
"ID277",1,1,1
"ID278",0,0,1
"ID279",0,0,0
"ID280",0,1,1
"ID281",0,1,1
"ID282",0,0,0
"ID283",1,1,1
"ID284",0,0,1
"ID285",1,1,1
"ID286",0,1,1
"ID287",0,0,1
"ID288",0,1,1
"ID289",0,0,1
"ID290",0,0,1
"ID291",0,1,1
"ID292",0,1,1
"ID293",0,1,1
"ID294",0,0,1
"ID295",0,0,0
"ID296",0,1,1
"ID297",0,1,1
"ID298",0,0,0
"ID299",0,0,1
"ID300",0,1,1
"ID301",0,0,1
"ID302",0,1,1
"ID303",1,1,1
"ID304",0,0,0
"ID305",0,1,1
"ID306",0,1,1
"ID307",0,1,1
"ID308",1,0,1
"ID309",0,1,1
"ID310",0,1,0
"ID311",0,0,1
"ID312",0,1,1
"ID313",0,1,1
"ID314",1,1,1
"ID315",0,0,1
"ID316",0,0,1
"ID317",0,1,1
"ID318",0,0,1
"ID319",0,1,0
"ID320",0,0,1
"ID321",1,1,1
"ID322",0,1,0
"ID323",0,1,1
"ID324",0,1,1
"ID325",0,1,0
"ID326",0,0,1
"ID327",0,0,1
"ID328",0,0,1
"ID329",0,0,1
"ID330",0,1,1
"ID331",1,1,1
"ID332",1,1,1
"ID333",0,1,1
"ID334",0,0,1
"ID335",1,0,1
"ID336",0,0,1
"ID337",0,1,1
"ID338",1,1,1
"ID339",1,0,1
"ID340",0,0,1
"ID341",0,0,0
"ID342",0,1,1
"ID343",1,1,1
"ID344",1,1,1
"ID345",0,0,0
"ID346",1,1,1
"ID347",0,1,1
"ID348",0,1,1
"ID349",0,1,1
"ID350",0,1,1
"ID351",0,0,1
"ID352",0,1,1
"ID353",0,0,0
"ID354",0,0,1
"ID355",0,1,1
"ID356",1,0,1
"ID357",0,1,1
"ID358",0,1,1
"ID359",1,1,1
"ID360",1,1,1
"ID361",0,0,0
"ID362",0,1,1
"ID363",0,0,1
"ID364",0,0,0
"ID365",0,0,1
"ID366",0,1,1
"ID367",0,1,1
"ID368",0,0,1
"ID369",0,1,1
"ID370",0,0,1
"ID371",0,0,1
"ID372",0,1,1
"ID373",0,0,1
"ID374",0,0,0
"ID375",0,0,1
"ID376",0,1,1
"ID377",0,0,0
"ID378",0,1,1
"ID379",0,0,1
"ID380",0,1,1
"ID381",0,0,0
"ID382",0,1,1
"ID383",0,0,1
"ID384",0,0,1
"ID385",0,1,0
"ID386",0,0,1
"ID387",0,1,1
"ID388",0,0,1
"ID389",0,0,0
"ID390",0,0,0
"ID391",0,1,1
"ID392",0,0,0
"ID393",0,0,0
"ID394",0,1,0
"ID395",0,0,0
"ID396",0,1,0
"ID397",0,1,1
"ID398",0,0,1
"ID399",0,1,1
"ID400",0,0,1
"ID401",0,1,1
"ID402",0,0,0
"ID403",0,1,1
"ID404",0,1,1
"ID405",0,1,1
"ID406",0,0,1
"ID407",0,1,1
"ID408",1,1,1
"ID409",0,1,1
"ID410",0,1,1
"ID411",0,0,1
"ID412",0,0,0
"ID413",0,1,0
"ID414",0,1,0
"ID415",0,0,0
"ID416",1,1,1
"ID417",0,1,1
"ID418",0,0,1
"ID419",0,1,0
"ID420",0,0,1
"ID421",0,0,1
"ID422",0,0,1
"ID423",0,0,1
"ID424",0,0,1
"ID425",0,1,1
"ID426",0,0,1
"ID427",0,1,1
"ID428",0,1,1
"ID429",0,1,0
"ID430",0,1,1
"ID431",0,0,1
"ID432",0,0,1
"ID433",0,0,1
"ID434",0,0,1
"ID435",1,0,1
"ID436",0,1,1
"ID437",0,0,0
"ID438",0,1,0
"ID439",0,1,1
"ID440",0,1,0
"ID441",0,0,1
"ID442",0,0,1
"ID443",1,1,1
"ID444",0,1,1
"ID445",1,1,1
"ID446",0,1,1
"ID447",0,1,1
"ID448",0,1,1
"ID449",1,1,1
"ID450",0,0,0
"ID451",0,1,0
"ID452",0,0,1
"ID453",0,0,0
"ID454",1,1,1
"ID455",0,1,1
"ID456",0,1,1
"ID457",0,1,0
"ID458",0,0,0
"ID459",0,0,1
"ID460",0,1,1
"ID461",0,0,0
"ID462",0,1,1
"ID463",0,1,0
"ID464",0,1,0
"ID465",0,1,1
"ID466",1,1,1
"ID467",0,1,1
"ID468",1,1,1
"ID469",0,1,0
"ID470",0,0,1
"ID471",0,0,1
"ID472",1,1,1
"ID473",0,0,1
"ID474",0,0,1
"ID475",0,1,1
"ID476",0,0,0
"ID477",0,1,1
"ID478",0,1,1
"ID479",0,0,1
"ID480",0,1,1
"ID481",0,1,1
"ID482",0,1,1
"ID483",0,1,1
"ID484",0,0,1
"ID485",1,0,1
"ID486",0,0,0
"ID487",0,0,1
"ID488",0,0,1
"ID489",1,1,1
"ID490",0,1,1
"ID491",0,1,1
"ID492",0,1,1
"ID493",0,0,1
"ID494",0,0,1
"ID495",0,0,1
"ID496",0,0,1
"ID497",0,1,1
"ID498",0,0,1
"ID499",0,0,1
"ID500",0,0,0
"ID501",0,1,1
"ID502",1,0,1
"ID503",0,0,1
"ID504",0,0,0
"ID505",1,0,1
"ID506",0,0,0
"ID507",0,0,1
"ID508",0,0,1
"ID509",0,0,1
"ID510",1,1,1
"ID511",0,0,1
"ID512",0,0,1
"ID513",0,0,1
"ID514",0,0,1
"ID515",0,1,1
"ID516",0,0,0
"ID517",0,0,0
"ID518",0,0,1
"ID519",1,1,1
"ID520",0,0,1
"ID521",1,1,1
"ID522",0,0,0
"ID523",0,0,1
"ID524",0,1,1
"ID525",0,0,1
"ID526",0,0,1
"ID527",0,0,1
"ID528",0,0,1
"ID529",0,1,1
"ID530",0,1,1
"ID531",0,0,1
"ID532",0,0,0
"ID533",0,0,1
"ID534",1,1,1
"ID535",1,1,1
"ID536",1,0,1
"ID537",0,1,1
"ID538",0,0,1
"ID539",0,1,0
"ID540",1,1,1
"ID541",1,1,1
"ID542",0,0,1
"ID543",0,0,1
"ID544",0,1,1
"ID545",0,1,1
"ID546",0,0,1
"ID547",0,1,0
"ID548",0,1,1
"ID549",0,1,1
"ID550",0,1,1
"ID551",0,1,1
"ID552",0,1,0
"ID553",0,0,1
"ID554",1,1,1
"ID555",0,1,1
"ID556",0,0,1
"ID557",0,1,1
"ID558",0,0,1
"ID559",0,1,1
"ID560",0,0,1
"ID561",1,0,1
"ID562",0,0,1
"ID563",1,1,1
"ID564",0,1,1
"ID565",0,1,1
"ID566",0,1,0
"ID567",0,1,1
"ID568",0,1,1
"ID569",0,0,1
"ID570",0,0,1
"ID571",0,1,1
"ID572",0,0,0
"ID573",0,0,0
"ID574",0,1,1
"ID575",0,1,0
"ID576",0,1,1
"ID577",0,1,1
"ID578",1,1,1
"ID579",0,0,1
"ID580",0,0,1
"ID581",0,0,0
"ID582",1,1,1
"ID583",0,1,1
"ID584",0,0,1
"ID585",1,1,1
"ID586",0,0,0
"ID587",0,1,1
"ID588",0,0,1
"ID589",0,1,1
"ID590",0,0,0
"ID591",0,1,1
"ID592",0,1,0
"ID593",0,0,1
"ID594",0,1,1
"ID595",0,0,1
"ID596",0,1,1
"ID597",0,1,1
"ID598",0,1,1
"ID599",1,1,1
"ID600",1,1,1
"ID601",0,0,1
"ID602",0,0,1
"ID603",0,1,1
"ID604",0,0,1
"ID605",0,1,1
"ID606",0,1,1
"ID607",0,0,1
"ID608",1,0,0
"ID609",0,0,1
"ID610",0,0,1
"ID611",0,0,1
"ID612",0,0,0
"ID613",1,1,1
"ID614",0,0,0
"ID615",0,1,1
"ID616",0,0,0
"ID617",0,0,1
"ID618",0,1,1
"ID619",0,1,1
"ID620",0,0,0
"ID621",0,0,1
"ID622",0,0,1
"ID623",1,1,1
"ID624",0,1,1
"ID625",0,0,1
"ID626",0,0,1
"ID627",0,1,0
"ID628",0,0,0
"ID629",0,0,1
"ID630",0,1,0
"ID631",0,1,1
"ID632",0,1,1
"ID633",0,0,1
"ID634",0,1,1
"ID635",1,1,1
"ID636",0,1,1
"ID637",0,0,0
"ID638",0,0,1
"ID639",1,0,1
"ID640",0,0,0
"ID641",0,1,1
"ID642",0,1,1
"ID643",0,1,1
"ID644",0,1,1
"ID645",0,1,1
"ID646",0,1,1
"ID647",1,1,1
"ID648",0,0,1
"ID649",0,1,0
"ID650",0,1,1
"ID651",1,0,1
"ID652",0,0,1
"ID653",0,0,1
"ID654",0,1,1
"ID655",0,1,0
"ID656",0,0,0
"ID657",0,0,1
"ID658",0,0,1
"ID659",0,1,1
"ID660",0,1,1
"ID661",0,0,0
"ID662",0,1,1
"ID663",1,1,1
"ID664",0,0,1
"ID665",1,1,1
"ID666",0,1,1
"ID667",0,0,0
"ID668",0,1,1
"ID669",0,1,1
"ID670",0,0,1
"ID671",1,0,1
"ID672",0,1,1
"ID673",0,0,1
"ID674",0,1,1
"ID675",1,1,1
"ID676",0,1,1
"ID677",0,0,1
"ID678",0,0,1
"ID679",0,1,1
"ID680",0,1,1
"ID681",1,0,1
"ID682",0,0,1
"ID683",0,1,1
"ID684",0,0,0
"ID685",0,1,1
"ID686",0,1,1
"ID687",1,1,1
"ID688",0,0,1
"ID689",0,1,1
"ID690",0,1,1
"ID691",1,1,1
"ID692",0,0,0
"ID693",0,0,1
"ID694",0,0,1
"ID695",1,0,1
"ID696",1,1,1
"ID697",1,1,1
"ID698",0,0,1
"ID699",0,1,0
"ID700",0,1,1
"ID701",0,0,1
"ID702",0,0,1
"ID703",0,0,1
"ID704",0,0,1
"ID705",0,0,1
"ID706",0,0,1
"ID707",1,1,1
"ID708",0,1,1
"ID709",0,0,0
"ID710",0,0,1
"ID711",0,0,1
"ID712",0,0,1
"ID713",0,0,1
"ID714",0,1,0
"ID715",0,0,0
"ID716",0,1,1
"ID717",0,1,0
"ID718",1,1,1
"ID719",0,1,1
"ID720",0,1,1
"ID721",0,0,1
"ID722",0,1,1
"ID723",0,1,1
"ID724",0,1,1
"ID725",0,1,1
"ID726",0,0,1
"ID727",1,0,1
"ID728",0,0,1
"ID729",0,0,1
"ID730",1,1,1
"ID731",0,0,0
"ID732",0,1,1
"ID733",0,0,1
"ID734",0,0,0
"ID735",0,1,1
"ID736",0,0,1
"ID737",0,0,1
"ID738",0,0,0
"ID739",0,1,1
"ID740",1,1,1
"ID741",0,1,1
"ID742",0,1,1
"ID743",0,0,1
"ID744",0,0,1
"ID745",0,1,1
"ID746",1,1,1
"ID747",0,1,1
"ID748",0,0,1
"ID749",0,0,1
"ID750",0,1,1
"ID751",0,1,1
"ID752",1,0,0
"ID753",0,0,1
"ID754",0,0,1
"ID755",1,1,1
"ID756",0,1,1
"ID757",0,1,1
"ID758",0,0,1
"ID759",0,0,1
"ID760",1,1,1
"ID761",0,1,1
"ID762",0,0,1
"ID763",0,0,0
"ID764",0,1,1
"ID765",0,0,1
"ID766",1,1,1
"ID767",0,0,1
"ID768",0,0,1
"ID769",1,0,1
"ID770",0,0,1
"ID771",0,0,1
"ID772",0,0,1
"ID773",0,0,1
"ID774",0,0,1
"ID775",0,0,0
"ID776",1,1,1
"ID777",1,0,1
"ID778",0,0,1
"ID779",0,0,1
"ID780",0,0,0
"ID781",0,0,1
"ID782",0,0,0
"ID783",1,1,1
"ID784",0,0,1
"ID785",1,1,1
"ID786",0,0,1
"ID787",0,1,1
"ID788",0,1,1
"ID789",0,0,1
"ID790",0,0,1
"ID791",0,0,0
"ID792",0,1,1
"ID793",0,1,0
"ID794",0,0,1
"ID795",0,1,1
"ID796",0,1,1
"ID797",0,1,1
"ID798",0,0,0
"ID799",0,0,1
"ID800",0,0,1
"ID801",0,1,0
"ID802",0,1,1
"ID803",0,0,1
"ID804",1,1,1
"ID805",0,1,1
"ID806",0,0,1
"ID807",0,1,1
"ID808",0,1,1
"ID809",0,1,1
"ID810",0,0,1
"ID811",0,0,1
"ID812",0,1,1
"ID813",0,0,1
"ID814",0,1,1
"ID815",0,0,0
"ID816",0,1,1
"ID817",0,1,1
"ID818",0,0,1
"ID819",1,0,1
"ID820",0,1,1
"ID821",0,1,1
"ID822",1,1,1
"ID823",0,1,1
"ID824",0,0,1
"ID825",0,1,1
"ID826",1,1,1
"ID827",0,0,1
"ID828",0,1,1
"ID829",0,0,1
"ID830",0,0,1
"ID831",0,0,1
"ID832",0,0,1
"ID833",0,1,1
"ID834",1,1,1
"ID835",0,1,1
"ID836",0,1,1
"ID837",0,0,1
"ID838",0,0,1
"ID839",0,1,1
"ID840",0,0,1
"ID841",0,1,1
"ID842",0,0,1
"ID843",0,0,0
"ID844",0,1,1
"ID845",0,0,0
"ID846",0,1,1
"ID847",1,0,1
"ID848",0,1,1
"ID849",1,1,1
"ID850",0,0,1
"ID851",0,1,1
"ID852",0,1,1
"ID853",1,1,1
"ID854",0,1,1
"ID855",0,0,1
"ID856",0,0,0
"ID857",0,0,1
"ID858",1,1,1
"ID859",1,1,1
"ID860",0,0,0
"ID861",0,0,1
"ID862",1,1,1
"ID863",0,0,1
"ID864",0,1,1
"ID865",0,1,1
"ID866",0,0,1
"ID867",1,1,1
"ID868",1,1,1
"ID869",0,1,1
"ID870",0,1,1
"ID871",0,0,0
"ID872",0,1,1
"ID873",0,1,0
"ID874",1,1,1
"ID875",0,1,1
"ID876",0,0,1
"ID877",1,1,1
"ID878",0,1,1
"ID879",0,0,0
"ID880",0,1,1
"ID881",1,1,1
"ID882",0,0,1
"ID883",0,0,1
"ID884",0,0,1
"ID885",1,0,1
"ID886",0,1,1
"ID887",0,1,1
"ID888",0,1,1
"ID889",0,0,1
"ID890",0,0,1
"ID891",0,1,1
"ID892",0,0,1
"ID893",1,1,1
"ID894",0,1,1
"ID895",0,0,1
"ID896",0,0,1
"ID897",0,0,1
"ID898",0,0,1
"ID899",0,0,1
"ID900",0,0,1
"ID901",0,1,1
"ID902",0,1,1
"ID903",1,0,1
"ID904",0,1,1
"ID905",0,0,0
"ID906",0,0,0
"ID907",0,0,1
"ID908",0,0,1
"ID909",1,1,1
"ID910",0,0,1
"ID911",0,0,1
"ID912",0,1,1
"ID913",0,0,1
"ID914",0,0,1
"ID915",0,1,1
"ID916",1,1,1
"ID917",0,0,1
"ID918",0,1,1
"ID919",1,1,1
"ID920",0,0,1
"ID921",0,1,1
"ID922",0,0,1
"ID923",0,1,1
"ID924",1,1,1
"ID925",0,1,1
"ID926",0,1,1
"ID927",0,1,1
"ID928",0,0,0
"ID929",0,1,1
"ID930",0,0,0
"ID931",0,1,1
"ID932",0,0,0
"ID933",0,0,1
"ID934",1,1,1
"ID935",0,0,1
"ID936",0,1,1
"ID937",1,1,1
"ID938",0,0,0
"ID939",0,1,1
"ID940",0,0,0
"ID941",0,0,1
"ID942",0,1,1
"ID943",0,1,1
"ID944",0,0,1
"ID945",0,0,1
"ID946",0,1,1
"ID947",0,0,1
"ID948",1,1,1
"ID949",0,0,1
"ID950",0,1,1
"ID951",0,1,0
"ID952",0,0,1
"ID953",0,1,1
"ID954",0,0,1
"ID955",0,1,1
"ID956",0,0,1
"ID957",0,0,1
"ID958",0,1,1
"ID959",0,0,1
"ID960",1,1,1
"ID961",0,1,1
"ID962",0,0,1
"ID963",0,1,1
"ID964",0,0,1
"ID965",0,0,1
"ID966",0,0,1
"ID967",0,0,1
"ID968",0,1,1
"ID969",1,0,1
"ID970",0,1,1
"ID971",0,0,1
"ID972",0,1,0
"ID973",0,1,1
"ID974",0,0,1
"ID975",0,0,0
"ID976",0,1,1
"ID977",0,0,1
"ID978",0,1,0
"ID979",0,0,1
"ID980",0,1,1
"ID981",0,1,1
"ID982",0,1,1
"ID983",0,1,1
"ID984",0,0,1
"ID985",0,0,1
"ID986",1,1,1
"ID987",0,0,0
"ID988",0,0,1
"ID989",0,1,1
"ID990",0,0,1
"ID991",0,0,1
"ID992",0,1,0
"ID993",0,1,1
"ID994",0,1,1
"ID995",0,0,1
"ID996",0,0,1
"ID997",1,0,1
"ID998",1,1,0
"ID999",0,0,0
"ID1000",1,1,1
