"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID64",0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1
"ID65",1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1
"ID66",1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
"ID67",0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
"ID68",1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"ID69",0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
"ID70",0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
"ID71",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID72",1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0
"ID73",0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
"ID74",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"ID75",1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0
"ID76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ID77",1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1
"ID78",0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"ID79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ID80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ID81",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"ID82",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
"ID83",0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
"ID84",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
"ID85",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"ID86",0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
"ID87",0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1
"ID88",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"ID89",0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0
"ID90",0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0
"ID91",0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
"ID92",0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1
"ID93",0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0
"ID94",0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1
"ID95",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"ID96",1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0
"ID97",1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
"ID98",0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0
"ID99",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
"ID100",0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1
"ID101",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"ID102",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
"ID103",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
"ID104",0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
"ID105",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"ID106",0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0
"ID107",0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0
"ID108",0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0
"ID109",0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
"ID110",1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1
"ID111",0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0
"ID112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"ID113",0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"ID114",0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
"ID115",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"ID116",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
"ID117",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"ID118",0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"ID119",0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0
"ID120",1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0
"ID121",0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1
"ID122",0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0
"ID123",0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0
"ID124",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ID125",0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0
"ID126",0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0
"ID127",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ID128",1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0
"ID129",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"ID130",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"ID131",0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"ID132",0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
"ID133",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID134",1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0
"ID135",1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1
"ID136",0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1
"ID137",0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0
"ID138",0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0
"ID139",0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0
"ID140",0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0
"ID141",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"ID142",1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1
"ID143",1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1
"ID144",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"ID145",1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1
"ID146",0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1
"ID147",0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0
"ID148",0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
"ID149",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"ID150",0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0
"ID151",0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
"ID152",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"ID153",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ID154",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"ID155",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ID156",1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1
"ID157",1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
"ID158",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ID159",0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0
"ID160",0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
"ID161",0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0
"ID162",0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0
"ID163",0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
"ID164",1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0
"ID165",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"ID166",1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1
"ID167",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"ID168",1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"ID169",0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0
"ID170",0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0
"ID171",0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1
"ID172",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
"ID173",0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0
"ID174",0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0
"ID175",0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
"ID176",1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"ID177",0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0
"ID178",0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0
"ID179",0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0
"ID180",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID181",0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0
"ID182",1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0
"ID183",0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"ID184",1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0
"ID185",0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
"ID186",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"ID187",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
"ID188",0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0
"ID189",0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"ID190",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
"ID191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ID192",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"ID193",1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1
"ID194",0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
"ID195",0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1
"ID196",0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0
"ID197",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"ID198",0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0
"ID199",1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
"ID200",0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"ID201",0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
"ID202",0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0
"ID203",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"ID204",0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1
"ID205",1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1
"ID206",1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0
"ID207",0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0
"ID208",0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0
"ID209",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"ID210",1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0
"ID211",0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0
"ID212",0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0
"ID213",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"ID214",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"ID215",0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
"ID216",0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
"ID217",0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"ID218",1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1
"ID219",1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
"ID220",1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0
"ID221",0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0
"ID222",1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"ID223",0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0
"ID224",0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"ID225",0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
"ID226",0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0
"ID227",0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
"ID228",1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"ID229",0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
"ID230",0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"ID231",0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0
"ID232",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"ID233",1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0
"ID234",1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1
"ID235",0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0
"ID236",0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"ID237",0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"ID238",0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0
"ID239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ID240",1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0
"ID241",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ID242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID243",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ID244",0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
"ID245",1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
"ID246",0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0
"ID247",0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
"ID248",0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0
"ID249",0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0
"ID250",0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
"ID251",0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0
"ID252",1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1
"ID253",0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0
"ID254",1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0
"ID255",1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0
"ID256",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"ID257",0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0
"ID258",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"ID259",0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
"ID260",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
"ID261",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"ID262",0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
"ID263",0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"ID264",1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0
"ID265",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
"ID266",0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0
"ID267",1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"ID268",0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"ID269",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"ID270",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID271",0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0
"ID272",0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"ID273",0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1
"ID274",0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0
"ID275",0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0
"ID276",0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
"ID277",1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0
"ID278",0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"ID279",0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
"ID280",0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0
"ID281",0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0
"ID282",0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0
"ID283",0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
"ID284",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
"ID285",0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0
"ID286",0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0
"ID287",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ID288",1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"ID289",0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"ID290",0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0
"ID291",1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0
"ID292",1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"ID293",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"ID294",1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1
"ID295",1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID296",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"ID297",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"ID298",0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0
"ID299",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"ID300",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"ID301",1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0
"ID302",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"ID303",0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0
"ID304",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID305",0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0
"ID306",0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"ID307",1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
