"","A1","A2","A3","A4","A5"
"ID117",1,0,1,0,0
"ID118",0,0,1,0,0
"ID119",0,0,0,1,1
"ID120",0,1,1,1,1
"ID121",0,0,1,1,1
"ID122",0,0,1,1,1
"ID123",0,0,0,0,1
"ID124",1,1,1,1,1
"ID125",1,1,0,1,1
"ID126",0,0,0,0,1
"ID127",0,0,0,0,1
"ID128",0,1,0,1,0
"ID129",0,0,0,1,1
"ID130",1,0,0,1,1
"ID131",0,0,1,1,1
"ID132",0,0,0,1,1
"ID133",1,1,1,1,1
"ID134",0,0,1,1,1
"ID135",0,0,0,1,1
"ID136",0,1,1,1,1
"ID137",1,0,0,1,0
"ID138",0,0,1,1,1
"ID139",0,0,1,1,0
"ID140",0,0,0,0,0
"ID141",0,0,0,1,0
"ID142",0,0,0,0,1
"ID143",0,0,0,1,1
"ID144",0,0,0,0,1
"ID145",0,1,0,1,1
"ID146",0,1,0,0,1
"ID147",0,0,1,0,1
"ID148",0,0,0,0,1
"ID149",0,0,1,1,0
"ID150",0,0,1,1,1
"ID151",0,1,0,1,1
"ID152",0,1,1,1,1
"ID153",0,0,0,1,1
"ID154",0,1,0,0,0
"ID155",0,0,0,0,1
"ID156",0,1,1,0,1
"ID157",0,0,1,1,1
"ID158",0,0,1,0,1
"ID159",0,0,1,0,1
"ID160",0,0,1,0,1
"ID161",0,1,0,1,1
"ID162",0,0,0,1,0
"ID163",0,0,1,0,1
"ID164",0,0,0,0,1
"ID165",0,1,0,1,1
"ID166",0,0,0,0,0
"ID167",0,1,1,1,1
"ID168",0,0,0,0,0
"ID169",0,1,1,1,1
"ID170",0,0,0,1,1
"ID171",0,0,0,1,1
"ID172",0,0,0,0,1
"ID173",0,0,1,0,1
"ID174",0,0,0,1,1
"ID175",0,1,1,1,1
"ID176",1,0,0,1,1
"ID177",0,0,0,1,1
"ID178",0,0,0,0,0
"ID179",0,0,0,0,1
"ID180",0,0,1,1,1
"ID181",0,1,1,1,1
"ID182",0,0,1,1,1
"ID183",0,0,1,1,1
"ID184",0,0,1,1,1
"ID185",0,0,0,0,1
"ID186",0,0,0,0,1
"ID187",0,1,1,1,1
"ID188",1,1,1,1,1
"ID189",0,0,1,1,1
"ID190",0,0,0,1,1
"ID191",0,0,1,1,1
"ID192",0,0,1,1,1
"ID193",1,1,0,0,1
"ID194",0,1,0,1,1
"ID195",0,0,0,1,1
"ID196",0,0,1,0,1
"ID197",0,0,0,1,1
"ID198",0,0,0,1,1
"ID199",1,1,1,1,1
"ID200",0,0,0,0,1
"ID201",0,0,0,1,1
"ID202",0,0,0,0,0
"ID203",0,1,0,1,1
"ID204",0,1,0,1,1
"ID205",0,1,0,1,0
"ID206",0,0,0,1,1
"ID207",0,0,1,1,1
"ID208",0,0,1,0,1
"ID209",0,0,1,1,1
"ID210",1,1,1,1,1
"ID211",0,0,0,1,0
"ID212",0,0,0,0,0
"ID213",0,0,0,0,1
"ID214",1,0,0,0,1
"ID215",0,0,1,1,0
"ID216",1,0,1,0,1
"ID217",0,1,1,1,1
"ID218",0,0,1,0,1
"ID219",0,0,1,1,1
"ID220",0,1,0,1,0
"ID221",1,1,1,0,1
"ID222",0,0,0,0,0
"ID223",0,0,1,0,1
"ID224",0,0,1,1,1
"ID225",0,0,1,1,1
"ID226",0,0,0,1,1
"ID227",1,0,1,1,0
"ID228",0,0,0,0,0
"ID229",0,0,1,1,1
"ID230",1,0,0,1,1
"ID231",0,1,1,1,1
"ID232",0,0,1,1,1
"ID233",0,0,1,0,1
"ID234",0,0,1,1,1
"ID235",0,0,1,1,1
"ID236",0,0,1,1,1
"ID237",1,0,1,1,1
"ID238",0,0,1,1,1
"ID239",0,0,0,0,1
"ID240",0,0,1,1,1
"ID241",1,1,1,1,1
"ID242",1,0,1,1,1
"ID243",1,1,0,0,1
"ID244",1,0,1,1,1
"ID245",0,0,0,1,1
"ID246",0,0,0,0,0
"ID247",0,0,0,1,1
"ID248",0,0,1,1,1
"ID249",1,0,1,1,1
"ID250",1,0,0,0,1
"ID251",0,0,1,1,1
"ID252",0,1,0,1,1
"ID253",0,0,0,1,1
"ID254",0,0,0,0,1
"ID255",0,1,1,1,1
"ID256",0,0,0,1,1
"ID257",0,1,0,1,1
"ID258",0,1,0,1,0
"ID259",0,0,0,1,1
"ID260",1,0,1,1,1
"ID261",0,0,0,0,1
"ID262",0,0,0,0,1
"ID263",0,0,0,1,1
"ID264",0,0,0,1,0
"ID265",0,1,1,1,1
"ID266",1,1,0,1,1
"ID267",0,1,1,1,0
"ID268",0,0,0,0,1
"ID269",0,0,1,0,1
"ID270",0,0,0,0,1
"ID271",0,1,1,1,1
"ID272",0,0,0,0,0
"ID273",0,0,0,1,1
"ID274",0,1,1,1,1
"ID275",0,0,1,1,1
"ID276",0,1,0,1,1
"ID277",0,1,1,0,1
"ID278",0,0,1,1,1
"ID279",0,0,1,0,1
"ID280",1,0,1,1,1
"ID281",0,1,1,1,1
"ID282",0,1,1,1,1
"ID283",0,1,1,1,1
"ID284",0,0,1,0,0
"ID285",0,0,1,1,1
"ID286",0,0,0,0,0
"ID287",1,0,1,1,0
"ID288",0,1,1,0,1
"ID289",1,0,1,1,1
"ID290",0,0,0,0,1
"ID291",0,0,1,1,1
"ID292",0,0,1,0,1
"ID293",0,0,0,1,1
"ID294",0,0,0,1,1
"ID295",0,0,1,1,1
"ID296",1,0,1,1,1
"ID297",0,0,0,1,1
"ID298",0,0,1,0,1
"ID299",1,0,1,0,1
"ID300",0,0,1,1,1
"ID301",0,0,0,0,1
"ID302",0,0,0,0,0
"ID303",0,0,0,0,1
"ID304",0,1,1,1,1
"ID305",1,1,1,0,1
"ID306",0,0,0,1,1
"ID307",0,0,1,0,0
"ID308",0,0,0,0,1
"ID309",0,1,0,0,1
"ID310",0,0,0,0,1
"ID311",1,1,1,0,1
"ID312",0,0,1,1,1
"ID313",0,0,0,1,1
"ID314",1,1,1,1,1
"ID315",0,1,0,0,1
"ID316",0,0,1,1,0
"ID317",0,0,1,1,1
"ID318",0,0,1,1,1
"ID319",0,1,1,0,0
"ID320",0,0,1,1,0
"ID321",0,1,1,1,1
"ID322",0,0,1,1,1
"ID323",1,1,0,0,1
"ID324",0,0,1,1,1
"ID325",0,1,1,1,1
"ID326",0,1,1,1,1
"ID327",0,0,0,1,0
"ID328",0,0,1,1,1
"ID329",0,0,1,1,1
"ID330",0,0,0,1,1
"ID331",0,0,0,0,0
"ID332",0,0,1,0,1
"ID333",0,1,1,0,1
"ID334",0,0,1,1,1
"ID335",0,0,1,1,1
"ID336",0,0,1,1,0
"ID337",0,0,1,1,1
"ID338",0,0,0,1,1
"ID339",0,1,1,0,1
"ID340",0,1,1,1,1
"ID341",0,0,0,1,1
"ID342",0,1,0,1,1
"ID343",0,0,0,0,0
"ID344",0,1,1,1,1
"ID345",0,0,0,0,1
"ID346",0,0,0,0,1
"ID347",0,0,0,1,0
"ID348",0,1,1,1,1
"ID349",0,1,1,0,0
"ID350",0,0,0,0,1
"ID351",0,0,1,0,1
"ID352",0,0,1,0,0
"ID353",1,0,0,1,1
"ID354",0,0,0,1,1
"ID355",0,0,1,0,1
"ID356",0,0,0,0,1
"ID357",0,0,0,0,1
"ID358",0,0,0,0,0
"ID359",1,1,1,0,1
"ID360",0,0,0,0,1
"ID361",0,1,1,0,1
"ID362",1,1,1,0,1
"ID363",1,1,1,1,1
"ID364",0,0,0,1,1
"ID365",0,0,0,1,0
"ID366",0,0,1,1,0
"ID367",0,0,1,1,1
"ID368",0,0,1,1,1
"ID369",0,0,0,0,1
"ID370",0,1,0,0,0
"ID371",0,1,1,1,1
"ID372",0,0,0,1,1
"ID373",0,0,0,1,1
"ID374",0,0,1,1,1
"ID375",0,1,1,1,1
"ID376",0,1,1,1,1
"ID377",0,1,1,1,1
"ID378",0,0,1,1,1
"ID379",0,1,0,1,1
"ID380",0,0,0,0,1
"ID381",0,0,0,0,0
"ID382",0,0,0,1,1
"ID383",0,1,0,0,1
"ID384",0,0,0,1,1
"ID385",0,0,0,1,0
"ID386",0,0,0,0,1
"ID387",0,0,1,1,1
"ID388",1,0,0,1,1
"ID389",0,0,0,1,1
"ID390",1,1,1,1,1
"ID391",0,0,1,0,1
"ID392",0,0,0,1,1
"ID393",1,0,1,1,0
"ID394",0,1,1,0,0
"ID395",0,1,0,1,1
"ID396",0,0,0,1,0
"ID397",0,1,0,0,0
"ID398",0,1,1,1,1
"ID399",0,0,0,0,1
"ID400",0,0,0,1,1
"ID401",0,1,0,1,1
"ID402",0,0,0,1,1
"ID403",0,1,1,1,1
"ID404",0,0,0,0,1
"ID405",0,1,0,1,1
"ID406",0,0,1,1,1
"ID407",1,1,1,1,1
"ID408",0,0,1,1,1
"ID409",0,0,1,1,1
"ID410",0,0,1,1,1
"ID411",0,0,0,0,1
"ID412",0,1,1,1,1
"ID413",0,1,0,1,1
"ID414",0,1,1,1,1
"ID415",1,0,1,1,1
"ID416",0,1,0,1,1
"ID417",0,0,1,1,1
"ID418",0,0,1,1,1
"ID419",0,1,0,0,0
"ID420",0,1,0,1,0
"ID421",0,0,0,1,1
"ID422",0,0,1,0,1
"ID423",1,0,0,1,0
"ID424",0,1,0,1,1
"ID425",0,1,0,1,1
"ID426",0,1,0,0,1
"ID427",0,0,1,1,0
"ID428",0,0,0,1,1
"ID429",0,0,0,1,1
"ID430",0,0,0,1,1
"ID431",0,0,0,0,1
"ID432",0,0,1,1,1
"ID433",0,0,1,1,1
"ID434",0,0,0,1,1
"ID435",0,0,0,0,1
"ID436",0,0,0,1,1
"ID437",0,0,0,1,1
"ID438",0,1,1,0,1
"ID439",0,1,1,0,1
"ID440",0,0,0,0,1
"ID441",0,0,0,0,1
"ID442",1,1,1,1,1
"ID443",0,0,1,1,1
"ID444",1,1,1,1,1
"ID445",0,0,0,0,1
"ID446",0,0,1,0,1
"ID447",0,0,0,0,1
"ID448",0,0,1,0,1
"ID449",0,1,1,0,1
"ID450",0,0,1,1,1
"ID451",0,1,0,1,1
"ID452",0,0,0,1,0
"ID453",0,1,0,0,0
"ID454",0,0,1,0,0
"ID455",0,0,0,1,1
"ID456",1,1,1,1,1
"ID457",1,1,0,1,1
"ID458",0,0,0,1,1
"ID459",0,0,0,0,0
"ID460",0,0,1,0,0
"ID461",1,1,1,1,1
"ID462",1,0,1,1,1
"ID463",0,0,0,1,1
"ID464",1,0,1,1,1
"ID465",0,0,0,1,1
"ID466",0,0,0,0,0
"ID467",0,0,0,1,1
"ID468",0,0,1,1,1
"ID469",0,0,0,1,1
"ID470",1,0,1,1,1
"ID471",0,0,0,0,0
"ID472",0,0,0,1,1
"ID473",0,1,1,1,1
"ID474",0,0,0,0,1
"ID475",0,0,0,0,0
"ID476",0,1,1,1,1
"ID477",1,0,1,1,1
"ID478",0,0,0,1,1
"ID479",1,0,1,1,1
"ID480",0,0,1,1,1
"ID481",0,0,0,0,1
"ID482",0,1,1,1,1
"ID483",0,1,0,0,1
"ID484",0,0,0,1,1
"ID485",1,0,0,1,1
"ID486",0,0,0,1,1
"ID487",0,0,0,1,1
"ID488",0,1,0,1,1
"ID489",0,1,0,1,1
"ID490",1,0,1,1,0
"ID491",0,0,0,0,1
"ID492",0,0,1,1,1
"ID493",0,1,1,1,1
"ID494",0,0,0,0,1
"ID495",0,0,0,1,1
"ID496",0,0,0,1,1
"ID497",0,0,0,1,1
"ID498",0,1,1,1,1
"ID499",0,0,1,1,0
"ID500",0,0,1,0,0
"ID501",0,1,0,1,1
"ID502",0,0,1,0,1
"ID503",0,0,0,0,1
"ID504",0,1,0,0,1
"ID505",0,1,1,1,1
"ID506",1,1,1,0,1
"ID507",0,0,1,0,1
"ID508",0,1,1,1,1
"ID509",0,0,1,1,1
"ID510",1,1,1,1,1
"ID511",0,0,0,1,1
"ID512",0,0,0,1,1
"ID513",0,1,0,0,1
"ID514",0,1,1,1,1
"ID515",0,0,0,0,1
"ID516",0,0,1,1,1
"ID517",0,0,0,0,1
"ID518",0,0,0,0,0
"ID519",0,0,0,1,1
"ID520",0,0,1,0,0
"ID521",1,1,1,1,1
"ID522",0,0,0,1,1
"ID523",0,0,1,1,1
"ID524",0,0,0,0,1
"ID525",1,1,1,1,1
"ID526",0,0,0,1,1
"ID527",0,0,1,1,1
"ID528",0,0,0,1,1
"ID529",0,1,1,1,1
"ID530",0,1,0,1,1
"ID531",1,0,1,1,1
"ID532",0,0,0,1,1
"ID533",0,0,1,1,1
"ID534",0,0,0,1,0
"ID535",1,0,1,1,1
"ID536",0,0,0,1,1
"ID537",0,0,1,0,1
"ID538",0,1,1,1,1
"ID539",1,0,1,1,1
"ID540",0,0,0,0,1
"ID541",0,0,0,0,0
"ID542",1,0,1,1,1
"ID543",0,0,0,0,0
"ID544",0,0,1,0,1
"ID545",0,0,0,0,0
"ID546",0,0,0,1,1
"ID547",1,0,0,1,1
"ID548",0,0,1,1,1
"ID549",0,0,1,0,0
"ID550",0,0,1,0,1
"ID551",0,1,0,1,1
"ID552",0,0,0,0,1
"ID553",0,0,0,1,1
"ID554",0,0,0,1,1
"ID555",0,0,1,1,1
"ID556",1,0,0,1,1
"ID557",0,0,1,0,1
"ID558",1,1,1,1,1
"ID559",0,0,1,1,0
"ID560",0,0,1,0,1
"ID561",0,0,1,1,1
"ID562",0,0,1,0,1
"ID563",0,0,0,0,1
"ID564",1,0,1,1,1
"ID565",0,1,0,0,1
"ID566",0,1,1,0,1
"ID567",0,1,0,1,1
"ID568",1,0,0,0,1
"ID569",0,0,0,0,1
"ID570",0,1,0,0,0
"ID571",0,1,0,1,1
"ID572",0,0,1,1,1
"ID573",0,1,1,1,1
"ID574",1,1,0,1,1
"ID575",0,0,0,0,0
"ID576",0,1,0,1,1
"ID577",0,1,0,1,1
"ID578",0,0,0,0,1
"ID579",0,0,1,1,1
"ID580",0,0,1,0,1
"ID581",0,1,0,1,1
"ID582",0,0,0,1,1
"ID583",1,0,0,0,1
"ID584",0,0,0,1,1
"ID585",0,0,0,1,1
"ID586",0,0,0,0,0
"ID587",0,0,0,0,1
"ID588",0,0,0,1,1
"ID589",0,1,1,1,1
"ID590",0,0,0,1,1
"ID591",0,1,1,0,1
"ID592",0,0,1,0,1
"ID593",0,0,1,0,1
"ID594",0,1,1,1,1
"ID595",0,0,0,1,1
"ID596",0,0,0,1,1
"ID597",0,0,0,1,1
"ID598",0,1,1,1,1
"ID599",0,0,1,0,1
"ID600",1,1,1,1,1
"ID601",0,0,0,1,1
"ID602",0,0,1,0,1
"ID603",0,0,0,0,1
"ID604",0,0,1,1,1
"ID605",0,1,0,0,1
"ID606",0,1,0,1,1
"ID607",0,1,1,1,1
"ID608",1,1,1,1,1
"ID609",0,0,0,1,1
"ID610",0,0,1,0,1
"ID611",0,1,0,1,1
"ID612",0,0,0,1,1
"ID613",0,1,1,1,1
"ID614",1,0,1,1,1
"ID615",0,1,1,1,1
"ID616",0,0,1,1,0
"ID617",0,0,1,1,1
"ID618",0,1,0,1,1
"ID619",1,0,0,1,1
"ID620",1,1,1,1,0
"ID621",0,0,1,1,1
"ID622",0,0,0,1,1
"ID623",1,0,0,1,1
"ID624",1,1,0,1,1
"ID625",0,0,0,0,1
"ID626",0,0,0,0,1
"ID627",0,0,0,0,1
"ID628",1,1,0,1,1
"ID629",0,1,1,0,1
"ID630",0,1,1,1,1
"ID631",0,0,1,1,1
"ID632",0,1,1,1,1
"ID633",0,1,0,1,1
"ID634",1,1,0,1,1
"ID635",0,0,0,1,1
"ID636",0,1,1,1,1
"ID637",0,0,1,1,0
"ID638",0,1,0,0,1
"ID639",1,0,1,0,1
"ID640",0,1,0,0,1
"ID641",1,0,1,0,1
"ID642",0,1,1,1,1
"ID643",0,1,1,1,1
"ID644",0,0,1,1,1
"ID645",0,0,1,0,1
"ID646",0,1,1,0,1
"ID647",0,1,0,1,1
"ID648",0,1,1,0,1
"ID649",0,1,0,1,1
"ID650",1,1,1,1,1
"ID651",0,0,0,0,1
"ID652",0,0,1,1,1
"ID653",0,0,0,1,1
"ID654",0,1,1,1,1
"ID655",0,1,1,1,1
"ID656",0,0,0,0,1
"ID657",0,0,0,1,0
"ID658",0,0,1,0,1
"ID659",0,0,0,1,1
"ID660",0,1,1,1,1
"ID661",0,0,0,1,0
"ID662",0,0,1,1,1
"ID663",0,0,0,1,1
"ID664",0,0,0,0,0
"ID665",0,1,0,1,1
"ID666",0,0,0,0,1
"ID667",1,1,1,1,1
"ID668",0,0,1,1,0
"ID669",0,0,1,1,1
"ID670",0,1,0,1,1
"ID671",0,0,0,0,1
"ID672",0,1,1,0,1
"ID673",0,0,1,0,1
"ID674",0,0,0,1,1
"ID675",0,0,0,0,1
"ID676",0,0,1,1,1
"ID677",0,0,1,0,0
"ID678",0,0,1,1,1
"ID679",0,0,1,0,0
"ID680",0,0,1,1,1
"ID681",1,0,1,1,1
"ID682",0,0,0,1,0
"ID683",0,1,1,1,1
"ID684",0,0,0,1,1
"ID685",0,0,1,1,1
"ID686",0,1,1,1,0
"ID687",0,0,0,0,0
"ID688",1,0,0,1,1
"ID689",0,1,0,1,1
"ID690",0,1,1,1,1
"ID691",1,1,1,0,1
"ID692",0,0,0,0,1
"ID693",1,1,1,1,1
"ID694",1,1,0,1,1
"ID695",0,0,1,0,1
"ID696",0,1,1,1,1
"ID697",0,0,0,1,1
"ID698",0,1,1,0,1
"ID699",0,0,0,0,1
"ID700",0,1,0,0,1
"ID701",0,0,1,1,1
"ID702",0,1,1,1,1
"ID703",0,1,0,0,1
"ID704",0,0,1,1,0
"ID705",0,1,1,1,1
"ID706",0,1,0,1,0
"ID707",0,0,0,1,0
"ID708",1,0,0,0,1
"ID709",0,1,0,1,1
"ID710",0,0,0,1,1
"ID711",1,0,1,1,0
"ID712",0,1,0,1,0
"ID713",1,1,0,0,1
"ID714",0,0,1,1,0
"ID715",0,0,0,0,1
"ID716",1,0,0,1,1
"ID717",1,0,1,1,1
"ID718",0,0,0,0,1
"ID719",0,0,0,1,0
"ID720",0,0,1,1,0
"ID721",0,0,0,0,1
"ID722",0,1,1,1,1
"ID723",0,0,1,0,0
"ID724",0,0,0,1,1
"ID725",0,0,0,0,0
"ID726",0,1,1,1,1
"ID727",0,0,1,1,1
"ID728",0,0,0,0,0
"ID729",0,0,1,1,1
"ID730",0,0,0,0,1
"ID731",1,0,1,1,1
"ID732",0,0,0,1,1
"ID733",0,1,0,1,1
"ID734",0,1,1,1,1
"ID735",0,1,0,1,1
"ID736",0,1,0,1,1
"ID737",1,0,1,1,1
"ID738",0,0,0,1,1
"ID739",0,0,0,0,1
"ID740",0,0,0,1,1
"ID741",0,0,0,0,1
"ID742",0,0,0,0,1
"ID743",0,0,0,1,1
"ID744",0,0,0,1,1
"ID745",0,0,0,0,1
"ID746",0,0,1,0,1
"ID747",0,0,0,1,1
"ID748",0,0,0,0,1
"ID749",1,1,0,1,1
"ID750",0,0,0,1,1
"ID751",0,0,0,0,1
"ID752",0,1,0,1,1
"ID753",1,0,0,0,0
"ID754",0,0,0,1,1
"ID755",0,0,1,0,0
"ID756",0,0,1,1,1
"ID757",0,0,0,0,1
"ID758",0,0,0,1,1
"ID759",0,1,1,1,1
"ID760",0,0,0,0,0
"ID761",0,0,0,1,1
"ID762",0,0,1,1,1
"ID763",1,0,0,1,1
"ID764",0,0,1,0,1
"ID765",0,0,1,1,1
"ID766",0,0,1,1,1
"ID767",0,0,1,0,1
"ID768",1,0,1,1,1
"ID769",0,1,0,1,1
"ID770",0,1,1,1,1
"ID771",0,0,1,1,0
"ID772",0,0,0,1,0
"ID773",0,0,1,1,1
"ID774",0,0,0,0,1
"ID775",0,0,1,1,1
"ID776",0,0,1,1,1
"ID777",0,0,0,1,0
"ID778",0,0,0,0,1
"ID779",0,0,1,1,1
"ID780",1,0,0,1,1
"ID781",0,1,0,1,1
"ID782",0,0,1,1,1
"ID783",1,1,1,1,1
"ID784",0,0,1,0,1
"ID785",0,1,1,1,1
"ID786",1,0,1,1,1
"ID787",0,1,1,1,1
"ID788",0,0,0,0,1
"ID789",0,1,1,1,1
"ID790",0,0,0,0,1
"ID791",0,0,1,1,1
"ID792",0,0,0,0,1
"ID793",0,0,0,0,1
"ID794",1,1,1,1,1
"ID795",1,0,1,1,1
"ID796",0,0,1,0,1
"ID797",0,0,1,1,1
"ID798",1,1,1,1,1
"ID799",0,0,1,0,0
"ID800",0,1,1,1,0
"ID801",0,0,1,1,1
"ID802",0,0,0,0,1
"ID803",0,0,0,1,0
"ID804",1,0,1,0,1
"ID805",0,0,0,1,1
"ID806",0,0,1,1,1
"ID807",0,0,0,0,1
"ID808",0,0,0,1,1
"ID809",0,1,0,1,1
"ID810",1,0,1,0,1
"ID811",1,0,0,1,1
"ID812",0,0,1,0,1
"ID813",0,1,0,1,1
"ID814",0,1,1,1,1
"ID815",0,0,1,0,1
"ID816",0,0,0,1,1
"ID817",0,0,0,0,0
"ID818",0,0,0,0,1
"ID819",0,0,1,1,1
"ID820",0,1,0,0,1
"ID821",1,0,1,1,1
"ID822",0,0,0,1,1
"ID823",0,1,1,1,1
"ID824",0,0,0,0,1
"ID825",1,0,0,0,1
"ID826",0,1,1,1,1
"ID827",0,0,0,0,0
"ID828",0,0,1,1,1
"ID829",0,0,0,1,1
"ID830",0,1,1,1,1
"ID831",0,0,1,1,1
"ID832",0,0,0,0,1
"ID833",0,0,0,0,1
"ID834",1,0,0,0,0
"ID835",0,1,0,1,0
"ID836",0,0,1,0,1
"ID837",0,0,0,1,1
"ID838",0,1,0,1,1
"ID839",1,1,0,1,1
"ID840",0,0,0,1,1
"ID841",0,0,1,1,1
"ID842",0,0,0,1,1
"ID843",0,1,1,1,1
"ID844",0,0,0,1,0
"ID845",0,0,0,1,1
"ID846",0,0,0,0,1
"ID847",0,0,1,0,1
"ID848",1,0,1,1,1
"ID849",0,0,0,1,1
"ID850",0,0,1,1,1
"ID851",0,0,1,0,1
"ID852",0,0,0,1,0
"ID853",0,1,1,0,0
"ID854",0,0,1,0,1
"ID855",0,0,1,1,1
"ID856",0,0,1,1,1
"ID857",0,0,0,1,1
"ID858",0,1,0,1,1
"ID859",0,0,0,1,1
"ID860",0,0,1,0,0
"ID861",0,0,0,1,1
"ID862",1,1,1,0,1
"ID863",0,0,1,1,0
"ID864",0,1,1,1,0
"ID865",0,0,0,1,1
"ID866",0,1,0,1,1
"ID867",0,0,0,0,1
"ID868",0,0,0,1,0
"ID869",0,0,0,0,0
"ID870",0,1,1,1,1
"ID871",0,0,0,1,1
"ID872",0,0,1,1,1
"ID873",0,0,0,1,1
"ID874",0,0,1,1,1
"ID875",0,0,1,1,1
"ID876",1,0,0,0,1
"ID877",0,0,1,1,1
"ID878",0,0,1,1,1
"ID879",0,0,1,1,1
"ID880",1,0,1,0,1
"ID881",0,0,0,1,1
"ID882",0,0,1,1,1
"ID883",0,0,1,1,1
"ID884",0,1,1,0,1
"ID885",1,0,1,1,0
"ID886",0,1,1,0,1
"ID887",0,0,0,0,0
"ID888",0,0,0,1,0
"ID889",0,0,0,1,1
"ID890",0,0,0,1,1
"ID891",0,0,0,0,1
"ID892",0,0,1,0,1
"ID893",0,0,0,1,1
"ID894",0,0,0,1,1
"ID895",0,0,0,1,1
"ID896",0,1,0,0,1
"ID897",1,1,1,1,1
"ID898",0,0,0,1,0
"ID899",0,0,1,1,1
"ID900",0,0,0,1,1
"ID901",0,0,1,1,1
"ID902",0,1,0,0,1
"ID903",1,0,1,1,1
"ID904",0,0,0,0,1
"ID905",0,1,1,0,1
"ID906",1,0,0,1,1
"ID907",0,1,0,1,1
"ID908",0,1,1,1,1
"ID909",0,0,0,1,1
"ID910",0,1,0,1,1
"ID911",0,1,0,0,1
"ID912",0,0,0,0,0
"ID913",1,0,0,1,1
"ID914",0,0,1,0,1
"ID915",1,0,0,1,1
"ID916",0,1,0,0,1
"ID917",0,0,1,1,0
"ID918",0,0,0,0,1
"ID919",1,0,1,1,0
"ID920",1,0,1,1,0
"ID921",0,0,0,1,1
"ID922",0,1,0,1,1
"ID923",1,1,1,1,1
"ID924",1,1,1,1,1
"ID925",0,0,1,0,1
"ID926",0,0,0,0,1
"ID927",0,0,1,1,1
"ID928",0,0,1,1,1
"ID929",1,0,0,0,1
"ID930",0,0,0,1,1
