"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID67",0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"ID68",0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"ID69",1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0
"ID70",0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0
"ID71",1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0
"ID72",0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0
"ID73",0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"ID74",0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0
"ID75",1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0
"ID76",0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0
"ID77",1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0
"ID78",1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1
"ID79",0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0
"ID80",0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
"ID81",0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0
"ID82",1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0
"ID83",0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0
"ID84",0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0
"ID85",0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
"ID86",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
"ID87",0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
"ID88",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"ID89",0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0
"ID90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ID91",1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"ID92",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
"ID93",0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
"ID94",0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
"ID95",0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1
"ID96",0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0
"ID97",1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"ID98",0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0
"ID99",1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0
"ID100",0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
"ID101",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
"ID102",0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1
"ID103",1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0
"ID104",0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0
"ID105",0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1
"ID106",0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
"ID107",1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0
"ID108",1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0
"ID109",0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0
"ID110",1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0
"ID111",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID112",0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0
"ID113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ID114",0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0
"ID115",0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0
"ID116",0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
"ID117",0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0
"ID118",0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
"ID119",1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1
"ID120",0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1
"ID121",0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
"ID122",1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0
"ID123",0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0
"ID124",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"ID125",0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1
"ID126",1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1
"ID127",0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0
"ID128",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"ID129",0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
"ID130",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"ID131",0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0
"ID132",0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0
"ID133",0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
"ID134",0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0
"ID135",0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0
"ID136",0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1
"ID137",1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0
"ID138",0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0
"ID139",0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0
"ID140",0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0
"ID141",0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
"ID142",1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1
"ID143",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID144",0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
"ID145",0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0
"ID146",0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0
"ID147",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
"ID148",0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"ID149",0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"ID150",0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
"ID151",0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
"ID152",1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0
"ID153",0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0
"ID154",1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1
"ID155",0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0
"ID156",0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"ID157",1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0
"ID158",0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0
"ID159",1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"ID160",1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
"ID161",0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0
"ID162",1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0
"ID163",0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
"ID164",1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1
"ID165",0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0
"ID166",0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0
"ID167",1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0
"ID168",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"ID169",0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0
"ID170",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"ID171",0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0
"ID172",0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
"ID173",0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
"ID174",0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0
"ID175",1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0
"ID176",1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0
"ID177",0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0
"ID178",0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
"ID179",1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0
"ID180",0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1
"ID181",1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1
"ID182",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ID183",0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0
"ID184",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID185",0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0
"ID186",0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0
"ID187",0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0
"ID188",1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0
"ID189",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"ID190",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
"ID191",0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
"ID192",0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
"ID193",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"ID194",1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0
"ID195",0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0
"ID196",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"ID197",0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0
"ID198",0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0
"ID199",0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1
"ID200",0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
"ID201",0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
"ID202",0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0
"ID203",1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1
"ID204",0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
"ID205",1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0
"ID206",1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1
"ID207",0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0
"ID208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ID209",0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0
"ID210",0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
"ID211",0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
"ID212",0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0
"ID213",0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0
"ID214",1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0
"ID215",0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0
"ID216",0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"ID217",0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0
"ID218",1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0
"ID219",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"ID220",0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0
"ID221",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"ID222",0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0
"ID223",0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1
"ID224",1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0
"ID225",0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
"ID226",0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
"ID227",0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0
"ID228",0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0
"ID229",0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0
"ID230",0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0
"ID231",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"ID232",0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0
"ID233",0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0
"ID234",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"ID235",0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0
"ID236",0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0
"ID237",1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0
"ID238",0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0
"ID239",0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0
"ID240",0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
"ID241",0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0
"ID242",0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
"ID243",1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1
"ID244",0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0
"ID245",0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1
"ID246",1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1
"ID247",0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"ID248",0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
"ID249",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
"ID250",1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0
"ID251",0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0
"ID252",0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0
"ID253",0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
"ID254",0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
"ID255",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0
"ID256",1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0
"ID257",0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
"ID258",0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0
"ID259",0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
"ID260",0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0
"ID261",0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0
"ID262",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
"ID263",1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0
"ID264",1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0
"ID265",0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0
"ID266",1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
"ID267",1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
"ID268",0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
"ID269",0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"ID270",0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
"ID271",0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0
"ID272",1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"ID273",0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0
"ID274",0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
"ID275",0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"ID276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"ID277",0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0
"ID278",1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0
"ID279",0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
"ID280",0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
"ID281",1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0
"ID282",0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0
"ID283",0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0
"ID284",0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0
"ID285",1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0
"ID286",0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"ID287",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
"ID288",0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0
"ID289",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ID290",1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0
"ID291",0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0
"ID292",0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0
"ID293",0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0
"ID294",0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0
"ID295",0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"ID296",0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
"ID297",0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
"ID298",0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1
"ID299",0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"ID300",0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"ID301",0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0
"ID302",0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0
"ID303",0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0
"ID304",1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0
"ID305",0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0
"ID306",0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0
"ID307",1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0
