"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID55",0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1
"ID56",1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1
"ID57",1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"ID58",0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"ID59",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"ID60",1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"ID61",0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"ID62",0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1
"ID63",0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1
"ID64",1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1
"ID65",1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1
"ID66",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"ID67",1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0
"ID68",1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"ID69",0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
"ID70",0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1
"ID71",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"ID72",0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1
"ID73",0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0
"ID74",0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
"ID75",0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1
"ID76",0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1
"ID77",0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0
"ID78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID79",1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1
"ID80",1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"ID81",0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"ID82",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"ID83",0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0
"ID84",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"ID85",1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1
"ID86",0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
"ID87",0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"ID88",1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1
"ID89",0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
"ID90",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"ID91",1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0
"ID92",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
"ID93",1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
"ID94",0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0
"ID95",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID96",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ID97",1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1
"ID98",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ID99",0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"ID100",0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0
