"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID25",1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0
"ID26",1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0
"ID27",1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0
"ID28",1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
"ID29",1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0
"ID30",1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"ID31",1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0
"ID32",0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1
"ID33",0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0
"ID34",1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0
"ID35",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
"ID36",1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"ID37",1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0
"ID38",1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0
"ID39",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID40",1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0
"ID41",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID42",0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
"ID43",1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0
"ID44",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
"ID45",1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0
"ID46",0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
"ID47",1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0
"ID48",1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"ID49",0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
"ID50",0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
"ID51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ID52",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"ID53",1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0
"ID54",1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"ID55",1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0
"ID56",1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"ID57",0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0
"ID58",1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
"ID59",0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1
"ID60",1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0
"ID61",0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0
"ID62",1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"ID63",1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0
"ID64",1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
"ID65",1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0
"ID66",0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1
"ID67",0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0
"ID68",1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1
"ID69",1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0
"ID70",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
"ID71",0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
"ID72",1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1
"ID73",1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0
"ID74",1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
"ID75",1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0
"ID76",1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0
"ID77",1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0
"ID78",1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0
"ID79",1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0
"ID80",1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0
"ID81",1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1
"ID82",0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
"ID83",1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0
"ID84",1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1
"ID85",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID86",1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0
"ID87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID88",0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
"ID89",1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"ID90",1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1
"ID91",1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0
"ID92",1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0
"ID93",1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"ID94",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
"ID95",0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0
"ID96",0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
"ID97",0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0
"ID98",1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0
"ID99",0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0
"ID100",1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
