"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID37",1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1
"ID38",0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0
"ID39",1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0
"ID40",1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1
"ID41",1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1
"ID42",1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0
"ID43",1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0
"ID44",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"ID45",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"ID46",1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1
"ID47",0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1
"ID48",1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0
"ID49",1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1
"ID50",1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1
"ID51",0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0
"ID52",0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
"ID53",1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0
"ID54",0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0
"ID55",0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0
"ID56",0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0
"ID57",1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0
"ID58",1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0
"ID59",1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"ID60",0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0
"ID61",1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0
"ID62",1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1
"ID63",1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
"ID64",0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0
"ID65",1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1
"ID66",1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0
"ID67",0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0
"ID68",1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1
"ID69",0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0
"ID70",0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1
"ID71",1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1
"ID72",0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0
"ID73",0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
"ID74",1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0
"ID75",0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0
"ID76",0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0
"ID77",1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
"ID78",0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1
"ID79",0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0
"ID80",1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0
"ID81",0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"ID82",1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0
"ID83",0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
"ID84",1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0
"ID85",0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1
"ID86",0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0
"ID87",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
"ID88",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
"ID89",0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0
"ID90",0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0
"ID91",1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0
"ID92",1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0
"ID93",1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0
"ID94",0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1
"ID95",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
"ID96",1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1
"ID97",1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0
"ID98",1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"ID99",0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0
"ID100",1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
"ID101",1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
"ID102",1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0
"ID103",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"ID104",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
"ID105",0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
"ID106",0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
"ID107",0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
"ID108",0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0
"ID109",1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0
"ID110",1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1
"ID111",1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0
"ID112",0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0
"ID113",0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0
"ID114",0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0
"ID115",1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
"ID116",0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0
"ID117",1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1
"ID118",1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"ID119",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0
"ID120",1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0
"ID121",1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"ID122",0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1
"ID123",0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0
"ID124",0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0
"ID125",1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0
"ID126",1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0
"ID127",1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"ID128",1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0
"ID129",1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1
"ID130",1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1
"ID131",1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1
"ID132",1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0
"ID133",1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0
"ID134",0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"ID135",0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1
"ID136",1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0
"ID137",1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0
"ID138",1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0
"ID139",0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0
"ID140",0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0
"ID141",1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1
"ID142",0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0
"ID143",1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
"ID144",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"ID145",0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1
"ID146",0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1
"ID147",1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1
"ID148",0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0
"ID149",0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
"ID150",1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1
"ID151",1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0
"ID152",1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0
"ID153",0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0
"ID154",1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0
"ID155",1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0
"ID156",1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0
"ID157",1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
"ID158",0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
"ID159",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"ID160",1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0
"ID161",0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"ID162",0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0
"ID163",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
"ID164",0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0
"ID165",0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1
"ID166",0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0
"ID167",1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"ID168",1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
"ID169",1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0
"ID170",1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0
"ID171",1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"ID172",1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0
"ID173",0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0
"ID174",1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1
"ID175",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"ID176",0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0
"ID177",1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0
"ID178",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
"ID179",0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1
"ID180",0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0
"ID181",1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0
"ID182",0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0
"ID183",0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0
"ID184",1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1
"ID185",1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1
"ID186",0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1
"ID187",1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1
"ID188",0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0
"ID189",1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0
"ID190",0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0
"ID191",1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1
"ID192",1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1
"ID193",1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0
"ID194",0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0
"ID195",1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1
"ID196",1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1
"ID197",1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1
"ID198",0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1
"ID199",0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1
"ID200",1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0
"ID201",0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
"ID202",1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0
"ID203",1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0
"ID204",1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
"ID205",0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
"ID206",1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1
"ID207",0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
"ID208",0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0
"ID209",1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0
"ID210",0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0
"ID211",1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0
"ID212",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1
"ID213",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"ID214",0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0
"ID215",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"ID216",1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
"ID217",0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0
"ID218",1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0
"ID219",0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0
"ID220",1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0
"ID221",1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0
"ID222",1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1
"ID223",0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0
"ID224",0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0
"ID225",0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0
"ID226",1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
"ID227",0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0
"ID228",0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"ID229",0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0
"ID230",1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1
"ID231",0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0
"ID232",1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0
"ID233",0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"ID234",1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0
"ID235",0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0
"ID236",1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1
"ID237",0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1
"ID238",1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
"ID239",0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0
"ID240",1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
"ID241",1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0
"ID242",1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0
"ID243",0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0
"ID244",1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0
"ID245",0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0
"ID246",1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
"ID247",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"ID248",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID249",1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
"ID250",1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
"ID251",1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1
"ID252",0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
"ID253",1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0
"ID254",0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1
"ID255",0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0
"ID256",1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0
"ID257",0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0
"ID258",1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0
"ID259",0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"ID260",0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0
"ID261",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
"ID262",1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0
"ID263",0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0
"ID264",0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
"ID265",1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
"ID266",1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
"ID267",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0
"ID268",0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1
"ID269",0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0
"ID270",0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0
"ID271",0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"ID272",0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0
"ID273",1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
"ID274",1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0
"ID275",1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0
"ID276",1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
"ID277",1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
"ID278",0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0
"ID279",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"ID280",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"ID281",0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0
"ID282",0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
"ID283",1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0
"ID284",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1
"ID285",0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0
"ID286",0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0
"ID287",1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0
"ID288",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"ID289",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
"ID290",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ID291",1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1
"ID292",1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0
"ID293",1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1
"ID294",1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0
"ID295",1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0
"ID296",0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1
"ID297",1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
"ID298",0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"ID299",0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0
"ID300",0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1
"ID301",0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0
"ID302",0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0
"ID303",0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1
"ID304",0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0
"ID305",1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0
"ID306",0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1
"ID307",1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
