"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
"ID116",0,0,1,0,0,0,0,1,0,1
"ID117",1,1,1,1,1,0,0,1,0,0
"ID118",0,0,1,0,1,0,0,0,0,1
"ID119",0,1,1,1,1,1,1,1,0,0
"ID120",0,0,1,1,0,0,0,0,1,0
"ID121",0,1,1,0,0,1,1,1,1,1
"ID122",0,0,1,1,1,0,1,0,0,1
"ID123",0,1,1,0,0,0,1,0,0,1
"ID124",1,1,1,1,0,0,1,1,1,1
"ID125",1,0,1,1,0,0,0,0,1,1
"ID126",0,1,1,1,1,1,1,1,0,1
"ID127",1,0,1,0,1,0,1,1,1,1
"ID128",0,1,0,1,0,0,0,0,0,1
"ID129",1,0,0,1,1,1,1,0,1,1
"ID130",1,0,0,0,0,1,1,0,1,1
"ID131",1,1,1,0,0,1,1,1,1,0
"ID132",0,1,1,1,1,1,1,1,1,0
"ID133",1,0,1,1,0,1,1,0,1,1
"ID134",1,1,0,0,0,1,1,1,0,1
"ID135",1,0,1,1,1,0,1,1,1,0
"ID136",1,1,1,1,0,1,1,1,1,1
"ID137",0,1,0,1,1,1,1,1,0,1
"ID138",0,0,1,0,1,1,0,0,0,1
"ID139",0,0,1,0,0,0,1,0,1,0
"ID140",0,0,1,1,0,0,1,1,1,1
"ID141",0,0,1,1,0,1,0,1,0,1
"ID142",1,0,0,0,0,0,1,0,0,1
"ID143",1,1,1,1,0,1,1,0,1,0
"ID144",0,1,1,0,1,1,1,0,0,1
"ID145",1,1,1,1,1,0,0,0,1,1
"ID146",0,0,1,0,1,0,0,0,1,1
"ID147",0,0,1,0,1,0,1,0,1,1
"ID148",1,0,1,1,0,0,0,0,0,1
"ID149",0,1,1,1,1,1,1,1,1,1
"ID150",1,0,0,0,1,1,1,1,1,1
"ID151",0,0,0,1,0,0,1,1,1,1
"ID152",0,1,0,0,1,0,1,0,0,0
"ID153",1,0,1,0,0,0,1,0,1,0
"ID154",0,0,1,1,1,0,0,0,0,1
"ID155",0,0,0,0,0,0,1,0,0,0
"ID156",1,1,1,1,1,0,1,0,1,1
"ID157",0,0,1,0,1,1,1,0,1,1
"ID158",1,0,1,1,1,0,1,0,0,1
"ID159",1,0,1,0,1,0,1,0,0,0
"ID160",0,0,1,1,1,0,1,0,1,0
"ID161",1,1,1,0,1,1,1,1,1,0
"ID162",0,1,1,1,1,0,1,0,1,1
"ID163",0,1,1,0,0,1,0,1,1,1
"ID164",0,1,1,0,0,1,1,0,1,1
"ID165",1,0,1,1,0,1,1,0,0,0
"ID166",1,1,1,1,1,1,1,1,1,1
"ID167",0,0,0,1,0,0,0,0,0,0
"ID168",0,0,0,0,0,1,1,1,1,0
"ID169",1,1,0,0,1,1,1,1,1,1
"ID170",0,0,1,0,1,0,1,0,1,0
"ID171",0,0,1,1,1,1,0,1,1,0
"ID172",1,1,1,1,1,1,0,1,0,1
"ID173",0,1,1,0,1,0,1,0,0,1
"ID174",0,1,1,0,1,0,1,1,1,1
"ID175",1,0,1,0,1,0,1,0,1,0
"ID176",0,0,1,1,1,1,1,1,1,1
"ID177",1,0,1,1,1,1,0,1,1,0
"ID178",1,1,1,1,0,0,1,0,1,1
"ID179",0,1,1,0,1,0,1,1,1,1
"ID180",0,1,0,0,1,1,1,1,0,1
"ID181",0,1,1,0,1,0,0,1,1,1
"ID182",0,0,1,1,0,1,1,0,1,1
"ID183",0,0,0,0,1,1,1,0,1,1
"ID184",0,1,0,0,1,1,1,1,1,0
"ID185",0,0,1,0,1,1,1,1,0,0
"ID186",0,1,0,1,1,0,1,1,0,1
"ID187",1,1,1,1,1,0,0,1,1,1
"ID188",0,1,1,0,1,1,0,0,0,0
"ID189",1,1,1,1,1,1,1,0,1,1
"ID190",1,1,1,0,1,1,1,1,1,1
"ID191",1,0,1,0,1,0,1,0,1,0
"ID192",0,1,1,1,1,0,1,0,1,1
"ID193",0,0,0,1,0,1,1,1,1,1
"ID194",0,1,1,0,1,0,1,1,1,0
"ID195",0,0,1,0,0,0,1,0,1,0
"ID196",0,1,1,0,1,1,1,0,1,1
"ID197",0,0,0,1,0,0,0,0,0,0
"ID198",1,1,0,0,1,1,0,0,0,0
"ID199",0,1,1,0,0,0,0,0,1,1
"ID200",1,1,1,0,1,1,1,1,1,1
"ID201",0,0,1,0,1,0,1,0,1,1
"ID202",0,0,0,0,1,1,0,0,1,1
"ID203",1,0,1,1,1,0,1,0,1,1
"ID204",0,1,1,0,0,1,1,1,1,1
"ID205",0,0,1,0,1,0,0,0,1,0
"ID206",1,0,1,0,0,0,1,0,1,0
"ID207",0,0,1,1,1,1,1,0,1,0
"ID208",0,0,0,1,1,1,0,0,1,1
"ID209",0,0,1,1,0,1,1,1,1,0
"ID210",1,0,1,1,1,0,1,0,1,0
"ID211",1,0,1,0,1,1,1,1,1,1
"ID212",0,0,0,0,1,0,1,0,1,0
"ID213",0,0,1,0,1,0,0,1,0,0
"ID214",0,0,1,0,1,0,1,0,1,1
"ID215",0,1,1,0,1,1,0,1,1,0
"ID216",0,1,0,0,0,0,0,0,1,1
"ID217",0,1,0,0,0,0,1,0,1,0
"ID218",1,0,1,1,1,0,1,0,1,1
"ID219",0,0,0,1,1,0,0,0,0,0
"ID220",0,1,1,0,1,1,1,1,1,0
"ID221",1,1,1,0,0,1,1,0,1,0
"ID222",1,0,1,1,1,0,1,0,0,1
"ID223",0,0,1,0,0,0,1,0,1,1
"ID224",0,1,1,1,1,1,0,1,1,1
"ID225",0,1,1,0,1,0,1,1,1,1
"ID226",1,0,1,1,1,0,1,1,0,1
"ID227",0,0,0,0,1,0,0,1,1,1
"ID228",0,1,1,0,0,1,1,1,0,0
"ID229",0,0,1,0,1,0,1,0,0,0
"ID230",0,0,1,0,0,1,1,1,0,0
"ID231",0,0,0,1,1,1,1,1,1,0
"ID232",1,1,1,0,1,1,1,0,1,0
"ID233",1,0,1,0,1,0,1,1,1,0
"ID234",0,0,1,0,0,0,1,0,1,1
"ID235",1,0,1,0,0,0,0,0,1,0
"ID236",1,0,0,0,1,0,1,1,1,0
"ID237",1,1,1,1,1,1,1,1,1,0
"ID238",0,1,1,0,0,0,1,0,1,1
"ID239",1,1,1,0,1,1,1,1,1,1
"ID240",0,1,1,0,0,1,1,1,0,0
"ID241",0,1,1,0,0,0,0,1,1,0
"ID242",1,0,1,0,0,0,0,0,1,0
"ID243",0,0,0,0,1,1,1,0,1,1
"ID244",0,0,0,1,0,0,0,1,1,1
"ID245",1,1,1,0,1,1,1,1,1,1
"ID246",0,0,0,1,1,0,1,0,1,0
"ID247",0,0,0,0,0,0,0,0,0,0
"ID248",0,0,0,0,1,0,1,0,1,0
"ID249",0,0,1,1,1,1,0,0,1,1
"ID250",0,0,0,0,1,0,1,1,1,0
"ID251",1,0,1,1,0,1,1,1,1,1
"ID252",0,1,1,1,1,1,0,1,1,1
"ID253",0,1,1,1,1,1,1,1,1,1
"ID254",0,1,1,1,0,0,1,1,0,1
"ID255",0,0,1,0,1,1,1,1,1,1
"ID256",0,0,1,1,0,0,1,1,1,1
"ID257",1,1,1,1,1,0,0,1,1,1
"ID258",0,0,0,1,1,0,1,1,1,0
"ID259",1,1,1,1,1,1,1,1,0,0
"ID260",0,1,1,0,1,1,1,1,1,1
"ID261",0,1,0,0,1,0,1,1,1,1
"ID262",0,0,1,0,0,0,1,0,1,1
"ID263",0,1,1,1,1,1,1,0,1,1
"ID264",0,1,0,0,1,0,0,1,0,1
"ID265",1,0,0,0,0,0,1,0,0,0
"ID266",0,0,1,0,0,1,0,1,1,1
"ID267",1,1,1,1,1,1,1,1,1,1
"ID268",1,1,0,0,0,1,0,0,1,0
"ID269",0,1,1,1,0,0,1,1,1,1
"ID270",1,1,1,1,1,0,1,0,0,1
"ID271",0,0,1,0,0,0,1,0,0,0
"ID272",0,0,1,0,0,0,0,0,0,0
"ID273",0,0,1,1,1,0,1,0,0,1
"ID274",0,0,0,0,1,0,0,0,0,0
"ID275",0,0,1,0,0,1,1,0,1,1
"ID276",0,0,0,0,1,0,1,0,0,0
"ID277",1,1,1,1,1,0,1,1,0,0
"ID278",1,0,0,1,1,1,1,0,1,1
"ID279",1,1,0,1,0,0,0,0,1,1
"ID280",1,1,1,0,0,0,1,0,1,1
"ID281",0,1,0,1,1,0,1,0,0,1
"ID282",0,1,0,1,0,1,0,0,0,1
"ID283",1,0,1,1,0,0,1,1,0,0
"ID284",1,1,0,0,0,1,0,0,1,0
"ID285",0,1,1,1,0,1,1,1,1,0
"ID286",0,1,1,0,0,0,1,0,1,1
"ID287",0,1,1,0,0,0,0,0,1,1
"ID288",0,1,1,0,1,1,1,0,1,1
"ID289",1,0,1,0,1,0,1,1,1,0
"ID290",1,0,1,0,0,0,0,0,0,1
"ID291",0,0,1,0,0,0,1,0,0,1
"ID292",1,1,0,0,0,0,0,1,0,0
"ID293",0,0,1,0,1,0,1,1,1,1
"ID294",0,1,1,1,1,1,0,1,0,1
"ID295",0,0,1,0,0,0,0,1,1,1
"ID296",1,1,1,0,0,1,0,0,1,1
"ID297",1,0,1,1,1,0,1,0,1,1
"ID298",0,0,1,0,0,0,1,1,0,0
"ID299",1,1,0,1,0,0,0,1,0,1
"ID300",0,0,1,1,1,1,1,0,0,1
