"","A1","A2","A3"
"ID132",0,0,1
"ID133",1,0,1
"ID134",0,1,0
"ID135",0,0,0
"ID136",0,1,1
"ID137",0,0,0
"ID138",0,0,1
"ID139",0,1,1
"ID140",0,0,0
"ID141",0,0,1
"ID142",0,1,0
"ID143",1,0,1
"ID144",0,1,1
"ID145",1,1,1
"ID146",0,0,1
"ID147",1,1,1
"ID148",0,0,1
"ID149",0,0,1
"ID150",0,0,1
"ID151",0,0,1
"ID152",0,0,1
"ID153",1,1,1
"ID154",0,1,1
"ID155",1,1,1
"ID156",0,0,0
"ID157",1,1,1
"ID158",0,0,1
"ID159",0,0,1
"ID160",1,1,0
"ID161",0,1,0
"ID162",0,1,1
"ID163",1,0,1
"ID164",0,0,1
"ID165",0,0,1
"ID166",0,0,1
"ID167",0,1,1
"ID168",0,0,0
"ID169",0,0,1
"ID170",1,0,1
"ID171",0,0,1
"ID172",0,0,1
"ID173",0,0,1
"ID174",0,1,0
"ID175",1,1,1
"ID176",0,0,0
"ID177",0,0,1
"ID178",0,1,1
"ID179",0,0,1
"ID180",0,0,1
"ID181",0,0,1
"ID182",0,1,0
"ID183",0,0,1
"ID184",0,0,1
"ID185",0,1,1
"ID186",0,0,1
"ID187",0,0,1
"ID188",0,1,1
"ID189",1,1,1
"ID190",0,0,1
"ID191",0,1,1
"ID192",0,0,1
"ID193",0,1,1
"ID194",0,1,1
"ID195",0,0,1
"ID196",0,0,0
"ID197",1,1,1
"ID198",0,0,1
"ID199",0,1,1
"ID200",0,1,1
"ID201",0,0,1
"ID202",0,1,1
"ID203",0,0,0
"ID204",0,1,1
"ID205",0,0,1
"ID206",0,0,1
"ID207",1,1,1
"ID208",0,1,1
"ID209",0,1,1
"ID210",0,0,1
"ID211",0,1,1
"ID212",0,0,1
"ID213",0,1,0
"ID214",0,0,1
"ID215",0,0,1
"ID216",0,1,1
"ID217",0,0,0
"ID218",1,1,1
"ID219",0,1,1
"ID220",0,0,1
"ID221",0,0,1
"ID222",0,0,0
"ID223",0,0,0
"ID224",1,0,1
"ID225",0,0,1
"ID226",0,0,1
"ID227",0,0,1
"ID228",0,1,1
"ID229",1,1,1
"ID230",0,0,0
"ID231",0,0,0
"ID232",1,0,1
"ID233",0,0,0
"ID234",1,0,1
"ID235",0,0,0
"ID236",0,1,1
"ID237",0,0,1
"ID238",0,1,1
"ID239",0,0,1
"ID240",0,0,0
"ID241",0,1,1
"ID242",0,1,1
"ID243",1,0,1
"ID244",0,1,1
"ID245",0,0,1
"ID246",0,1,1
"ID247",0,0,1
"ID248",1,0,1
"ID249",0,1,1
"ID250",0,1,1
"ID251",0,0,1
"ID252",0,1,1
"ID253",0,1,1
"ID254",0,0,1
"ID255",0,0,1
"ID256",0,0,0
"ID257",0,1,1
"ID258",0,1,0
"ID259",0,0,1
"ID260",0,1,0
"ID261",0,1,1
"ID262",0,0,0
"ID263",0,1,1
"ID264",0,1,1
"ID265",0,1,1
"ID266",0,1,1
"ID267",0,0,0
"ID268",0,1,1
"ID269",0,0,1
"ID270",0,1,1
"ID271",0,1,1
"ID272",0,0,1
"ID273",0,1,1
"ID274",0,0,0
"ID275",0,1,0
"ID276",1,1,1
"ID277",0,0,0
"ID278",0,0,1
"ID279",0,1,1
"ID280",0,1,1
"ID281",1,0,1
"ID282",0,0,1
"ID283",0,0,0
"ID284",1,1,1
"ID285",0,1,1
"ID286",0,0,1
"ID287",0,0,1
"ID288",1,1,1
"ID289",0,1,1
"ID290",0,0,1
"ID291",0,0,1
"ID292",0,1,1
"ID293",1,1,1
"ID294",0,0,1
"ID295",0,1,1
"ID296",1,1,1
"ID297",0,0,1
"ID298",0,1,1
"ID299",0,0,1
"ID300",0,0,1
"ID301",1,0,1
"ID302",1,0,1
"ID303",0,0,1
"ID304",0,1,1
"ID305",0,0,1
"ID306",0,1,1
"ID307",0,0,1
"ID308",0,1,1
"ID309",0,0,1
"ID310",0,0,0
"ID311",0,1,1
"ID312",0,0,1
"ID313",0,1,1
"ID314",0,0,1
"ID315",0,0,1
"ID316",0,1,1
"ID317",0,1,1
"ID318",0,1,1
"ID319",0,0,0
"ID320",1,1,1
"ID321",1,0,1
"ID322",0,0,1
"ID323",1,1,1
"ID324",0,0,0
"ID325",0,0,0
"ID326",0,1,1
"ID327",0,1,1
"ID328",0,1,1
"ID329",0,0,1
"ID330",1,1,1
"ID331",1,0,1
"ID332",0,0,1
"ID333",0,1,1
"ID334",0,1,1
"ID335",1,0,1
"ID336",0,1,1
"ID337",0,0,1
"ID338",0,0,1
"ID339",0,0,1
"ID340",0,0,0
"ID341",0,0,1
"ID342",0,0,1
"ID343",1,1,1
"ID344",0,0,1
"ID345",0,1,1
"ID346",0,1,1
"ID347",0,1,1
"ID348",0,0,1
"ID349",0,0,1
"ID350",0,1,1
"ID351",0,1,1
"ID352",1,0,1
"ID353",0,1,1
"ID354",0,1,0
"ID355",0,0,0
"ID356",0,1,1
"ID357",0,0,1
"ID358",0,0,0
"ID359",0,1,0
"ID360",0,1,1
"ID361",0,1,1
"ID362",0,1,1
"ID363",0,1,1
"ID364",0,0,1
"ID365",0,1,1
"ID366",0,0,1
"ID367",0,1,1
"ID368",0,0,1
"ID369",0,0,1
"ID370",0,0,1
"ID371",0,0,1
"ID372",0,1,1
"ID373",1,0,1
"ID374",0,0,1
"ID375",0,1,1
"ID376",0,0,1
"ID377",0,0,1
"ID378",0,1,1
"ID379",0,1,1
"ID380",0,0,1
"ID381",0,1,1
"ID382",0,1,1
"ID383",1,1,1
"ID384",1,0,1
"ID385",1,1,1
"ID386",0,0,1
"ID387",0,0,1
"ID388",0,1,1
"ID389",0,1,1
"ID390",0,0,0
"ID391",0,1,1
"ID392",0,1,0
"ID393",0,0,1
"ID394",0,0,1
"ID395",1,1,1
"ID396",0,1,1
"ID397",0,0,1
"ID398",0,1,1
"ID399",0,0,1
"ID400",1,1,1
"ID401",0,1,1
"ID402",0,1,1
"ID403",0,1,1
"ID404",0,0,0
"ID405",0,1,1
"ID406",0,1,1
"ID407",0,1,1
"ID408",0,0,1
"ID409",0,0,1
"ID410",0,1,1
"ID411",0,1,1
"ID412",0,0,1
"ID413",0,1,1
"ID414",0,0,1
"ID415",1,0,1
"ID416",1,1,1
"ID417",0,1,1
"ID418",0,0,1
"ID419",1,0,1
"ID420",1,1,1
"ID421",0,0,0
"ID422",0,0,1
"ID423",0,0,1
"ID424",0,0,1
"ID425",1,0,1
"ID426",0,0,1
"ID427",0,1,1
"ID428",0,1,0
"ID429",0,1,1
"ID430",0,1,1
"ID431",0,1,1
"ID432",0,1,1
"ID433",0,1,1
"ID434",0,1,1
"ID435",0,0,1
"ID436",1,1,1
"ID437",0,1,0
"ID438",0,0,1
"ID439",0,0,1
"ID440",0,1,0
"ID441",1,1,1
"ID442",0,0,1
"ID443",0,0,0
"ID444",0,0,1
"ID445",1,1,1
"ID446",1,1,1
"ID447",0,1,1
"ID448",0,0,0
"ID449",0,0,0
"ID450",0,0,1
"ID451",0,1,1
"ID452",0,1,1
"ID453",0,0,1
"ID454",0,0,1
"ID455",0,0,1
"ID456",0,1,0
"ID457",0,0,1
"ID458",0,0,1
"ID459",0,1,1
"ID460",0,1,1
"ID461",0,1,1
"ID462",0,1,0
"ID463",0,1,1
"ID464",0,1,1
"ID465",1,1,1
"ID466",0,1,1
"ID467",0,0,1
"ID468",0,1,1
"ID469",0,1,1
"ID470",0,1,1
"ID471",0,1,1
"ID472",0,0,1
"ID473",0,1,1
"ID474",0,1,1
"ID475",0,1,1
"ID476",0,1,1
"ID477",0,1,1
"ID478",1,1,1
"ID479",0,0,1
"ID480",0,0,1
"ID481",0,0,1
"ID482",0,1,1
"ID483",0,0,1
"ID484",0,0,1
"ID485",0,1,1
"ID486",0,0,1
"ID487",0,0,1
"ID488",0,0,1
"ID489",0,0,1
"ID490",0,1,1
"ID491",0,1,0
"ID492",0,1,1
"ID493",0,0,1
"ID494",0,1,1
"ID495",0,1,1
"ID496",0,0,0
"ID497",0,0,1
"ID498",0,0,1
"ID499",0,1,1
"ID500",1,0,1
"ID501",0,0,1
"ID502",0,0,0
"ID503",0,0,1
"ID504",1,1,1
"ID505",0,1,1
"ID506",0,0,1
"ID507",0,0,1
"ID508",0,0,1
"ID509",0,0,1
"ID510",0,0,1
"ID511",0,0,1
"ID512",0,0,0
"ID513",0,1,1
"ID514",1,0,1
"ID515",0,1,1
"ID516",0,1,1
"ID517",0,1,0
"ID518",0,0,1
"ID519",1,1,1
"ID520",0,0,1
"ID521",0,1,1
"ID522",0,0,0
"ID523",1,1,0
"ID524",0,0,1
"ID525",0,0,1
"ID526",0,0,1
"ID527",0,0,0
"ID528",0,0,1
"ID529",0,1,1
"ID530",0,1,1
"ID531",0,1,1
"ID532",0,1,1
"ID533",0,0,1
"ID534",0,1,1
"ID535",0,1,1
"ID536",0,0,1
"ID537",0,0,1
"ID538",0,0,1
"ID539",1,0,0
"ID540",1,1,1
"ID541",0,0,1
"ID542",0,1,1
"ID543",0,1,0
"ID544",1,1,1
"ID545",0,0,1
"ID546",0,0,0
"ID547",0,1,1
"ID548",0,1,1
"ID549",0,1,1
"ID550",0,1,1
"ID551",1,1,1
"ID552",0,0,0
"ID553",0,1,1
"ID554",0,1,1
"ID555",0,1,0
"ID556",0,0,1
"ID557",0,0,1
"ID558",1,0,0
"ID559",0,1,1
"ID560",1,1,1
"ID561",0,1,1
"ID562",0,0,1
"ID563",0,0,1
"ID564",0,0,0
"ID565",0,0,1
"ID566",0,0,1
"ID567",0,1,1
"ID568",0,1,1
"ID569",1,1,1
"ID570",0,1,1
"ID571",0,1,1
"ID572",1,1,1
"ID573",0,1,1
"ID574",0,0,1
"ID575",0,0,0
"ID576",0,0,0
"ID577",0,1,1
"ID578",0,0,0
"ID579",0,1,1
"ID580",0,0,1
"ID581",0,1,1
"ID582",0,0,1
"ID583",0,0,1
"ID584",1,1,1
"ID585",0,0,1
"ID586",0,0,1
"ID587",0,0,1
"ID588",0,1,1
"ID589",0,0,0
"ID590",0,1,1
"ID591",0,1,1
"ID592",0,0,1
"ID593",0,1,1
"ID594",0,0,1
"ID595",0,0,0
"ID596",0,0,0
"ID597",0,0,0
"ID598",0,0,1
"ID599",0,1,1
"ID600",0,0,0
"ID601",0,1,1
"ID602",0,1,1
"ID603",1,0,1
"ID604",1,1,1
"ID605",0,1,1
"ID606",0,1,0
"ID607",1,0,0
"ID608",0,0,0
"ID609",0,1,1
"ID610",1,1,1
"ID611",0,0,1
"ID612",0,1,0
"ID613",0,0,1
"ID614",1,0,1
"ID615",0,0,1
"ID616",0,0,1
"ID617",0,0,1
"ID618",1,1,1
"ID619",0,1,1
"ID620",0,1,1
"ID621",0,1,1
"ID622",0,0,0
"ID623",0,1,1
"ID624",0,0,1
"ID625",1,0,0
"ID626",0,0,1
"ID627",0,1,1
"ID628",0,0,1
"ID629",0,1,1
"ID630",0,1,0
"ID631",0,1,1
"ID632",0,1,0
"ID633",0,0,1
"ID634",0,0,1
"ID635",0,0,1
"ID636",0,1,1
"ID637",0,1,1
"ID638",0,1,1
"ID639",0,0,0
"ID640",0,0,1
"ID641",0,0,1
"ID642",0,0,1
"ID643",0,0,1
"ID644",0,1,0
"ID645",0,1,1
"ID646",0,1,1
"ID647",0,1,1
"ID648",0,0,0
"ID649",0,0,1
"ID650",0,0,1
"ID651",0,0,1
"ID652",0,1,1
"ID653",0,1,1
"ID654",0,1,0
"ID655",0,0,0
"ID656",0,0,1
"ID657",0,1,1
"ID658",0,1,1
"ID659",0,1,1
"ID660",0,0,1
"ID661",0,1,1
"ID662",0,0,0
"ID663",0,1,1
"ID664",0,0,1
"ID665",0,1,1
"ID666",0,0,1
"ID667",1,1,1
"ID668",0,0,1
"ID669",0,0,1
"ID670",0,0,1
"ID671",0,0,1
"ID672",1,1,1
"ID673",0,0,0
"ID674",1,0,1
"ID675",1,1,1
"ID676",0,1,1
"ID677",1,0,1
"ID678",0,0,1
"ID679",0,0,1
"ID680",0,0,1
"ID681",0,1,1
"ID682",0,1,0
"ID683",0,1,1
"ID684",0,0,0
"ID685",1,1,1
"ID686",1,0,1
"ID687",1,0,0
"ID688",0,0,1
"ID689",0,0,1
"ID690",1,1,1
"ID691",0,0,1
"ID692",1,1,1
"ID693",0,0,0
"ID694",0,1,1
"ID695",0,0,0
"ID696",0,0,0
"ID697",0,0,1
"ID698",0,0,1
"ID699",1,1,0
"ID700",1,0,1
"ID701",1,1,1
"ID702",1,0,1
"ID703",0,0,0
"ID704",1,1,1
"ID705",0,1,1
"ID706",0,0,1
"ID707",0,0,1
"ID708",0,1,1
"ID709",0,0,0
"ID710",0,0,1
"ID711",0,1,1
"ID712",0,1,1
"ID713",1,1,1
"ID714",0,1,1
"ID715",0,0,1
"ID716",0,0,0
"ID717",0,0,1
"ID718",0,1,1
"ID719",1,0,1
"ID720",0,0,1
"ID721",0,1,1
"ID722",0,0,1
"ID723",0,0,1
"ID724",0,1,0
"ID725",0,0,0
"ID726",0,1,1
"ID727",1,1,1
"ID728",0,1,1
"ID729",0,0,1
"ID730",1,0,1
"ID731",0,1,1
"ID732",1,1,1
"ID733",0,1,1
"ID734",0,1,1
"ID735",1,1,1
"ID736",0,1,1
"ID737",1,1,1
"ID738",0,1,1
"ID739",0,0,1
"ID740",0,0,1
"ID741",0,0,1
"ID742",0,0,1
"ID743",0,1,1
"ID744",0,1,1
"ID745",0,1,1
"ID746",0,0,1
"ID747",0,1,1
"ID748",0,1,1
"ID749",0,1,1
"ID750",0,0,0
"ID751",1,1,1
"ID752",0,1,1
"ID753",0,1,1
"ID754",0,1,0
"ID755",0,0,1
"ID756",0,0,1
"ID757",0,1,1
"ID758",0,1,1
"ID759",1,1,1
"ID760",0,0,1
"ID761",0,1,1
"ID762",0,1,1
"ID763",0,0,0
"ID764",0,0,1
"ID765",0,0,0
"ID766",1,0,1
"ID767",0,1,0
"ID768",0,1,1
"ID769",1,0,1
"ID770",0,0,1
"ID771",0,1,1
"ID772",0,1,1
"ID773",0,1,0
"ID774",0,0,1
"ID775",0,0,1
"ID776",0,1,1
"ID777",0,1,1
"ID778",0,1,1
"ID779",0,0,0
"ID780",0,0,1
"ID781",0,0,1
"ID782",0,0,1
"ID783",0,0,1
"ID784",0,0,1
"ID785",0,0,1
"ID786",0,0,1
"ID787",0,0,1
"ID788",0,1,1
"ID789",0,0,1
"ID790",0,1,1
"ID791",0,1,1
"ID792",1,0,0
"ID793",0,0,0
"ID794",0,1,1
"ID795",1,0,1
"ID796",0,0,0
"ID797",1,1,1
"ID798",0,0,1
"ID799",0,0,0
"ID800",1,1,1
"ID801",0,0,0
"ID802",0,1,0
"ID803",1,1,1
"ID804",0,0,1
"ID805",1,0,1
"ID806",0,0,1
"ID807",0,0,1
"ID808",0,0,0
"ID809",0,0,1
"ID810",0,1,1
"ID811",0,0,0
"ID812",0,0,0
"ID813",0,0,1
"ID814",0,1,1
"ID815",0,0,1
"ID816",0,0,1
"ID817",1,1,1
"ID818",0,0,1
"ID819",0,0,1
"ID820",0,1,1
"ID821",0,0,0
"ID822",0,1,1
"ID823",0,0,1
"ID824",0,0,1
"ID825",0,1,1
"ID826",0,1,1
"ID827",0,0,1
"ID828",0,0,1
"ID829",0,1,0
"ID830",0,0,1
"ID831",0,1,1
"ID832",0,1,1
"ID833",0,0,1
"ID834",0,0,1
"ID835",0,1,1
"ID836",0,0,0
"ID837",0,1,1
"ID838",0,0,1
"ID839",0,1,1
"ID840",0,1,1
"ID841",0,0,0
"ID842",0,0,1
"ID843",1,1,1
"ID844",0,1,1
"ID845",0,0,1
"ID846",0,0,1
"ID847",0,1,1
"ID848",0,0,1
"ID849",0,0,1
"ID850",0,1,1
"ID851",1,0,1
"ID852",0,0,1
"ID853",0,0,0
"ID854",0,0,1
"ID855",0,1,1
"ID856",0,1,0
"ID857",0,1,1
"ID858",0,1,1
"ID859",0,1,1
"ID860",0,1,1
"ID861",0,0,1
"ID862",0,1,0
"ID863",0,1,1
"ID864",0,0,1
"ID865",0,1,1
"ID866",0,0,1
"ID867",0,1,1
"ID868",1,1,1
"ID869",0,0,1
"ID870",0,1,1
"ID871",0,1,1
"ID872",0,0,1
"ID873",0,0,1
"ID874",0,0,1
"ID875",1,1,0
"ID876",0,1,1
"ID877",0,1,1
"ID878",0,1,1
"ID879",0,1,1
"ID880",0,0,1
"ID881",1,1,1
"ID882",0,0,1
"ID883",0,1,1
"ID884",0,1,1
"ID885",0,1,1
"ID886",0,1,1
"ID887",0,1,1
"ID888",0,0,1
"ID889",0,0,1
"ID890",1,0,1
"ID891",0,0,1
"ID892",0,1,1
"ID893",0,0,0
"ID894",0,1,1
"ID895",1,1,1
"ID896",0,1,1
"ID897",0,0,1
"ID898",0,0,1
"ID899",0,1,1
"ID900",0,1,1
"ID901",1,0,1
"ID902",0,1,1
"ID903",0,1,1
"ID904",1,1,1
"ID905",0,1,1
"ID906",0,1,1
"ID907",0,1,1
"ID908",0,1,1
"ID909",0,0,1
"ID910",0,0,1
"ID911",0,0,0
"ID912",0,0,0
"ID913",0,0,1
"ID914",0,0,1
"ID915",1,1,1
"ID916",0,0,1
"ID917",0,0,1
"ID918",1,1,1
"ID919",0,1,0
"ID920",0,0,1
"ID921",0,0,1
"ID922",1,1,1
"ID923",0,0,1
"ID924",1,1,1
"ID925",0,1,1
"ID926",0,0,1
"ID927",0,1,1
"ID928",0,0,1
"ID929",0,0,1
"ID930",0,0,0
"ID931",0,1,1
"ID932",0,0,1
"ID933",0,0,1
"ID934",0,0,1
"ID935",0,0,1
"ID936",0,1,1
"ID937",0,0,1
"ID938",0,1,1
"ID939",0,1,1
"ID940",0,1,1
"ID941",0,0,0
"ID942",0,1,1
"ID943",0,1,1
"ID944",0,0,1
"ID945",0,0,1
"ID946",0,0,0
"ID947",0,0,1
"ID948",1,1,1
"ID949",0,0,1
"ID950",1,1,1
"ID951",0,1,1
"ID952",0,0,1
"ID953",1,1,1
"ID954",0,0,1
"ID955",0,0,1
"ID956",0,0,1
"ID957",0,1,1
"ID958",0,0,1
"ID959",0,0,1
"ID960",0,0,1
"ID961",0,0,1
"ID962",0,1,1
"ID963",0,1,1
"ID964",0,1,1
"ID965",0,1,1
"ID966",0,0,1
"ID967",0,1,1
"ID968",0,0,1
"ID969",1,1,1
"ID970",0,1,1
"ID971",0,1,1
"ID972",0,1,1
"ID973",0,1,1
"ID974",0,0,0
"ID975",1,1,1
"ID976",0,1,1
"ID977",0,0,1
"ID978",0,1,0
"ID979",1,1,1
"ID980",1,1,1
"ID981",0,1,0
"ID982",0,1,1
"ID983",0,0,1
"ID984",0,1,1
"ID985",0,1,1
"ID986",0,0,0
"ID987",0,0,1
"ID988",0,1,1
"ID989",1,1,1
"ID990",0,0,1
"ID991",0,0,1
"ID992",0,0,1
"ID993",1,0,1
"ID994",0,1,1
"ID995",0,0,1
"ID996",0,1,1
"ID997",0,1,1
"ID998",0,0,1
"ID999",1,1,1
"ID1000",0,1,1
