"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10"
"ID44",1,0,1,0,1,1,1,0,1,1
"ID45",0,0,0,1,0,0,0,0,0,1
"ID46",0,1,1,1,1,1,1,1,1,0
"ID47",0,0,1,1,0,0,1,1,1,1
"ID48",0,1,1,0,1,0,0,1,1,0
"ID49",0,1,0,1,1,1,0,0,0,0
"ID50",1,0,1,1,1,0,1,0,0,1
"ID51",0,0,0,0,0,0,0,0,0,0
"ID52",1,1,1,1,1,1,1,1,1,1
"ID53",0,1,1,1,1,0,1,1,1,1
"ID54",0,1,0,0,1,1,0,0,1,1
"ID55",0,0,1,0,1,0,1,0,1,1
"ID56",0,0,1,1,1,0,1,0,0,1
"ID57",1,1,1,1,1,1,1,1,0,1
"ID58",0,0,1,0,1,0,0,0,0,0
"ID59",1,0,1,0,1,0,1,1,1,1
"ID60",0,1,0,1,1,1,0,0,0,1
"ID61",0,0,1,1,1,0,1,0,0,1
"ID62",1,1,1,0,1,1,0,0,1,0
"ID63",1,0,1,1,1,0,1,0,0,0
"ID64",0,0,1,1,0,0,1,0,1,1
"ID65",0,1,0,0,1,1,0,0,1,0
"ID66",0,0,0,1,1,0,0,0,0,0
"ID67",0,1,1,1,1,1,1,1,1,0
"ID68",1,1,0,1,0,0,1,1,0,0
"ID69",0,1,1,1,1,1,1,1,0,0
"ID70",1,1,1,0,1,1,1,1,0,1
"ID71",0,0,1,1,1,0,0,0,1,0
"ID72",1,0,1,1,1,0,1,0,1,1
"ID73",0,0,0,0,1,0,0,0,1,0
"ID74",1,1,1,1,1,1,0,1,0,1
"ID75",0,0,1,0,1,0,1,0,0,1
"ID76",0,1,1,0,1,0,0,1,1,0
"ID77",0,1,0,0,1,0,0,1,1,0
"ID78",0,1,1,1,1,1,1,1,0,1
"ID79",0,1,0,1,1,1,1,0,0,1
"ID80",0,0,1,0,0,0,1,0,0,1
"ID81",0,1,1,0,1,1,1,1,1,0
"ID82",1,1,1,1,0,1,0,0,0,1
"ID83",0,0,1,1,1,1,1,0,1,1
"ID84",0,0,1,0,1,0,0,0,1,1
"ID85",0,1,1,1,1,1,1,0,0,0
"ID86",0,0,0,0,1,0,0,0,0,0
"ID87",1,0,0,0,0,0,0,0,0,0
"ID88",0,1,1,1,1,1,1,1,0,0
"ID89",1,1,1,0,1,0,1,0,1,1
"ID90",0,1,1,0,1,0,0,1,1,1
"ID91",1,0,1,0,1,0,1,0,0,1
"ID92",0,0,1,1,1,0,0,1,1,0
"ID93",1,0,1,0,1,0,0,0,1,0
"ID94",0,1,0,0,1,0,1,0,0,0
"ID95",0,1,0,0,1,0,0,1,0,0
"ID96",0,1,0,0,0,1,0,1,1,0
"ID97",0,0,0,0,1,0,0,0,0,0
"ID98",0,1,1,1,1,1,0,1,1,0
"ID99",0,0,1,0,1,1,0,1,1,0
"ID100",1,1,1,1,1,1,0,1,0,1
"ID101",0,1,1,0,1,0,1,0,1,0
"ID102",0,1,1,0,1,0,1,0,1,1
"ID103",1,1,1,1,1,1,1,0,1,0
"ID104",1,1,1,0,1,0,0,0,1,0
"ID105",0,0,0,0,0,0,1,0,0,0
"ID106",0,0,1,0,1,0,0,0,1,0
"ID107",0,0,1,1,0,0,0,0,1,1
"ID108",0,1,1,0,1,1,0,0,1,0
"ID109",0,0,1,0,1,0,0,0,1,1
"ID110",0,1,1,0,1,0,1,1,1,1
"ID111",1,0,1,1,1,0,0,0,1,0
"ID112",0,0,1,1,1,1,1,0,0,0
"ID113",0,0,1,0,1,0,1,0,1,0
"ID114",0,0,0,0,0,0,0,0,0,0
"ID115",0,1,1,1,1,1,0,1,1,0
"ID116",1,1,1,1,1,0,1,1,1,1
"ID117",1,1,0,0,1,1,1,1,1,1
"ID118",0,1,1,1,1,0,1,1,1,1
"ID119",0,0,0,0,0,1,0,0,0,0
"ID120",0,1,1,1,1,1,1,0,1,0
"ID121",0,0,1,1,0,0,1,0,0,1
"ID122",0,1,0,0,1,0,1,0,0,1
"ID123",1,1,1,1,1,0,1,1,1,1
"ID124",0,1,1,0,1,0,0,0,0,1
"ID125",0,1,1,0,1,0,1,0,1,1
"ID126",1,0,0,0,0,1,1,1,1,1
"ID127",1,1,1,1,1,1,0,0,1,1
"ID128",1,1,0,1,1,0,1,1,0,1
"ID129",0,1,1,0,1,1,1,1,1,1
"ID130",0,1,1,0,1,0,0,1,0,0
"ID131",0,0,1,1,1,0,0,0,0,0
"ID132",0,0,1,1,1,0,1,0,0,1
"ID133",0,0,1,1,1,0,0,1,0,1
"ID134",1,1,1,1,1,0,1,1,1,1
"ID135",0,1,0,1,1,1,1,0,1,1
"ID136",0,0,0,0,0,0,0,1,1,0
"ID137",0,1,1,1,1,0,1,0,1,1
"ID138",0,0,1,1,0,0,1,0,1,0
"ID139",0,1,1,1,1,0,0,0,0,0
"ID140",1,1,1,1,0,0,1,1,0,1
"ID141",0,1,1,1,1,0,0,0,1,0
"ID142",0,1,0,0,1,1,1,0,1,0
"ID143",0,1,0,0,0,1,0,1,1,0
"ID144",0,1,1,0,1,0,1,1,0,0
"ID145",0,1,1,0,1,0,1,1,0,0
"ID146",0,0,1,1,0,0,1,0,1,0
"ID147",0,0,0,0,0,0,1,0,0,1
"ID148",0,1,1,0,1,0,0,0,0,0
"ID149",1,0,1,0,0,0,1,0,1,0
"ID150",0,0,1,1,1,0,0,0,0,0
"ID151",0,0,0,0,1,0,1,0,1,0
"ID152",1,0,1,1,1,1,1,1,1,1
"ID153",1,1,1,0,1,1,1,1,1,0
"ID154",0,1,0,1,1,0,1,0,1,0
"ID155",0,0,1,0,1,1,1,1,0,1
"ID156",0,1,1,1,1,0,1,1,1,0
"ID157",0,1,0,0,1,0,0,1,1,1
"ID158",0,1,0,0,1,1,0,1,0,0
"ID159",0,1,1,0,1,0,1,1,0,0
"ID160",0,0,0,1,1,0,1,1,0,0
"ID161",0,0,1,1,1,0,0,1,1,0
"ID162",0,0,0,0,0,1,0,0,0,0
"ID163",1,1,1,1,1,0,1,1,1,1
"ID164",0,0,1,1,1,0,0,0,0,1
"ID165",1,0,1,1,0,0,1,0,1,0
"ID166",1,1,1,1,1,1,1,1,1,1
"ID167",0,1,0,1,1,0,1,0,0,1
"ID168",0,1,1,1,1,1,1,0,0,0
"ID169",0,1,1,0,1,0,1,1,0,1
"ID170",0,1,1,0,1,1,1,1,1,0
"ID171",0,1,1,0,1,0,0,1,1,0
"ID172",0,1,1,1,1,0,1,0,1,0
"ID173",1,0,1,0,1,0,1,0,0,1
"ID174",0,0,1,1,1,0,1,0,1,0
"ID175",0,0,1,0,1,0,0,1,1,0
"ID176",1,1,0,0,0,1,1,0,1,0
"ID177",0,0,0,1,1,0,1,0,1,0
"ID178",1,1,1,0,1,1,1,1,1,1
"ID179",0,1,1,0,1,1,0,1,0,0
"ID180",1,0,0,1,1,0,1,0,0,0
"ID181",0,0,0,1,1,0,1,0,1,0
"ID182",0,0,1,1,1,0,1,1,1,0
"ID183",0,1,1,1,1,1,1,0,0,0
"ID184",0,1,1,0,1,0,1,0,0,1
"ID185",0,0,1,1,0,0,0,0,0,1
"ID186",0,1,1,1,1,0,0,0,0,0
"ID187",1,1,1,0,1,0,1,1,1,1
"ID188",0,0,1,1,1,0,0,0,0,0
"ID189",0,1,0,0,1,0,0,0,0,1
"ID190",0,0,1,0,1,1,0,0,0,1
"ID191",1,1,1,1,1,1,1,0,0,0
"ID192",0,1,1,0,1,1,0,0,0,0
"ID193",1,0,1,1,0,0,0,0,1,0
"ID194",0,1,0,0,1,0,1,0,1,0
"ID195",0,1,1,1,1,0,0,0,1,0
"ID196",0,1,1,1,1,1,1,0,1,1
"ID197",1,1,1,0,1,1,1,1,0,1
"ID198",0,1,1,0,1,0,0,1,1,0
"ID199",1,0,0,0,1,0,0,0,1,0
"ID200",0,1,1,0,1,1,1,1,0,0
"ID201",0,0,1,1,1,0,1,0,1,1
"ID202",0,0,1,1,0,0,1,0,0,0
"ID203",0,0,0,0,0,0,0,0,0,0
"ID204",1,1,1,1,1,0,1,1,0,0
"ID205",0,0,1,0,1,0,0,1,0,1
"ID206",0,1,1,1,1,0,0,1,1,0
"ID207",0,1,1,1,1,1,0,0,1,1
"ID208",0,1,1,0,1,0,1,0,0,1
"ID209",1,0,0,0,0,1,1,0,1,1
"ID210",0,1,1,0,1,1,0,0,0,0
"ID211",0,0,1,0,0,0,0,0,0,0
"ID212",1,0,1,1,1,1,1,1,1,1
"ID213",0,1,0,0,0,0,1,0,1,0
"ID214",0,1,1,1,1,1,1,1,0,1
"ID215",1,1,1,1,1,1,1,0,0,0
"ID216",0,0,0,0,1,1,1,0,1,1
"ID217",0,1,1,0,1,1,0,0,0,1
"ID218",0,1,1,0,1,1,1,1,0,1
"ID219",0,1,1,1,1,1,0,0,1,0
"ID220",0,1,1,1,1,0,1,1,1,0
"ID221",0,1,0,1,1,0,0,1,1,1
"ID222",0,1,0,0,1,1,1,1,1,1
"ID223",0,1,1,1,1,0,1,0,1,1
"ID224",0,1,1,0,1,0,0,1,0,0
"ID225",0,1,1,1,1,1,0,1,1,1
"ID226",1,0,1,0,1,1,1,1,0,1
"ID227",1,1,1,1,1,0,1,1,1,0
"ID228",0,0,0,0,0,1,0,1,0,0
"ID229",0,1,1,1,1,1,0,0,0,0
"ID230",0,0,1,1,1,0,0,0,1,0
"ID231",0,1,0,1,1,1,0,0,1,1
"ID232",1,0,1,1,0,1,1,1,0,1
"ID233",0,1,0,1,0,1,1,1,1,1
"ID234",0,1,0,0,1,0,0,1,0,1
"ID235",0,0,1,1,1,0,0,1,0,1
"ID236",0,0,0,0,0,0,1,1,1,0
"ID237",1,1,0,1,1,1,1,1,1,1
"ID238",0,0,1,1,1,0,0,1,0,0
"ID239",1,1,1,0,1,1,1,1,1,1
"ID240",1,0,0,1,1,0,1,0,1,1
"ID241",0,0,1,1,1,0,0,0,1,1
"ID242",0,1,1,0,1,1,1,1,1,0
"ID243",0,1,1,0,1,0,1,1,1,0
"ID244",0,1,1,1,1,1,0,1,1,1
"ID245",0,1,1,0,1,0,0,1,0,1
"ID246",0,1,1,1,1,0,0,0,1,1
"ID247",1,1,1,0,1,0,0,1,1,0
"ID248",0,1,1,1,1,0,1,0,1,1
"ID249",0,1,1,0,0,0,0,0,1,0
"ID250",0,1,1,0,1,0,1,1,1,0
"ID251",1,1,1,1,1,0,0,1,1,1
"ID252",0,0,1,1,1,1,0,0,0,0
"ID253",0,0,1,1,1,0,1,0,1,0
"ID254",1,0,1,1,1,0,1,1,1,1
"ID255",0,1,1,0,1,0,1,0,0,0
"ID256",0,1,1,1,1,0,0,1,0,0
"ID257",0,0,0,0,0,0,0,1,0,1
"ID258",0,0,1,0,1,0,0,0,0,1
"ID259",0,0,1,1,1,0,1,0,0,1
"ID260",0,1,1,1,1,0,0,1,1,0
"ID261",0,1,0,0,0,0,0,0,0,0
"ID262",1,1,1,1,1,1,1,1,0,1
"ID263",1,1,1,1,1,1,1,0,0,1
"ID264",0,0,0,0,0,1,0,0,0,1
"ID265",1,0,0,0,1,0,0,1,1,1
"ID266",1,1,1,1,1,1,1,1,1,1
"ID267",0,0,1,1,1,0,1,0,1,0
"ID268",0,0,0,0,1,0,1,0,1,0
"ID269",0,1,1,0,1,1,1,0,1,1
"ID270",0,0,0,1,1,0,1,0,0,1
"ID271",0,1,0,0,1,0,0,1,1,1
"ID272",0,0,0,1,1,1,0,1,1,0
"ID273",1,1,1,0,1,0,1,1,1,1
"ID274",0,1,1,1,1,1,0,0,1,1
"ID275",0,1,1,0,1,1,1,1,1,0
"ID276",0,0,1,1,1,0,1,0,1,0
"ID277",1,1,0,1,1,0,1,1,0,1
"ID278",0,1,1,1,1,0,0,1,0,0
"ID279",0,0,0,1,1,1,1,0,0,0
"ID280",1,0,1,1,1,0,1,1,0,1
"ID281",0,1,1,1,1,0,0,0,0,0
"ID282",0,1,1,1,1,1,1,0,1,0
"ID283",1,0,0,0,0,0,0,0,0,0
"ID284",0,1,0,1,1,0,1,1,1,0
"ID285",0,1,1,1,1,0,0,1,0,0
"ID286",0,1,1,0,1,1,1,0,1,0
"ID287",0,0,1,1,0,0,0,0,0,1
"ID288",0,1,1,1,1,1,1,0,0,1
"ID289",0,0,1,1,1,0,1,1,1,0
"ID290",1,1,1,1,0,0,0,1,1,1
"ID291",0,0,0,0,0,0,0,0,0,0
"ID292",0,0,1,1,1,0,1,0,1,0
"ID293",0,0,1,1,1,0,0,0,1,1
"ID294",0,0,1,0,1,1,1,0,1,0
"ID295",0,0,0,0,1,0,0,0,0,1
"ID296",0,1,1,0,1,0,0,0,1,0
"ID297",1,1,0,1,1,1,0,0,1,0
"ID298",0,1,1,0,1,0,1,0,0,0
"ID299",1,0,0,0,1,0,1,0,0,0
"ID300",0,1,1,0,1,1,1,0,0,0
