"","A1","A2","A3","A4","A5"
"ID199",0,0,0,1,1
"ID200",0,0,1,1,1
"ID201",1,0,0,0,1
"ID202",1,0,1,1,1
"ID203",0,0,1,1,1
"ID204",0,0,1,0,1
"ID205",0,0,0,1,1
"ID206",0,0,1,1,1
"ID207",0,1,1,1,1
"ID208",0,0,0,0,1
"ID209",0,0,0,0,1
"ID210",1,0,0,0,1
"ID211",1,0,0,1,1
"ID212",0,1,0,1,1
"ID213",0,1,1,0,1
"ID214",1,1,1,1,1
"ID215",0,0,0,1,0
"ID216",0,1,1,1,1
"ID217",0,0,1,1,1
"ID218",0,1,1,1,1
"ID219",0,0,1,1,1
"ID220",0,0,0,1,1
"ID221",0,1,0,1,1
"ID222",0,0,1,1,1
"ID223",1,0,1,1,1
"ID224",0,1,0,1,1
"ID225",0,0,0,0,0
"ID226",1,0,1,1,1
"ID227",0,0,0,0,1
"ID228",0,1,1,1,1
"ID229",1,1,1,1,1
"ID230",0,0,1,1,1
"ID231",0,1,1,0,1
"ID232",1,0,1,1,1
"ID233",1,0,1,1,1
"ID234",0,0,0,1,1
"ID235",0,0,0,0,0
"ID236",0,0,1,1,1
"ID237",0,0,1,0,0
"ID238",0,1,0,1,1
"ID239",0,0,0,0,1
"ID240",0,0,1,1,1
"ID241",0,0,0,0,1
"ID242",0,0,1,1,1
"ID243",0,0,0,1,0
"ID244",1,1,1,1,1
"ID245",0,0,0,1,1
"ID246",0,0,0,1,1
"ID247",0,1,1,1,0
"ID248",0,1,1,1,0
"ID249",0,1,1,1,1
"ID250",0,1,1,1,1
"ID251",0,0,0,0,1
"ID252",0,0,1,0,1
"ID253",0,1,0,1,1
"ID254",0,1,0,0,0
"ID255",0,0,1,1,1
"ID256",0,1,0,1,1
"ID257",0,0,1,1,1
"ID258",0,1,1,1,1
"ID259",0,0,0,1,1
"ID260",0,0,1,0,1
"ID261",0,0,1,1,1
"ID262",0,0,0,0,1
"ID263",0,0,0,1,1
"ID264",0,0,1,1,1
"ID265",0,0,0,1,1
"ID266",0,0,1,1,1
"ID267",1,1,1,0,1
"ID268",0,0,0,1,1
"ID269",0,1,1,1,1
"ID270",0,0,0,1,1
"ID271",0,0,1,0,1
"ID272",0,0,0,1,1
"ID273",0,0,0,1,1
"ID274",1,0,1,1,1
"ID275",1,0,1,1,1
"ID276",1,1,1,0,1
"ID277",0,0,0,0,1
"ID278",0,0,0,0,1
"ID279",0,0,0,1,1
"ID280",0,0,0,1,1
"ID281",0,0,1,1,1
"ID282",1,0,0,1,1
"ID283",1,1,1,1,1
"ID284",0,0,0,0,1
"ID285",0,1,1,1,1
"ID286",0,0,1,1,1
"ID287",0,1,1,0,1
"ID288",0,0,0,0,1
"ID289",0,1,1,0,1
"ID290",1,0,1,1,1
"ID291",0,1,0,1,1
"ID292",0,0,0,1,1
"ID293",0,1,1,1,0
"ID294",0,0,0,0,1
"ID295",0,1,1,1,1
"ID296",1,0,0,1,0
"ID297",1,1,1,1,1
"ID298",0,0,0,0,1
"ID299",0,0,1,0,0
"ID300",0,1,1,1,1
"ID301",0,0,0,1,1
"ID302",0,0,0,1,0
"ID303",0,0,1,1,0
"ID304",0,0,1,1,1
"ID305",0,0,1,1,1
"ID306",0,1,0,0,1
"ID307",0,0,1,0,1
"ID308",0,0,1,0,1
"ID309",0,1,1,1,1
"ID310",0,0,1,0,1
"ID311",0,0,1,1,1
"ID312",0,1,0,1,1
"ID313",0,0,0,0,1
"ID314",0,0,1,0,1
"ID315",1,1,0,0,1
"ID316",1,1,1,1,1
"ID317",0,0,0,1,1
"ID318",0,0,0,0,0
"ID319",0,1,1,1,1
"ID320",1,0,1,1,1
"ID321",0,1,0,1,0
"ID322",0,1,0,0,1
"ID323",0,1,0,1,1
"ID324",1,0,1,0,1
"ID325",0,0,0,1,1
"ID326",0,0,0,1,1
"ID327",0,0,0,1,0
"ID328",0,0,0,1,1
"ID329",0,1,1,1,1
"ID330",0,0,0,0,1
"ID331",0,1,1,1,1
"ID332",0,0,0,1,1
"ID333",0,0,0,1,1
"ID334",0,0,1,1,0
"ID335",0,0,1,1,1
"ID336",0,1,1,1,1
"ID337",0,1,1,1,1
"ID338",0,1,1,1,1
"ID339",0,0,0,0,1
"ID340",0,1,0,1,1
"ID341",0,0,1,1,1
"ID342",0,1,1,1,1
"ID343",0,0,0,1,0
"ID344",0,1,1,1,1
"ID345",0,0,1,0,1
"ID346",0,0,1,0,1
"ID347",0,0,0,0,1
"ID348",0,0,1,1,1
"ID349",0,0,0,1,0
"ID350",1,0,1,1,0
"ID351",0,1,1,1,1
"ID352",0,0,0,1,1
"ID353",0,0,1,1,1
"ID354",0,1,1,1,1
"ID355",0,1,0,1,1
"ID356",0,0,0,1,1
"ID357",0,0,1,1,1
"ID358",0,1,1,0,1
"ID359",0,0,1,0,1
"ID360",0,0,1,1,1
"ID361",0,1,0,1,1
"ID362",1,1,1,1,1
"ID363",0,0,0,0,1
"ID364",0,0,1,0,1
"ID365",0,0,0,1,1
"ID366",0,0,1,1,1
"ID367",0,0,0,1,1
"ID368",0,0,0,1,1
"ID369",0,0,0,1,1
"ID370",1,0,1,1,1
"ID371",0,0,0,0,1
"ID372",0,0,1,0,1
"ID373",1,0,0,1,1
"ID374",1,0,1,1,1
"ID375",0,0,0,0,1
"ID376",0,0,0,0,1
"ID377",0,0,1,0,1
"ID378",0,1,0,1,1
"ID379",0,0,1,1,1
"ID380",0,0,1,1,1
"ID381",0,0,1,0,1
"ID382",0,0,1,1,1
"ID383",0,0,1,0,0
"ID384",0,0,1,1,1
"ID385",0,1,0,1,1
"ID386",0,0,0,1,1
"ID387",0,0,0,1,1
"ID388",0,1,1,1,1
"ID389",0,1,0,1,1
"ID390",0,0,0,0,1
"ID391",1,0,0,1,1
"ID392",0,0,1,0,0
"ID393",1,0,1,1,1
"ID394",0,0,1,1,1
"ID395",0,0,1,1,1
"ID396",0,0,1,1,1
"ID397",1,0,0,0,1
"ID398",0,0,1,1,1
"ID399",0,0,1,1,1
"ID400",0,0,0,1,1
"ID401",0,1,1,1,1
"ID402",0,1,0,0,1
"ID403",0,0,1,1,1
"ID404",0,0,1,1,1
"ID405",1,0,0,0,1
"ID406",1,0,1,0,1
"ID407",0,0,0,1,1
"ID408",0,1,1,1,1
"ID409",0,0,0,0,0
"ID410",0,1,0,0,1
"ID411",0,0,1,0,1
"ID412",0,0,1,1,1
"ID413",0,1,0,0,1
"ID414",0,0,0,1,0
"ID415",0,1,1,1,1
"ID416",1,1,1,1,1
"ID417",0,0,0,0,1
"ID418",0,0,0,0,1
"ID419",1,0,0,0,1
"ID420",0,1,1,1,1
"ID421",0,0,1,1,1
"ID422",1,1,0,1,1
"ID423",0,1,0,1,1
"ID424",0,0,1,1,1
"ID425",0,1,1,1,1
"ID426",0,0,0,1,1
"ID427",1,0,1,0,1
"ID428",0,0,1,1,1
"ID429",0,0,0,1,1
"ID430",0,1,0,0,0
"ID431",0,1,1,1,1
"ID432",0,0,0,0,1
"ID433",0,0,0,1,1
"ID434",0,0,1,0,1
"ID435",0,1,0,0,1
"ID436",0,1,1,1,1
"ID437",0,0,0,1,1
"ID438",0,0,1,1,1
"ID439",0,1,1,1,1
"ID440",0,1,0,1,1
"ID441",0,1,1,1,1
"ID442",0,0,0,1,1
"ID443",0,0,1,0,0
"ID444",0,0,1,1,1
"ID445",1,0,1,1,1
"ID446",0,1,1,1,1
"ID447",0,0,1,1,1
"ID448",0,0,0,0,1
"ID449",0,0,0,0,0
"ID450",0,1,0,1,1
"ID451",0,0,1,1,1
"ID452",0,1,1,1,1
"ID453",0,1,1,1,1
"ID454",0,1,1,1,0
"ID455",1,1,1,1,1
"ID456",1,1,1,1,1
"ID457",0,0,1,0,1
"ID458",0,0,1,1,1
"ID459",0,0,1,0,1
"ID460",0,1,1,1,1
"ID461",0,1,0,1,1
"ID462",0,0,0,1,0
"ID463",0,1,1,0,1
"ID464",0,1,1,1,1
"ID465",1,0,0,1,1
"ID466",0,1,1,1,1
"ID467",0,0,1,0,1
"ID468",0,1,1,1,1
"ID469",0,0,0,1,1
"ID470",0,0,1,1,1
"ID471",0,0,0,1,1
"ID472",0,0,0,0,1
"ID473",0,1,1,1,1
"ID474",0,0,0,0,1
"ID475",0,0,0,0,1
"ID476",0,0,1,1,1
"ID477",0,1,1,1,1
"ID478",0,0,0,1,1
"ID479",0,1,1,1,1
"ID480",0,0,0,1,1
"ID481",0,1,1,1,1
"ID482",0,0,0,0,1
"ID483",1,1,1,1,1
"ID484",0,0,0,0,1
"ID485",0,1,1,1,1
"ID486",0,0,0,0,1
"ID487",0,1,1,1,1
"ID488",1,1,1,1,1
"ID489",1,1,1,1,1
"ID490",0,0,0,1,1
"ID491",0,0,0,0,1
"ID492",0,1,0,1,1
"ID493",0,0,0,1,1
"ID494",0,0,0,1,1
"ID495",0,1,1,1,1
"ID496",0,0,1,1,0
"ID497",1,0,1,1,1
"ID498",0,1,1,1,1
"ID499",0,0,0,1,1
"ID500",0,0,1,1,1
"ID501",0,1,1,0,1
"ID502",0,1,1,1,1
"ID503",0,1,0,0,0
"ID504",0,0,1,1,1
"ID505",0,0,1,0,1
"ID506",0,0,0,0,1
"ID507",0,1,0,1,1
"ID508",1,1,1,1,1
"ID509",0,1,1,0,1
"ID510",0,0,0,0,1
"ID511",0,0,1,1,1
"ID512",0,0,1,0,1
"ID513",0,0,0,1,1
"ID514",0,0,0,1,1
"ID515",0,0,1,1,1
"ID516",0,0,0,1,1
"ID517",0,1,1,1,0
"ID518",0,0,1,1,1
"ID519",0,0,0,1,0
"ID520",0,1,1,1,1
"ID521",1,1,1,1,1
"ID522",0,0,1,0,1
"ID523",0,0,0,0,0
"ID524",0,0,1,1,1
"ID525",0,0,0,0,0
"ID526",1,0,0,1,1
"ID527",1,0,1,0,0
"ID528",0,0,0,1,0
"ID529",0,0,1,0,1
"ID530",0,0,0,1,0
"ID531",0,0,1,1,1
"ID532",1,0,1,1,1
"ID533",0,0,0,0,0
"ID534",0,0,1,1,1
"ID535",0,0,0,1,1
"ID536",1,1,1,1,1
"ID537",0,0,1,1,1
"ID538",1,1,1,1,1
"ID539",0,0,0,0,0
"ID540",0,0,1,0,1
"ID541",0,0,0,1,1
"ID542",1,0,1,1,1
"ID543",0,0,0,1,1
"ID544",0,0,0,0,0
"ID545",0,0,1,1,1
"ID546",0,0,1,0,1
"ID547",0,0,1,0,1
"ID548",0,1,1,0,1
"ID549",0,0,0,0,1
"ID550",0,0,0,0,1
"ID551",0,1,0,1,1
"ID552",0,0,1,1,1
"ID553",0,1,0,1,1
"ID554",0,0,1,0,1
"ID555",0,0,1,1,0
"ID556",0,0,1,0,0
"ID557",1,0,1,0,0
"ID558",1,1,1,1,1
"ID559",0,1,0,1,1
"ID560",0,0,0,0,0
"ID561",0,0,1,0,1
"ID562",0,1,1,1,1
"ID563",0,0,0,1,1
"ID564",0,0,1,1,1
"ID565",1,0,1,0,1
"ID566",1,1,1,1,1
"ID567",1,0,1,1,1
"ID568",0,0,1,1,1
"ID569",0,1,1,1,1
"ID570",0,0,0,1,1
"ID571",0,1,1,1,1
"ID572",0,0,1,0,1
"ID573",0,0,0,1,1
"ID574",0,0,1,1,0
"ID575",0,0,0,1,1
"ID576",0,0,1,1,1
"ID577",0,1,0,1,1
"ID578",0,1,0,0,1
"ID579",0,0,1,1,1
"ID580",0,0,0,0,1
"ID581",0,0,0,1,1
"ID582",0,0,1,1,1
"ID583",0,0,1,0,1
"ID584",0,0,0,0,1
"ID585",0,0,1,0,1
"ID586",1,0,1,1,1
"ID587",0,0,1,0,1
"ID588",0,1,1,1,1
"ID589",0,0,1,1,0
"ID590",0,1,0,1,1
"ID591",1,1,1,0,1
"ID592",0,0,1,1,1
"ID593",0,1,0,0,1
"ID594",0,0,1,0,1
"ID595",0,0,1,1,1
"ID596",1,0,0,1,1
"ID597",1,0,0,1,0
"ID598",0,0,0,1,1
"ID599",0,0,1,1,0
"ID600",0,0,1,1,1
"ID601",0,1,1,0,1
"ID602",1,0,0,1,1
"ID603",0,1,1,0,1
"ID604",0,0,1,1,1
"ID605",0,1,1,1,1
"ID606",0,0,1,1,1
"ID607",0,0,0,1,1
"ID608",0,1,1,1,1
"ID609",0,0,0,0,1
"ID610",0,0,0,0,1
"ID611",0,0,1,0,1
"ID612",0,0,1,1,1
"ID613",0,0,0,1,1
"ID614",0,0,1,1,1
"ID615",0,1,0,1,1
"ID616",0,1,0,0,1
"ID617",0,0,0,0,1
"ID618",0,0,0,0,0
"ID619",1,0,1,1,1
"ID620",1,1,1,1,1
"ID621",1,1,1,1,1
"ID622",1,0,1,1,1
"ID623",1,1,0,1,1
"ID624",0,0,1,1,1
"ID625",0,0,0,1,1
"ID626",0,0,0,1,1
"ID627",0,0,1,1,1
"ID628",0,1,1,1,1
"ID629",1,0,1,1,1
"ID630",0,0,1,1,1
"ID631",0,0,1,1,1
"ID632",0,1,1,1,1
"ID633",0,0,1,0,1
"ID634",0,0,0,1,1
"ID635",0,0,0,0,0
"ID636",0,0,1,1,1
"ID637",0,0,1,1,1
"ID638",0,1,0,1,1
"ID639",0,0,0,1,1
"ID640",0,0,0,1,1
"ID641",0,0,1,1,1
"ID642",0,0,1,1,1
"ID643",1,1,0,1,1
"ID644",0,0,0,1,1
"ID645",0,0,1,0,1
"ID646",1,0,1,1,1
"ID647",0,1,1,1,1
"ID648",0,0,0,0,1
"ID649",0,0,1,0,1
"ID650",0,1,1,1,0
"ID651",0,0,1,1,1
"ID652",0,0,1,1,1
"ID653",0,0,0,1,1
"ID654",1,1,1,0,1
"ID655",0,0,0,1,1
"ID656",0,0,1,0,1
"ID657",0,1,1,0,1
"ID658",0,1,1,1,1
"ID659",0,0,0,0,0
"ID660",1,1,0,1,1
"ID661",0,0,1,1,1
"ID662",0,0,0,1,0
"ID663",0,1,1,1,1
"ID664",0,1,1,1,1
"ID665",0,0,1,1,1
"ID666",0,1,1,1,1
"ID667",0,1,0,1,1
"ID668",0,0,1,1,1
"ID669",1,1,1,0,1
"ID670",0,0,0,0,0
"ID671",0,1,1,1,1
"ID672",0,0,0,1,1
"ID673",0,0,1,1,1
"ID674",1,0,1,0,1
"ID675",0,0,1,1,1
"ID676",0,0,0,0,0
"ID677",0,0,0,1,1
"ID678",0,0,1,1,1
"ID679",0,0,0,1,1
"ID680",0,1,0,1,1
"ID681",0,0,0,1,1
"ID682",1,0,1,1,1
"ID683",0,0,1,1,1
"ID684",0,1,1,1,1
"ID685",0,0,1,1,1
"ID686",0,1,1,1,1
"ID687",1,0,1,1,1
"ID688",1,0,0,1,1
"ID689",0,0,0,1,1
"ID690",0,1,1,1,1
"ID691",0,0,0,1,1
"ID692",0,0,1,0,0
"ID693",0,0,0,1,1
"ID694",0,1,0,1,1
"ID695",0,0,0,1,1
"ID696",0,0,1,1,1
"ID697",0,0,0,1,0
"ID698",0,0,0,0,0
"ID699",0,0,1,1,1
"ID700",0,0,0,0,0
"ID701",1,0,1,1,1
"ID702",0,0,1,1,1
"ID703",0,0,0,0,1
"ID704",0,1,0,0,0
"ID705",0,0,1,1,1
"ID706",1,0,0,1,1
"ID707",0,0,1,1,0
"ID708",0,0,1,1,1
"ID709",0,0,1,1,1
"ID710",0,1,1,1,1
"ID711",0,0,0,1,1
"ID712",1,1,1,1,1
"ID713",0,0,1,1,1
"ID714",0,0,0,0,1
"ID715",1,0,1,1,1
"ID716",0,0,1,1,1
"ID717",0,0,1,1,1
"ID718",1,0,1,1,1
"ID719",0,0,1,1,1
"ID720",0,0,1,1,1
"ID721",0,1,1,1,1
"ID722",0,0,1,1,0
"ID723",0,0,0,0,1
"ID724",0,1,1,1,0
"ID725",0,0,1,1,1
"ID726",0,0,0,1,1
"ID727",0,0,0,1,1
"ID728",0,0,1,1,1
"ID729",0,0,1,1,1
"ID730",0,0,1,1,1
"ID731",0,0,1,1,1
"ID732",1,0,0,1,1
"ID733",0,0,0,0,1
"ID734",0,1,1,1,1
"ID735",0,0,1,1,1
"ID736",1,0,1,1,1
"ID737",0,1,0,0,1
"ID738",1,0,1,0,1
"ID739",0,1,1,1,1
"ID740",0,1,0,0,0
"ID741",0,0,0,1,0
"ID742",0,1,1,1,1
"ID743",0,0,0,1,1
"ID744",0,0,1,1,1
"ID745",0,0,1,1,1
"ID746",0,0,0,0,1
"ID747",0,1,0,1,1
"ID748",0,0,1,0,1
"ID749",0,0,1,0,1
"ID750",1,1,1,0,1
"ID751",0,0,0,1,1
"ID752",0,0,1,1,1
"ID753",0,0,0,1,0
"ID754",0,0,0,1,1
"ID755",0,0,1,0,1
"ID756",0,0,1,1,1
"ID757",0,0,1,1,1
"ID758",0,0,0,1,1
"ID759",0,1,1,0,1
"ID760",0,0,1,1,1
"ID761",1,0,0,1,1
"ID762",0,0,1,1,1
"ID763",0,0,0,1,1
"ID764",0,1,0,1,1
"ID765",0,0,0,0,1
"ID766",0,1,0,1,1
"ID767",0,1,1,1,1
"ID768",0,0,0,1,1
"ID769",1,1,0,1,1
"ID770",0,1,1,1,1
"ID771",0,0,1,1,1
"ID772",0,0,1,0,0
"ID773",1,0,1,1,1
"ID774",0,0,0,1,0
"ID775",1,1,1,1,1
"ID776",1,0,0,1,0
"ID777",1,0,0,0,1
"ID778",0,0,0,0,1
"ID779",0,0,0,1,1
"ID780",0,1,0,1,1
"ID781",0,0,0,0,1
"ID782",0,0,1,1,1
"ID783",0,0,0,0,0
"ID784",0,0,0,0,1
"ID785",0,1,1,1,1
"ID786",0,0,1,1,1
"ID787",0,0,0,1,1
"ID788",0,0,1,1,1
"ID789",0,0,0,1,1
"ID790",1,1,1,1,1
"ID791",0,0,0,1,1
"ID792",0,0,0,1,1
"ID793",0,0,1,1,0
"ID794",0,0,1,0,1
"ID795",0,1,1,1,0
"ID796",0,0,0,0,0
"ID797",0,1,0,0,1
"ID798",0,1,0,1,1
"ID799",0,1,1,1,1
"ID800",0,0,0,1,1
"ID801",0,1,1,1,1
"ID802",0,1,0,1,1
"ID803",0,0,0,1,1
"ID804",0,1,0,1,1
"ID805",0,1,1,1,1
"ID806",0,1,1,0,1
"ID807",0,0,0,1,1
"ID808",1,1,1,1,1
"ID809",0,0,1,0,1
"ID810",0,0,0,1,1
"ID811",0,0,0,1,1
"ID812",0,0,1,1,1
"ID813",0,0,0,0,1
"ID814",0,0,0,0,1
"ID815",0,1,1,1,1
"ID816",1,1,1,1,1
"ID817",0,0,0,0,0
"ID818",0,0,0,1,1
"ID819",0,0,0,0,1
"ID820",0,0,1,1,1
"ID821",0,0,0,1,1
"ID822",0,0,0,1,0
"ID823",0,1,1,1,1
"ID824",0,0,1,1,0
"ID825",0,0,1,1,1
"ID826",0,1,1,0,1
"ID827",0,0,0,0,1
"ID828",0,1,1,1,1
"ID829",0,0,0,1,1
"ID830",0,0,1,1,1
"ID831",0,1,1,0,1
"ID832",1,1,1,1,1
"ID833",1,1,1,1,0
"ID834",0,0,0,0,1
"ID835",0,0,1,1,1
"ID836",0,1,1,1,1
"ID837",0,0,1,1,0
"ID838",0,1,1,0,1
"ID839",0,0,0,0,1
"ID840",0,1,0,1,1
"ID841",0,0,0,0,0
"ID842",0,1,1,1,1
"ID843",0,0,0,0,1
"ID844",0,1,0,1,1
"ID845",0,0,0,0,1
"ID846",0,0,1,0,0
"ID847",0,0,0,1,1
"ID848",0,0,1,1,1
"ID849",0,0,0,1,1
"ID850",1,1,0,1,0
"ID851",0,0,1,0,1
"ID852",0,0,1,1,1
"ID853",0,0,0,0,1
"ID854",0,0,1,1,1
"ID855",0,1,1,1,1
"ID856",0,0,0,0,0
"ID857",0,1,1,0,1
"ID858",0,0,0,0,0
"ID859",0,0,0,0,1
"ID860",0,1,1,1,1
"ID861",0,0,0,0,1
"ID862",0,0,0,1,1
"ID863",1,1,1,1,1
"ID864",0,1,0,1,1
"ID865",0,1,1,1,1
"ID866",0,0,1,1,1
"ID867",0,0,1,1,0
"ID868",0,0,1,1,1
"ID869",1,0,1,1,0
"ID870",0,0,0,0,1
"ID871",0,1,0,1,1
"ID872",0,0,1,1,1
"ID873",0,1,1,1,1
"ID874",1,1,1,1,1
"ID875",1,1,0,1,1
"ID876",0,0,0,0,1
"ID877",0,0,0,0,1
"ID878",1,0,0,1,1
"ID879",0,0,0,1,0
"ID880",0,0,0,1,1
"ID881",0,0,0,1,1
"ID882",0,0,1,0,1
"ID883",0,0,0,0,1
"ID884",0,0,0,1,1
"ID885",0,0,0,1,1
"ID886",1,0,1,1,1
"ID887",0,0,0,1,0
"ID888",1,1,1,0,1
"ID889",0,1,1,1,1
"ID890",0,0,0,0,1
"ID891",0,0,0,1,1
"ID892",0,1,1,1,1
"ID893",0,1,1,1,1
"ID894",0,1,1,1,1
"ID895",0,0,0,1,0
"ID896",1,0,1,1,1
"ID897",0,0,1,1,1
"ID898",0,0,1,1,1
"ID899",1,1,1,1,1
"ID900",1,0,1,0,0
"ID901",0,0,1,0,1
"ID902",0,0,0,1,1
"ID903",0,1,0,1,1
"ID904",0,0,1,1,1
"ID905",0,0,0,1,0
"ID906",0,1,1,1,1
"ID907",1,0,0,1,1
"ID908",0,1,0,0,1
"ID909",1,0,1,1,1
"ID910",1,1,1,0,1
"ID911",0,0,1,1,1
"ID912",0,0,0,1,1
"ID913",0,1,0,1,1
"ID914",0,0,0,1,0
"ID915",0,0,0,1,0
"ID916",0,0,1,1,1
"ID917",0,0,0,0,0
"ID918",0,0,1,1,1
"ID919",0,1,0,1,1
"ID920",0,0,0,1,1
"ID921",0,1,0,1,1
"ID922",1,1,1,1,1
"ID923",0,0,1,1,1
"ID924",0,0,1,1,1
"ID925",0,0,0,1,0
"ID926",0,0,0,0,1
"ID927",0,0,0,0,1
"ID928",0,0,1,0,0
"ID929",1,1,1,1,1
"ID930",0,0,1,1,1
