"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID37",0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
"ID38",1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0
"ID39",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"ID40",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ID41",1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"ID42",0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
"ID43",1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0
"ID44",0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0
"ID45",0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0
"ID46",0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1
"ID47",1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0
"ID48",1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"ID49",1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"ID50",0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1
"ID51",1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"ID52",1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1
"ID53",0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"ID54",1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
"ID55",0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1
"ID56",1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1
"ID57",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0
"ID58",0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0
"ID59",0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1
"ID60",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"ID61",0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"ID62",1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1
"ID63",0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
"ID64",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ID65",0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1
"ID66",0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0
"ID67",1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"ID68",0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
"ID69",0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"ID70",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"ID71",0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
"ID72",1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1
"ID73",1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0
"ID74",0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0
"ID75",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"ID76",0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0
"ID77",1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0
"ID78",1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0
"ID79",0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
"ID80",1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0
"ID81",1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1
"ID82",0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"ID83",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"ID84",1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"ID85",1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0
"ID86",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"ID87",1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0
"ID88",0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
"ID89",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"ID90",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"ID91",1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1
"ID92",0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1
"ID93",1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0
"ID94",0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1
"ID95",0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
"ID96",0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0
"ID97",1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
"ID98",0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0
"ID99",1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0
"ID100",1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"ID101",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0
"ID102",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1
"ID103",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1
"ID104",0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0
"ID105",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"ID106",1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1
"ID107",0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1
"ID108",1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"ID109",1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0
"ID110",1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"ID111",1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1
"ID112",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"ID113",1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1
"ID114",1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0
"ID115",1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
"ID116",1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0
"ID117",1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"ID118",0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
"ID119",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"ID120",1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0
"ID121",0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0
"ID122",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"ID123",1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
"ID124",0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1
"ID125",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1
"ID126",1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0
"ID127",0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"ID128",0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0
"ID129",0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1
"ID130",0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0
"ID131",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0
"ID132",1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1
"ID133",1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"ID134",0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1
"ID135",0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0
"ID136",0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0
"ID137",0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
"ID138",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"ID139",0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
"ID140",1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0
"ID141",1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0
"ID142",1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
"ID143",1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1
"ID144",0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1
"ID145",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"ID146",1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
"ID147",1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0
"ID148",0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
"ID149",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"ID150",0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
"ID151",0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0
"ID152",0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"ID153",0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0
"ID154",0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
"ID155",1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1
"ID156",0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1
"ID157",1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0
"ID158",0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0
"ID159",1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
"ID160",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
"ID161",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
"ID162",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"ID163",0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
"ID164",0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0
"ID165",0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
"ID166",0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0
"ID167",1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1
"ID168",0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
"ID169",1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0
"ID170",1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1
"ID171",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"ID172",0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1
"ID173",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"ID174",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"ID175",0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
"ID176",0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1
"ID177",0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"ID178",0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"ID179",0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
"ID180",1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"ID181",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"ID182",0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
"ID183",1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1
"ID184",0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
"ID185",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"ID186",0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
"ID187",0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0
"ID188",1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
"ID189",0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1
"ID190",0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0
"ID191",0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0
"ID192",1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1
"ID193",1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0
"ID194",0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0
"ID195",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"ID196",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"ID197",1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1
"ID198",0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
"ID199",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"ID200",0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0
"ID201",0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0
"ID202",0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1
"ID203",1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0
"ID204",1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1
"ID205",0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"ID206",0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"ID207",1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0
"ID208",1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"ID209",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
"ID210",0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1
"ID211",0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1
"ID212",0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0
"ID213",1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1
"ID214",1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1
"ID215",0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"ID216",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1
"ID217",0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1
"ID218",1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0
"ID219",1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1
"ID220",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"ID221",1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
"ID222",0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
"ID223",1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1
"ID224",0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
"ID225",1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0
"ID226",0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1
"ID227",0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"ID228",1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1
"ID229",0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"ID230",1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
"ID231",1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1
"ID232",1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1
"ID233",1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0
"ID234",0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0
"ID235",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
"ID236",1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0
"ID237",1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"ID238",0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0
"ID239",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
"ID240",0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1
"ID241",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"ID242",1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
"ID243",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"ID244",1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1
"ID245",0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0
"ID246",0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0
"ID247",1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1
"ID248",1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0
"ID249",1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
"ID250",0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1
"ID251",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ID252",1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0
"ID253",0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0
"ID254",1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
"ID255",1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
"ID256",0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"ID257",0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0
"ID258",1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0
"ID259",0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"ID260",0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1
"ID261",0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1
"ID262",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"ID263",0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
"ID264",1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"ID265",0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"ID266",0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0
"ID267",0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
"ID268",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"ID269",1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1
"ID270",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1
"ID271",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
"ID272",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
"ID273",0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
"ID274",1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1
"ID275",1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1
"ID276",1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1
"ID277",0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"ID278",0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"ID279",0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"ID280",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ID281",1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"ID282",1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1
"ID283",1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0
"ID284",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ID285",1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"ID286",1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1
"ID287",1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0
"ID288",0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
"ID289",0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1
"ID290",0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1
"ID291",0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
"ID292",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
"ID293",1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0
"ID294",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"ID295",1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0
"ID296",0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1
"ID297",1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
"ID298",0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
"ID299",0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1
"ID300",0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0
"ID301",1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
"ID302",0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"ID303",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"ID304",1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1
"ID305",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"ID306",1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1
"ID307",0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0
