Unnamed: 0,A1,A2,A3,A4,A5
74,0.0,1.0,1.0,1.0,1.0
75,0,0,1,1,0
76,0.0,1.0,0.0,0.0,1.0
77,0.0,0.0,0.0,0.0,1.0
78,0,0,0,0,1
79,0.0,1.0,1.0,0.0,1.0
80,1.0,1.0,1.0,1.0,1.0
81,0,1,0,0,1
82,0.0,0.0,0.0,0.0,1.0
83,1.0,0.0,0.0,1.0,1.0
84,0,0,0,0,1
85,0.0,1.0,0.0,1.0,1.0
86,0.0,1.0,1.0,1.0,1.0
87,0,1,1,1,1
88,0.0,0.0,0.0,1.0,0.0
89,0.0,0.0,0.0,0.0,1.0
90,0,0,0,0,1
91,0.0,0.0,1.0,1.0,1.0
92,0.0,1.0,1.0,1.0,1.0
93,0,1,1,1,1
94,1.0,1.0,1.0,1.0,1.0
95,0.0,0.0,1.0,1.0,1.0
96,0,0,0,0,1
97,1.0,1.0,1.0,1.0,1.0
98,0.0,0.0,0.0,1.0,1.0
99,0,0,0,1,1
100,0.0,0.0,1.0,1.0,1.0
101,0.0,1.0,1.0,1.0,1.0
102,0,1,1,1,1
103,0.0,0.0,0.0,1.0,1.0
104,0.0,0.0,0.0,1.0,1.0
105,0,0,0,0,1
106,0.0,1.0,1.0,1.0,1.0
107,0.0,0.0,1.0,1.0,1.0
108,0,0,0,0,1
109,0.0,1.0,1.0,1.0,1.0
110,0.0,0.0,0.0,1.0,1.0
111,0,0,1,1,1
112,1.0,0.0,1.0,1.0,1.0
113,0.0,1.0,0.0,1.0,1.0
114,0,1,1,1,1
115,0.0,0.0,0.0,0.0,0.0
116,0.0,1.0,0.0,0.0,1.0
117,0,0,1,1,1
118,0.0,0.0,1.0,1.0,1.0
119,1.0,0.0,1.0,1.0,1.0
120,0,0,0,0,1
121,1.0,1.0,1.0,1.0,1.0
122,0.0,0.0,0.0,0.0,1.0
123,0,0,0,1,1
124,0.0,0.0,0.0,0.0,1.0
125,1.0,0.0,1.0,1.0,1.0
126,0,1,1,1,1
127,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,1.0
129,0,0,1,0,1
130,0.0,0.0,1.0,1.0,1.0
131,0.0,0.0,0.0,1.0,1.0
132,1,0,0,1,1
133,0.0,0.0,0.0,0.0,0.0
134,0.0,0.0,1.0,1.0,1.0
135,0,1,0,1,1
136,0.0,0.0,0.0,0.0,1.0
137,1.0,0.0,1.0,1.0,1.0
138,0,0,0,1,1
139,0.0,0.0,0.0,1.0,1.0
140,0.0,0.0,0.0,0.0,0.0
141,0,0,1,0,1
142,1.0,1.0,1.0,1.0,1.0
143,0.0,0.0,1.0,1.0,1.0
144,0,1,1,1,1
145,0.0,0.0,0.0,1.0,1.0
146,0.0,0.0,0.0,0.0,1.0
147,1,1,0,1,1
148,0.0,0.0,0.0,0.0,1.0
149,0.0,0.0,0.0,1.0,1.0
150,0,0,1,0,1
151,0.0,0.0,0.0,0.0,1.0
152,0.0,0.0,0.0,0.0,0.0
153,0,0,1,1,1
154,1.0,1.0,1.0,1.0,1.0
155,1.0,0.0,1.0,1.0,1.0
156,0,0,0,1,1
157,0.0,0.0,0.0,1.0,1.0
158,0.0,1.0,1.0,0.0,1.0
159,0,0,0,1,0
160,0.0,0.0,1.0,1.0,1.0
161,0.0,0.0,1.0,1.0,1.0
162,0,0,1,1,1
163,0.0,0.0,0.0,1.0,1.0
164,0.0,1.0,0.0,1.0,1.0
165,0,1,0,0,1
166,0.0,1.0,1.0,1.0,1.0
167,0.0,0.0,0.0,1.0,1.0
168,0,1,1,1,1
169,0.0,0.0,0.0,1.0,1.0
170,1.0,0.0,1.0,1.0,1.0
171,1,1,1,1,1
172,1.0,1.0,1.0,1.0,1.0
173,0.0,0.0,0.0,1.0,0.0
174,0,0,1,1,1
175,0.0,1.0,1.0,1.0,1.0
176,0.0,1.0,1.0,1.0,1.0
177,0,0,0,1,1
178,0.0,0.0,0.0,1.0,1.0
179,0.0,1.0,0.0,0.0,1.0
180,0,0,0,1,0
181,0.0,0.0,1.0,1.0,1.0
182,0.0,0.0,0.0,0.0,1.0
183,0,0,1,1,1
184,0.0,1.0,1.0,1.0,1.0
185,0.0,0.0,0.0,1.0,0.0
186,0,1,1,1,1
187,0.0,1.0,1.0,1.0,0.0
188,0.0,0.0,0.0,0.0,1.0
189,0,1,1,1,1
190,1.0,0.0,0.0,1.0,0.0
191,1.0,0.0,0.0,1.0,1.0
192,1,1,1,1,1
193,0.0,0.0,0.0,1.0,0.0
194,0.0,0.0,1.0,0.0,1.0
195,1,0,1,1,1
196,0.0,1.0,0.0,1.0,1.0
197,0.0,0.0,0.0,0.0,1.0
198,0,0,0,1,1
199,1.0,1.0,1.0,1.0,1.0
200,1.0,1.0,1.0,1.0,1.0
201,0,0,1,1,1
202,0.0,0.0,0.0,1.0,0.0
203,0.0,0.0,0.0,1.0,1.0
204,0,0,0,1,1
205,0.0,0.0,0.0,0.0,1.0
206,0.0,1.0,0.0,0.0,1.0
207,0,0,0,0,1
208,0.0,0.0,0.0,1.0,1.0
209,1.0,0.0,1.0,1.0,1.0
210,0,0,0,1,0
211,0.0,0.0,1.0,1.0,1.0
212,0.0,0.0,0.0,0.0,0.0
213,0,1,1,0,1
214,0.0,0.0,1.0,0.0,0.0
215,0.0,1.0,1.0,1.0,1.0
216,0,0,0,0,1
217,0.0,0.0,1.0,1.0,0.0
218,0.0,1.0,1.0,1.0,1.0
219,0,1,0,0,0
220,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,1.0
222,0,0,0,0,1
223,0.0,0.0,0.0,1.0,0.0
224,0.0,0.0,1.0,1.0,1.0
225,0,1,1,1,1
226,0.0,0.0,0.0,0.0,1.0
227,0.0,0.0,1.0,0.0,1.0
228,0,1,0,1,1
229,0.0,0.0,0.0,0.0,1.0
230,0.0,1.0,1.0,1.0,1.0
231,0,1,1,1,1
232,1.0,1.0,1.0,1.0,1.0
233,0.0,0.0,0.0,1.0,1.0
234,0,0,0,1,1
235,0.0,0.0,0.0,0.0,1.0
236,0.0,0.0,0.0,1.0,0.0
237,0,1,0,1,1
238,0.0,0.0,0.0,0.0,0.0
239,0.0,0.0,0.0,1.0,1.0
240,1,1,1,1,1
241,0.0,0.0,1.0,1.0,1.0
242,0.0,0.0,1.0,1.0,1.0
243,1,0,0,1,1
244,0.0,1.0,0.0,1.0,1.0
245,0.0,0.0,1.0,1.0,1.0
246,0,0,1,1,1
247,1.0,1.0,1.0,1.0,1.0
248,0.0,0.0,0.0,1.0,1.0
249,1,1,0,0,1
250,0.0,1.0,1.0,1.0,1.0
251,0.0,0.0,0.0,0.0,0.0
252,0,0,0,0,1
253,0.0,0.0,0.0,0.0,1.0
254,0.0,0.0,0.0,0.0,0.0
255,0,0,1,1,1
256,0.0,0.0,1.0,1.0,1.0
257,0.0,0.0,0.0,1.0,1.0
258,0,0,0,0,1
259,0.0,0.0,1.0,1.0,0.0
260,1.0,1.0,1.0,1.0,1.0
261,0,0,0,1,1
262,1.0,0.0,1.0,1.0,1.0
263,0.0,1.0,1.0,1.0,1.0
264,0,0,1,0,0
265,0.0,0.0,1.0,0.0,1.0
266,0.0,1.0,1.0,1.0,1.0
267,0,0,1,1,1
268,0.0,0.0,1.0,0.0,0.0
269,0.0,0.0,0.0,1.0,1.0
270,0,0,0,1,1
271,1.0,0.0,0.0,1.0,1.0
272,0.0,0.0,0.0,1.0,1.0
273,0,1,1,1,1
274,0.0,0.0,1.0,0.0,0.0
275,0.0,0.0,0.0,0.0,1.0
276,0,0,0,0,1
277,0.0,0.0,0.0,1.0,0.0
278,0.0,0.0,0.0,0.0,1.0
279,0,1,0,1,1
280,0.0,0.0,0.0,1.0,1.0
281,0.0,0.0,0.0,1.0,1.0
282,0,0,1,1,1
283,0.0,0.0,0.0,1.0,1.0
284,0.0,0.0,1.0,1.0,0.0
285,0,0,1,1,1
286,0.0,1.0,1.0,1.0,1.0
287,1.0,0.0,1.0,1.0,1.0
288,1,1,1,1,1
289,0.0,0.0,1.0,1.0,1.0
290,0.0,0.0,0.0,1.0,1.0
291,1,0,0,0,1
292,0.0,0.0,1.0,1.0,1.0
293,0.0,0.0,0.0,0.0,0.0
294,0,1,0,1,1
295,0.0,0.0,1.0,0.0,1.0
296,0.0,0.0,0.0,0.0,0.0
297,0,0,0,0,0
298,0.0,0.0,0.0,0.0,1.0
299,0.0,1.0,1.0,0.0,1.0
300,0,0,0,1,1
301,0.0,0.0,0.0,0.0,1.0
302,0.0,0.0,1.0,1.0,1.0
303,0,1,0,0,1
304,0.0,0.0,0.0,1.0,0.0
305,1.0,1.0,0.0,1.0,1.0
306,0,0,0,0,0
307,0.0,0.0,0.0,0.0,0.0
308,1.0,0.0,0.0,0.0,1.0
309,0,0,0,0,1
310,0.0,0.0,1.0,1.0,1.0
311,0.0,0.0,1.0,0.0,1.0
312,0,0,1,1,1
313,0.0,0.0,1.0,1.0,1.0
314,0.0,0.0,1.0,1.0,1.0
315,0,0,0,0,1
316,0.0,0.0,1.0,1.0,1.0
317,1.0,1.0,1.0,1.0,1.0
318,0,0,0,1,0
319,1.0,1.0,1.0,1.0,1.0
320,0.0,0.0,1.0,0.0,1.0
321,0,0,0,1,1
322,0.0,0.0,0.0,1.0,1.0
323,1.0,1.0,1.0,0.0,1.0
324,0,0,0,1,1
325,1.0,1.0,1.0,1.0,1.0
326,0.0,0.0,0.0,1.0,1.0
327,0,0,0,1,1
328,0.0,1.0,1.0,1.0,1.0
329,0.0,1.0,1.0,1.0,1.0
330,0,0,0,1,0
331,0.0,0.0,1.0,0.0,1.0
332,0.0,0.0,0.0,1.0,1.0
333,0,1,1,1,1
334,0.0,0.0,0.0,0.0,0.0
335,0.0,1.0,0.0,1.0,1.0
336,0,0,0,0,1
337,0.0,1.0,1.0,1.0,0.0
338,0.0,0.0,0.0,1.0,0.0
339,0,1,0,1,1
340,1.0,0.0,1.0,1.0,1.0
341,0.0,1.0,0.0,1.0,1.0
342,0,0,0,1,1
343,0.0,0.0,1.0,1.0,1.0
344,0.0,0.0,0.0,0.0,0.0
345,0,1,0,1,1
346,1.0,1.0,1.0,1.0,1.0
347,0.0,0.0,0.0,1.0,1.0
348,0,0,0,1,1
349,0.0,0.0,1.0,1.0,1.0
350,0.0,0.0,0.0,0.0,0.0
351,0,1,0,1,1
352,0.0,0.0,0.0,1.0,1.0
353,0.0,0.0,0.0,0.0,1.0
354,0,0,1,1,1
355,1.0,0.0,1.0,1.0,1.0
356,1.0,0.0,1.0,1.0,1.0
357,1,1,1,0,1
358,0.0,0.0,0.0,1.0,1.0
359,0.0,0.0,1.0,0.0,1.0
360,0,0,1,1,0
361,0.0,0.0,0.0,1.0,1.0
362,0.0,0.0,0.0,1.0,1.0
363,1,0,1,1,1
364,0.0,0.0,1.0,1.0,1.0
365,0.0,0.0,1.0,1.0,1.0
366,0,1,0,0,1
367,1.0,1.0,1.0,1.0,1.0
368,0.0,1.0,1.0,1.0,1.0
369,0,1,1,1,1
370,0.0,0.0,0.0,1.0,1.0
371,0.0,1.0,1.0,0.0,1.0
372,0,0,1,0,1
373,0.0,0.0,1.0,1.0,1.0
374,0.0,0.0,0.0,0.0,1.0
375,0,0,0,0,0
376,1.0,0.0,1.0,1.0,0.0
377,0.0,0.0,0.0,0.0,1.0
378,0,0,1,0,1
379,0.0,0.0,1.0,0.0,1.0
380,0.0,0.0,1.0,1.0,1.0
381,0,1,0,1,0
382,0.0,0.0,0.0,1.0,1.0
383,0.0,0.0,1.0,1.0,1.0
384,0,0,0,0,1
385,0.0,0.0,0.0,0.0,1.0
386,0.0,0.0,0.0,0.0,1.0
387,0,1,1,1,1
388,0.0,0.0,0.0,1.0,1.0
389,0.0,0.0,1.0,0.0,1.0
390,0,0,1,0,1
391,0.0,1.0,1.0,1.0,1.0
392,0.0,0.0,0.0,1.0,0.0
393,0,0,1,1,0
394,0.0,0.0,1.0,1.0,1.0
395,0.0,1.0,1.0,1.0,1.0
396,0,0,1,1,1
397,0.0,1.0,0.0,0.0,0.0
398,0.0,0.0,0.0,1.0,1.0
399,0,0,0,1,1
400,1.0,1.0,1.0,1.0,1.0
401,0.0,0.0,1.0,0.0,1.0
402,0,0,0,0,0
403,1.0,0.0,0.0,1.0,1.0
404,1.0,1.0,1.0,1.0,1.0
405,0,0,1,0,1
406,0.0,0.0,0.0,1.0,0.0
407,0.0,0.0,0.0,1.0,1.0
408,0,0,0,1,1
409,1.0,0.0,1.0,1.0,1.0
410,1.0,1.0,1.0,1.0,1.0
411,0,1,0,1,1
412,0.0,1.0,1.0,1.0,1.0
413,0.0,1.0,1.0,0.0,1.0
414,0,0,0,1,1
415,0.0,1.0,1.0,1.0,1.0
416,0.0,0.0,1.0,1.0,1.0
417,0,0,0,1,1
418,1.0,1.0,1.0,1.0,1.0
419,0.0,1.0,0.0,1.0,1.0
420,0,0,1,1,1
421,0.0,0.0,0.0,1.0,1.0
422,0.0,0.0,0.0,1.0,1.0
423,0,1,0,1,1
424,0.0,0.0,0.0,1.0,1.0
425,0.0,0.0,0.0,1.0,1.0
426,0,0,0,1,1
427,0.0,0.0,1.0,0.0,1.0
428,0.0,0.0,0.0,0.0,1.0
429,0,1,0,1,1
430,0.0,1.0,1.0,1.0,1.0
431,1.0,1.0,1.0,1.0,1.0
432,0,0,0,0,1
433,0.0,0.0,1.0,0.0,0.0
434,0.0,0.0,0.0,1.0,1.0
435,0,0,0,1,1
436,1.0,1.0,1.0,1.0,1.0
437,0.0,0.0,0.0,0.0,1.0
438,0,0,1,1,1
439,0.0,0.0,0.0,1.0,1.0
440,0.0,0.0,0.0,1.0,0.0
441,0,1,1,1,1
442,0.0,0.0,0.0,0.0,1.0
443,0.0,1.0,0.0,1.0,1.0
444,0,0,1,1,1
445,0.0,0.0,0.0,1.0,1.0
446,0.0,1.0,0.0,1.0,1.0
447,1,1,1,1,1
448,0.0,0.0,0.0,1.0,1.0
449,0.0,0.0,0.0,0.0,1.0
450,0,1,1,1,1
451,0.0,1.0,0.0,0.0,1.0
452,1.0,1.0,1.0,1.0,1.0
453,1,1,0,1,1
454,0.0,0.0,0.0,1.0,1.0
455,1.0,0.0,1.0,1.0,1.0
456,0,0,1,1,1
457,0.0,0.0,0.0,1.0,1.0
458,0.0,0.0,1.0,1.0,1.0
459,0,0,0,1,1
460,0.0,1.0,0.0,1.0,1.0
461,1.0,1.0,0.0,1.0,1.0
462,0,0,0,1,1
463,0.0,1.0,0.0,0.0,1.0
464,0.0,0.0,1.0,1.0,1.0
465,1,0,1,0,1
466,0.0,0.0,0.0,1.0,1.0
467,0.0,0.0,1.0,1.0,0.0
468,1,1,0,1,1
469,1.0,0.0,1.0,1.0,1.0
470,0.0,0.0,1.0,1.0,0.0
471,0,0,0,1,1
472,1.0,1.0,1.0,1.0,1.0
473,0.0,0.0,1.0,0.0,1.0
474,1,0,1,1,1
475,0.0,1.0,1.0,1.0,1.0
476,0.0,1.0,1.0,1.0,1.0
477,0,0,1,1,1
478,0.0,1.0,0.0,1.0,1.0
479,0.0,1.0,0.0,1.0,1.0
480,0,0,1,1,1
481,0.0,0.0,0.0,1.0,1.0
482,1.0,0.0,1.0,1.0,1.0
483,0,1,0,1,1
484,0.0,0.0,0.0,0.0,1.0
485,1.0,1.0,1.0,1.0,1.0
486,0,0,1,0,1
487,0.0,0.0,0.0,0.0,1.0
488,0.0,0.0,0.0,1.0,1.0
489,0,0,0,1,1
490,0.0,0.0,1.0,1.0,1.0
491,0.0,0.0,0.0,1.0,1.0
492,0,0,0,1,1
493,1.0,1.0,1.0,1.0,1.0
494,1.0,1.0,1.0,1.0,1.0
495,0,0,0,0,0
496,0.0,0.0,0.0,1.0,0.0
497,0.0,0.0,0.0,1.0,1.0
498,0,0,0,0,1
499,0.0,0.0,0.0,1.0,1.0
500,0.0,0.0,1.0,1.0,1.0
501,1,1,0,0,1
502,0.0,0.0,1.0,1.0,1.0
503,0.0,0.0,0.0,0.0,1.0
504,0,0,0,0,1
505,0.0,0.0,0.0,1.0,1.0
506,0.0,0.0,1.0,1.0,1.0
507,0,0,1,1,1
508,1.0,0.0,1.0,1.0,1.0
509,0.0,1.0,0.0,1.0,1.0
510,0,0,0,1,1
511,0.0,1.0,1.0,0.0,0.0
512,0.0,1.0,1.0,1.0,1.0
513,0,1,1,1,1
514,0.0,0.0,0.0,1.0,1.0
515,0.0,0.0,0.0,0.0,1.0
516,0,1,1,1,1
517,0.0,0.0,1.0,0.0,1.0
518,0.0,0.0,0.0,0.0,0.0
519,0,0,1,0,1
520,1.0,0.0,1.0,1.0,1.0
521,0.0,0.0,0.0,0.0,1.0
522,0,0,0,0,1
523,0.0,0.0,1.0,1.0,1.0
524,0.0,0.0,0.0,1.0,1.0
525,0,0,1,0,0
526,0.0,0.0,1.0,1.0,0.0
527,0.0,0.0,0.0,1.0,1.0
528,0,1,0,0,1
529,0.0,0.0,1.0,1.0,1.0
530,0.0,1.0,1.0,1.0,1.0
531,1,1,1,1,1
532,0.0,0.0,0.0,1.0,1.0
533,1.0,1.0,1.0,1.0,1.0
534,1,0,0,1,1
535,0.0,0.0,0.0,0.0,1.0
536,0.0,0.0,1.0,1.0,1.0
537,0,0,0,1,1
538,1.0,1.0,1.0,0.0,1.0
539,0.0,0.0,0.0,0.0,0.0
540,1,0,1,0,1
541,0.0,0.0,0.0,0.0,1.0
542,1.0,1.0,1.0,1.0,1.0
543,0,0,1,1,1
544,0.0,0.0,0.0,1.0,1.0
545,1.0,1.0,1.0,1.0,1.0
546,0,1,0,1,1
547,0.0,0.0,1.0,0.0,1.0
548,1.0,1.0,1.0,1.0,1.0
549,0,0,0,1,1
550,0.0,0.0,1.0,1.0,1.0
551,0.0,0.0,0.0,1.0,1.0
552,0,0,0,1,0
553,1.0,1.0,1.0,1.0,1.0
554,0.0,0.0,1.0,1.0,1.0
555,1,0,1,1,1
556,0.0,0.0,0.0,1.0,1.0
557,0.0,1.0,0.0,0.0,1.0
558,0,1,1,1,1
559,0.0,0.0,1.0,1.0,1.0
560,0.0,0.0,1.0,0.0,1.0
561,0,0,0,1,1
562,0.0,0.0,0.0,0.0,0.0
563,1.0,1.0,1.0,1.0,1.0
564,0,1,0,1,1
565,0.0,0.0,1.0,1.0,1.0
566,0.0,0.0,1.0,0.0,1.0
567,0,0,1,1,1
568,1.0,0.0,1.0,1.0,1.0
569,0.0,0.0,1.0,1.0,1.0
570,0,0,0,0,1
571,0.0,1.0,1.0,1.0,1.0
572,0.0,0.0,0.0,0.0,1.0
573,0,1,1,1,1
574,1.0,1.0,1.0,1.0,1.0
575,1.0,1.0,1.0,1.0,1.0
576,0,1,1,1,1
577,0.0,0.0,0.0,1.0,0.0
578,0.0,0.0,0.0,1.0,1.0
579,0,0,0,1,1
580,0.0,0.0,1.0,1.0,1.0
581,0.0,0.0,0.0,1.0,1.0
582,0,1,1,1,1
583,0.0,1.0,1.0,1.0,1.0
584,0.0,1.0,1.0,1.0,0.0
585,0,1,1,0,1
586,0.0,0.0,0.0,1.0,1.0
587,0.0,0.0,0.0,1.0,1.0
588,0,0,1,1,1
589,0.0,0.0,0.0,0.0,1.0
590,1.0,1.0,1.0,1.0,1.0
591,0,0,0,0,1
592,1.0,0.0,1.0,1.0,1.0
593,0.0,0.0,0.0,0.0,0.0
594,0,0,1,0,0
595,1.0,1.0,1.0,1.0,1.0
596,0.0,0.0,0.0,1.0,1.0
597,1,0,1,1,1
598,1.0,0.0,1.0,1.0,1.0
599,0.0,0.0,1.0,1.0,1.0
600,0,0,1,1,1
601,0.0,0.0,1.0,1.0,1.0
602,0.0,0.0,1.0,0.0,0.0
603,0,0,1,0,1
604,0.0,0.0,1.0,1.0,1.0
605,1.0,1.0,1.0,1.0,1.0
606,0,0,1,1,0
607,0.0,0.0,0.0,0.0,1.0
608,0.0,1.0,0.0,0.0,1.0
609,0,0,1,0,1
610,0.0,1.0,1.0,1.0,1.0
611,0.0,0.0,0.0,0.0,0.0
612,0,1,1,0,1
613,0.0,0.0,1.0,0.0,1.0
614,0.0,0.0,1.0,1.0,1.0
615,0,0,0,0,1
616,0.0,1.0,0.0,1.0,1.0
617,0.0,0.0,1.0,1.0,1.0
618,1,1,0,0,1
619,0.0,0.0,1.0,0.0,1.0
620,0.0,0.0,1.0,1.0,1.0
621,0,0,0,1,1
622,0.0,0.0,1.0,1.0,1.0
623,0.0,0.0,0.0,1.0,0.0
624,0,1,0,1,0
625,0.0,0.0,0.0,1.0,1.0
626,0.0,1.0,1.0,1.0,1.0
627,1,1,0,0,1
628,0.0,0.0,1.0,1.0,1.0
629,1.0,1.0,1.0,1.0,1.0
630,0,0,0,1,0
631,1.0,0.0,1.0,1.0,1.0
632,0.0,0.0,0.0,1.0,1.0
633,1,1,0,0,0
634,0.0,1.0,0.0,1.0,1.0
635,0.0,0.0,1.0,1.0,1.0
636,0,0,1,0,1
637,0.0,0.0,1.0,0.0,1.0
638,0.0,1.0,0.0,1.0,1.0
639,1,1,1,1,1
640,0.0,0.0,0.0,1.0,1.0
641,0.0,1.0,1.0,1.0,1.0
642,0,0,0,1,1
643,0.0,0.0,0.0,0.0,1.0
644,1.0,1.0,1.0,1.0,1.0
645,0,0,1,1,1
646,0.0,0.0,0.0,1.0,1.0
647,0.0,0.0,0.0,1.0,0.0
648,1,0,1,1,1
649,0.0,1.0,1.0,1.0,1.0
650,0.0,0.0,0.0,1.0,0.0
651,1,0,0,1,1
652,0.0,0.0,0.0,1.0,1.0
653,0.0,0.0,0.0,1.0,0.0
654,0,0,1,1,1
655,0.0,0.0,0.0,1.0,0.0
656,0.0,0.0,1.0,0.0,0.0
657,0,0,0,1,1
658,0.0,0.0,1.0,1.0,1.0
659,0.0,0.0,1.0,1.0,1.0
660,0,0,1,0,1
661,0.0,0.0,0.0,0.0,0.0
662,0.0,0.0,0.0,0.0,1.0
663,1,1,0,1,1
664,0.0,1.0,1.0,1.0,1.0
665,0.0,0.0,0.0,0.0,1.0
666,0,1,0,0,1
667,0.0,0.0,0.0,1.0,1.0
668,0.0,1.0,1.0,1.0,1.0
669,0,0,1,1,1
670,0.0,0.0,1.0,0.0,1.0
671,0.0,0.0,0.0,0.0,0.0
672,0,1,0,0,1
673,0.0,0.0,0.0,0.0,0.0
674,0.0,0.0,1.0,1.0,1.0
675,0,0,0,1,1
676,0.0,0.0,0.0,0.0,1.0
677,0.0,1.0,1.0,1.0,1.0
678,0,0,1,0,1
679,0.0,0.0,0.0,1.0,0.0
680,0.0,0.0,0.0,0.0,1.0
681,0,0,0,1,0
682,0.0,0.0,1.0,1.0,1.0
683,1.0,0.0,0.0,1.0,1.0
684,0,0,0,1,1
685,0.0,0.0,0.0,0.0,1.0
686,0.0,0.0,0.0,1.0,1.0
687,0,0,0,0,1
688,0.0,0.0,1.0,1.0,1.0
689,1.0,1.0,1.0,1.0,1.0
690,0,0,0,1,1
691,1.0,0.0,1.0,1.0,1.0
692,0.0,0.0,0.0,1.0,1.0
693,0,0,0,0,1
694,0.0,0.0,0.0,0.0,0.0
695,1.0,0.0,0.0,1.0,1.0
696,0,1,0,1,1
697,0.0,1.0,1.0,0.0,1.0
698,0.0,0.0,0.0,0.0,0.0
699,0,0,0,1,1
700,0.0,1.0,0.0,1.0,1.0
701,1.0,1.0,1.0,1.0,1.0
702,0,0,1,0,1
703,0.0,0.0,1.0,1.0,0.0
704,0.0,0.0,0.0,1.0,0.0
705,0,1,1,0,1
706,0.0,0.0,1.0,0.0,0.0
707,0.0,0.0,0.0,1.0,1.0
708,0,0,0,1,1
709,0.0,0.0,0.0,1.0,1.0
710,0.0,1.0,0.0,0.0,0.0
711,1,1,1,1,1
712,0.0,0.0,0.0,1.0,1.0
713,0.0,0.0,0.0,1.0,1.0
714,0,1,0,1,0
715,1.0,1.0,1.0,1.0,1.0
716,0.0,0.0,0.0,0.0,1.0
717,1,1,0,1,1
718,0.0,0.0,0.0,1.0,0.0
719,0.0,0.0,0.0,0.0,1.0
720,0,1,0,0,0
721,0.0,0.0,0.0,0.0,1.0
722,1.0,1.0,1.0,1.0,1.0
723,0,0,0,0,1
724,0.0,1.0,1.0,1.0,1.0
725,0.0,0.0,0.0,0.0,1.0
726,0,0,1,0,1
727,0.0,1.0,0.0,1.0,1.0
728,0.0,0.0,0.0,1.0,0.0
729,0,0,0,0,0
730,0.0,0.0,0.0,0.0,1.0
731,0.0,0.0,0.0,0.0,0.0
732,0,0,1,1,1
733,1.0,1.0,1.0,1.0,1.0
734,0.0,1.0,1.0,1.0,1.0
735,0,0,1,1,1
736,1.0,0.0,1.0,1.0,1.0
737,0.0,0.0,1.0,1.0,1.0
738,0,0,0,0,1
739,0.0,0.0,1.0,1.0,1.0
740,0.0,1.0,1.0,0.0,1.0
741,1,1,1,1,1
742,0.0,0.0,1.0,1.0,1.0
743,0.0,0.0,0.0,1.0,1.0
744,0,0,0,1,1
745,1.0,0.0,0.0,1.0,1.0
746,0.0,0.0,0.0,1.0,1.0
